time,seconds_elapsed,z,y,x
1667267015424934000,0.243933837890625,9.47348403930664,0.7229315638542175,-0.6367899179458618
1667267015427331600,0.24633154296875,9.461520195007324,0.701396107673645,-0.6535396575927734
1667267015429729500,0.2487294921875,9.437591552734375,0.6846463680267334,-0.6655037999153137
1667267015432127200,0.251127197265625,9.435198783874512,0.6631109714508057,-0.7061817646026611
1667267015434525000,0.25352490234375,9.430413246154785,0.6726822853088379,-0.7253243923187256
1667267015436922600,0.255922607421875,9.430413246154785,0.6774678826332092,-0.7372884750366211
1667267015439320600,0.258320556640625,9.447162628173828,0.6631109714508057,-0.7372884750366211
1667267015441718300,0.26071826171875,9.454340934753418,0.6607181429862976,-0.7492526173591614
1667267015444116000,0.263115966796875,9.468698501586914,0.6367899179458618,-0.7444669604301453
1667267015446513700,0.265513671875,9.509376525878906,0.6272186636924744,-0.7277171611785889
1667267015448911600,0.26791162109375,9.535696983337402,0.6200401782989502,-0.7229315638542175
1667267015451309300,0.270309326171875,9.542876243591309,0.6272186636924744,-0.7253243923187256
1667267015453707000,0.27270703125,9.566803932189941,0.6176473498344421,-0.7157530784606934
1667267015456104700,0.275104736328125,9.564411163330078,0.6056832075119019,-0.7061817646026611
1667267015458502700,0.277502685546875,9.569196701049805,0.6008976101875305,-0.7157530784606934
1667267015460900400,0.279900390625,9.569196701049805,0.5985047817230225,-0.7205387353897095
1667267015463298000,0.282298095703125,9.554840087890625,0.5865406394004822,-0.7133602499961853
1667267015465695700,0.28469580078125,9.547661781311035,0.5865406394004822,-0.7109674215316772
1667267015468093700,0.28709375,9.490233421325684,0.5817549824714661,-0.7133602499961853
1667267015470491400,0.289491455078125,9.420842170715332,0.5985047817230225,-0.7205387353897095
1667267015472889000,0.29188916015625,9.377771377563477,0.5769693851470947,-0.7492526173591614
1667267015475287000,0.294287109375,9.315557479858398,0.5626124143600464,-0.7899305820465088
1667267015477684700,0.296684814453125,9.250652313232422,0.5626124143600464,-0.8114659786224365
1667267015480082400,0.29908251953125,9.219545364379883,0.5626124143600464,-0.8282157182693481
1667267015482480000,0.301480224609375,9.207581520080566,0.5745765566825867,-0.8330013751983643
1667267015484878000,0.303878173828125,9.219545364379883,0.5626124143600464,-0.8668000102043152
1667267015487275800,0.30627587890625,9.231510162353516,0.5697908997535706,-0.8955138921737671
