time,seconds_elapsed,z,y,x
1667266047280417800,0.087417724609375,-0.16851748526096344,-0.23540526628494263,0.19524206221103668
1667266047282815500,0.0898154296875,-0.15691138803958893,-0.2549523711204529,0.14881765842437744
1667266047285213400,0.09221337890625,-0.14469444751739502,-0.27022355794906616,0.09933903813362122
1667266047287611100,0.094611083984375,-0.1336991935968399,-0.28305134177207947,0.051082100719213486
1667266047290009000,0.097009033203125,-0.120871402323246,-0.290381520986557,0.00038177953683771193
1667266047292407000,0.099406982421875,-0.11048699915409088,-0.2928248941898346,-0.048486001789569855
1667266047294804700,0.1018046875,-0.10071343928575516,-0.2909923493862152,-0.09674293547868729
1667266047297202700,0.10420263671875,-0.0946049690246582,-0.2775537371635437,-0.1456107199192047
1667266047299600400,0.106600341796875,-0.09216158092021942,-0.2537306845188141,-0.19203510880470276
1667266047301998300,0.108998291015625,-0.08971819281578064,-0.2250208556652069,-0.23601610958576202
1667266047304396000,0.11139599609375,-0.08971819281578064,-0.19020256400108337,-0.2769428789615631
1667266047306794000,0.1137939453125,-0.09399411827325821,-0.1486649513244629,-0.31053948402404785
1667266047309192000,0.11619189453125,-0.10010259598493576,-0.10468395054340363,-0.3423035442829132
1667266047311589600,0.118589599609375,-0.10376767814159393,-0.058870404958724976,-0.3716242015361786
1667266047313987600,0.120987548828125,-0.11415208131074905,-0.01122431829571724,-0.3960580825805664
1667266047316385300,0.12338525390625,-0.12331479042768478,0.033978380262851715,-0.41621604561805725
1667266047318783200,0.125783203125,-0.13247749209403992,0.0761268362402916,-0.4339306354522705
1667266047321181000,0.128180908203125,-0.14347274601459503,0.11888615041971207,-0.4485909640789032
1667266047323579000,0.130578857421875,-0.15385715663433075,0.15736952424049377,-0.4620296061038971
1667266047325976800,0.132976806640625,-0.16546325385570526,0.1934095174074173,-0.473024845123291
1667266047328374500,0.13537451171875,-0.173404261469841,0.22211933135986328,-0.48157671093940735
1667266047330772500,0.1377724609375,-0.18195612728595734,0.2459423840045929,-0.4858526289463043
1667266047333170200,0.140170166015625,-0.18928629159927368,0.26365694403648376,-0.49196112155914307
1667266047335568100,0.142568115234375,-0.19356222450733185,0.27587389945983887,-0.49257194995880127
1667266047337965800,0.1449658203125,-0.19661645591259003,0.283204048871994,-0.4901285767555237
1667266047340363800,0.14736376953125,-0.19661645591259003,0.2838149070739746,-0.4882960319519043
1667266047342761500,0.149761474609375,-0.19478392601013184,0.2819823622703552,-0.48096585273742676
1667266047345159400,0.152159423828125,-0.19478392601013184,0.27587389945983887,-0.46997061371803284
1667266047347557400,0.154557373046875,-0.19172967970371246,0.26426780223846436,-0.45653197169303894
1667266047349955000,0.156955078125,-0.1862320601940155,0.24899661540985107,-0.44248247146606445
1667266047352353000,0.15935302734375,-0.17951273918151855,0.23067119717597961,-0.424157053232193
1667266047354750700,0.161750732421875,-0.1740151196718216,0.21051323413848877,-0.40338826179504395
1667266047357148700,0.164148681640625,-0.16790664196014404,0.18913358449935913,-0.37895438075065613
1667266047359546400,0.16654638671875,-0.15691138803958893,0.1665322333574295,-0.35268792510032654
1667266047361944300,0.1689443359375,-0.1477486789226532,0.1420983374118805,-0.32397812604904175
1667266047364342000,0.171342041015625,-0.13858596980571747,0.11766445636749268,-0.2928248941898346
1667266047366740000,0.173739990234375,-0.12881241738796234,0.09384141117334366,-0.25983914732933044
1667266047369138000,0.176137939453125,-0.120871402323246,0.07246175408363342,-0.2274642437696457
1667266047371535600,0.17853564453125,-0.11293038725852966,0.05169294774532318,-0.19570018351078033
1667266047373933600,0.18093359375,-0.10376767814159393,0.03336753323674202,-0.1621035933494568
1667266047376331300,0.183331298828125,-0.09643751382827759,0.013209572061896324,-0.12728530168533325
1667266047378729200,0.185729248046875,-0.08971819281578064,-0.0051158457063138485,-0.09368869662284851
1667266047381127000,0.188126953125,-0.0823880210518837,-0.02160872146487236,-0.06436803191900253
1667266047383524900,0.19052490234375,-0.07505785673856735,-0.03077143058180809,-0.03443651273846626
1667266047385922800,0.1929228515625,-0.07017108052968979,-0.0423775278031826,-0.006948387715965509
1667266047388320500,0.195320556640625,-0.06589514762163162,-0.049707695841789246,0.01748550310730934
1667266047390718500,0.197718505859375,-0.06039752438664436,-0.05337277799844742,0.039476003497838974
1667266047393116200,0.2001162109375,-0.0561215914785862,-0.05031854286789894,0.060244809836149216
1667266047395514000,0.20251416015625,-0.0555107444524765,-0.04787515476346016,0.07673768699169159
1667266047397911800,0.204911865234375,-0.05306735634803772,-0.04543176665902138,0.0889546349644661
1667266047400309800,0.207309814453125,-0.05062396824359894,-0.041766680777072906,0.09750649333000183
1667266047402707700,0.209707763671875,-0.05184566229581833,-0.038101598620414734,0.1023932695388794
1667266047405105400,0.21210546875,-0.05306735634803772,-0.03565821051597595,0.10544750839471817
1667266047407503400,0.21450341796875,-0.05123481526970863,-0.031382277607917786,0.10117157548666
1667266047409901000,0.216901123046875,-0.05062396824359894,-0.03077143058180809,0.09994988143444061
1667266047412299000,0.219299072265625,-0.04818057641386986,-0.03382566571235657,0.09628479927778244
1667266047414696700,0.22169677734375,-0.04879142343997955,-0.03382566571235657,0.0889546349644661
1667266047417094700,0.2240947265625,-0.04756972938776016,-0.03626905754208565,0.07857023179531097
1667266047419492600,0.22649267578125,-0.04756972938776016,-0.0423775278031826,0.07062921673059464
1667266047421890300,0.228890380859375,-0.04634803533554077,-0.04543176665902138,0.06146650388836861
1667266047424288300,0.231288330078125,-0.0420721061527729,-0.05031854286789894,0.05169294774532318
