sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
8.4686;-0.7638;1.9297;-4.9522;-8.0198;-2.7071;15.1231;7.3853;6.4612;0.3239;0.0137;0.9467;0.0;-30.9;29.7;-18.24;353.21;60.29;128.86;5.0;982.47;63.565;;;;NaN;;;;;0 / 0;5020;2022-10-30 19:24:26:377
4.93;2.4397;-0.0215;-4.2778;-7.8829;-3.9661;8.403;9.3697;3.7075;0.3215;0.1707;-0.3264;0.0;-30.9;31.44;-16.98;352.48;52.19;128.74;5.0;982.85;55.804;;;;NaN;;;;;0 / 0;5520;2022-10-30 19:24:26:877
12.2275;-8.6482;-1.664;-7.8082;-5.4884;-2.2537;20.0357;-3.1597;0.5897;-1.9619;1.8146;-1.7808;0.0;-20.76;37.5;-7.8;2.42;34.03;106.1;5.0;982.85;52.173;;;;NaN;;;;;0 / 0;6021;2022-10-30 19:24:27:378
2.3272;-8.483;0.2035;-9.0138;-2.6904;-2.7719;11.341;-5.7926;2.9754;-0.4794;1.6368;0.4073;0.0;-4.56;37.38;5.1;350.28;15.92;107.09;5.0;982.24;54.938;;;;NaN;;;;;0 / 0;6521;2022-10-30 19:24:27:878
2.5977;-8.6721;-3.7972;-7.3738;0.4546;-6.449;9.9716;-9.1267;2.6518;-1.9051;-1.0455;-1.1687;0.0;12.24;38.76;1.62;9.21;-2.66;131.17;5.0;982.39;60.507;;;;NaN;;;;;0 / 0;7021;2022-10-30 19:24:28:378
5.8134;-29.1647;-3.2058;-8.1231;3.8512;3.9184;13.9365;-33.0159;-7.1242;-1.0896;-0.6845;-0.126;0.0;30.3;34.98;3.78;346.99;-23.49;78.21;5.0;982.66;59.992;;;;NaN;;;;;0 / 0;7520;2022-10-30 19:24:28:877
2.1308;-10.0464;-3.6392;-8.4678;2.1262;-4.4662;10.5986;-12.1726;0.827;1.8627;0.1304;0.0224;0.0;24.24;39.54;-6.48;20.98;-12.52;117.81;5.0;982.28;58.174;;;;NaN;;;;;0 / 0;8020;2022-10-30 19:24:29:377
-0.577;-2.1213;-3.972;-8.6278;4.1912;2.0408;8.0508;-6.3125;-6.0128;0.1309;-2.8427;0.5612;0.0;32.1;31.92;10.2;345.26;-25.12;87.92;5.0;982.67;61.697;;;;NaN;;;;;0 / 0;8520;2022-10-30 19:24:29:877
8.7583;-15.9795;-2.7438;-8.2618;2.1493;-4.8264;17.0201;-18.1288;2.0826;1.8541;3.2171;-0.1596;0.0;24.96;38.88;-7.38;18.98;-15.66;109.35;5.0;982.3;67.291;;;;NaN;;;;;0 / 0;9020;2022-10-30 19:24:30:377
-6.1749;-7.2021;-12.2395;-8.7903;3.7349;2.2251;7.8853;-4.7907;-2.5148;1.297;-1.3534;-1.0105;0.0;29.64;33.3;10.2;342.0;-26.35;82.72;5.0;982.46;62.535;;;;NaN;;;;;0 / 0;9520;2022-10-30 19:24:30:877
4.3838;-6.0911;-0.1293;-8.8371;2.4787;-3.4542;13.2209;-8.5699;3.3249;1.3777;3.426;-0.4302;0.0;22.62;39.84;-1.8;4.62;-18.95;94.13;5.0;982.38;68.888;;;;NaN;;;;;0 / 0;10020;2022-10-30 19:24:31:377
-0.5626;-0.3903;1.9178;-8.622;4.6138;0.7383;8.0593;-5.004;1.1794;0.9366;-1.522;-0.3697;0.0;28.08;30.48;16.56;353.8;-24.93;113.47;5.0;982.34;56.199;;;;NaN;;;;;0 / 0;10520;2022-10-30 19:24:31:877
-3.1053;-7.5468;-2.2146;-9.0212;3.438;-1.7226;5.916;-10.9848;-0.492;1.9433;5.1933;-0.1773;0.0;23.34;38.04;0.96;4.37;-20.52;100.81;5.0;982.76;67.856;;;;NaN;;;;;0 / 0;11021;2022-10-30 19:24:32:378
2.9305;-11.0567;-1.6927;-8.1437;4.2848;-3.3897;11.419;-16.0454;2.5494;-2.3773;-1.7187;-0.5145;0.0;25.68;32.94;14.16;356.05;-25.91;112.6;5.0;982.21;58.518;;;;NaN;;;;;0 / 0;11520;2022-10-30 19:24:32:877
-1.0127;-8.459;-0.1173;-9.12;2.5571;-2.5411;5.7705;-9.6514;1.5906;2.7448;4.5586;-0.7234;0.0;23.76;36.66;3.3;349.61;-23.07;78.11;5.0;982.82;66.718;;;;NaN;;;;;0 / 0;12021;2022-10-30 19:24:33:378
0.9768;-1.9537;2.7773;-8.402;4.5196;-2.2693;13.7964;-9.7249;2.4081;-4.2441;-0.109;0.4165;0.0;18.36;37.08;10.26;6.52;-16.14;132.25;5.0;982.3;60.104;;;;NaN;;;;;0 / 0;12520;2022-10-30 19:24:33:877
-2.9975;-7.2499;-1.4653;-8.9954;3.7307;-1.1552;5.2796;-10.612;-0.2167;4.2066;5.233;-1.443;0.0;28.56;30.54;8.64;333.83;-28.64;68.61;5.0;983.0;67.364;;;;NaN;;;;;0 / 0;13020;2022-10-30 19:24:34:377
3.565;-9.1509;-0.7949;-6.7679;3.3405;-6.2615;-0.8699;-19.9544;4.8082;-3.7994;-5.8182;-0.3874;0.0;15.6;32.94;15.96;358.7;-19.92;132.77;5.0;982.32;60.926;;;;NaN;;;;;0 / 0;13520;2022-10-30 19:24:34:877
8.9187;-19.3314;5.8589;-8.2295;5.3333;-0.0299;5.1961;-9.7387;-1.4234;4.3019;4.4285;-2.0887;0.0;23.64;30.72;10.08;345.77;-32.95;90.21;5.0;982.86;69.072;;;;NaN;;;;;0 / 0;14020;2022-10-30 19:24:35:377
-6.23;-18.242;-0.8739;-3.5767;1.7346;-8.9648;-0.3786;-18.4755;13.8227;-1.4134;-0.1445;-0.2921;0.0;12.0;38.16;8.34;16.98;-2.76;157.03;5.0;982.48;65.81;;;;NaN;;;;;0 / 0;14520;2022-10-30 19:24:35:877
-5.2244;-5.0736;-5.0712;-6.336;5.7649;-4.7739;10.2936;-22.8984;12.0454;4.4863;4.0797;-1.3532;0.0;27.48;25.26;18.48;353.41;-43.24;115.45;5.0;982.78;68.663;;;;NaN;;;;;0 / 0;15020;2022-10-30 19:24:36:377
-0.6297;-13.6161;9.3928;-1.3477;3.1492;-9.1889;-4.3963;-25.2531;8.1283;-3.6602;-2.0815;-0.3184;0.0;11.76;40.14;9.06;16.89;-1.58;-178.6;5.0;982.53;58.81;;;;NaN;;;;;0 / 0;15521;2022-10-30 19:24:36:878
13.1349;-36.4864;-1.7885;-5.4096;7.104;-4.0546;-4.7158;-3.4624;2.0195;1.3361;1.128;-0.6697;0.0;27.66;27.0;21.36;4.57;-40.97;132.54;5.0;982.72;68.39;;;;NaN;;;;;0 / 0;16020;2022-10-30 19:24:37:377
-2.5929;-12.4262;-5.1143;1.3067;1.4977;-9.6031;0.9439;-16.4884;10.4075;-3.8904;-0.3021;-0.8737;0.0;6.12;39.18;15.78;11.22;-8.79;-172.25;5.0;982.49;57.817;;;;NaN;;;;;0 / 0;16521;2022-10-30 19:24:37:878
-7.7264;-15.6491;-12.9338;-4.9352;7.0223;-4.7434;-2.9516;-8.3296;-1.24;-2.4073;-2.9685;1.6944;0.0;31.02;23.04;23.7;5.43;-45.73;133.86;5.0;982.58;67.51;;;;NaN;;;;;0 / 0;17020;2022-10-30 19:24:38:377
2.3918;-16.0274;1.9082;1.2078;0.0762;-9.7317;4.9001;-15.1627;7.3758;-0.067;0.2251;0.0481;0.0;7.68;42.66;9.06;11.87;-0.45;-172.92;5.0;982.49;56.796;;;;NaN;;;;;0 / 0;17521;2022-10-30 19:24:38:878
-11.0208;-4.8626;-1.6688;-4.7558;7.4744;-4.2053;23.1391;-33.6416;9.3268;0.5481;3.1347;-1.9207;0.0;25.08;27.6;23.58;5.8;-39.96;141.16;5.0;982.51;63.144;;;;NaN;;;;;0 / 0;18020;2022-10-30 19:24:39:377
4.5681;-14.7202;-3.3734;1.7865;0.6215;-9.6225;-3.8239;-12.9208;9.225;-2.6815;-0.6338;-0.3771;0.0;7.92;42.96;7.56;11.59;-2.08;-173.39;5.0;982.44;58.949;;;;NaN;;;;;0 / 0;18520;2022-10-30 19:24:39:877
-9.0169;-33.8956;-12.17;-3.9616;7.0008;-5.6094;-3.5541;-3.2969;-4.2574;-1.439;-0.0125;0.0695;0.0;21.96;28.98;26.16;7.85;-46.68;150.09;5.0;982.67;67.56;;;;NaN;;;;;0 / 0;19021;2022-10-30 19:24:40:378
-3.0622;-10.9083;-3.0071;2.1274;0.2116;-9.5708;10.227;-13.8373;5.5916;0.1089;1.814;-0.2225;0.0;4.86;44.82;7.98;8.34;-1.24;-167.47;5.0;982.43;64.966;;;;NaN;;;;;0 / 0;19520;2022-10-30 19:24:40:877
-0.1221;-1.9513;-4.0103;-3.5817;6.2251;-6.6775;-8.1501;-18.4238;-6.8261;0.4216;-2.1011;0.422;0.0;24.36;28.56;26.28;11.35;-39.4;151.79;5.0;982.52;67.08;;;;NaN;;;;;0 / 0;20020;2022-10-30 19:24:41:377
7.2116;-14.6962;-3.0335;1.3761;0.4859;-9.6974;2.2703;-11.387;4.9402;1.4956;4.3961;-0.0557;0.0;4.02;44.34;7.38;6.37;-2.84;-171.92;5.0;982.45;67.399;;;;NaN;;;;;0 / 0;20521;2022-10-30 19:24:41:878
-11.435;-20.8445;-9.2108;-3.0119;6.7088;-6.4878;-4.9156;-13.4607;-5.7421;-1.6687;-0.7767;0.0377;0.0;22.56;27.0;27.9;14.65;-47.8;158.94;5.0;982.54;67.214;;;;NaN;;;;;0 / 0;21021;2022-10-30 19:24:42:378
-3.3567;-9.7758;-4.4939;2.9472;-0.0772;-9.353;6.3354;-12.8972;6.5972;0.4882;1.8402;0.0915;0.0;4.56;41.82;11.4;8.2;-9.31;-173.5;5.0;982.44;66.034;;;;NaN;;;;;0 / 0;21521;2022-10-30 19:24:42:878
0.3136;-1.4964;-0.1006;-1.7499;6.78;-6.8658;1.4051;-9.0737;1.9143;2.6098;-0.2166;-1.3954;0.0;16.2;20.52;34.44;20.43;-50.43;178.14;5.0;982.33;68.172;;;;NaN;;;;;0 / 0;22020;2022-10-30 19:24:43:377
-0.5219;-4.561;1.1109;2.6613;0.8405;-9.4011;-1.7898;-10.2667;3.9469;1.1748;0.7474;0.5765;0.0;0.3;42.78;9.18;3.22;-4.92;-164.19;5.0;982.43;66.229;;;;NaN;;;;;0 / 0;22520;2022-10-30 19:24:43:877
0.2897;0.3687;3.9624;-0.5964;7.6274;-6.1349;0.8598;-7.7998;8.0598;1.0967;-1.2532;-0.5078;0.0;18.36;24.36;31.8;19.78;-51.06;174.45;5.0;982.38;59.48;;;;NaN;;;;;0 / 0;23021;2022-10-30 19:24:44:378
2.4062;-8.6027;-5.6626;1.5687;2.6525;-9.3099;-0.5583;-9.833;8.8861;1.8486;3.9001;-0.1498;0.0;-0.36;41.52;15.18;3.21;-15.69;-170.44;5.0;982.41;62.96;;;;NaN;;;;;0 / 0;23520;2022-10-30 19:24:44:877
0.1796;-0.4334;3.8307;-0.6969;7.3912;-6.4073;-0.3087;-8.167;7.3434;2.5994;-0.1439;-0.9733;0.0;13.5;20.88;35.7;23.99;-45.6;-174.33;5.0;982.33;56.421;;;;NaN;;;;;0 / 0;24021;2022-10-30 19:24:45:378
1.4413;-8.2699;0.1317;3.2742;1.8401;-9.0589;-3.0707;-6.2143;9.1619;1.3459;0.5055;0.2802;0.0;4.38;39.06;20.82;6.46;-24.63;-177.26;5.0;982.52;63.97;;;;NaN;;;;;0 / 0;24521;2022-10-30 19:24:45:878
1.5179;-2.5402;1.1372;1.4969;7.2428;-6.4398;-0.8744;-6.8214;9.7318;-0.9644;-2.401;0.4354;0.0;4.86;29.64;32.52;25.4;-28.75;-154.35;5.0;982.41;55.939;;;;NaN;;;;;0 / 0;25020;2022-10-30 19:24:46:377
-2.2194;-7.1278;-1.7454;1.9598;3.4095;-8.9835;-0.5472;-10.3698;6.0602;2.52;3.3045;-0.7515;0.0;-0.78;41.04;18.72;3.91;-20.35;-167.69;5.0;982.6;69.176;;;;NaN;;;;;0 / 0;25520;2022-10-30 19:24:46:877
-4.81;-11.9115;-2.1715;3.9561;5.5634;-7.0404;0.1523;-17.0727;5.307;-3.3004;-3.5274;-0.4693;0.0;2.88;25.5;35.52;27.82;-34.56;-150.67;5.0;982.41;56.531;;;;NaN;;;;;0 / 0;26021;2022-10-30 19:24:47:378
-1.9417;-5.6123;-1.9321;1.4944;5.6315;-7.8881;5.5951;-22.5926;7.4261;2.8529;2.5837;-1.1547;0.0;4.02;33.6;28.2;11.95;-35.05;-169.27;5.0;982.77;64.567;;;;NaN;;;;;0 / 0;26520;2022-10-30 19:24:47:877
0.3112;-9.7567;2.2482;4.5967;5.0642;-7.0281;-3.0859;-15.4457;4.4519;-3.6479;-3.1414;-0.2531;0.0;-8.04;38.1;21.06;11.02;-15.24;-137.71;5.0;982.57;72.198;;;;NaN;;;;;0 / 0;27020;2022-10-30 19:24:48:377
-7.5037;-1.1061;0.9122;1.8832;5.4794;-7.912;1.4807;-20.7933;13.0575;3.7631;2.5232;-0.6019;0.0;12.24;24.72;33.66;26.6;-39.47;-166.99;5.0;982.9;69.734;;;;NaN;;;;;0 / 0;27520;2022-10-30 19:24:48:877
0.3065;-11.5787;0.7949;5.0341;1.4261;-8.2942;-7.1171;-20.0465;10.2479;-2.0798;-1.6099;-0.3496;0.0;-3.3;45.12;9.96;3.56;-4.83;-147.52;5.0;982.41;63.827;;;;NaN;;;;;0 / 0;28021;2022-10-30 19:24:49:378
2.9257;-10.1541;-2.8156;6.9508;5.5;-4.1961;1.1036;-11.967;0.5569;-0.2931;2.9874;-0.564;0.0;-33.72;29.1;8.34;345.89;-34.11;-121.12;5.0;983.4;65.464;;;;NaN;;;;;0 / 0;28520;2022-10-30 19:24:49:877
7.4534;-8.4566;2.873;6.4582;7.1718;-1.7399;-0.5298;-12.8344;2.0607;0.228;0.5764;-0.4815;0.0;-41.88;22.2;-4.2;341.38;-47.0;-105.08;5.0;982.88;51.493;;;;NaN;;;;;0 / 0;29020;2022-10-30 19:24:50:377
4.7381;-0.0192;7.7312;-5.9846;7.7677;-0.1316;9.0946;-9.9106;8.3991;0.3178;0.7621;-1.7985;0.0;-4.2;-16.2;-43.5;107.69;-52.38;91.26;5.0;982.48;61.656;;;;NaN;;;;;0 / 0;29521;2022-10-30 19:24:50:878
2.2505;-2.241;10.4223;-3.7475;9.0541;-0.3871;10.4372;-9.5042;5.5661;0.7802;-0.4041;1.8386;0.0;-9.96;-20.4;-39.84;124.25;-52.81;100.24;5.0;982.55;54.942;;;;NaN;;;;;0 / 0;30020;2022-10-30 19:24:51:377
5.5141;-4.3263;5.2771;2.0962;9.4875;-1.3281;7.7252;-11.829;4.6153;0.5603;-2.624;1.097;0.0;-38.88;-3.36;-26.4;294.93;-83.55;-120.87;5.0;982.87;54.761;;;;NaN;;;;;0 / 0;30520;2022-10-30 19:24:51:877
-0.182;-8.9379;4.4772;7.1529;6.6479;0.9008;-4.8904;-15.5426;1.7256;-0.4384;1.74;0.7995;0.0;-38.52;26.94;-0.42;359.48;-43.87;-90.63;5.0;982.48;60.35;;;;NaN;;;;;0 / 0;31020;2022-10-30 19:24:52:377
3.0239;-15.0793;1.154;9.7289;0.9469;0.7888;-12.1901;-17.5417;4.6056;-1.9564;-3.2697;0.3254;0.0;-13.44;43.92;1.74;3.87;-5.54;-85.36;5.0;982.14;74.358;;;;NaN;;;;;0 / 0;31520;2022-10-30 19:24:52:877
-1.4365;3.8068;-9.546;9.2814;0.8496;-3.0502;-5.5273;-24.038;11.4159;-0.1171;1.1622;-0.8603;0.0;-4.62;32.64;29.16;37.34;-4.97;-108.19;5.0;982.78;59.5;;;;NaN;;;;;0 / 0;32020;2022-10-30 19:24:53:377
-8.5548;-13.0056;8.7415;9.7558;-0.5124;0.8559;-11.3144;-10.8508;-4.8973;-1.626;0.7902;-0.3612;0.0;-9.36;43.92;-9.06;349.33;3.0;-84.99;5.0;982.56;53.462;;;;NaN;;;;;0 / 0;32520;2022-10-30 19:24:53:877
9.6298;-27.0865;6.8357;9.2645;0.9525;-3.0712;-14.7044;0.903;-0.4722;2.2353;2.9862;-0.206;0.0;-0.18;33.3;29.22;38.97;-4.15;-110.21;5.0;982.73;59.079;;;;NaN;;;;;0 / 0;33021;2022-10-30 19:24:54:378
-6.3904;-10.4534;-2.7653;9.63;-0.0036;1.8528;-9.3331;-15.5809;0.3738;-3.3547;-0.6674;-1.4565;0.0;-7.98;43.98;-12.78;344.77;2.93;-82.39;5.0;982.6;64.045;;;;NaN;;;;;0 / 0;33520;2022-10-30 19:24:54:877
-1.4006;5.3825;-10.6545;8.7448;1.4948;-4.179;-28.2606;-38.891;-0.8204;-2.2967;-0.8506;1.0841;0.0;-1.86;35.64;25.68;33.4;-7.08;-106.76;5.0;982.72;66.565;;;;NaN;;;;;0 / 0;34020;2022-10-30 19:24:55:377
7.8269;-17.8182;-1.324;9.7374;-0.3205;1.1182;-12.5195;-13.6811;-5.8995;-1.2252;0.2092;-0.4424;0.0;-9.36;44.82;-7.44;352.44;1.87;-83.45;5.0;982.58;65.248;;;;NaN;;;;;0 / 0;34521;2022-10-30 19:24:55:878
-8.7727;-11.7486;-16.4248;8.8437;1.3851;-4.0051;-19.4048;-24.8704;-9.216;-2.0133;-0.9606;-0.272;0.0;-1.02;32.88;28.74;37.02;-8.12;-114.36;5.0;982.65;64.178;;;;NaN;;;;;0 / 0;35020;2022-10-30 19:24:56:377
-4.3263;-11.8013;-3.0167;9.7774;-0.1888;0.7321;-9.9211;-13.0945;-4.1702;0.641;1.0431;0.5124;0.0;-8.58;42.96;-12.6;343.98;1.1;-85.72;5.0;982.5;63.934;;;;NaN;;;;;0 / 0;35521;2022-10-30 19:24:56:878
-4.3407;-8.7128;-11.6289;8.4924;2.0785;-4.4418;-17.198;-7.9805;-6.0236;-3.2997;-3.2794;2.133;0.0;-3.36;34.86;26.04;31.75;-10.08;-113.15;5.0;982.56;66.381;;;;NaN;;;;;0 / 0;36020;2022-10-30 19:24:57:377
5.7703;-14.0183;-2.8994;9.7378;-0.1159;1.1543;-5.2247;-15.5548;-5.8518;-0.5557;-0.2752;-0.1712;0.0;-10.02;42.54;-10.62;345.29;-1.29;-91.99;5.0;982.46;67.619;;;;NaN;;;;;0 / 0;36520;2022-10-30 19:24:57:877
-12.0767;-13.2115;-19.3505;8.3995;1.9772;-4.6593;-17.639;-23.6286;-10.2284;-2.3474;-1.0113;0.1348;0.0;-3.48;32.46;27.18;36.13;-11.12;-108.98;5.0;982.48;64.294;;;;NaN;;;;;0 / 0;37020;2022-10-30 19:24:58:377
-3.2848;-8.2962;-3.8235;9.8028;0.0903;0.2582;-8.6344;-13.5412;-4.211;0.7833;1.4499;0.3462;0.0;-10.38;42.72;-12.84;343.54;-0.53;-88.49;5.0;982.46;65.695;;;;NaN;;;;;0 / 0;37520;2022-10-30 19:24:58:877
-2.3631;0.012;0.9002;8.4912;2.2226;-4.3737;-13.1575;-7.4303;-2.5555;1.8731;0.0046;-0.8829;0.0;-3.42;33.72;26.1;30.84;-13.1;-117.25;5.0;982.45;65.616;;;;NaN;;;;;0 / 0;38020;2022-10-30 19:24:59:377
9.7662;-14.8806;-2.0949;9.7296;0.414;-1.155;-5.5996;-11.1882;-0.5257;2.2683;3.1493;0.0133;0.0;-12.78;42.54;-9.54;345.22;-2.42;-96.77;5.0;982.54;67.162;;;;NaN;;;;;0 / 0;38520;2022-10-30 19:24:59:877
-6.4383;-6.831;-12.6249;7.7721;2.6692;-5.3516;-18.8983;-29.7845;-6.026;-1.7219;-1.7266;0.5337;0.0;-4.68;30.84;30.24;36.71;-16.67;-113.08;5.0;982.47;65.928;;;;NaN;;;;;0 / 0;39020;2022-10-30 19:25:00:377
3.5027;-6.4192;-3.1029;9.7066;0.3549;-1.3516;-11.9116;-11.8114;-2.5534;1.0973;1.624;0.6968;0.0;-16.02;42.6;-1.32;352.37;-7.18;-108.27;5.0;982.49;63.369;;;;NaN;;;;;0 / 0;39521;2022-10-30 19:25:00:878
-0.2849;-3.9193;3.0047;7.9673;3.2984;-4.6703;-9.0519;-4.2297;6.3439;1.5053;-1.1616;-0.8603;0.0;-9.66;30.96;30.18;36.68;-14.87;-106.86;5.0;982.39;57.582;;;;NaN;;;;;0 / 0;40022;2022-10-30 19:25:01:379
1.5299;-6.7328;-0.431;9.0183;1.1169;-3.6868;-11.051;-11.0532;5.5327;2.2341;2.4157;-0.057;0.0;-13.92;43.02;0.96;354.36;-6.54;-112.24;5.0;982.66;67.665;;;;NaN;;;;;0 / 0;40521;2022-10-30 19:25:01:878
3.45;-13.1253;-3.7086;8.5918;3.0355;-3.6244;-7.591;-7.2541;5.717;-2.5239;-2.1945;-0.3954;0.0;-7.68;28.98;31.5;38.04;-18.03;-112.87;5.0;982.35;56.099;;;;NaN;;;;;0 / 0;41021;2022-10-30 19:25:02:378
-1.1037;-11.5092;-0.1149;7.0924;2.5728;-6.2648;-7.1355;-11.3431;7.845;2.7271;2.7009;0.0762;0.0;-9.36;39.6;17.58;9.83;-15.21;-131.45;5.0;982.58;66.692;;;;NaN;;;;;0 / 0;41520;2022-10-30 19:25:02:877
3.6344;-12.5555;-4.9659;8.1591;3.7359;-3.955;-7.9651;-8.5938;6.3756;-2.6534;-2.4041;-0.2219;0.0;-15.0;36.78;18.78;16.82;-11.16;-111.46;5.0;982.45;59.874;;;;NaN;;;;;0 / 0;42020;2022-10-30 19:25:03:377
3.1388;-12.996;-1.2402;6.8207;2.8712;-6.4346;-7.7832;-11.7396;7.227;2.9427;3.054;-0.5151;0.0;1.26;29.22;31.98;30.86;-27.09;-138.86;5.0;982.74;68.756;;;;NaN;;;;;0 / 0;42521;2022-10-30 19:25:03:878
-0.1772;-10.9586;8.0089;9.0118;1.834;-3.405;-14.0112;-20.1335;-1.999;-3.8367;-2.1994;0.3865;0.0;-13.5;43.86;1.02;355.95;-1.19;-108.29;5.0;982.62;55.028;;;;NaN;;;;;0 / 0;43021;2022-10-30 19:25:04:378
-8.5045;-31.8677;-3.1891;5.867;4.7054;-6.2935;-7.3274;2.0993;18.3151;2.159;2.2874;-0.9708;0.0;1.92;29.1;31.2;32.36;-28.67;-137.01;5.0;983.14;67.971;;;;NaN;;;;;0 / 0;43521;2022-10-30 19:25:04:878
4.5346;-14.6121;-2.7845;9.0329;0.0726;-3.8172;-11.9658;-13.3751;2.7613;-2.0236;-0.3357;-0.2695;0.0;-11.64;43.02;4.2;358.69;-0.42;-112.91;5.0;982.54;59.203;;;;NaN;;;;;0 / 0;44021;2022-10-30 19:25:05:378
8.3417;-36.9294;-6.7543;4.498;4.5983;-7.4022;-11.5373;-18.5042;-3.3648;-2.0029;0.0889;0.6962;0.0;5.76;27.48;34.26;32.32;-27.96;-148.71;5.0;983.0;67.957;;;;NaN;;;;;0 / 0;44521;2022-10-30 19:25:05:878
