sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.7238;-3.5985;-5.5357;-6.3698;1.2069;7.358;0.8245;-11.6962;-17.8497;-1.3756;-0.8884;-0.5034;2.0;29.64;5.4;21.6;278.18;-7.07;40.88;5.0;982.77;68.996;;;;NaN;;;;;0 / 0;7510;2022-10-31 12:26:16:977
-4.1324;-8.0975;-1.3264;-7.7298;4.3763;4.1554;7.7322;-13.8744;-3.9303;1.3116;0.2838;0.3273;2.0;23.4;25.98;11.58;324.22;-26.5;61.74;5.0;982.78;61.232;;;;NaN;;;;;0 / 0;8011;2022-10-31 12:26:17:478
-1.9034;-4.4676;-1.7885;-7.7128;0.9472;5.9821;5.9004;-4.2943;-5.52;-1.1099;-1.875;-0.1241;2.0;19.32;13.8;31.02;292.46;-13.54;66.99;5.0;982.69;64.913;;;;NaN;;;;;0 / 0;8511;2022-10-31 12:26:17:978
-2.2913;-10.53;-1.992;-7.1652;3.4099;5.7622;8.4006;-12.2879;-6.9593;2.1412;-0.1212;0.1801;2.0;27.72;19.08;20.52;299.13;-12.11;43.17;5.0;982.77;66.801;;;;NaN;;;;;0 / 0;9009;2022-10-31 12:26:18:476
-2.2577;-12.7805;-0.2394;-8.5473;2.8286;3.8874;7.5896;-16.4974;-5.0414;-0.8032;3.8965;-0.1021;2.0;24.24;22.2;19.8;308.26;-24.62;56.09;5.0;982.87;63.261;;;;NaN;;;;;0 / 0;9511;2022-10-31 12:26:18:978
3.6703;-26.5933;3.8523;-7.4176;0.8849;6.3535;-0.5722;6.4464;3.997;4.0;3.646;-0.7013;2.0;27.06;14.64;21.36;294.9;-5.18;49.42;5.0;983.09;65.762;;;;NaN;;;;;0 / 0;10009;2022-10-31 12:26:19:476
1.9441;-13.3312;0.103;-8.2018;4.336;3.1781;1.6486;-15.4214;-7.3559;-2.8887;1.0376;-0.2719;2.0;19.92;24.96;13.02;325.91;-26.24;68.82;5.0;982.9;70.277;;;;NaN;;;;;0 / 0;10511;2022-10-31 12:26:19:978
-12.4358;-21.4335;-14.4158;-7.4342;1.7149;6.1613;7.688;-3.027;-9.9346;-1.7488;0.2093;0.3664;2.0;24.0;16.14;19.38;299.39;-10.07;50.35;5.0;982.96;62.827;;;;NaN;;;;;0 / 0;11010;2022-10-31 12:26:20:477
-0.5243;-8.6841;-0.4142;-7.7112;4.4712;4.0885;7.1007;-14.0435;-6.5976;1.0349;0.778;0.3322;2.0;20.04;23.7;9.54;322.95;-21.5;54.49;5.0;982.91;57.966;;;;NaN;;;;;0 / 0;11510;2022-10-31 12:26:20:977
-1.1325;-3.055;-1.1803;-7.3738;0.8335;6.4111;5.7697;-3.3378;-7.5412;-0.8283;-2.4455;-0.2249;2.0;17.82;13.26;23.64;295.25;-11.14;64.34;5.0;982.86;60.967;;;;NaN;;;;;0 / 0;12009;2022-10-31 12:26:21:476
-5.7488;-4.2521;1.3551;-7.8531;2.3815;5.3692;9.0885;-13.3185;-3.3485;1.2291;0.8379;-0.3764;2.0;18.78;23.76;12.24;316.75;-5.66;32.31;5.0;982.85;67.952;;;;NaN;;;;;0 / 0;12510;2022-10-31 12:26:21:977
7.4271;-16.8366;3.1388;-8.9041;1.8936;3.6471;9.0118;-12.3063;-4.4588;-1.4177;-1.1975;0.2278;2.0;17.58;18.3;23.34;304.33;-11.13;67.73;5.0;982.78;55.281;;;;NaN;;;;;0 / 0;13010;2022-10-31 12:26:22:477
11.0807;-13.8508;10.2547;-7.7103;1.4325;5.8881;0.0701;-1.3654;-0.0939;3.325;4.8891;-1.6121;2.0;23.58;22.08;14.58;311.24;-8.4;52.63;5.0;983.22;64.476;;;;NaN;;;;;0 / 0;13510;2022-10-31 12:26:22:977
-5.325;-12.2802;1.834;-8.6452;3.6005;2.9098;2.8725;-16.0889;-7.8517;-3.1569;0.0847;0.0268;2.0;17.22;29.7;6.84;339.93;-21.54;71.4;5.0;982.89;66.426;;;;NaN;;;;;0 / 0;14010;2022-10-31 12:26:23:477
-6.8836;-7.3888;-12.6656;-6.4646;0.5791;7.3514;13.7744;-8.6934;-13.4378;-2.185;-1.5934;0.7269;2.0;24.54;25.02;16.26;311.14;-4.77;44.12;5.0;982.94;62.126;;;;NaN;;;;;0 / 0;14510;2022-10-31 12:26:23:977
0.0263;-9.3353;-4.4724;-8.8123;2.9771;3.1064;9.3582;-13.61;-3.1375;1.209;1.034;0.0494;2.0;16.86;32.64;6.36;339.7;-13.5;63.51;5.0;982.94;68.18;;;;NaN;;;;;0 / 0;15010;2022-10-31 12:26:24:477
-1.7166;-3.0215;0.1628;-7.2132;0.5774;6.6186;6.5979;-3.6971;-7.5164;-0.397;-1.1383;-0.2145;2.0;24.48;19.08;25.2;300.1;-7.39;57.38;5.0;982.81;65.565;;;;NaN;;;;;0 / 0;15510;2022-10-31 12:26:24:977
-6.9291;-8.7535;2.8467;-7.5289;1.5989;6.0769;9.4778;-11.2454;-7.1447;1.1809;1.7438;-0.1839;2.0;18.06;31.74;10.62;328.74;-9.38;51.09;5.0;982.88;70.589;;;;NaN;;;;;0 / 0;16009;2022-10-31 12:26:25:476
-2.3032;-16.3267;-2.4684;-9.3222;1.4545;2.6742;14.1202;-13.8376;2.8327;-2.2039;-2.4455;0.4288;2.0;16.74;25.5;24.36;314.37;-8.53;73.99;5.0;982.84;54.428;;;;NaN;;;;;0 / 0;16510;2022-10-31 12:26:25:977
1.8531;-19.9658;-1.4317;-5.963;0.0683;7.7852;10.646;-20.9009;-7.6128;1.9084;-1.6587;0.193;2.0;27.06;22.38;20.46;303.22;-0.4;37.45;5.0;983.22;57.652;;;;NaN;;;;;0 / 0;17009;2022-10-31 12:26:26:476
-0.2155;-13.6975;-1.1013;-9.531;2.1767;0.7698;11.2357;-12.6301;0.3651;-1.3273;1.2288;0.3023;2.0;11.4;35.64;7.26;346.77;-14.58;80.26;5.0;982.87;66.622;;;;NaN;;;;;0 / 0;17509;2022-10-31 12:26:26:976
-5.9331;-18.1151;-8.7511;-7.8181;1.4374;5.7429;0.2546;-16.0423;-17.3766;1.9744;-0.1285;-0.2866;2.0;23.34;23.34;22.26;306.46;-5.9;51.35;5.0;982.95;64.126;;;;NaN;;;;;0 / 0;18009;2022-10-31 12:26:27:476
-0.182;-8.2603;0.1317;-8.7183;2.238;3.8926;9.2283;-11.6618;-5.5661;1.7545;0.4714;-0.0893;2.0;16.14;33.6;12.36;332.06;-10.01;59.45;5.0;982.82;67.882;;;;NaN;;;;;0 / 0;18510;2022-10-31 12:26:27:977
-1.8004;-6.4814;-1.0271;-8.169;0.6643;5.3849;6.6151;-6.801;-7.3194;-0.0836;-0.9868;-0.1497;2.0;24.06;18.42;27.84;296.54;-3.88;56.61;5.0;982.77;60.888;;;;NaN;;;;;0 / 0;19012;2022-10-31 12:26:28:479
-5.8038;-11.6553;-5.6913;-7.1679;1.0751;6.6057;15.2055;-15.9892;-7.2282;3.1137;5.8415;-1.2762;2.0;26.52;23.76;19.5;306.22;-3.88;45.6;5.0;983.09;67.566;;;;NaN;;;;;0 / 0;19509;2022-10-31 12:26:28:976
-2.7845;-14.871;0.7278;-9.5689;1.9469;0.9032;11.944;-15.9006;-0.659;-2.1294;1.3809;-0.2065;2.0;9.66;36.42;10.86;340.96;-13.16;79.01;5.0;982.8;59.22;;;;NaN;;;;;0 / 0;20010;2022-10-31 12:26:29:477
-3.4955;-10.3816;-8.72;-7.5492;1.5643;6.0607;23.6389;-23.4647;-6.5946;-1.3677;1.7053;-1.8675;2.0;27.0;19.92;26.28;302.13;-11.61;63.75;5.0;983.06;68.307;;;;NaN;;;;;0 / 0;20510;2022-10-31 12:26:29:977
0.2107;-9.3401;-0.1413;-9.5286;2.3186;0.0218;18.713;-14.3761;-2.349;7.0E-4;1.8012;-0.2615;2.0;9.72;37.44;9.6;343.6;-12.34;82.73;5.0;982.83;67.402;;;;NaN;;;;;0 / 0;21015;2022-10-31 12:26:30:482
-0.9649;-2.8826;-0.8116;-8.3799;1.7734;4.7752;6.0719;-5.2786;-7.27;2.0208;0.4665;-1.0819;2.0;24.48;19.68;29.46;300.61;-11.21;65.37;5.0;982.86;62.143;;;;NaN;;;;;0 / 0;21511;2022-10-31 12:26:30:978
3.1508;-8.7487;-0.5602;-9.4553;1.8826;1.7953;9.3093;-9.573;-3.0546;1.3641;2.3938;-0.4185;2.0;11.76;33.06;19.32;326.12;-11.41;66.79;5.0;982.82;65.092;;;;NaN;;;;;0 / 0;22010;2022-10-31 12:26:31:477
3.7613;-12.5675;3.1173;-9.4442;2.2889;1.318;9.3461;-12.7303;-3.2166;-2.6321;-2.6007;0.1447;2.0;8.7;25.74;29.94;314.11;-14.14;95.53;5.0;982.81;58.388;;;;NaN;;;;;0 / 0;22510;2022-10-31 12:26:31:977
3.8235;-13.0032;-1.4293;-7.6972;1.2127;5.9543;-1.8991;2.6539;3.6947;2.0459;-1.0479;0.2669;2.0;25.68;20.7;26.1;301.65;-10.99;57.47;5.0;983.02;63.133;;;;NaN;;;;;0 / 0;23009;2022-10-31 12:26:32:476
2.4732;-10.372;0.1652;-9.4986;2.3044;0.7982;4.6838;-13.6676;0.3654;-3.3591;0.285;0.4165;2.0;10.44;34.68;16.38;334.95;-15.17;84.87;5.0;982.91;58.579;;;;NaN;;;;;0 / 0;23510;2022-10-31 12:26:32:977
-4.4293;-26.5598;-12.5986;-7.7183;1.2538;5.9183;0.5976;-7.5557;-19.0053;-1.9132;1.1946;0.7207;2.0;24.06;25.32;23.28;307.38;-3.6;50.81;5.0;982.95;58.838;;;;NaN;;;;;0 / 0;24010;2022-10-31 12:26:33:477
0.5459;-7.985;-2.6576;-9.0648;2.5736;2.716;8.1335;-11.5018;-7.411;0.8864;2.0847;0.265;2.0;14.28;35.76;10.5;336.66;-11.88;64.8;5.0;982.93;68.98;;;;NaN;;;;;0 / 0;24510;2022-10-31 12:26:33:977
-1.1564;-2.0877;0.0359;-7.0867;1.1583;6.6789;5.7124;-6.1696;-7.9454;1.3446;0.0102;-1.0269;2.0;28.56;17.82;27.3;296.39;-7.51;56.83;5.0;982.92;64.624;;;;NaN;;;;;0 / 0;25010;2022-10-31 12:26:34:477
-3.1891;-7.803;-1.0558;-8.6183;1.5987;4.3976;0.9422;-9.3897;-1.0194;1.0349;-0.1487;0.1752;2.0;17.52;31.26;19.44;319.58;-7.79;46.88;5.0;983.05;62.862;;;;NaN;;;;;0 / 0;25511;2022-10-31 12:26:34:978
2.3798;-12.2562;-0.5626;-9.4713;2.4194;0.7818;7.7475;-17.6902;-0.4562;-3.287;0.2331;-0.7307;2.0;10.92;33.06;20.46;329.19;-15.33;87.02;5.0;982.87;57.9;;;;NaN;;;;;0 / 0;26010;2022-10-31 12:26:35:477
5.7607;-12.5938;9.807;-5.6285;-0.0054;8.0306;-9.5298;-1.7447;-9.9268;1.2407;-4.9641;0.5839;2.0;28.5;24.3;21.24;304.01;-3.68;39.77;5.0;983.04;65.864;;;;NaN;;;;;0 / 0;26510;2022-10-31 12:26:35:977
6.5341;-12.905;-0.9242;-7.9492;3.5233;4.5351;2.0592;-18.1259;-9.3522;-0.5802;0.6357;0.0018;2.0;20.34;35.88;5.1;338.16;-19.12;55.59;5.0;982.9;65.67;;;;NaN;;;;;0 / 0;27009;2022-10-31 12:26:36:476
-1.8148;-3.7062;-1.6783;-2.9749;-1.1053;9.2789;-0.341;-1.8587;-12.6859;2.0123;0.3797;-0.774;2.0;31.92;25.14;16.02;305.08;11.22;22.2;5.0;982.92;66.935;;;;NaN;;;;;0 / 0;27510;2022-10-31 12:26:36:977
0.2873;-7.056;-1.889;-6.4155;2.453;6.9996;7.4857;-10.4164;-6.2502;1.9646;1.6357;-0.0685;2.0;23.16;33.84;8.88;324.24;-6.86;27.78;5.0;982.87;67.983;;;;NaN;;;;;0 / 0;28010;2022-10-31 12:26:37:477
1.6233;-10.5899;0.2251;-4.4278;-1.1845;8.6696;4.4494;-5.2203;-8.0902;-2.9345;-3.1425;0.0476;2.0;27.42;26.28;20.64;309.18;-5.8;53.78;5.0;982.86;63.79;;;;NaN;;;;;0 / 0;28510;2022-10-31 12:26:37:977
-1.6257;-9.309;2.6384;-0.6837;-0.9352;9.738;18.6575;-21.0083;-6.1227;3.9035;6.4218;-1.8113;2.0;34.08;26.46;9.78;307.66;11.66;5.3;5.0;983.01;62.547;;;;NaN;;;;;0 / 0;29010;2022-10-31 12:26:38:477
-1.3001;-13.7167;2.15;-7.0704;1.2383;6.6818;6.7927;-17.1149;-8.5133;-3.2064;-0.178;-0.242;2.0;22.5;32.7;17.1;319.32;-20.77;47.02;5.0;982.9;56.492;;;;NaN;;;;;0 / 0;29513;2022-10-31 12:26:38:980
-3.7278;-1.4533;-14.3918;-0.0868;-1.8259;9.6348;-1.7161;-8.898;-18.0651;-1.6322;-4.7528;0.1569;2.0;36.12;24.6;11.28;304.4;6.19;8.22;5.0;983.1;66.156;;;;NaN;;;;;0 / 0;30010;2022-10-31 12:26:39:477
-1.7909;-8.3752;-3.8403;-5.1879;3.6705;7.4689;3.2534;-12.5556;-8.5774;0.0538;0.6931;1.1141;2.0;25.32;33.66;2.46;327.21;-13.4;28.93;5.0;982.81;65.204;;;;NaN;;;;;0 / 0;30510;2022-10-31 12:26:39:977
-1.913;-6.716;-1.1947;0.0696;-3.3302;9.2236;-1.621;-1.9589;-9.5708;-0.0305;-1.357;-0.4509;2.0;35.4;23.58;14.22;303.09;11.1;15.09;5.0;982.95;66.17;;;;NaN;;;;;0 / 0;31010;2022-10-31 12:26:40:477
-1.5036;-12.8691;-2.8443;-1.5434;0.8272;9.649;-0.9322;-6.667;-7.1016;1.2126;-1.0625;-0.1247;2.0;29.58;31.14;4.56;319.24;12.61;-12.48;5.0;982.9;66.926;;;;NaN;;;;;0 / 0;31510;2022-10-31 12:26:40:977
-1.3336;-11.5164;-1.5251;-3.85;1.1808;8.9417;1.6258;-16.2721;-7.1987;-2.8417;0.7853;-0.5126;2.0;27.18;31.14;5.7;318.36;-21.83;22.81;5.0;982.78;60.532;;;;NaN;;;;;0 / 0;32010;2022-10-31 12:26:41:477
-4.7405;3.7828;11.9905;2.3155;-2.2524;9.2594;-9.1369;-10.4348;-12.3622;1.4576;-1.335;0.7177;2.0;31.5;28.14;6.18;313.84;14.44;-7.74;5.0;983.24;69.282;;;;NaN;;;;;0 / 0;32510;2022-10-31 12:26:41:977
6.7543;-10.6473;-0.3687;-2.9295;3.6367;8.6234;1.4666;-16.6974;-10.8165;-0.1111;0.8012;-0.1027;2.0;27.0;31.92;-3.24;323.01;-18.73;15.31;5.0;982.82;57.688;;;;NaN;;;;;0 / 0;33010;2022-10-31 12:26:42:477
-1.7957;-4.4317;-0.7278;2.4806;-2.8921;9.0362;-5.5835;-0.4191;-11.1957;1.9603;0.8837;-0.8718;2.0;32.4;23.82;8.34;311.7;20.96;-9.03;5.0;982.88;59.307;;;;NaN;;;;;0 / 0;33510;2022-10-31 12:26:42:977
0.7973;-7.4487;0.7063;0.2251;1.6923;9.6569;0.7278;-10.2232;-12.518;0.5657;1.6375;-0.5468;2.0;24.18;29.76;-2.16;321.51;0.95;-12.02;5.0;982.9;68.619;;;;NaN;;;;;0 / 0;34010;2022-10-31 12:26:43:477
-1.6089;-10.7886;-2.7246;-1.4554;-2.2687;9.429;1.6732;-6.0299;-11.9932;-1.9706;-0.875;0.6957;2.0;24.18;23.88;11.82;311.77;-3.07;19.62;5.0;982.77;54.681;;;;NaN;;;;;0 / 0;34510;2022-10-31 12:26:43:977
-2.2817;-9.8429;-0.6488;0.9361;-1.4599;9.6521;-3.4381;-9.4603;-12.2402;3.0758;1.6332;-0.3623;2.0;22.02;27.54;6.18;323.9;14.36;-5.9;5.0;982.93;68.931;;;;NaN;;;;;0 / 0;35010;2022-10-31 12:26:44:477
-2.8276;-18.5628;0.1077;-6.2509;0.1514;7.5547;8.4272;-12.932;-3.0081;-1.5998;-4.3783;-0.9781;2.0;15.42;34.2;10.08;331.37;-19.15;40.3;5.0;982.96;58.256;;;;NaN;;;;;0 / 0;35511;2022-10-31 12:26:44:978
-3.3615;-8.9881;-9.5891;1.8559;-3.1038;9.1155;7.6901;-26.171;-3.7402;-0.6138;4.2263;-1.8919;2.0;27.84;30.24;11.76;319.21;9.87;-2.48;5.0;983.37;65.178;;;;NaN;;;;;0 / 0;36009;2022-10-31 12:26:45:476
-0.3807;-10.1804;-0.4908;-4.225;3.877;7.9554;12.7462;-16.0854;-9.0376;0.0679;1.4249;-0.1913;2.0;18.18;36.24;-3.66;338.16;-17.52;22.78;5.0;982.81;62.784;;;;NaN;;;;;0 / 0;36510;2022-10-31 12:26:45:977
-0.6201;-4.1635;-0.9266;0.6595;-2.8851;9.3494;-3.5947;0.1174;-11.5401;1.6897;0.7108;-1.0208;2.0;27.84;24.6;14.16;312.94;19.26;5.87;5.0;982.97;66.313;;;;NaN;;;;;0 / 0;37009;2022-10-31 12:26:46:476
1.5634;-6.7663;-1.1516;-1.0776;1.743;9.5902;0.6346;-9.7854;-10.5454;1.8095;2.1176;-0.3996;2.0;21.78;30.12;0.84;323.73;0.73;1.18;5.0;982.96;63.863;;;;NaN;;;;;0 / 0;37509;2022-10-31 12:26:46:976
0.1221;-4.7477;1.4126;-1.754;-1.2005;9.5735;2.0987;-8.5825;-10.7515;-1.9358;-3.1083;-0.0373;2.0;20.88;28.56;11.7;319.77;-7.76;20.3;5.0;982.82;53.811;;;;NaN;;;;;0 / 0;38010;2022-10-31 12:26:47:477
-0.0886;-10.0871;0.8475;2.5541;-0.1074;9.4676;-6.7631;-9.8958;-11.383;1.7539;-0.0858;-0.8571;2.0;23.94;29.64;-2.16;324.01;17.84;-25.0;5.0;983.38;65.877;;;;NaN;;;;;0 / 0;38511;2022-10-31 12:26:47:978
-0.4621;-12.1964;1.9537;-1.095;1.1964;9.6716;-1.8977;-15.2339;-6.6884;-2.8301;1.4603;-0.3794;2.0;22.8;31.2;-1.2;322.08;-22.58;2.73;5.0;982.95;60.015;;;;NaN;;;;;0 / 0;39010;2022-10-31 12:26:48:477
-6.7663;-15.1774;-15.0386;4.5667;-2.7495;8.2314;-4.4063;6.1875;-14.9307;-0.1661;-3.115;0.51;2.0;25.8;28.44;1.2;322.85;12.76;-26.64;5.0;983.05;68.747;;;;NaN;;;;;0 / 0;39511;2022-10-31 12:26:48:978
-2.4445;-9.0049;-4.0079;1.4824;3.1249;9.1765;1.618;-13.7172;-12.0687;0.0856;0.3376;0.061;2.0;21.48;28.56;-10.86;321.91;-12.6;-14.61;5.0;982.93;57.92;;;;NaN;;;;;0 / 0;40010;2022-10-31 12:26:49:477
-1.1396;-3.4668;-1.415;5.1713;-3.4379;7.5901;-6.5671;-0.4503;-8.9883;1.2945;0.1971;-0.8638;2.0;23.4;27.18;5.34;327.81;21.35;-23.85;5.0;982.86;62.187;;;;NaN;;;;;0 / 0;40510;2022-10-31 12:26:49:977
-0.1891;-8.301;-0.9625;4.0989;0.8642;8.8669;-2.4277;-9.8068;-8.7736;1.4949;1.9081;-0.2139;2.0;17.94;30.24;-6.0;330.17;9.03;-40.21;5.0;982.83;68.787;;;;NaN;;;;;0 / 0;41010;2022-10-31 12:26:50:477
0.1269;-11.5906;-0.4238;4.3753;-2.7277;8.3419;-4.8733;-3.4569;-6.9939;-3.1917;-3.2305;-0.1479;2.0;22.92;29.04;4.32;321.8;0.53;-1.94;5.0;982.86;56.777;;;;NaN;;;;;0 / 0;41510;2022-10-31 12:26:50:977
-8.0951;-14.7944;-5.4303;6.9446;-1.4205;6.7768;-2.1874;-11.4462;-3.6643;2.8614;4.1811;-0.8345;2.0;21.36;31.02;-3.36;335.59;18.43;-51.45;5.0;983.08;65.007;;;;NaN;;;;;0 / 0;42010;2022-10-31 12:26:51:477
-2.1931;-13.3935;-3.5602;1.6737;2.7853;9.2527;0.292;-14.8595;-9.0468;-2.8014;-1.0106;-0.5224;2.0;22.8;27.66;-11.4;318.32;-20.2;-13.93;5.0;982.95;66.269;;;;NaN;;;;;0 / 0;42510;2022-10-31 12:26:51:977
-7.5923;-11.2147;-7.3146;6.3368;-2.157;7.1668;-10.7062;-24.8577;-18.7862;-2.0133;0.9313;0.9162;2.0;22.14;30.6;-2.7;330.89;20.43;-41.11;5.0;983.32;67.486;;;;NaN;;;;;0 / 0;43015;2022-10-31 12:26:52:482
1.6041;-9.0384;-3.8403;2.7077;2.8877;8.9722;-2.1666;-11.6029;-10.2196;1.1173;1.1305;0.1673;2.0;20.7;29.28;-12.12;320.28;-9.36;-24.39;5.0;982.82;64.83;;;;NaN;;;;;0 / 0;43510;2022-10-31 12:26:52:977
-2.557;-3.1436;-1.9273;5.4618;-3.7584;7.2259;-5.9981;-0.3668;-7.2953;0.2377;-0.9782;-0.3593;2.0;27.0;28.92;4.62;323.15;13.71;-20.23;5.0;982.96;63.827;;;;NaN;;;;;0 / 0;44010;2022-10-31 12:26:53:477
0.7254;-8.2818;-4.4221;3.082;1.8157;9.131;-2.4428;-10.6554;-11.257;1.9518;3.7493;-0.2933;2.0;20.34;32.82;-8.46;326.82;-3.14;-25.27;5.0;982.93;69.531;;;;NaN;;;;;0 / 0;44510;2022-10-31 12:26:53:977
0.7853;-9.3592;-1.9728;4.1933;-2.7261;8.4354;-4.404;-5.3786;-7.3867;-1.2504;-3.4266;0.0305;2.0;25.32;31.44;5.7;321.8;2.09;-3.42;5.0;982.85;46.589;;;;NaN;;;;;0 / 0;45010;2022-10-31 12:26:54:477
