sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
7.3649;-10.3025;-1.0343;4.323;-8.5033;-2.275;3.8607;0.3436;-2.9447;0.004;-3.2186;0.5001;0.0;-34.56;16.62;19.02;163.01;56.06;-108.32;2.0;990.65;57.047;;;;NaN;;;;;0 / 0;5010;2022-11-01 12:41:46:246
2.727;-5.9547;-0.2011;0.0725;-9.6174;-1.916;3.7079;5.0708;2.4284;-0.2379;0.4502;0.0536;0.0;-23.88;33.6;12.72;217.71;72.81;-141.66;2.0;991.09;70.435;;;;NaN;;;;;0 / 0;5510;2022-11-01 12:41:46:746
0.2825;-5.9283;-1.6281;-3.0538;-7.5015;-5.5292;2.5343;3.1752;5.9458;0.0511;-1.9841;-0.2579;0.0;-7.68;30.3;34.44;252.2;66.09;143.65;2.0;990.94;72.884;;;;NaN;;;;;0 / 0;6010;2022-11-01 12:41:47:246
-2.0111;-7.5708;-0.0886;-3.4976;-9.1333;-0.7203;3.1816;2.5586;0.3277;2.1659;1.6047;0.0823;0.0;-3.3;44.4;20.34;303.42;62.33;128.02;2.0;991.9;63.909;;;;NaN;;;;;0 / 0;6510;2022-11-01 12:41:47:746
-2.9377;-12.5531;0.012;-2.7575;-8.4826;-4.0756;2.2571;1.7115;5.3972;-2.3392;1.2853;-0.9409;0.0;-21.48;45.42;31.8;307.19;65.99;107.32;2.0;990.79;49.88;;;;NaN;;;;;0 / 0;7011;2022-11-01 12:41:48:247
3.462;-17.1646;-0.5746;-3.9868;-8.1282;-3.7693;3.6468;-1.2957;5.225;1.3021;2.4331;0.0567;0.0;-9.18;34.92;44.28;279.39;49.17;130.37;2.0;991.28;65.42;;;;NaN;;;;;0 / 0;7510;2022-11-01 12:41:48:746
4.3958;-14.0399;-1.2977;-4.3574;-8.785;0.0866;1.2378;-3.8639;-0.3882;-3.1725;-1.7807;-1.1944;0.0;-16.62;53.04;11.22;350.18;62.89;77.62;2.0;990.86;59.535;;;;NaN;;;;;0 / 0;8010;2022-11-01 12:41:49:246
-3.814;-15.6252;-11.6553;-4.2574;-8.0195;-3.7056;7.784;3.6046;-10.0637;-0.7265;0.2908;-0.3428;0.0;-4.74;34.44;44.16;266.23;52.96;136.47;2.0;991.22;67.671;;;;NaN;;;;;0 / 0;8510;2022-11-01 12:41:49:746
0.668;-8.5404;-2.0159;-3.6394;-9.0405;1.0928;1.8844;-1.8582;-2.8669;0.3498;0.4404;0.2967;0.0;-17.52;49.92;18.3;326.22;70.7;98.81;2.0;990.79;64.871;;;;NaN;;;;;0 / 0;9010;2022-11-01 12:41:50:246
-0.6416;-3.7996;-5.8541;-3.7474;-8.2157;-3.8249;-0.4952;-5.5608;-6.3867;1.5611;-0.1387;-0.5426;0.0;-9.96;33.24;42.66;269.49;49.64;143.2;2.0;990.67;67.082;;;;NaN;;;;;0 / 0;9510;2022-11-01 12:41:50:746
-2.0662;-9.4526;-1.0391;-3.1873;-9.1335;-1.6096;3.4578;-1.43;3.2856;1.7242;1.8039;0.2387;0.0;-14.76;41.88;32.7;290.03;56.17;136.06;2.0;990.88;65.624;;;;NaN;;;;;0 / 0;10010;2022-11-01 12:41:51:246
0.4046;-6.6083;0.7829;-3.0961;-8.7232;-3.2389;1.3148;-2.0941;5.2859;-2.3936;-1.4093;-0.994;0.0;-19.44;43.08;29.28;313.33;66.26;99.7;2.0;990.72;59.347;;;;NaN;;;;;0 / 0;10510;2022-11-01 12:41:51:746
2.7031;-10.0272;4.142;-2.9899;-9.2173;-1.5072;5.2404;-2.7803;2.4241;2.7804;2.8026;0.1397;0.0;-14.1;41.64;34.74;287.04;55.04;138.16;2.0;991.35;69.064;;;;NaN;;;;;0 / 0;11010;2022-11-01 12:41:52:246
-3.5314;-13.8651;4.4269;-2.9706;-8.7519;-3.2787;0.7895;-5.3766;3.317;-2.4498;0.0745;-0.8376;0.0;-21.24;44.52;27.42;326.54;67.26;85.92;2.0;990.96;58.695;;;;NaN;;;;;0 / 0;11510;2022-11-01 12:41:52:746
2.3128;1.3886;-12.5148;-3.8959;-8.016;-4.0909;-9.6173;11.2219;8.1562;1.2771;0.1399;0.265;0.0;-6.36;31.5;44.04;264.76;54.94;134.32;2.0;992.02;66.828;;;;NaN;;;;;0 / 0;12010;2022-11-01 12:41:53:246
0.5267;-14.3847;0.5914;-3.7697;-8.9491;1.3688;2.6348;-5.6056;-3.763;-0.4071;0.9236;0.2033;0.0;-17.82;49.56;9.3;354.24;69.87;73.77;2.0;990.74;64.03;;;;NaN;;;;;0 / 0;12510;2022-11-01 12:41:53:746
-3.5051;-21.9578;-12.4645;-3.8041;-8.1826;-3.8398;-0.7952;-5.2396;-6.2281;1.1348;-0.8204;-0.3386;0.0;-10.62;34.14;41.88;273.99;49.45;141.29;2.0;991.21;66.328;;;;NaN;;;;;0 / 0;13010;2022-11-01 12:41:54:246
0.6608;-7.5085;-2.6025;-3.1815;-9.2756;0.1065;4.8862;0.8118;-0.7937;1.8201;0.4337;0.1495;0.0;-18.96;48.42;19.38;317.74;70.95;109.36;2.0;990.71;60.393;;;;NaN;;;;;0 / 0;13510;2022-11-01 12:41:54:746
-0.1796;-2.9832;1.324;-4.1407;-7.6826;-4.4723;3.7457;4.6971;1.0055;1.1641;-0.5565;-0.8657;0.0;-9.66;32.88;43.98;260.42;54.92;144.65;2.0;990.55;66.749;;;;NaN;;;;;0 / 0;14010;2022-11-01 12:41:55:246
-3.0191;-9.9099;-1.0798;-2.981;-9.3314;-0.4577;3.4838;3.2378;0.2877;2.0309;2.4386;0.3059;0.0;-15.72;47.4;26.16;297.8;66.8;126.68;2.0;991.85;64.367;;;;NaN;;;;;0 / 0;14511;2022-11-01 12:41:55:747
-5.8565;-14.2913;-3.0191;-2.8209;-8.4815;-4.0344;2.8784;1.8133;5.1741;-2.6972;-1.6591;-0.7405;0.0;-19.86;42.12;34.08;300.56;67.89;109.35;2.0;990.62;68.038;;;;NaN;;;;;0 / 0;15010;2022-11-01 12:41:56:246
3.9624;-7.8437;1.3144;-3.3588;-8.6058;-3.2907;16.8312;-7.5581;3.2309;3.2697;2.1619;-1.958;0.0;-9.48;36.48;42.84;273.02;55.72;132.06;2.0;991.54;66.465;;;;NaN;;;;;0 / 0;15510;2022-11-01 12:41:56:746
-2.7773;-15.7832;6.8836;-3.5993;-9.1179;0.2821;-1.1915;-3.9404;0.7306;-3.6691;-0.2352;-0.3954;0.0;-19.68;52.32;10.74;356.56;67.29;67.38;2.0;990.93;57.915;;;;NaN;;;;;0 / 0;16010;2022-11-01 12:41:57:246
-6.4718;-11.9091;-12.6776;-3.9267;-8.0151;-4.0632;4.5228;7.3782;-8.8777;-0.9294;-0.4814;0.0359;0.0;-9.72;35.82;42.54;269.13;53.37;141.49;2.0;990.88;67.281;;;;NaN;;;;;0 / 0;16511;2022-11-01 12:41:57:747
7.9083;-12.2969;-1.4078;-3.4602;-9.1299;0.9174;6.8456;-4.8813;-1.4393;-0.9177;0.3525;0.0548;0.0;-19.98;50.94;9.12;353.69;70.54;76.62;2.0;990.75;62.327;;;;NaN;;;;;0 / 0;17011;2022-11-01 12:41:58:247
-1.3192;-3.5745;-1.6209;-3.4696;-8.294;-3.9168;-0.3946;-13.5657;-6.357;0.8648;-1.8876;0.0609;0.0;-12.72;34.92;41.4;277.33;47.59;144.8;2.0;990.62;68.827;;;;NaN;;;;;0 / 0;17510;2022-11-01 12:41:58:746
-0.7566;-9.1605;-1.5538;-2.763;-9.4088;0.1042;2.8396;1.34;-3.8943;2.1512;0.4869;0.1727;0.0;-22.08;47.7;17.94;314.6;72.29;116.72;2.0;990.72;64.915;;;;NaN;;;;;0 / 0;18011;2022-11-01 12:41:59:247
0.4501;-10.2547;0.838;-3.5152;-7.416;-5.3681;3.1417;4.6723;6.7112;-1.5207;-1.7978;-0.1211;0.0;-16.8;34.32;40.74;265.14;63.03;140.8;2.0;990.54;58.521;;;;NaN;;;;;0 / 0;18510;2022-11-01 12:41:59:746
0.1484;-9.194;1.8866;-2.8224;-9.1374;-2.1707;-0.5678;0.0942;1.8546;2.7981;1.5614;-0.4583;0.0;-16.02;40.5;34.38;293.27;52.31;134.46;2.0;990.97;67.496;;;;NaN;;;;;0 / 0;19010;2022-11-01 12:42:00:246
-2.4852;-14.4302;-1.9201;-2.8815;-8.954;-2.7737;-2.5991;-4.4682;-1.0905;-3.4492;-2.0354;-1.0973;0.0;-21.42;45.6;23.88;331.59;69.1;82.39;2.0;990.75;58.405;;;;NaN;;;;;0 / 0;19510;2022-11-01 12:42:00:746
-7.9275;-2.2194;-2.6887;-2.59;-9.046;-2.7625;-1.4921;1.6931;3.1169;2.555;0.3793;0.2753;0.0;-16.32;35.04;39.0;279.45;53.79;137.19;2.0;991.67;62.456;;;;NaN;;;;;0 / 0;20010;2022-11-01 12:42:01:246
0.7542;-14.0279;-1.1708;-3.2493;-9.1367;-1.4605;1.8487;-11.059;6.8119;-3.3007;0.2932;-0.9867;0.0;-21.66;41.22;19.26;345.34;67.69;70.62;2.0;990.84;62.218;;;;NaN;;;;;0 / 0;20510;2022-11-01 12:42:01:746
-3.541;-28.705;-11.7917;-4.1836;-7.9204;-3.9919;12.6689;-18.977;11.6129;-0.798;-0.4643;0.4513;0.0;-7.92;28.86;37.74;263.61;58.93;135.84;2.0;991.74;69.422;;;;NaN;;;;;0 / 0;21010;2022-11-01 12:42:02:246
-4.4652;-11.7008;-4.197;-3.3061;-9.1733;1.0439;0.3613;-3.7197;-3.4285;0.3852;0.7141;0.0102;0.0;-18.72;43.68;7.32;348.85;73.6;87.31;2.0;990.75;65.052;;;;NaN;;;;;0 / 0;21511;2022-11-01 12:42:02:747
-4.7333;-16.0825;-10.4007;-3.4177;-8.2451;-4.0629;-1.4979;-0.2283;-3.1487;2.1665;-0.6518;-0.9293;0.0;-12.96;34.02;39.06;273.31;50.21;147.52;2.0;991.07;69.06;;;;NaN;;;;;0 / 0;22010;2022-11-01 12:42:03:246
2.0542;-7.6019;-2.3703;-2.6272;-9.4383;-0.4309;6.3167;0.9338;-0.5531;1.7884;1.1839;0.089;0.0;-23.16;44.58;17.28;312.55;70.94;122.31;2.0;990.77;67.084;;;;NaN;;;;;0 / 0;22510;2022-11-01 12:42:03:746
-1.4006;-3.1388;1.482;-4.0252;-7.6321;-4.6604;2.9813;5.5659;3.0683;1.4836;-0.8699;-0.98;0.0;-13.68;32.64;41.1;269.31;51.73;146.66;2.0;990.64;62.38;;;;NaN;;;;;0 / 0;23011;2022-11-01 12:42:04:247
-3.9528;-10.1302;0.4094;-2.8408;-9.3727;-0.5028;3.7577;1.9767;-0.4812;1.9747;2.1973;0.1348;0.0;-21.06;44.04;22.38;304.72;66.86;126.25;2.0;991.59;64.021;;;;NaN;;;;;0 / 0;23510;2022-11-01 12:42:04:746
-5.7129;-15.2301;-1.9896;-2.6228;-8.3322;-4.4569;2.867;3.2155;5.2446;-2.6636;-2.3671;-0.5334;0.0;-24.48;39.54;29.4;302.55;68.52;115.33;2.0;990.64;55.545;;;;NaN;;;;;0 / 0;24010;2022-11-01 12:42:05:246
-2.3942;-7.8365;0.814;-3.5868;-8.4584;-3.4293;5.3369;0.8613;5.1938;2.3223;1.1955;-1.7967;0.0;-14.16;37.56;38.94;287.61;51.91;129.59;2.0;991.94;64.446;;;;NaN;;;;;0 / 0;24510;2022-11-01 12:42:05:746
-0.0407;-21.8836;-0.8116;-3.4365;-9.1559;-0.7284;-2.0058;-8.0997;6.6232;-3.798;0.0275;-0.8694;0.0;-20.94;52.86;7.74;359.25;66.76;70.54;2.0;991.03;56.275;;;;NaN;;;;;0 / 0;25010;2022-11-01 12:42:06:246
-15.8358;10.5085;17.7799;-4.6048;-7.6621;-4.0322;21.0056;-16.5535;8.1191;-2.52;-3.0635;1.6632;0.0;-9.12;35.7;46.44;263.45;59.17;135.71;2.0;991.19;66.353;;;;NaN;;;;;0 / 0;25511;2022-11-01 12:42:06:747
-5.0473;-13.6329;-3.869;-3.3168;-9.2285;-0.0542;-4.0672;-1.9647;2.5466;-3.8377;-0.3616;-0.4827;0.0;-24.48;49.32;9.84;358.07;68.94;70.49;2.0;990.88;63.148;;;;NaN;;;;;0 / 0;26010;2022-11-01 12:42:07:246
-7.0464;-10.2379;-7.8246;-3.9751;-8.0565;-3.9321;3.5657;9.8449;-6.1215;-1.1163;-0.0061;0.3364;0.0;-11.82;34.62;42.42;273.4;54.68;136.27;2.0;990.78;67.028;;;;NaN;;;;;0 / 0;26511;2022-11-01 12:42:07:747
2.9904;-8.957;1.1277;-2.9684;-9.2879;1.0453;3.7442;-1.4934;-3.2575;1.0046;1.0366;0.5191;0.0;-25.92;46.62;10.68;337.43;73.7;99.2;2.0;990.68;56.369;;;;NaN;;;;;0 / 0;27011;2022-11-01 12:42:08:247
-0.2753;-1.9369;-3.4955;-3.9389;-7.506;-4.9311;3.8838;5.2075;3.3413;0.9588;-0.8351;-0.6049;0.0;-18.3;32.1;39.9;265.88;55.82;148.78;2.0;990.56;65.699;;;;NaN;;;;;0 / 0;27511;2022-11-01 12:42:08:747
0.9002;-6.5484;0.146;-2.8813;-9.2782;-1.3352;1.8183;3.2876;-0.8579;1.5544;1.9016;0.1929;0.0;-23.46;42.0;25.8;296.4;62.36;135.78;2.0;991.14;63.392;;;;NaN;;;;;0 / 0;28010;2022-11-01 12:42:09:246
-0.4166;-5.8206;0.8643;-2.7826;-8.3472;-4.3302;3.1561;2.632;4.8976;-2.8572;-1.6066;-0.5603;0.0;-27.06;39.6;26.28;309.74;68.93;112.26;2.0;990.86;56.696;;;;NaN;;;;;0 / 0;28510;2022-11-01 12:42:09:746
7.9179;-10.3313;0.723;-2.5894;-9.2788;-1.8352;1.8568;-0.4922;1.5479;2.1561;1.8112;-0.115;0.0;-25.56;40.32;28.38;298.52;55.2;136.74;2.0;991.14;63.8;;;;NaN;;;;;0 / 0;29010;2022-11-01 12:42:10:246
-6.977;-11.8875;4.3527;-2.5868;-8.7504;-3.5929;0.3506;-5.3517;3.1548;-2.5756;0.226;-0.586;0.0;-28.68;43.38;18.3;336.27;71.92;89.97;2.0;990.85;62.994;;;;NaN;;;;;0 / 0;29510;2022-11-01 12:42:10:746
1.6424;2.7892;-13.269;-4.265;-7.5276;-4.6167;0.7575;1.81;-3.1336;1.4848;0.5681;0.8386;0.0;-18.48;35.82;39.0;281.41;52.73;138.74;2.0;991.74;67.555;;;;NaN;;;;;0 / 0;30011;2022-11-01 12:42:11:247
1.8723;-14.6217;-1.4676;-3.1659;-9.2773;0.2798;6.5896;-4.8248;-0.4569;-1.0283;0.4062;-0.0948;0.0;-26.28;46.26;-1.14;2.83;72.94;88.03;2.0;990.72;65.872;;;;NaN;;;;;0 / 0;30510;2022-11-01 12:42:11:746
-5.2819;-13.1062;-11.174;-3.4852;-8.2164;-4.0637;-0.6352;-18.2691;-9.0329;0.5813;-1.2895;0.3297;0.0;-23.82;38.4;32.22;292.75;46.85;147.53;2.0;991.28;65.229;;;;NaN;;;;;0 / 0;31012;2022-11-01 12:42:12:248
-1.9728;-8.6697;-1.6903;-2.2708;-9.5204;-0.613;1.4902;1.308;-2.3343;1.8556;1.237;0.0145;0.0;-30.18;43.98;7.44;321.12;70.9;131.62;2.0;990.84;61.344;;;;NaN;;;;;0 / 0;31510;2022-11-01 12:42:12:746
0.0407;-1.6712;0.759;-3.5829;-7.5333;-5.1557;2.8048;4.6459;0.9227;1.9845;-0.1503;-0.903;0.0;-23.1;37.8;34.02;286.55;47.77;153.45;2.0;990.88;58.911;;;;NaN;;;;;0 / 0;32010;2022-11-01 12:42:13:246
-0.4477;-10.0272;0.395;-2.8455;-9.3256;-1.0522;2.7402;0.1435;-0.6549;1.07;1.8918;0.1489;0.0;-26.94;44.88;11.7;320.2;65.17;128.29;2.0;991.07;66.386;;;;NaN;;;;;0 / 0;32511;2022-11-01 12:42:13:747
0.2442;-15.3474;-3.6536;-2.8754;-8.0688;-4.7746;2.9041;0.0311;3.963;-2.4083;-1.6383;-0.4614;0.0;-26.4;41.7;21.78;303.14;66.74;129.97;2.0;990.67;56.789;;;;NaN;;;;;0 / 0;33010;2022-11-01 12:42:14:246
-0.2394;-9.2898;0.7302;-3.5257;-8.1717;-4.1185;10.3327;-3.2465;4.9445;2.5758;2.0061;-1.3587;0.0;-20.7;36.24;33.42;291.71;52.51;134.96;2.0;991.74;63.79;;;;NaN;;;;;0 / 0;33510;2022-11-01 12:42:14:746
0.7398;-14.0447;1.8579;-2.8567;-9.3687;-0.4855;1.3436;-4.1396;-1.8297;-2.2097;0.2144;-0.2359;0.0;-27.9;44.64;-1.02;358.8;74.09;93.73;2.0;991.14;63.665;;;;NaN;;;;;0 / 0;34011;2022-11-01 12:42:15:247
-4.1348;-13.6832;-12.0312;-3.2457;-8.163;-4.359;-0.4557;-11.7909;-7.0185;0.4036;-0.9945;0.0829;0.0;-24.66;39.18;29.64;295.12;46.64;149.43;2.0;990.94;65.387;;;;NaN;;;;;0 / 0;34511;2022-11-01 12:42:15:747
-0.9026;-9.6609;-1.4054;-2.9149;-9.3611;0.209;9.0252;-3.714;0.8157;0.3638;0.2382;0.2448;0.0;-27.06;44.22;-2.16;352.35;73.77;105.05;2.0;990.87;61.799;;;;NaN;;;;;0 / 0;35010;2022-11-01 12:42:16:246
-0.4645;-2.7222;0.7638;-3.7033;-7.3516;-5.33;2.3913;4.2966;2.8975;1.1891;-0.3115;-0.7833;0.0;-22.14;36.06;33.0;284.6;49.01;152.87;2.0;990.67;65.592;;;;NaN;;;;;0 / 0;35511;2022-11-01 12:42:16:747
-3.5243;-10.6018;-1.8579;-2.427;-9.272;-2.0759;2.2115;1.3541;-0.8259;1.1476;2.146;0.2448;0.0;-29.64;43.02;15.18;307.53;62.39;142.95;2.0;991.04;66.832;;;;NaN;;;;;0 / 0;36010;2022-11-01 12:42:17:246
0.3687;-7.4343;-0.1772;-2.4275;-8.2946;-4.6344;1.4842;-0.5858;5.1803;-3.2232;-1.7165;-0.327;0.0;-28.26;42.84;16.98;313.7;71.41;121.62;2.0;990.93;62.169;;;;NaN;;;;;0 / 0;36511;2022-11-01 12:42:17:747
4.3048;-10.2116;2.15;-3.7983;-7.8926;-4.4102;14.1488;-9.6839;8.7629;2.957;2.5925;-1.3966;0.0;-21.36;37.08;33.36;291.25;51.09;138.99;2.0;991.69;66.759;;;;NaN;;;;;0 / 0;37011;2022-11-01 12:42:18:247
-3.4237;-14.2985;4.7333;-3.137;-9.2715;-0.6066;-4.1226;-1.6679;2.0263;-3.6318;-0.3714;-0.4876;0.0;-25.86;46.2;0.96;2.04;69.68;84.63;2.0;990.79;63.736;;;;NaN;;;;;0 / 0;37511;2022-11-01 12:42:18:747
0.8643;0.1604;-12.4932;-4.093;-7.3944;-4.974;-0.2908;2.8597;2.2279;1.5905;0.4386;0.5515;0.0;-19.02;37.08;35.76;286.44;51.34;139.99;2.0;991.45;65.944;;;;NaN;;;;;0 / 0;38011;2022-11-01 12:42:19:247
6.5197;-9.6513;-1.8627;-2.6965;-9.4285;-0.0434;4.9566;-4.9178;0.0098;-1.0589;0.9456;0.1428;0.0;-26.46;44.58;-5.16;3.5;75.64;96.02;2.0;990.76;62.982;;;;NaN;;;;;0 / 0;38510;2022-11-01 12:42:19:746
-0.8667;-2.8228;-1.9178;-3.4468;-8.0563;-4.4029;-0.5587;-15.9055;-8.0424;0.282;-1.5815;0.2497;0.0;-22.62;40.62;29.34;300.51;44.86;147.23;2.0;990.91;69.186;;;;NaN;;;;;0 / 0;39010;2022-11-01 12:42:20:246
-0.1437;-8.2747;-2.2242;-2.6576;-9.4173;-0.6496;3.1077;1.5975;-1.881;2.2416;1.2065;0.1715;0.0;-26.46;44.88;6.12;326.4;67.87;129.68;2.0;990.87;62.08;;;;NaN;;;;;0 / 0;39511;2022-11-01 12:42:20:747
-0.8882;-2.2793;1.0918;-3.3065;-7.2312;-5.7399;1.9777;4.8513;7.6026;-0.8554;-2.2895;0.017;0.0;-22.86;37.14;32.88;274.06;59.56;152.77;2.0;990.96;59.326;;;;NaN;;;;;0 / 0;40010;2022-11-01 12:42:21:246
-1.4509;-7.0752;-0.9936;-3.0009;-9.1602;-1.8041;2.3041;1.2782;1.3109;1.9179;2.273;0.0353;0.0;-23.82;43.8;19.74;308.97;57.27;137.05;2.0;991.0;66.971;;;;NaN;;;;;0 / 0;40510;2022-11-01 12:42:21:746
1.1947;-9.7255;2.4756;-2.7408;-7.0975;-6.1873;2.3696;5.8477;6.3717;-1.1364;-2.1319;-0.0808;0.0;-26.7;36.42;30.42;277.4;59.39;154.86;2.0;990.75;59.871;;;;NaN;;;;;0 / 0;41010;2022-11-01 12:42:22:246
10.5827;-20.8852;6.9243;-3.2731;-8.7812;-2.8893;-0.0548;-2.0672;2.3817;2.5098;2.3708;0.1086;0.0;-22.44;40.8;25.08;306.13;49.45;136.93;2.0;991.62;66.628;;;;NaN;;;;;0 / 0;41510;2022-11-01 12:42:22:746
3.8523;-13.6185;-1.3455;-2.9002;-8.913;-2.8838;0.4222;-7.4783;2.314;-3.2256;-0.9639;-0.7833;0.0;-22.5;45.48;9.18;347.54;70.32;87.43;2.0;990.83;61.908;;;;NaN;;;;;0 / 0;42010;2022-11-01 12:42:23:246
-9.3161;0.589;9.7591;-4.6972;-7.4814;-4.2584;12.8282;-20.886;9.787;-1.2336;-0.3042;-0.0527;0.0;-14.88;35.76;35.16;282.93;55.24;136.78;2.0;991.3;70.929;;;;NaN;;;;;0 / 0;42510;2022-11-01 12:42:23:746
-3.972;-12.9841;-3.8235;-3.2293;-9.2532;0.3477;7.9195;-5.4404;-0.8217;0.4323;0.5333;0.0964;0.0;-24.84;44.4;0.9;353.11;72.15;97.99;2.0;990.84;62.306;;;;NaN;;;;;0 / 0;43011;2022-11-01 12:42:24:247
-3.1891;-8.7128;-7.2021;-3.8416;-7.4888;-5.0328;3.2239;3.5432;0.4862;1.9735;-0.5198;-0.8981;0.0;-20.16;35.46;34.2;282.82;47.84;153.58;2.0;990.85;65.11;;;;NaN;;;;;0 / 0;43510;2022-11-01 12:42:24:746
1.6951;-8.8038;0.9505;-2.5355;-9.4674;-0.3311;2.3057;-0.0283;-1.9505;1.1207;1.2407;0.6052;0.0;-28.68;43.86;3.48;330.33;71.83;126.15;2.0;990.72;62.4;;;;NaN;;;;;0 / 0;44010;2022-11-01 12:42:25:246
0.8332;-5.0209;-0.1389;-3.536;-6.6581;-6.2719;3.2798;4.8002;6.8656;0.169;-1.7862;-0.5481;0.0;-23.82;33.66;34.44;275.08;51.74;158.57;2.0;990.65;64.819;;;;NaN;;;;;0 / 0;44510;2022-11-01 12:42:25:746
-1.2115;-7.2236;0.9744;-3.3147;-8.9762;-2.147;3.5206;0.3209;2.5349;1.6308;1.3292;-0.1376;0.0;-23.34;42.42;21.18;308.74;54.1;136.78;2.0;991.12;64.913;;;;NaN;;;;;0 / 0;45010;2022-11-01 12:42:26:246
