sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
2.8108;-9.6633;-2.624;3.6232;-9.0887;-0.6623;0.7797;0.0933;-2.3041;0.6794;-0.1116;-0.4271;0.0;-21.54;33.18;-7.98;241.84;67.94;-100.36;5.0;994.64;61.308;;;;NaN;;;;;0 / 0;5015;2022-11-03 12:37:42:973
-0.4741;-9.8453;-2.5307;1.4793;-9.6193;1.2046;0.2685;1.2967;-2.1742;-0.0182;0.5011;0.2143;0.0;-4.98;34.56;-16.2;233.26;78.78;-50.84;5.0;994.88;61.947;;;;NaN;;;;;0 / 0;5514;2022-11-03 12:37:43:472
-4.0677;-3.6081;-1.0463;-1.8247;-8.5248;-4.4909;-2.9925;5.1969;5.0727;0.2719;-1.9191;-1.2243;0.0;7.8;32.16;10.26;30.56;57.01;161.04;5.0;994.57;59.281;;;;NaN;;;;;0 / 0;6014;2022-11-03 12:37:43:972
-0.5507;-11.4015;0.5315;-1.4988;-9.691;0.087;1.2641;3.5544;-0.0535;1.4423;1.2568;0.4696;0.0;0.96;41.58;-3.36;14.52;77.99;140.26;5.0;994.68;72.487;;;;NaN;;;;;0 / 0;6514;2022-11-03 12:37:44:472
-1.9369;-11.3823;-0.0503;-1.0755;-8.9622;-3.8331;-1.1655;-3.6316;5.2337;-2.0384;-2.6925;-0.9977;0.0;-1.68;43.32;1.02;348.05;78.73;126.28;5.0;994.5;60.669;;;;NaN;;;;;0 / 0;7014;2022-11-03 12:37:44:972
0.8452;-9.4095;-1.8411;-2.2281;-8.8043;-3.7;-26.022;11.0453;4.0184;1.8944;-0.9093;0.3847;0.0;2.22;40.26;24.84;257.22;63.87;148.94;5.0;995.1;65.451;;;;NaN;;;;;0 / 0;7515;2022-11-03 12:37:45:473
5.3825;-16.4966;0.6345;-2.4603;-9.446;0.9437;6.5568;-2.9228;-0.6037;-3.1331;0.8646;-0.6794;0.0;8.52;38.88;10.98;294.61;74.41;69.01;5.0;994.49;53.936;;;;NaN;;;;;0 / 0;8014;2022-11-03 12:37:45:972
4.2593;3.5745;19.8533;-2.1086;-9.1217;-2.9187;-0.3933;-8.9719;-9.5722;-1.711;-2.0394;0.0603;0.0;16.38;33.0;15.12;152.11;68.46;144.15;5.0;995.23;64.424;;;;NaN;;;;;0 / 0;8515;2022-11-03 12:37:46:473
2.5163;-14.174;-1.1564;-2.2756;-9.3048;2.1004;-0.0827;-3.2794;-5.6175;0.9139;0.5891;0.5203;0.0;8.58;42.84;-9.24;136.75;77.18;56.23;5.0;994.38;65.227;;;;NaN;;;;;0 / 0;9014;2022-11-03 12:37:46:972
-2.0518;-4.3694;-5.507;-2.0231;-8.6402;-4.1742;-5.4519;-0.1205;-3.1428;0.9341;-1.4683;-0.5334;0.0;15.96;28.56;30.48;155.53;55.97;160.86;5.0;994.67;56.761;;;;NaN;;;;;0 / 0;9515;2022-11-03 12:37:47:473
1.1253;-7.2092;-0.8212;-0.7079;-9.7809;0.0514;1.735;1.717;-0.468;1.5279;1.762;0.2002;0.0;4.92;45.48;10.98;181.76;78.16;155.18;5.0;994.7;69.631;;;;NaN;;;;;0 / 0;10014;2022-11-03 12:37:47:972
-0.7709;-1.6688;0.4046;-0.7696;-8.3782;-5.0382;1.5956;5.2155;6.0437;-0.3506;-2.5233;0.0347;0.0;12.72;32.94;32.04;145.23;58.69;171.32;5.0;994.49;56.669;;;;NaN;;;;;0 / 0;10514;2022-11-03 12:37:48:472
0.5555;-7.4654;0.9266;-0.4611;-9.3291;-2.9876;-1.8469;2.7926;2.1999;2.1735;2.4089;-0.4235;0.0;8.52;42.72;20.04;139.55;72.05;171.23;5.0;995.16;63.614;;;;NaN;;;;;0 / 0;11014;2022-11-03 12:37:48:972
-2.2913;-13.3911;1.1396;-1.2085;-9.7034;-0.7446;-1.7842;-7.2506;3.3303;-2.3774;-0.7524;-0.9818;0.0;-0.78;37.68;22.98;254.45;81.68;121.64;5.0;994.44;60.826;;;;NaN;;;;;0 / 0;11515;2022-11-03 12:37:49:473
-12.8476;5.8565;13.166;-1.8479;-8.6375;-4.2601;3.0043;-7.014;-0.3535;-0.7641;-1.147;-0.9018;0.0;21.3;20.34;28.8;158.36;61.05;157.42;5.0;995.11;66.424;;;;NaN;;;;;0 / 0;12015;2022-11-03 12:37:49:973
-4.1683;-12.2514;-4.063;-1.0975;-9.6039;1.6526;4.6385;-3.3467;-2.208;-0.0909;0.9758;0.3615;0.0;-0.48;37.92;3.18;355.63;77.89;15.97;5.0;994.63;61.433;;;;NaN;;;;;0 / 0;12515;2022-11-03 12:37:50:473
-6.5245;-9.4382;-6.2994;-1.6872;-8.8685;-3.8306;-2.019;-12.6297;-6.8885;0.9866;-0.4207;-0.9085;0.0;14.76;18.84;29.34;176.3;56.59;154.55;5.0;994.72;64.358;;;;NaN;;;;;0 / 0;13015;2022-11-03 12:37:50:973
1.4557;-7.5756;3.2753;-0.3158;-9.7382;1.1125;1.283;2.4811;-3.8443;0.8113;0.8628;0.6498;0.0;1.62;32.88;13.02;340.86;83.23;15.85;5.0;994.37;65.055;;;;NaN;;;;;0 / 0;13515;2022-11-03 12:37:51:473
1.9297;0.7757;0.8835;-1.5669;-8.385;-4.8381;0.7266;4.7697;7.9099;1.03;-0.577;-1.0105;0.0;22.8;10.56;25.86;147.18;58.76;162.05;5.0;994.34;60.69;;;;NaN;;;;;0 / 0;14014;2022-11-03 12:37:51:972
2.4876;-6.2875;-1.7933;-0.7336;-9.6139;-1.7904;-1.4236;-2.2808;1.132;1.8345;1.729;0.1055;0.0;11.94;23.7;19.38;167.05;78.62;157.72;5.0;994.56;66.684;;;;NaN;;;;;0 / 0;14515;2022-11-03 12:37:52:473
-2.8252;-12.0503;1.7166;-0.4876;-8.8193;-4.2606;0.7151;2.4887;5.0268;-2.2894;-2.428;-0.9415;0.0;-1.32;18.0;26.28;211.68;80.83;154.18;5.0;994.61;58.888;;;;NaN;;;;;0 / 0;15015;2022-11-03 12:37:52:973
11.3105;-18.5581;4.9324;-0.928;-9.2852;-3.0156;1.2153;-0.7851;5.7187;2.2957;1.5537;-0.8102;0.0;16.74;3.36;28.14;173.12;56.49;154.14;5.0;995.28;67.187;;;;NaN;;;;;0 / 0;15515;2022-11-03 12:37:53:473
-12.328;-9.7974;-0.3328;-1.0266;-9.653;-1.391;0.0043;-11.1053;5.3869;-3.6981;-0.2325;-0.4363;0.0;-8.94;20.34;18.36;350.56;75.7;38.03;5.0;994.54;55.792;;;;NaN;;;;;0 / 0;16014;2022-11-03 12:37:53:972
0.8332;0.3352;-10.0679;-2.0977;-8.4791;-4.458;3.8144;4.8854;-5.471;0.3043;-0.5098;-0.1419;0.0;-12.06;7.86;18.12;253.05;59.84;154.8;5.0;995.17;65.666;;;;NaN;;;;;0 / 0;16515;2022-11-03 12:37:54:473
-1.4509;-8.8301;-2.1404;-0.6058;-9.6338;1.7302;9.4671;-2.9768;-1.4524;-0.4788;1.0668;0.6034;0.0;-16.44;24.3;-14.94;101.9;79.23;19.3;5.0;994.52;58.082;;;;NaN;;;;;0 / 0;17015;2022-11-03 12:37:54:973
-4.7525;-11.9761;-9.2347;-1.5932;-8.332;-4.9202;-0.2862;4.9754;3.3137;1.9121;0.2311;-0.7118;0.0;-14.58;31.68;24.48;273.7;58.17;162.06;5.0;994.77;55.991;;;;NaN;;;;;0 / 0;17515;2022-11-03 12:37:55:473
2.1955;-7.8341;-2.4445;-0.5639;-9.6485;1.6606;0.0659;1.2709;-2.9846;1.5358;0.9526;0.0976;0.0;-28.2;50.76;4.02;306.77;89.12;136.37;5.0;994.76;66.45;;;;NaN;;;;;0 / 0;18015;2022-11-03 12:37:55:973
0.1484;-2.2984;0.8356;-1.2322;-8.2321;-5.185;1.3376;6.5705;4.8259;-1.0427;-2.3394;-0.024;0.0;-31.2;27.12;39.36;232.41;65.36;179.68;5.0;994.53;60.785;;;;NaN;;;;;0 / 0;18514;2022-11-03 12:37:56:472
-3.4309;-12.6872;-0.7254;-0.323;-9.7513;-0.9888;1.3716;1.6251;0.5434;2.2084;1.5335;0.5056;0.0;-23.64;31.74;34.92;241.78;69.31;168.58;5.0;995.19;67.78;;;;NaN;;;;;0 / 0;19014;2022-11-03 12:37:56:972
-4.4412;-13.901;-0.5578;0.1217;-9.3279;-3.0241;-1.4337;-2.9666;4.9802;-2.5967;0.4352;-1.575;0.0;-34.86;39.3;11.16;353.44;83.12;79.9;5.0;994.41;60.776;;;;NaN;;;;;0 / 0;19514;2022-11-03 12:37:57:472
-1.5323;-9.5436;7.7671;-1.8633;-8.6305;-4.2676;-2.7431;1.699;-0.885;0.9542;-0.3535;0.472;0.0;-25.26;26.4;35.52;258.07;61.65;156.41;5.0;995.28;64.808;;;;NaN;;;;;0 / 0;20017;2022-11-03 12:37:57:975
1.1803;-19.9778;1.4724;-1.4449;-9.618;1.2554;5.211;-7.1995;-2.7972;-2.2369;0.7913;-0.3001;0.0;-36.72;38.34;0.24;34.88;78.74;49.02;5.0;994.55;59.85;;;;NaN;;;;;0 / 0;20515;2022-11-03 12:37:58:473
-0.4405;-1.968;-6.2803;-1.8445;-8.527;-4.4787;3.906;-10.7757;0.4205;-0.5809;1.1316;-0.9617;0.0;-30.9;25.62;22.32;266.68;68.18;164.08;5.0;994.84;57.584;;;;NaN;;;;;0 / 0;21015;2022-11-03 12:37:58:973
-1.7047;-9.309;-3.3543;-1.0093;-9.5006;2.2112;7.6798;0.0289;-3.7387;0.2585;0.6245;0.3664;0.0;-29.4;32.04;-12.9;74.29;83.36;33.48;5.0;994.57;63.778;;;;NaN;;;;;0 / 0;21515;2022-11-03 12:37:59:473
0.2059;-4.1132;-1.5562;-1.1937;-8.7167;-4.3318;-1.7487;6.3273;2.8355;1.6225;-0.34;-0.7356;0.0;-17.7;23.82;19.56;267.15;59.7;166.64;5.0;994.54;62.438;;;;NaN;;;;;0 / 0;22015;2022-11-03 12:37:59:973
-0.3232;-5.9092;-1.9297;-0.1919;-9.8042;0.0988;1.2909;2.5399;-0.2305;1.5541;1.1603;0.5179;0.0;-19.74;26.46;0.0;26.52;88.74;62.76;5.0;994.64;68.849;;;;NaN;;;;;0 / 0;22514;2022-11-03 12:38:00:472
-2.5833;-13.0104;-0.7949;-0.4565;-8.8628;-4.1728;-0.5155;1.2202;6.1241;-2.5338;-3.0559;-0.1944;0.0;-5.94;10.44;17.94;215.03;64.66;173.76;5.0;994.49;62.639;;;;NaN;;;;;0 / 0;23014;2022-11-03 12:38:00:972
-1.47;-11.423;-1.4581;-0.9596;-9.1029;-3.5193;8.6812;-5.2386;3.8808;2.1632;1.2959;-1.272;0.0;4.08;11.04;10.92;171.84;68.16;164.75;5.0;994.81;69.501;;;;NaN;;;;;0 / 0;23515;2022-11-03 12:38:01:473
-2.1189;-16.8103;-0.2035;-0.2362;-9.4939;-2.4454;-2.3232;-3.9091;3.4893;-2.0414;-1.7694;-1.3447;0.0;4.38;13.74;1.44;272.81;79.64;49.48;5.0;994.65;56.719;;;;NaN;;;;;0 / 0;24014;2022-11-03 12:38:01:972
-3.4357;-25.7721;-5.2556;-1.4748;-8.4978;-4.6671;-8.7392;11.1482;21.1973;2.0801;-0.2093;0.4653;0.0;13.68;18.42;3.24;88.12;67.88;163.41;5.0;995.35;64.866;;;;NaN;;;;;0 / 0;24514;2022-11-03 12:38:02:472
5.6841;-10.925;-1.4748;-0.4014;-9.5726;2.0916;3.7174;-3.6772;-2.683;0.1595;0.8139;-0.1071;0.0;13.32;23.88;1.56;294.57;83.35;-4.83;5.0;994.56;59.327;;;;NaN;;;;;0 / 0;25014;2022-11-03 12:38:02:972
-1.4509;-3.5961;-1.6328;-1.0254;-8.669;-4.4683;-1.3976;5.7577;0.7645;1.7007;1.0839;-0.7527;0.0;3.0;22.68;20.28;192.35;62.13;167.08;5.0;994.77;57.718;;;;NaN;;;;;0 / 0;25515;2022-11-03 12:38:03:473
-0.1269;-7.9682;-1.3743;0.4865;-9.7936;0.1399;1.958;1.9954;1.6007;1.5016;1.7705;0.3236;0.0;-5.94;35.82;6.66;103.21;87.04;-73.96;5.0;994.72;67.419;;;;NaN;;;;;0 / 0;26015;2022-11-03 12:38:03:973
0.6752;-5.5118;-0.9649;-0.2354;-9.0608;-3.7439;-0.0399;1.7223;4.1677;-3.342;-1.4292;0.0945;0.0;-6.42;21.54;30.3;202.61;67.51;176.4;5.0;994.52;63.524;;;;NaN;;;;;0 / 0;26515;2022-11-03 12:38:04:473
-3.6559;-11.9713;0.3711;-0.6548;-9.5642;-2.0657;-2.9365;-4.8037;0.6627;2.3879;2.3649;-0.1333;0.0;-2.52;21.9;31.32;219.6;61.09;162.85;5.0;995.49;64.27;;;;NaN;;;;;0 / 0;27015;2022-11-03 12:38:04:973
-5.3944;-11.1788;-1.2282;-0.619;-9.7542;-0.801;-0.5254;-6.7831;4.5049;-3.353;1.0509;-0.6232;0.0;-11.88;35.82;6.24;22.77;74.69;25.4;5.0;994.61;63.064;;;;NaN;;;;;0 / 0;27515;2022-11-03 12:38:05:473
-3.6344;-7.4678;-8.6386;-2.4209;-7.7815;-5.4551;1.4369;2.411;-3.4253;-0.0396;-1.0639;-0.7381;0.0;10.56;7.32;37.38;184.31;54.12;160.41;5.0;994.96;64.283;;;;NaN;;;;;0 / 0;28014;2022-11-03 12:38:05:972
0.4334;-6.9938;1.2713;-1.0673;-9.7474;0.1376;3.0425;1.5613;0.777;1.4723;0.7553;-0.1523;0.0;3.42;29.22;19.56;277.79;83.7;82.65;5.0;994.37;60.479;;;;NaN;;;;;0 / 0;28515;2022-11-03 12:38:06:473
-2.2434;-9.8979;2.3032;-0.4857;-9.0461;-3.7553;0.8137;2.627;4.6986;-2.9229;-3.5746;-0.3319;0.0;10.08;13.14;34.8;169.1;67.29;172.63;5.0;994.39;61.31;;;;NaN;;;;;0 / 0;29014;2022-11-03 12:38:06:972
1.1277;-7.2571;0.3519;-1.7839;-8.2949;-4.9175;-4.0487;4.3588;4.8577;1.4607;1.5011;0.5405;0.0;19.86;14.16;33.48;162.9;57.76;160.06;5.0;995.64;68.339;;;;NaN;;;;;0 / 0;29514;2022-11-03 12:38:07:472
0.5195;-14.6145;-2.1955;-1.18;-9.5759;1.7553;4.1679;-3.3771;-6.1007;-1.7073;-0.1555;-0.0325;0.0;3.6;35.94;15.48;332.81;78.0;24.54;5.0;994.38;65.286;;;;NaN;;;;;0 / 0;30015;2022-11-03 12:38:07:973
-2.5019;-3.8116;-5.5213;-1.8198;-8.2598;-4.9633;-1.3477;-0.4219;-4.202;0.3269;-0.8843;-0.2946;0.0;24.78;7.5;35.28;157.25;53.7;160.62;5.0;995.02;67.927;;;;NaN;;;;;0 / 0;30514;2022-11-03 12:38:08:472
1.6592;-6.5317;0.3807;-0.2969;-9.7952;0.3679;2.5307;1.0705;1.5738;1.8064;0.0906;-0.0954;0.0;10.26;27.9;26.34;160.92;83.52;175.8;5.0;994.54;63.69;;;;NaN;;;;;0 / 0;31014;2022-11-03 12:38:08:972
-2.1069;-8.6865;0.0215;-0.6472;-8.5978;-4.6721;2.553;3.7041;4.5021;-2.1764;-2.9215;-0.2805;0.0;21.96;7.5;33.0;147.84;61.25;172.11;5.0;994.52;63.86;;;;NaN;;;;;0 / 0;31515;2022-11-03 12:38:09:473
8.9905;-17.902;-4.1587;-0.2692;-9.0311;-3.8126;8.1105;-2.2602;2.1702;2.2719;0.6807;-1.1926;0.0;21.9;19.02;22.86;126.7;67.06;175.96;5.0;995.3;69.398;;;;NaN;;;;;0 / 0;32015;2022-11-03 12:38:09:973
-0.6728;-15.2469;3.4788;-0.7721;-9.6278;1.6971;3.9205;-2.5806;-2.8894;-2.1887;-0.0694;-0.0698;0.0;12.36;27.24;16.44;309.67;79.04;24.46;5.0;994.46;60.192;;;;NaN;;;;;0 / 0;32515;2022-11-03 12:38:10:473
-4.3239;-4.3335;-7.5708;-1.9372;-8.5056;-4.4802;1.1016;-5.9485;2.2559;-0.1917;1.5964;0.078;0.0;24.3;15.48;24.9;144.88;64.3;162.13;5.0;994.89;66.027;;;;NaN;;;;;0 / 0;33015;2022-11-03 12:38:10:973
-1.6017;-9.9003;-3.2657;-0.8913;-9.4917;2.2984;7.6505;-1.7613;-3.6535;0.4686;0.3063;0.3584;0.0;6.18;32.94;13.26;327.93;84.23;14.24;5.0;994.53;64.788;;;;NaN;;;;;0 / 0;33515;2022-11-03 12:38:11:473
-0.1077;-3.1795;-0.0838;-1.7077;-8.2021;-5.097;0.9583;4.0194;3.6748;1.1735;-0.5214;-1.005;0.0;18.3;13.56;31.8;151.98;59.84;170.03;5.0;994.47;64.413;;;;NaN;;;;;0 / 0;34015;2022-11-03 12:38:11:973
1.0511;-9.4526;-0.2394;-0.2296;-9.7942;-0.437;-1.3122;1.7398;0.8201;1.8052;2.1315;0.1611;0.0;11.4;33.24;17.7;175.97;87.11;152.28;5.0;994.46;66.269;;;;NaN;;;;;0 / 0;34514;2022-11-03 12:38:12:472
-4.6088;-13.8986;-1.8004;-0.5446;-9.3565;-2.8861;0.9109;-3.697;3.3865;-2.8062;-2.5862;-1.0783;0.0;12.6;20.46;34.32;167.07;72.57;169.31;5.0;994.43;58.607;;;;NaN;;;;;0 / 0;35014;2022-11-03 12:38:12:972
9.8261;-11.5092;2.7845;-1.5158;-8.6609;-4.343;-9.8307;6.8652;5.8466;2.099;1.6496;0.9577;0.0;25.2;21.42;29.04;146.97;62.03;160.76;5.0;995.12;67.612;;;;NaN;;;;;0 / 0;35515;2022-11-03 12:38:13:473
3.0311;-13.0224;-1.336;-1.2321;-9.7104;-0.6;0.6718;-7.562;6.4948;-2.6602;-0.0877;-0.9953;0.0;7.2;37.74;15.9;324.54;75.35;29.77;5.0;994.53;61.501;;;;NaN;;;;;0 / 0;36014;2022-11-03 12:38:13:972
-4.3;-2.9066;-11.1621;-1.9227;-8.7503;-3.9881;2.5596;4.3618;-10.7608;-1.342;-3.4084;0.1684;0.0;26.52;20.22;26.52;145.61;64.92;159.37;5.0;995.08;60.847;;;;NaN;;;;;0 / 0;36514;2022-11-03 12:38:14:472
-0.7135;-10.1254;-2.2745;-1.6347;-9.4338;2.1218;3.8589;-0.0284;-4.1186;0.4155;0.3393;0.538;0.0;15.48;32.16;13.08;263.51;82.27;60.01;5.0;994.54;68.959;;;;NaN;;;;;0 / 0;37014;2022-11-03 12:38:14:972
-0.6584;-2.7007;1.0271;-2.0082;-8.3124;-4.8001;1.1008;4.9054;4.1513;1.2047;-0.6888;-1.0869;0.0;28.86;19.38;23.82;136.1;57.95;157.3;5.0;994.66;63.563;;;;NaN;;;;;0 / 0;37514;2022-11-03 12:38:15:472
-3.8188;-10.3648;1.063;0.0097;-9.8061;-0.1017;1.0269;2.774;-1.5311;1.4191;3.3331;-0.0283;0.0;13.74;33.96;15.42;130.75;89.4;-174.53;5.0;994.78;69.782;;;;NaN;;;;;0 / 0;38014;2022-11-03 12:38:15:972
-0.237;-3.4405;1.4605;-0.6067;-9.1118;-3.5744;0.7288;-0.3767;5.2958;-2.7323;-2.9527;-0.6788;0.0;18.3;17.22;31.14;153.25;68.3;170.37;5.0;994.33;60.078;;;;NaN;;;;;0 / 0;38514;2022-11-03 12:38:16:472
-2.375;-9.206;-1.3216;-0.0639;-9.7827;-0.6812;-3.2665;1.0604;1.615;1.752;2.4022;0.2411;0.0;17.22;26.82;23.1;145.25;69.3;165.31;5.0;995.28;69.118;;;;NaN;;;;;0 / 0;39014;2022-11-03 12:38:16:972
-2.6671;-14.8135;-0.3926;-0.5526;-9.4693;-2.4895;-3.4362;-2.9976;0.4904;-2.802;-0.3926;-0.553;0.0;8.76;32.34;22.2;293.62;80.11;56.2;5.0;994.59;57.181;;;;NaN;;;;;0 / 0;39514;2022-11-03 12:38:17:472
5.4016;-23.9618;-0.5363;-1.3802;-8.6806;-4.3488;-10.5288;7.9767;7.0638;1.0721;0.7803;0.7561;0.0;23.7;15.84;31.02;158.88;64.54;157.82;5.0;995.04;59.972;;;;NaN;;;;;0 / 0;40014;2022-11-03 12:38:17:972
7.8341;-12.8452;-0.8882;-1.2858;-9.4675;2.2097;-2.1787;-3.55;-6.6701;-0.3793;0.539;0.2466;0.0;3.42;33.48;13.56;332.9;74.89;30.19;5.0;994.52;65.514;;;;NaN;;;;;0 / 0;40514;2022-11-03 12:38:18:472
-1.1875;-3.4788;-4.8291;-1.377;-8.8803;-3.926;-3.8977;1.6902;-2.1963;1.3263;-1.0737;-0.2799;0.0;17.52;17.1;28.02;160.76;64.9;160.67;5.0;994.53;68.464;;;;NaN;;;;;0 / 0;41015;2022-11-03 12:38:18:973
-1.2091;-10.5539;-1.81;-1.0085;-9.7288;0.7089;2.0692;1.3345;0.73;1.9396;0.178;0.0774;0.0;3.96;31.98;12.48;302.17;82.78;54.9;5.0;994.48;65.732;;;;NaN;;;;;0 / 0;41515;2022-11-03 12:38:19:473
-0.5914;-4.2425;1.0343;-1.9062;-8.1959;-5.0363;-0.227;4.1688;4.2342;0.7979;-0.4127;-1.096;0.0;21.9;13.44;28.2;149.94;60.29;163.16;5.0;994.5;62.722;;;;NaN;;;;;0 / 0;42014;2022-11-03 12:38:19:972
0.7877;-10.0559;0.6488;-0.2289;-9.7978;-0.3486;1.1052;2.1528;0.2193;1.19;1.9519;0.2173;0.0;19.02;27.6;18.12;123.47;74.49;174.83;5.0;994.51;62.453;;;;NaN;;;;;0 / 0;42515;2022-11-03 12:38:20:473
-4.2545;-12.589;-2.3655;-0.5388;-9.2687;-3.1576;-0.9744;-2.76;1.4721;-2.5833;-1.2374;-0.5322;0.0;10.92;29.76;22.86;259.76;84.14;81.56;5.0;994.39;60.064;;;;NaN;;;;;0 / 0;43015;2022-11-03 12:38:20:973
-1.3431;-7.1853;3.7781;-1.7098;-8.5597;-4.4696;-5.9088;2.4447;1.3763;0.928;0.6209;0.2228;0.0;20.4;17.28;28.08;157.33;60.79;159.07;5.0;995.28;66.558;;;;NaN;;;;;0 / 0;43515;2022-11-03 12:38:21:473
2.2817;-13.3695;-0.1748;-1.1499;-9.5173;2.0661;-3.2315;-4.0749;-5.7508;-0.7079;1.3411;0.2234;0.0;5.94;31.92;14.46;324.28;76.05;29.1;5.0;994.54;64.612;;;;NaN;;;;;0 / 0;44015;2022-11-03 12:38:21:973
-3.7709;-7.9562;-10.1062;-1.6716;-8.4759;-4.6406;-1.2996;2.9306;-1.3907;1.6494;-0.6369;-0.7527;0.0;23.52;14.82;24.96;144.55;59.8;160.19;5.0;995.12;67.233;;;;NaN;;;;;0 / 0;44514;2022-11-03 12:38:22:472
-0.7614;-9.3161;-1.0319;-0.7444;-9.6085;1.8146;2.7891;-1.7475;-3.955;0.7068;0.561;0.5918;0.0;7.56;29.28;12.9;262.68;87.86;69.76;5.0;994.54;67.822;;;;NaN;;;;;0 / 0;45014;2022-11-03 12:38:22:972
