sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-6.4599;-2.2745;1.4269;-1.788;-8.5355;-4.4854;-0.9678;0.4428;4.8086;0.3232;1.3796;-0.8182;3.0;36.24;9.84;37.8;154.88;59.47;156.12;5.0;990.06;67.775;;;;NaN;;;;;0 / 0;15515;2022-11-04 13:45:22:431
-6.1199;-12.0575;-6.1318;-2.5275;-9.3194;1.7116;3.5499;-2.9895;-1.2304;0.2285;0.2746;0.307;3.0;22.2;22.62;31.14;284.24;75.2;48.82;5.0;989.2;63.655;;;;NaN;;;;;0 / 0;16015;2022-11-04 13:45:22:931
-3.7206;-6.1271;-10.1278;-2.0227;-8.6662;-4.1201;-3.3383;-16.8497;-6.3237;2.2493;-0.6045;-0.8481;3.0;28.8;24.9;26.1;117.41;50.76;162.25;5.0;989.49;67.908;;;;NaN;;;;;0 / 0;16515;2022-11-04 13:45:23:431
-0.7159;-8.7367;0.5483;-1.4315;-9.6927;0.4151;1.8073;-0.0496;-2.8284;1.1589;1.4083;0.4934;3.0;4.98;39.0;29.7;213.28;79.47;145.13;5.0;989.11;66.662;;;;NaN;;;;;0 / 0;17015;2022-11-04 13:45:23:931
-0.6536;-8.0161;-0.1221;-0.9371;-8.3815;-5.0042;-0.3773;2.8554;4.8031;-3.0897;-2.0479;-0.9703;3.0;3.6;3.6;39.9;202.36;75.26;153.15;5.0;989.32;58.473;;;;NaN;;;;;0 / 0;17515;2022-11-04 13:45:24:431
1.2977;-13.7574;3.2178;-1.147;-9.2685;-2.9917;-0.8857;3.1079;2.7235;1.7624;0.9178;-0.492;3.0;14.28;-7.44;26.94;181.76;56.39;150.9;5.0;989.37;66.211;;;;NaN;;;;;0 / 0;18014;2022-11-04 13:45:24:930
-0.2011;-13.3001;-1.3503;-0.5288;-9.38;-2.8117;-1.7337;-1.6743;2.0145;-2.105;-1.6209;-1.2372;3.0;6.24;-11.94;10.8;238.32;77.22;83.13;5.0;989.07;54.886;;;;NaN;;;;;0 / 0;18515;2022-11-04 13:45:25:431
4.2353;-21.1366;5.6458;-2.0424;-8.3981;-4.6336;-8.3296;10.6103;4.7198;0.8021;0.6008;-0.3875;3.0;12.24;-0.6;-0.12;116.27;62.1;153.02;5.0;989.97;67.063;;;;NaN;;;;;0 / 0;19016;2022-11-04 13:45:25:932
5.993;-10.7646;-0.2442;-1.7568;-9.4888;1.7455;0.5549;-3.117;-2.8205;0.1815;0.233;0.161;3.0;12.54;6.24;5.4;247.26;81.42;47.44;5.0;989.29;62.647;;;;NaN;;;;;0 / 0;19515;2022-11-04 13:45:26:431
-1.3431;-4.3838;-1.3479;-2.014;-7.9851;-5.3247;-0.543;5.4448;1.1085;2.2847;0.0492;-0.7919;3.0;7.5;8.22;9.06;117.98;53.46;170.64;5.0;989.34;65.867;;;;NaN;;;;;0 / 0;20015;2022-11-04 13:45:26:931
0.7015;-9.1485;0.8068;-0.1426;-9.7917;-0.5217;0.7507;1.3471;1.7093;1.4295;2.7724;0.2759;3.0;4.74;12.0;3.84;106.42;73.21;168.85;5.0;989.17;65.102;;;;NaN;;;;;0 / 0;20515;2022-11-04 13:45:27:431
-0.4956;-13.2953;-2.0183;-0.1436;-9.246;-3.2652;-2.3559;-0.2282;2.6691;-2.8227;-0.9435;-0.6966;3.0;4.08;5.94;7.08;250.02;82.27;85.85;5.0;989.11;58.468;;;;NaN;;;;;0 / 0;21015;2022-11-04 13:45:27:931
-0.0455;-7.9036;-0.6536;-0.3322;-9.5201;-2.3298;-3.9894;0.283;2.5117;2.2236;2.1585;0.3687;3.0;1.44;7.68;-3.9;15.78;61.63;165.44;5.0;989.37;65.368;;;;NaN;;;;;0 / 0;21515;2022-11-04 13:45:28:431
-3.5913;-12.3735;-0.2346;-1.306;-9.7078;-0.4717;-4.8282;-4.7439;3.9218;-2.8105;2.6429;-1.2061;3.0;11.1;14.34;-11.4;190.15;75.89;37.37;5.0;989.26;56.263;;;;NaN;;;;;0 / 0;22014;2022-11-04 13:45:28:930
-6.4072;-16.4272;-11.7558;-1.438;-8.6268;-4.4362;-0.9131;5.8352;-6.259;-1.0469;-1.0143;-0.1071;3.0;13.74;26.88;1.5;53.24;56.83;161.29;5.0;989.97;62.104;;;;NaN;;;;;0 / 0;22515;2022-11-04 13:45:29:431
-0.656;-9.2371;-1.5323;-1.0183;-9.6356;1.5127;2.1148;-0.4347;-4.3163;1.2175;0.6539;0.9582;3.0;20.34;23.04;-0.78;187.99;87.91;79.48;5.0;989.23;66.781;;;;NaN;;;;;0 / 0;23015;2022-11-04 13:45:29:931
-1.798;-3.3686;1.1325;-1.6358;-7.5666;-6.02;0.5009;3.4916;6.5324;-0.3194;-2.5439;-0.1139;3.0;25.56;20.88;7.5;89.71;63.94;175.25;5.0;989.42;65.215;;;;NaN;;;;;0 / 0;23514;2022-11-04 13:45:30:430
-5.4567;-9.6034;-0.2682;-0.6736;-9.647;-1.6284;0.0703;1.2502;2.3156;2.0599;2.4529;0.0774;3.0;26.64;26.34;-4.56;74.49;65.56;162.15;5.0;989.44;67.051;;;;NaN;;;;;0 / 0;24015;2022-11-04 13:45:30:931
-1.0702;-7.7527;0.012;-0.5798;-8.3995;-5.0281;-0.3372;2.9596;5.7033;-2.7305;-2.6447;-0.4993;3.0;19.68;34.98;13.62;130.94;76.36;158.19;5.0;989.17;61.593;;;;NaN;;;;;0 / 0;24515;2022-11-04 13:45:31:431
4.4819;-15.3259;4.6878;-0.7487;-9.293;-3.0413;0.1478;2.1651;3.2065;1.8229;1.2117;-0.266;3.0;7.98;31.62;14.04;18.82;57.47;154.69;5.0;990.12;63.664;;;;NaN;;;;;0 / 0;25015;2022-11-04 13:45:31:931
1.9058;-11.0759;-1.5467;-1.8248;-9.6268;-0.4061;-2.6428;-5.158;3.3102;-3.5979;1.387;-1.1114;3.0;-0.42;20.46;3.96;338.37;75.89;47.85;5.0;989.33;56.585;;;;NaN;;;;;0 / 0;25515;2022-11-04 13:45:32:431
-4.8219;-13.1181;-11.83;-2.1303;-8.3707;-4.6436;3.9762;13.0825;-7.7443;-0.8197;-0.9142;-0.0686;3.0;0.36;14.16;-5.1;10.09;55.76;155.52;5.0;989.6;61.766;;;;NaN;;;;;0 / 0;26016;2022-11-04 13:45:32:932
-1.3479;-10.1254;-2.794;-1.4931;-9.5962;1.3612;3.679;-0.7326;-3.6189;0.8822;0.8439;0.8684;3.0;9.72;14.58;-20.52;102.72;85.74;100.02;5.0;989.25;66.395;;;;NaN;;;;;0 / 0;26515;2022-11-04 13:45:33:431
-1.1851;-4.2425;0.5291;-2.0373;-7.4101;-6.0917;0.7995;3.7518;5.5794;0.8266;-1.7559;-0.255;3.0;5.16;32.1;8.76;28.41;58.72;178.54;5.0;989.25;64.657;;;;NaN;;;;;0 / 0;27015;2022-11-04 13:45:33:931
2.7557;-9.7974;-1.0702;-1.0495;-9.7285;0.6526;0.7526;-0.2389;-2.5416;1.2866;0.8054;0.4066;3.0;0.6;23.64;-13.62;33.48;84.17;145.24;5.0;989.29;66.095;;;;NaN;;;;;0 / 0;27515;2022-11-04 13:45:34:431
-0.7733;-4.276;0.8284;-1.486;-7.6937;-5.8965;-0.4556;4.1383;6.7704;-0.9688;-2.7474;-0.0045;3.0;-3.06;42.36;3.72;345.0;67.88;175.43;5.0;989.22;65.359;;;;NaN;;;;;0 / 0;28015;2022-11-04 13:45:34:931
-3.553;-7.8485;0.2777;-0.4676;-9.523;-2.2944;-0.8085;1.878;2.6991;2.4215;1.332;-0.5372;3.0;-5.88;55.02;-2.52;351.97;59.72;158.9;5.0;989.27;66.589;;;;NaN;;;;;0 / 0;28515;2022-11-04 13:45:35:431
-4.8626;-16.0848;6.9411;-0.7708;-9.64;-1.6268;-0.1629;-5.638;-0.9972;-3.2595;-1.2202;-1.4755;3.0;3.3;57.24;1.44;346.17;76.98;45.41;5.0;989.2;65.182;;;;NaN;;;;;0 / 0;29015;2022-11-04 13:45:35:931
-8.5261;-7.6785;-8.3944;-2.7257;-8.0231;-4.9366;11.1943;-7.231;12.4068;-1.1086;0.9044;-0.0809;3.0;1.98;30.9;26.16;235.21;61.16;154.87;5.0;989.88;64.313;;;;NaN;;;;;0 / 0;29515;2022-11-04 13:45:36:431
3.3854;-10.7048;-1.7717;-1.2907;-9.6274;1.3482;5.957;-4.106;-1.226;0.132;0.3528;0.3535;3.0;-8.04;25.92;-7.68;64.34;85.62;61.61;5.0;989.34;57.018;;;;NaN;;;;;0 / 0;30015;2022-11-04 13:45:36:931
-5.2244;-26.1528;-13.518;-1.87;-8.444;-4.623;-0.5672;9.7704;-5.4306;-1.667;-0.0021;-0.1615;3.0;-11.94;26.88;8.04;313.38;53.86;159.5;5.0;989.8;64.042;;;;NaN;;;;;0 / 0;30515;2022-11-04 13:45:37:431
2.229;-9.3521;-1.9106;-0.7496;-9.7332;0.9343;-0.0213;-1.108;-4.8201;1.3886;0.8409;0.4714;3.0;-3.18;14.52;-9.06;352.04;84.42;170.71;5.0;989.26;67.379;;;;NaN;;;;;0 / 0;31016;2022-11-04 13:45:37:932
-1.3934;-4.8004;0.328;-1.53;-7.6087;-5.9947;0.0384;3.201;5.9037;-0.7134;-2.3845;-0.2464;3.0;6.42;29.82;-8.76;17.33;65.08;177.34;5.0;989.37;62.315;;;;NaN;;;;;0 / 0;31515;2022-11-04 13:45:38:431
-3.146;-5.641;-0.2753;-0.4641;-9.3857;-2.804;-3.97;-0.8833;1.7123;1.8376;1.1664;0.2392;3.0;5.58;45.78;-13.38;16.9;59.66;161.59;5.0;989.58;65.424;;;;NaN;;;;;0 / 0;32014;2022-11-04 13:45:38:930
-5.7105;-14.0327;2.2482;-0.7113;-9.6444;-1.6275;-2.9686;-5.9711;0.89;-2.3334;1.5018;-1.5176;3.0;17.16;50.1;-6.18;234.23;78.22;44.68;5.0;989.16;56.006;;;;NaN;;;;;0 / 0;32516;2022-11-04 13:45:39:432
-3.96;-1.7502;-9.3808;-1.8182;-8.4201;-4.6868;-3.6241;-2.1937;-6.8632;0.0117;-1.6637;0.2985;3.0;2.4;38.64;24.72;262.56;59.3;159.97;5.0;989.86;63.458;;;;NaN;;;;;0 / 0;33015;2022-11-04 13:45:39:931
-4.1611;-12.5124;-2.8467;-1.5755;-9.6155;1.1087;1.384;-3.6558;-3.2707;-0.7146;0.8286;0.4176;3.0;-7.56;30.12;2.52;12.52;82.15;51.08;5.0;989.25;57.736;;;;NaN;;;;;0 / 0;33515;2022-11-04 13:45:40:431
-2.7581;-3.1627;-1.8914;-2.0911;-8.0983;-5.12;-0.0158;2.8954;-0.3223;1.9194;0.183;-0.7119;3.0;0.0;13.8;14.7;237.8;55.67;157.78;5.0;989.34;57.286;;;;NaN;;;;;0 / 0;34015;2022-11-04 13:45:40:931
0.3759;-9.1557;0.0239;-1.2848;-9.5464;-1.84;1.8187;1.1975;-0.3962;1.5004;1.7113;0.373;3.0;0.96;15.06;0.9;7.37;69.06;157.25;5.0;989.29;68.594;;;;NaN;;;;;0 / 0;34515;2022-11-04 13:45:41:431
2.0423;-14.1979;-0.5986;-1.3548;-9.1765;-3.1823;2.0012;-3.8459;5.7536;-2.8539;-3.3081;-1.2177;3.0;4.26;20.58;-3.24;68.91;76.82;98.65;5.0;989.3;61.204;;;;NaN;;;;;0 / 0;35015;2022-11-04 13:45:41:931
1.8842;-5.2747;-11.2842;-1.9541;-8.5738;-4.3407;-16.6494;11.7485;5.3702;0.1956;0.4823;-0.2562;3.0;-7.62;30.3;8.28;317.76;62.19;144.9;5.0;989.82;65.206;;;;NaN;;;;;0 / 0;35515;2022-11-04 13:45:42:431
-0.3256;-9.285;-4.197;-0.8974;-9.7486;-0.5742;-2.0882;-4.4206;2.061;-0.9058;-0.0901;-0.4309;3.0;-6.96;32.22;-6.54;19.63;83.61;108.54;5.0;989.34;60.918;;;;NaN;;;;;0 / 0;36015;2022-11-04 13:45:42:931
0.1796;-7.9802;6.4838;-2.3457;-9.2352;-2.319;-1.4371;2.3995;6.7602;-0.7757;0.1176;0.555;3.0;1.98;36.72;5.1;355.66;66.18;150.04;5.0;989.28;60.667;;;;NaN;;;;;0 / 0;36514;2022-11-04 13:45:43:430
-0.8164;-9.2922;-0.2729;-1.8788;-9.6187;-0.3465;0.7894;0.2284;0.3681;0.1088;0.0791;-0.0577;3.0;-0.78;35.52;7.14;316.71;77.24;101.96;5.0;989.34;64.848;;;;NaN;;;;;0 / 0;37016;2022-11-04 13:45:43:932
-0.6991;-9.3544;0.3112;-0.9269;-9.7627;0.015;0.0937;0.2383;0.2675;-0.0225;0.1231;-0.043;3.0;-5.76;34.8;7.08;327.55;83.75;85.73;5.0;989.4;66.301;;;;NaN;;;;;0 / 0;37515;2022-11-04 13:45:44:431
0.1604;-9.8931;0.6369;-1.1814;-9.7157;-0.6155;0.6667;-0.0649;1.499;-0.5308;-2.0583;0.2826;3.0;-2.34;35.52;10.38;283.29;84.19;108.41;5.0;989.39;64.133;;;;NaN;;;;;0 / 0;38015;2022-11-04 13:45:44:931
-4.2162;-9.6441;-1.245;-2.9043;-9.1312;-2.0873;1.5276;-1.7747;2.3171;-1.6865;-2.8463;-0.6429;3.0;6.72;29.04;20.04;256.94;71.4;111.04;5.0;989.44;62.231;;;;NaN;;;;;0 / 0;38515;2022-11-04 13:45:45:431
-3.1412;-9.1485;-6.412;-1.6845;-8.7853;-4.0188;1.1793;-2.0943;-3.1641;-0.6658;-1.7443;-0.5989;3.0;17.22;18.24;14.64;134.85;63.93;158.41;5.0;990.06;66.499;;;;NaN;;;;;0 / 0;39017;2022-11-04 13:45:45:933
-1.2043;-10.3073;-3.1843;-1.7157;-9.6288;0.7165;0.7388;-0.8414;-3.3261;0.1711;0.4896;0.5239;3.0;12.06;14.04;8.28;194.26;79.91;112.04;5.0;989.33;61.54;;;;NaN;;;;;0 / 0;39516;2022-11-04 13:45:46:432
-0.5794;-4.458;0.1772;-1.6659;-7.6733;-5.875;0.6531;3.4283;5.6236;0.8254;-1.2129;-0.5683;3.0;7.92;-0.6;1.38;111.78;64.26;166.33;5.0;989.37;60.051;;;;NaN;;;;;0 / 0;40015;2022-11-04 13:45:46:931
-0.9864;-9.4191;-0.3017;-1.3552;-9.2456;-2.9751;-3.3637;-0.1064;2.6112;1.1149;3.0082;0.1256;3.0;1.8;-7.92;-11.28;62.42;58.63;153.61;5.0;989.24;66.658;;;;NaN;;;;;0 / 0;40515;2022-11-04 13:45:47:431
4.6112;-12.9529;1.6759;-1.6217;-8.7884;-4.0378;0.3959;1.3014;2.7162;-1.7928;-1.0076;0.701;3.0;9.54;4.26;-33.84;29.61;72.48;166.96;5.0;989.17;58.241;;;;NaN;;;;;0 / 0;41015;2022-11-04 13:45:47:931
-4.3838;-6.6442;-3.213;-3.4592;-7.7328;-4.9405;-1.2263;0.9713;0.9062;0.0129;-0.638;0.1067;3.0;-11.04;26.4;-28.8;7.78;52.53;149.06;5.0;989.89;59.057;;;;NaN;;;;;0 / 0;41515;2022-11-04 13:45:48:431
0.577;-10.0823;0.1748;-0.781;-9.6908;-1.2842;0.793;1.0043;-0.0326;1.1845;1.5977;-0.1181;3.0;7.98;20.4;-40.14;34.84;72.68;152.85;5.0;989.25;65.467;;;;NaN;;;;;0 / 0;42015;2022-11-04 13:45:48:931
2.9185;-11.2004;1.3695;-1.372;-9.2036;-3.0955;6.4839;-3.3304;6.026;-2.678;-4.6392;-0.919;3.0;21.78;36.06;-25.86;124.6;80.48;86.92;5.0;989.17;57.852;;;;NaN;;;;;0 / 0;42515;2022-11-04 13:45:49:431
-0.7925;-9.0552;-7.4319;-3.2909;-8.6776;-3.1685;4.5383;1.8059;-6.1596;-0.1868;0.4279;-0.6465;3.0;-24.36;48.9;2.46;334.08;65.0;131.5;5.0;989.88;67.662;;;;NaN;;;;;0 / 0;43015;2022-11-04 13:45:49:931
-0.6919;-9.601;-2.0614;-2.213;-9.5192;0.8113;1.1572;0.0713;-3.0643;0.4729;0.4811;0.4536;3.0;-24.18;44.4;-18.78;21.02;77.66;101.45;5.0;989.23;68.596;;;;NaN;;;;;0 / 0;43515;2022-11-04 13:45:50:431
-0.1867;-7.123;0.0455;-2.7884;-8.3397;-4.341;-1.5451;5.8042;2.95;-0.1759;-2.8677;-1.0124;3.0;-11.7;19.38;22.74;261.69;56.87;155.54;5.0;989.3;60.718;;;;NaN;;;;;0 / 0;44014;2022-11-04 13:45:50:930
-3.7852;-8.6338;-2.5307;-1.2549;-9.7258;-0.0622;0.314;1.4033;-0.6776;1.9438;2.3521;-0.0528;3.0;-8.58;16.38;-2.7;333.8;76.56;144.03;5.0;989.26;69.041;;;;NaN;;;;;0 / 0;44515;2022-11-04 13:45:51:431
-0.1269;-15.9149;-2.0542;-0.8638;-9.0356;-3.7123;-0.0771;0.579;4.7227;-3.1783;-3.1518;-0.6502;3.0;5.46;27.3;-7.44;58.72;77.25;120.37;5.0;989.22;62.533;;;;NaN;;;;;0 / 0;45015;2022-11-04 13:45:51:931
