sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.0942;-3.1891;0.4477;2.5543;-6.9383;-6.4425;-3.3947;4.1012;7.5678;-1.1159;-2.9284;-0.9598;1.0;26.22;31.5;19.02;60.89;55.08;-144.69;2.0;990.45;71.679;;;;NaN;;;;;0 / 0;5516;2022-11-01 17:32:35:343
-3.893;-11.119;2.0375;2.0683;-9.4559;-1.5739;-6.3851;2.4933;2.4095;2.6623;2.2096;1.7182;1.0;28.86;38.52;1.08;40.03;57.03;-153.35;2.0;990.37;68.131;;;;NaN;;;;;0 / 0;6014;2022-11-01 17:32:35:841
-3.3471;-14.9237;-1.9992;2.4137;-9.1582;-2.5439;-4.9587;-4.0844;3.5112;-2.7884;-3.0298;-1.1144;1.0;29.82;38.58;16.56;57.02;69.05;-136.5;2.0;990.28;63.004;;;;NaN;;;;;0 / 0;6514;2022-11-01 17:32:36:341
-11.004;-7.7695;1.3767;0.3954;-7.1924;-6.6546;-5.0928;0.6415;4.8829;2.3899;0.7753;-0.9446;1.0;29.34;40.32;10.8;55.43;47.17;-176.6;2.0;991.07;70.302;;;;NaN;;;;;0 / 0;7014;2022-11-01 17:32:36:841
-5.7584;-13.9705;1.8531;0.8325;-9.7341;0.8516;-2.1588;-2.4791;-3.7654;-3.3529;0.3464;-0.6422;1.0;30.12;37.98;-0.48;319.85;83.02;-44.35;2.0;990.39;62.817;;;;NaN;;;;;0 / 0;7515;2022-11-01 17:32:37:342
-0.0551;2.7461;-11.3608;0.3534;-7.0866;-6.7694;0.7862;-17.9074;16.1262;-1.2112;-0.6743;-0.093;1.0;28.38;30.66;6.54;60.12;54.22;-169.83;2.0;990.95;64.498;;;;NaN;;;;;0 / 0;8014;2022-11-01 17:32:37:841
3.4189;-12.1269;-0.5842;1.3629;-9.6037;1.4427;-0.2376;-4.5128;-2.5847;0.7778;1.0074;0.7756;1.0;27.12;31.92;-11.64;334.37;77.57;-83.05;2.0;990.34;65.617;;;;NaN;;;;;0 / 0;8514;2022-11-01 17:32:38:341
-2.5809;-0.893;0.3783;0.7921;-7.454;-6.323;-2.2621;4.7461;1.877;0.5035;-2.1099;-0.8694;1.0;32.1;34.26;13.92;60.65;47.49;-164.22;2.0;990.66;67.496;;;;NaN;;;;;0 / 0;9014;2022-11-01 17:32:38:841
0.5938;-6.5724;-1.0391;1.9861;-9.5798;-0.6734;-0.1737;0.958;0.9344;1.4821;0.501;0.6333;1.0;28.26;38.52;-2.34;11.5;77.65;-108.73;2.0;990.33;61.729;;;;NaN;;;;;0 / 0;9514;2022-11-01 17:32:39:341
-2.7773;-7.8629;1.7214;2.0281;-7.6466;-5.7954;-2.0593;3.4089;6.0084;-0.8184;-2.7671;-0.2408;1.0;30.78;28.08;16.32;68.31;51.24;-160.71;2.0;990.3;62.065;;;;NaN;;;;;0 / 0;10015;2022-11-01 17:32:39:842
-1.0894;-7.4487;0.2107;1.5338;-8.5156;-4.6153;-5.3717;1.1556;5.3958;2.1125;2.0636;-0.1162;1.0;27.12;28.56;2.22;52.52;60.27;-161.62;2.0;990.63;66.483;;;;NaN;;;;;0 / 0;10514;2022-11-01 17:32:40:341
-1.8483;-11.7319;1.1133;2.6195;-8.179;-4.7341;-3.989;1.2762;5.9671;-1.7701;-1.7097;-1.5499;1.0;26.1;21.66;5.34;52.61;74.98;-140.83;2.0;990.15;62.066;;;;NaN;;;;;0 / 0;11014;2022-11-01 17:32:40:841
2.3822;-17.8398;3.3734;1.2188;-7.9519;-5.6082;3.7902;-3.8758;5.6824;2.0765;2.9561;0.1849;1.0;31.92;26.82;-0.48;60.53;43.67;176.14;2.0;991.13;67.36;;;;NaN;;;;;0 / 0;11514;2022-11-01 17:32:41:341
2.1021;-13.8508;-1.5586;1.3264;-9.692;-0.6896;-8.4781;-0.7829;-0.6488;-1.2197;0.016;-0.1571;1.0;33.78;25.02;-8.1;319.05;82.24;-58.91;2.0;990.24;62.99;;;;NaN;;;;;0 / 0;12014;2022-11-01 17:32:41:841
-4.6687;-28.705;-14.6313;0.4;-7.0861;-6.7674;-5.1836;4.0287;-4.1864;0.8468;1.4344;0.8569;1.0;33.6;27.36;0.54;60.3;46.27;-176.62;2.0;990.58;65.962;;;;NaN;;;;;0 / 0;12514;2022-11-01 17:32:42:341
2.5115;-8.7415;-2.3918;1.9454;-9.5781;0.8029;-4.002;0.2309;-3.379;0.3636;0.4588;0.3981;1.0;33.48;25.98;-8.82;326.86;77.61;-67.57;2.0;990.41;66.707;;;;NaN;;;;;0 / 0;13014;2022-11-01 17:32:42:841
-1.2594;-2.138;-4.0725;1.2578;-6.8395;-6.9144;-2.7039;3.2865;8.181;1.9879;-0.4129;-0.7833;1.0;34.08;30.18;4.02;56.05;44.22;-169.69;2.0;990.21;63.36;;;;NaN;;;;;0 / 0;13514;2022-11-01 17:32:43:341
1.7909;-7.1733;1.3096;2.1337;-9.5585;-0.5028;0.0354;1.3628;-1.0869;1.3758;2.0868;0.4623;1.0;29.52;33.72;-9.3;25.27;69.33;-140.05;2.0;990.25;64.918;;;;NaN;;;;;0 / 0;14015;2022-11-01 17:32:43:842
-0.1508;-7.3936;0.6321;2.1029;-7.4208;-6.0563;-2.3855;3.9277;7.1193;-2.7597;-3.0048;-1.0539;1.0;30.6;39.78;6.84;43.45;68.45;-137.85;2.0;990.09;61.021;;;;NaN;;;;;0 / 0;14514;2022-11-01 17:32:44:341
5.4471;-14.3703;0.1197;1.8073;-8.5551;-4.4401;-7.8865;4.3485;5.3738;2.9909;2.5895;-1.7894;1.0;32.76;39.3;6.06;55.38;44.01;176.47;2.0;990.57;68.786;;;;NaN;;;;;0 / 0;15015;2022-11-01 17:32:44:842
-4.865;-12.2107;1.6328;1.6117;-9.5694;-1.4139;-2.9597;-9.2377;3.3843;-1.7255;-0.5332;-1.501;1.0;28.86;35.58;10.14;49.56;77.37;-131.26;2.0;990.45;59.96;;;;NaN;;;;;0 / 0;15514;2022-11-01 17:32:45:341
-3.4117;-0.067;-11.5715;0.1064;-7.3126;-6.5333;-3.5253;4.6527;-2.9696;1.264;-0.5265;0.6596;1.0;34.98;34.44;6.06;62.07;48.22;-179.07;2.0;991.22;63.577;;;;NaN;;;;;0 / 0;16014;2022-11-01 17:32:45:841
-1.1349;-12.8691;-4.1611;1.7617;-9.5751;1.1761;5.4571;-2.9564;-1.7412;-0.4745;0.6439;0.5337;1.0;31.2;37.02;-6.42;323.42;77.53;-56.27;2.0;990.3;65.1;;;;NaN;;;;;0 / 0;16514;2022-11-01 17:32:46:341
-2.7318;-27.5749;-14.9931;1.0604;-7.7686;-5.8901;-7.3814;6.7056;-5.1163;0.3984;-2.3261;0.0451;1.0;26.1;34.08;7.5;55.94;51.62;-170.69;2.0;990.53;64.048;;;;NaN;;;;;0 / 0;17015;2022-11-01 17:32:46:842
0.4717;-7.6546;-0.8643;2.1094;-9.4565;1.5151;-1.6354;-1.3369;-4.0123;1.9494;1.4387;0.2173;1.0;22.8;34.44;-5.34;2.29;73.44;-105.4;2.0;990.39;59.621;;;;NaN;;;;;0 / 0;17514;2022-11-01 17:32:47:341
-1.0702;-3.6919;1.5921;0.8936;-7.4538;-6.3096;-1.6286;3.3071;6.8531;-1.1501;-2.8808;-0.2298;1.0;27.48;31.56;13.8;61.21;57.66;-153.51;2.0;990.28;64.274;;;;NaN;;;;;0 / 0;18014;2022-11-01 17:32:47:841
-1.7286;-11.3991;0.8859;2.7687;-9.2775;-1.5594;-3.8509;3.4928;1.0064;1.7136;0.5633;0.568;1.0;24.0;40.56;0.96;21.2;71.09;-119.39;2.0;990.26;63.795;;;;NaN;;;;;0 / 0;18514;2022-11-01 17:32:48:341
-0.9744;-14.3368;0.8882;2.6821;-8.7052;-3.6327;-3.453;-0.5104;3.7644;-2.1373;-2.75;-0.5884;1.0;25.86;28.26;15.9;63.49;62.58;-143.56;2.0;990.16;59.097;;;;NaN;;;;;0 / 0;19015;2022-11-01 17:32:48:842
-5.5764;-7.1326;0.0958;0.6928;-7.5894;-6.1718;12.4996;-12.8649;14.7338;2.4009;0.482;0.4183;1.0;25.98;31.8;2.34;51.18;50.71;-173.6;2.0;991.08;63.163;;;;NaN;;;;;0 / 0;19515;2022-11-01 17:32:49:342
-4.3886;-14.6265;1.257;2.1977;-9.2865;-2.2587;-5.801;-6.0682;2.0097;-3.571;0.5523;-0.2604;1.0;28.2;31.2;-6.78;322.03;77.82;-58.61;2.0;990.22;59.861;;;;NaN;;;;;0 / 0;20015;2022-11-01 17:32:49:842
-4.0749;-0.6369;-8.1382;-0.155;-7.2188;-6.6359;9.1886;-14.2195;8.9655;-1.1745;-1.1911;0.637;1.0;26.28;36.54;4.92;53.94;57.78;-170.27;2.0;990.71;67.566;;;;NaN;;;;;0 / 0;20514;2022-11-01 17:32:50:341
3.2034;-9.4837;-1.1827;2.2757;-9.5318;-0.3684;0.6069;-0.0692;1.4937;0.6019;0.7068;0.2949;1.0;22.38;40.14;-4.08;13.62;73.48;-120.28;2.0;990.41;62.179;;;;NaN;;;;;0 / 0;21014;2022-11-01 17:32:50:841
-0.9313;-6.7232;-0.893;2.2935;-8.3829;-4.5428;-3.7803;1.3101;4.1143;-0.3743;-0.9407;0.017;1.0;23.94;37.44;8.88;49.74;58.74;-153.21;2.0;990.14;57.059;;;;NaN;;;;;0 / 0;21514;2022-11-01 17:32:51:341
-0.668;-10.1302;-0.7925;1.7986;-9.4074;-2.1063;-2.0236;-0.572;1.6705;0.2433;-0.0671;-0.027;1.0;25.68;38.34;2.58;41.28;73.59;-139.51;2.0;990.39;54.707;;;;NaN;;;;;0 / 0;22014;2022-11-01 17:32:51:841
-0.3543;-9.625;-0.1365;-0.6638;-9.7764;0.3889;0.1347;-0.2556;-0.5876;-0.0377;-0.0922;-0.1016;1.0;25.2;39.6;-3.66;204.26;85.5;59.64;2.0;990.46;58.563;;;;NaN;;;;;0 / 0;22517;2022-11-01 17:32:52:344
-1.221;-9.7303;-0.4501;-0.4367;-9.786;0.461;0.3122;0.1084;-0.4969;-0.0322;-0.5815;0.1196;1.0;23.52;39.6;-11.04;213.84;86.76;34.31;2.0;990.4;63.387;;;;NaN;;;;;0 / 0;23016;2022-11-01 17:32:52:843
-0.2298;-10.0679;1.1325;-0.3865;-9.7579;0.8969;0.0346;-0.8679;-0.0326;0.1663;0.041;0.1556;1.0;25.92;37.2;-16.02;198.91;83.67;42.07;2.0;990.68;65.026;;;;NaN;;;;;0 / 0;23519;2022-11-01 17:32:53:346
-0.3208;-6.4192;-1.5299;-1.3252;-8.9592;-3.7611;-0.7171;3.7539;4.3836;-0.1006;-0.4294;0.0133;0.0;30.6;35.58;1.38;81.86;66.29;160.49;2.0;990.5;58.826;;;;NaN;;;;;0 / 0;24014;2022-11-01 17:32:53:841
-1.2067;-9.716;-0.9936;-1.5841;-9.6723;-0.3271;-0.3384;-0.9846;-0.1446;0.0111;0.0392;0.0273;0.0;29.52;34.56;-11.82;139.43;80.51;101.67;2.0;990.54;61.109;;;;NaN;;;;;0 / 0;24514;2022-11-01 17:32:54:341
-2.2098;-9.1701;0.4645;-2.105;-9.5661;0.4791;-0.0833;-0.0637;-0.0817;-0.006;0.0086;-0.0307;0.0;29.88;33.72;-14.16;163.81;77.28;77.18;2.0;990.52;60.764;;;;NaN;;;;;0 / 0;25014;2022-11-01 17:32:54:841
-1.4222;-9.2132;0.2729;-2.1595;-9.5254;0.8797;-1.1637;-2.1251;0.2815;-0.2393;0.0654;0.0438;0.0;29.46;34.62;-15.0;172.77;76.24;67.84;2.0;990.52;60.307;;;;NaN;;;;;0 / 0;25514;2022-11-01 17:32:55:341
-2.4684;-10.4031;-0.17;-1.9223;-9.5938;0.6586;-0.4982;-0.9601;-1.1279;0.1846;-0.2424;-0.0478;0.0;27.72;35.34;-13.74;163.8;78.0;75.57;2.0;990.53;59.934;;;;NaN;;;;;0 / 0;26014;2022-11-01 17:32:55:841
-1.3096;-9.7591;0.1173;-1.2275;-9.7265;0.2438;-0.5634;-0.0111;0.0459;0.0032;-0.1496;-0.0435;0.0;27.84;35.16;-15.12;157.42;79.85;79.8;2.0;990.58;65.214;;;;NaN;;;;;0 / 0;26514;2022-11-01 17:32:56:341
-2.0566;-9.3808;0.6656;-1.7969;-9.6319;0.409;-0.1233;0.0046;-0.0044;0.0783;0.066;0.0493;0.0;27.72;35.46;-14.58;155.36;80.7;81.91;2.0;990.46;59.839;;;;NaN;;;;;0 / 0;27014;2022-11-01 17:32:56:841
-2.0925;-9.3999;0.6105;-2.038;-9.584;0.4048;-0.4113;0.0811;0.1937;0.0496;0.1436;0.0279;0.0;30.42;34.5;-13.26;163.83;77.77;78.76;2.0;990.59;66.147;;;;NaN;;;;;0 / 0;27514;2022-11-01 17:32:57:341
-1.5874;-9.4981;0.2825;-1.9924;-9.5923;0.4339;0.4386;-0.1859;-0.2065;-0.0499;-0.0225;-0.0295;0.0;31.02;34.62;-13.68;164.34;78.0;77.71;2.0;990.42;59.633;;;;NaN;;;;;0 / 0;28015;2022-11-01 17:32:57:842
-1.652;-9.6801;0.2059;-1.9205;-9.6124;0.2894;-0.1433;0.0832;0.2086;-0.0041;0.0092;-0.0044;0.0;30.48;35.1;-12.96;160.77;78.58;81.43;2.0;990.44;64.961;;;;NaN;;;;;0 / 0;28514;2022-11-01 17:32:58:341
-1.7454;-9.6465;-0.0958;-1.9228;-9.616;0.0653;0.2325;0.0509;-0.13;-0.0108;0.0679;0.0121;0.0;29.88;35.28;-13.14;154.0;78.74;86.85;2.0;990.43;58.863;;;;NaN;;;;;0 / 0;29014;2022-11-01 17:32:58:841
-1.8866;-9.5627;-0.0431;-1.8865;-9.6234;0.0395;0.2489;0.1013;-0.1879;-0.0029;-0.0848;-0.002;0.0;29.82;34.98;-12.9;151.27;78.83;89.09;2.0;990.48;58.937;;;;NaN;;;;;0 / 0;29514;2022-11-01 17:32:59:341
-2.0949;-9.692;-0.0311;-2.0005;-9.6004;0.0114;0.3892;-0.1634;-0.4065;-0.031;0.0972;0.0078;0.0;28.68;35.1;-13.44;152.77;78.16;86.63;2.0;990.5;60.192;;;;NaN;;;;;0 / 0;30014;2022-11-01 17:32:59:841
-1.3264;-9.613;-0.1604;-1.6122;-9.6731;-0.0437;0.1373;-0.0045;-0.009;-0.0231;0.1253;-0.0179;0.0;28.62;36.18;-10.98;152.24;80.53;91.55;2.0;990.45;57.368;;;;NaN;;;;;0 / 0;30514;2022-11-01 17:33:00:341
-1.5562;-9.5987;-0.1891;-1.5299;-9.6864;-0.0558;-0.2083;0.4134;0.5777;0.1712;-0.2211;0.0505;0.0;28.92;35.88;-13.2;148.06;81.02;92.09;2.0;990.9;63.153;;;;NaN;;;;;0 / 0;31014;2022-11-01 17:33:00:841
-0.3376;-9.2874;-1.585;-1.331;-9.6996;-0.5625;-1.2308;0.3547;-1.4438;0.3428;0.2059;-0.5848;0.0;26.52;37.38;-11.52;123.96;81.53;112.91;2.0;990.72;68.246;;;;NaN;;;;;0 / 0;31514;2022-11-01 17:33:01:341
1.1588;-10.3241;-0.6512;-1.0511;-9.5445;1.9917;3.1412;-2.4292;-2.3245;0.5597;0.8388;0.2185;0.0;26.52;35.7;-16.62;225.28;80.45;20.62;2.0;990.36;65.988;;;;NaN;;;;;0 / 0;32014;2022-11-01 17:33:01:841
-2.1907;-5.2029;-1.8411;-1.8922;-7.9739;-5.3857;-0.2937;3.7601;3.8294;0.2109;-1.0885;-0.0747;0.0;29.76;35.52;7.74;105.37;77.26;154.14;2.0;990.26;61.566;;;;NaN;;;;;0 / 0;32514;2022-11-01 17:33:02:341
-5.313;-8.1693;-1.5395;-1.0476;-9.5336;-2.0451;-0.6691;-0.6947;0.6828;1.4259;1.5291;-0.0466;0.0;27.48;37.2;-4.92;72.48;64.93;152.19;2.0;990.38;62.939;;;;NaN;;;;;0 / 0;33015;2022-11-01 17:33:02:842
-2.0111;-11.6074;-2.3822;-0.9122;-8.6797;-4.4722;-1.9369;-0.5502;4.2232;-0.9198;-1.7195;-0.6855;0.0;26.58;37.56;1.08;65.36;62.26;168.47;2.0;990.18;59.183;;;;NaN;;;;;0 / 0;33514;2022-11-01 17:33:03:341
-3.723;-8.9187;-1.4557;-1.741;-9.566;-1.2766;0.6157;-0.2816;1.4394;0.2995;0.0428;0.2491;0.0;24.78;35.82;-18.42;92.66;77.28;126.25;2.0;990.4;61.706;;;;NaN;;;;;0 / 0;34014;2022-11-01 17:33:03:841
-1.6209;-9.613;-0.2801;-1.5467;-9.677;-0.3654;0.0049;0.028;0.0374;0.0099;-0.0622;-0.0063;0.0;23.88;35.64;-20.58;115.63;80.67;103.29;2.0;990.46;55.011;;;;NaN;;;;;0 / 0;34515;2022-11-01 17:33:04:342
-1.4533;-9.6681;-0.2466;-1.5472;-9.6823;-0.1693;0.0748;0.1651;-0.0462;0.024;-0.0445;-0.0063;0.0;24.42;34.74;-21.78;121.78;80.73;96.83;2.0;990.5;53.484;;;;NaN;;;;;0 / 0;35014;2022-11-01 17:33:04:841
-1.506;-9.6417;-0.1149;-1.5077;-9.6895;-0.0982;-0.027;0.1172;0.0838;-0.0053;0.0196;0.0017;0.0;23.04;35.1;-21.66;123.61;81.08;94.11;2.0;990.47;58.112;;;;NaN;;;;;0 / 0;35515;2022-11-01 17:33:05:342
-1.4796;-9.6609;-0.1556;-1.5092;-9.6885;-0.1611;0.0799;0.0731;-0.0328;-0.0115;-0.014;0.0011;0.0;23.64;35.28;-21.6;123.49;81.1;95.65;2.0;990.31;57.913;;;;NaN;;;;;0 / 0;36014;2022-11-01 17:33:05:841
-1.403;-9.6202;-0.2466;-1.5163;-9.6864;-0.2131;0.0845;0.0542;-0.0382;-0.0096;-0.0048;0.0072;0.0;23.52;35.7;-22.2;120.55;81.02;98.0;2.0;990.36;58.505;;;;NaN;;;;;0 / 0;36514;2022-11-01 17:33:06:341
-1.5706;-9.5963;-0.2586;-1.5425;-9.6815;-0.2445;0.0245;0.0589;-0.0452;-0.0041;-0.0048;0.0151;0.0;22.8;34.74;-20.94;119.2;80.84;99.01;2.0;990.45;57.48;;;;NaN;;;;;0 / 0;37014;2022-11-01 17:33:06:841
-1.7909;-9.534;-0.3136;-1.5616;-9.6663;-0.5422;-0.3633;0.2209;0.1974;0.0215;-0.0036;0.0689;0.0;24.96;35.28;-18.6;113.25;80.3;109.15;2.0;990.43;58.803;;;;NaN;;;;;0 / 0;37514;2022-11-01 17:33:07:341
-1.7669;-9.5316;-0.6847;-1.8172;-9.6177;-0.6066;-0.0359;-0.0073;-0.0662;-0.0487;-0.0439;0.0157;0.0;25.32;35.76;-18.42;114.87;78.9;106.99;2.0;990.49;56.285;;;;NaN;;;;;0 / 0;38014;2022-11-01 17:33:07:841
-1.8579;-9.5149;-0.7422;-1.8289;-9.6059;-0.743;0.0453;0.0599;-0.0016;-0.0115;-0.006;-8.0E-4;0.0;24.6;35.04;-19.86;107.64;78.45;111.09;2.0;990.49;59.834;;;;NaN;;;;;0 / 0;38514;2022-11-01 17:33:08:341
-1.7262;-9.5388;-0.7494;-1.7915;-9.6128;-0.7441;0.1179;0.1195;0.0162;0.0179;-0.0531;-8.0E-4;0.0;25.08;36.0;-19.2;106.98;78.49;112.58;2.0;990.51;60.372;;;;NaN;;;;;0 / 0;39014;2022-11-01 17:33:08:841
-1.4102;-8.0592;-4.5753;-2.0019;-8.56;-4.3461;0.8144;1.4872;0.1443;-0.5118;-0.3927;-0.057;0.0;23.1;39.18;-4.74;57.58;60.79;155.27;2.0;990.68;61.504;;;;NaN;;;;;0 / 0;39515;2022-11-01 17:33:09:342
-7.396;-12.364;-7.1111;-2.1994;-8.4328;-4.4967;-1.3201;-8.3966;-6.5528;-0.9174;-0.0549;-0.0454;0.0;23.64;39.96;-3.48;59.14;59.31;153.94;2.0;991.34;64.653;;;;NaN;;;;;0 / 0;40014;2022-11-01 17:33:09:841
-3.5554;-10.6713;-1.561;0.5473;-9.5474;2.1718;1.7631;-0.2595;-7.1568;0.5548;1.7313;0.5105;0.0;24.72;36.3;-17.64;264.37;76.8;-14.14;2.0;990.25;63.329;;;;NaN;;;;;0 / 0;40515;2022-11-01 17:33:10:342
-6.1199;-10.1828;-11.6457;-1.6884;-8.8445;-3.8851;-6.2223;-20.7463;-12.3506;-2.3737;1.1424;0.929;0.0;28.8;35.22;4.2;69.5;55.07;162.94;2.0;991.1;69.771;;;;NaN;;;;;0 / 0;41014;2022-11-01 17:33:10:841
-1.2234;-8.3776;0.091;-0.803;-9.554;2.0608;-1.1507;-0.3607;-5.2116;1.0301;1.1894;0.6321;0.0;27.6;35.52;-11.76;209.48;85.58;39.96;2.0;990.21;64.335;;;;NaN;;;;;0 / 0;41514;2022-11-01 17:33:11:341
1.5586;-0.9912;2.988;-1.8926;-8.4845;-4.5389;0.8128;7.4789;5.3313;1.8175;-0.9431;-0.9433;0.0;28.14;34.68;9.12;80.54;62.84;171.55;2.0;990.5;62.65;;;;NaN;;;;;0 / 0;42015;2022-11-01 17:33:11:842
0.0814;-6.2516;1.1229;-0.9429;-9.7446;0.5688;0.907;2.126;-2.3477;1.4216;1.4307;0.5545;0.0;29.16;34.08;-12.9;187.96;83.55;58.9;2.0;990.21;61.361;;;;NaN;;;;;0 / 0;42514;2022-11-01 17:33:12:341
0.1915;-8.1334;1.4365;-0.9634;-8.7121;-4.3979;0.6904;5.693;6.1576;-2.0206;-3.1893;-0.181;0.0;27.78;33.96;5.4;77.25;62.67;167.64;2.0;990.26;60.622;;;;NaN;;;;;0 / 0;43014;2022-11-01 17:33:12:841
0.5866;-9.5005;1.3575;-0.215;-9.5405;-2.2591;-4.3604;2.6233;3.2407;3.6617;1.2627;0.3444;0.0;21.66;38.1;-11.22;52.79;76.62;174.56;2.0;990.72;64.265;;;;NaN;;;;;0 / 0;43514;2022-11-01 17:33:13:341
-0.1269;-9.3521;0.9313;-0.741;-8.8551;-4.1482;2.3164;4.3468;4.6079;-2.2539;-2.9626;-0.4339;0.0;26.1;34.86;2.88;121.11;79.98;143.47;2.0;990.14;66.511;;;;NaN;;;;;0 / 0;44015;2022-11-01 17:33:13:842
14.5547;-22.7311;9.2874;-0.2648;-9.4505;-2.6053;-1.6267;2.8111;5.0905;2.8779;0.7349;0.2088;0.0;27.12;36.18;-0.84;68.61;59.72;157.15;2.0;991.32;67.9;;;;NaN;;;;;0 / 0;44515;2022-11-01 17:33:14:342
-3.7014;-11.5092;0.7805;-1.4766;-9.6809;-0.5189;-0.3478;-10.5531;3.9211;-3.8507;-1.3689;-0.79;0.0;28.98;31.5;-12.3;231.23;72.98;31.38;2.0;990.1;66.988;;;;NaN;;;;;0 / 0;45014;2022-11-01 17:33:14:841
