sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.2258;6.2061;8.2699;0.4115;5.5159;8.0979;0.4528;0.3238;1.0411;-0.2169;-0.0687;-0.3645;923.0;-25.62;-24.78;-28.86;98.87;-33.92;-3.07;2.0;991.09;58.284;;;;NaN;;;;;0 / 0;5011;2022-11-03 14:48:34:264
-0.3783;3.3303;8.4614;-0.251;4.1576;8.8782;0.0619;-0.0132;-0.2348;-0.1362;0.0724;-0.4683;1241.0;-19.56;-24.66;-31.44;108.26;-29.34;0.57;2.0;991.03;52.295;;;;NaN;;;;;0 / 0;5510;2022-11-03 14:48:34:763
-0.4717;3.5865;8.0975;-0.3874;3.653;9.0926;2.0107;-0.3131;-0.0135;0.1998;0.0608;0.0473;1905.0;-20.58;-18.84;-35.28;97.77;-24.63;2.41;2.0;991.03;64.406;;;;NaN;;;;;0 / 0;6010;2022-11-03 14:48:35:263
1.494;3.6248;8.4135;0.2214;4.4183;8.7522;1.6843;-0.8868;1.3852;0.452;0.1249;-0.957;1929.0;-22.08;-23.46;-29.88;109.12;-25.89;-1.82;2.0;991.03;53.147;;;;NaN;;;;;0 / 0;6511;2022-11-03 14:48:35:764
-0.8164;2.3774;10.6665;-0.4891;3.4888;9.152;-0.1094;-1.4777;5.3165;0.0617;0.6802;0.6374;2180.0;-18.9;-22.2;-32.88;111.41;-22.09;6.47;2.0;991.07;61.629;;;;NaN;;;;;0 / 0;7010;2022-11-03 14:48:36:263
-0.0096;4.1228;11.447;0.1544;3.369;9.2085;0.9469;-1.6284;5.8301;-0.0806;0.3198;-0.329;2321.0;-22.38;-18.9;-33.0;102.9;-22.34;0.67;2.0;991.05;57.197;;;;NaN;;;;;0 / 0;7511;2022-11-03 14:48:36:764
-0.2801;4.1372;9.6202;-0.7383;4.3408;8.7626;0.2642;0.5195;-0.0666;0.3916;0.004;0.0265;2411.0;-18.12;-24.3;-31.14;113.77;-25.6;3.53;2.0;991.05;55.396;;;;NaN;;;;;0 / 0;8010;2022-11-03 14:48:37:263
-0.3711;3.6727;8.6362;0.084;3.8917;9.001;0.5505;-0.377;-0.8867;-0.1814;-0.6686;0.0216;2172.0;-21.42;-20.46;-31.5;103.93;-24.76;1.22;2.0;991.04;63.193;;;;NaN;;;;;0 / 0;8510;2022-11-03 14:48:37:763
2.0159;3.0119;6.4096;0.2741;4.6973;8.6041;1.026;-0.7085;-0.8035;-0.2327;1.1762;-0.5654;2355.0;-22.56;-22.98;-27.84;107.34;-27.84;-3.26;2.0;991.07;59.756;;;;NaN;;;;;0 / 0;9010;2022-11-03 14:48:38:263
-1.0415;3.2202;11.0136;-0.1168;3.6015;9.1206;-0.5704;-1.4707;4.7253;0.6561;0.602;0.3289;2352.0;-19.44;-21.0;-31.26;110.27;-23.28;0.35;2.0;991.06;60.565;;;;NaN;;;;;0 / 0;9510;2022-11-03 14:48:38:763
0.1077;3.6895;10.0392;0.1735;3.6338;9.1069;0.5759;0.0294;-0.6766;-0.4136;-0.3186;-0.2844;2656.0;-21.54;-18.24;-30.84;100.93;-23.37;0.48;2.0;991.03;59.825;;;;NaN;;;;;0 / 0;10011;2022-11-03 14:48:39:264
-0.0575;4.0654;7.4008;-1.0037;3.9013;8.9411;-0.6244;0.6764;-0.099;0.3189;0.0125;-0.0059;2775.0;-15.6;-22.2;-30.9;114.88;-23.15;4.91;2.0;991.05;64.01;;;;NaN;;;;;0 / 0;10510;2022-11-03 14:48:39:763
-0.7829;3.6655;8.6386;-0.5966;3.5259;9.1314;1.0874;-0.0519;-0.409;0.1246;-0.1921;0.4052;2515.0;-18.24;-19.2;-31.8;105.08;-23.1;5.3;2.0;991.02;55.719;;;;NaN;;;;;0 / 0;11010;2022-11-03 14:48:40:263
1.64;1.9968;6.9052;0.1845;4.1098;8.902;-0.5843;-1.4474;-1.7742;0.1533;-0.2563;-0.8171;2549.0;-19.8;-22.62;-27.0;119.79;-22.23;-2.56;2.0;991.11;58.958;;;;NaN;;;;;0 / 0;11510;2022-11-03 14:48:40:763
-1.9848;3.7397;11.107;-0.7173;4.7632;8.5421;-1.2005;0.1596;-1.1725;-0.4527;-0.3198;0.5176;2767.0;-14.88;-24.78;-26.22;120.08;-28.62;7.02;2.0;991.04;57.94;;;;NaN;;;;;0 / 0;12011;2022-11-03 14:48:41:264
-0.4381;4.0438;10.6808;-0.3815;4.8196;8.5321;-0.478;1.4583;1.1384;-0.0373;-1.4988;-0.4866;2371.0;-15.78;-23.16;-25.26;117.09;-28.41;1.75;2.0;991.19;64.006;;;;NaN;;;;;0 / 0;12511;2022-11-03 14:48:41:764
16.3554;3.158;3.1388;6.8621;3.9117;5.8121;1.1492;-2.5542;-2.7284;-1.2071;-1.0156;1.4284;2712.0;-36.24;-11.46;-1.86;86.35;-23.51;-49.74;2.0;990.94;58.535;;;;NaN;;;;;0 / 0;13011;2022-11-03 14:48:42:264
13.0391;-5.653;0.2059;8.2345;-4.9434;1.9817;3.2891;0.1765;-2.3432;0.3659;0.5892;-0.4689;374.0;-32.22;16.8;10.2;94.45;31.71;-80.04;0.0;991.03;66.321;;;;NaN;;;;;0 / 0;13510;2022-11-03 14:48:42:763
3.9768;0.6871;-3.2777;9.6642;0.635;-1.5395;-0.7455;-0.3189;-2.1068;2.3726;-0.2813;-0.8373;55.0;-31.86;0.0;18.9;90.79;0.38;-95.19;0.0;991.45;55.067;;;;NaN;;;;;0 / 0;14010;2022-11-03 14:48:43:263
6.728;0.3184;-1.1803;9.759;0.947;-0.1852;-1.5011;1.2125;-0.5546;0.5021;1.2043;-0.1635;1.0;-34.56;6.54;15.84;47.72;-5.37;-97.26;0.0;991.09;57.198;;;;NaN;;;;;0 / 0;14510;2022-11-03 14:48:43:763
9.716;-3.0047;-3.2226;9.6363;-1.5985;-0.8696;5.2131;0.466;-0.4999;0.4423;-1.8659;1.5585;1.0;-31.8;7.92;21.96;82.89;9.38;-95.16;0.0;990.89;57.219;;;;NaN;;;;;0 / 0;15010;2022-11-03 14:48:44:263
1.1756;-4.5945;8.0496;8.634;-4.2563;-1.8726;-0.1415;0.7943;15.2685;4.1655;-2.2122;0.8347;1.0;-22.98;22.68;23.28;63.31;25.72;-102.24;0.0;991.55;56.65;;;;NaN;;;;;0 / 0;15511;2022-11-03 14:48:44:764
3.6536;-14.8925;0.3017;3.5417;-8.9297;1.9714;9.5094;-5.6464;-5.1437;-3.7251;-0.8885;-1.1732;1.0;-9.78;36.9;9.42;48.34;65.59;-60.9;0.0;991.33;60.747;;;;NaN;;;;;0 / 0;16010;2022-11-03 14:48:45:263
-3.4668;-13.2426;-15.0649;0.8713;-9.1457;-3.4303;-13.6184;-1.6956;-5.8834;-1.069;-6.1346;0.0155;1.0;12.6;33.66;16.74;91.21;65.0;-176.52;0.0;990.76;68.485;;;;NaN;;;;;0 / 0;16510;2022-11-03 14:48:45:763
0.0958;-7.214;-2.8419;-0.3905;-9.717;1.2638;7.99;-3.3365;0.2901;-0.2285;-0.1707;0.4016;1.0;13.98;38.1;6.72;76.94;85.11;-151.99;0.0;990.85;55.776;;;;NaN;;;;;0 / 0;17010;2022-11-03 14:48:46:263
3.6847;-9.8165;-20.2579;-2.428;-8.3824;-4.4733;3.5173;-0.9505;8.146;-0.2694;1.1243;0.5201;1.0;22.02;28.44;21.9;135.43;64.93;160.47;0.0;991.05;53.972;;;;NaN;;;;;0 / 0;17511;2022-11-03 14:48:46:764
0.4741;-11.842;3.45;-2.502;-9.103;-2.6544;5.0805;-1.9202;4.5745;0.9798;1.0718;-0.5074;1.0;26.58;28.14;15.48;151.03;68.16;136.69;0.0;991.12;55.934;;;;NaN;;;;;0 / 0;18010;2022-11-03 14:48:47:263
2.3918;-14.6839;-4.051;-0.5952;-9.6395;1.7015;0.2672;-4.453;-2.8148;-3.3097;2.9184;-1.6613;1.0;18.54;37.32;12.18;298.25;79.41;19.28;0.0;991.13;56.643;;;;NaN;;;;;0 / 0;18510;2022-11-03 14:48:47:763
-16.0633;-8.866;2.0231;-0.5797;-9.4464;-2.5691;-4.2015;-6.0375;-18.3113;0.361;-2.2978;1.0381;1.0;25.56;33.6;12.36;108.62;74.42;167.28;0.0;991.09;57.461;;;;NaN;;;;;0 / 0;19011;2022-11-03 14:48:48:264
-6.2037;-12.4334;-13.9513;1.4335;-9.3377;2.631;-7.4217;-3.7708;-4.9749;2.1954;-5.74;-2.2673;1.0;17.04;37.44;12.36;189.29;81.24;118.54;0.0;991.17;62.307;;;;NaN;;;;;0 / 0;19511;2022-11-03 14:48:48:764
-0.5818;-7.5349;-1.142;-2.1112;-8.006;-5.2551;1.8765;2.1591;5.1091;-1.9438;-2.4034;0.5146;1.0;17.64;23.58;31.08;146.79;67.62;172.84;0.0;991.15;62.983;;;;NaN;;;;;0 / 0;20011;2022-11-03 14:48:49:264
2.3296;-6.467;1.2402;-1.7722;-9.3826;-2.2349;2.1146;2.4487;2.278;1.2278;2.2923;0.1407;1.0;26.64;28.44;19.86;148.26;67.55;146.44;0.0;991.11;68.549;;;;NaN;;;;;0 / 0;20514;2022-11-03 14:48:49:767
0.1844;-11.9498;-0.0646;0.3445;-9.6569;-1.6723;-2.2288;-6.2843;2.0098;-1.2523;0.0681;0.6429;1.0;5.1;31.5;28.32;152.71;79.97;-168.36;0.0;991.14;55.881;;;;NaN;;;;;0 / 0;21012;2022-11-03 14:48:50:265
-13.3935;-6.4527;-5.9906;-1.6034;-9.1108;-3.2545;-6.5827;1.3892;6.8195;0.1979;5.0473;2.0784;1.0;26.94;29.1;19.56;137.9;68.29;153.77;0.0;991.14;54.478;;;;NaN;;;;;0 / 0;21511;2022-11-03 14:48:50:764
0.8811;-13.403;3.6248;-0.1279;-9.5635;2.1665;-0.3438;-2.9346;-2.7196;-2.2181;6.426;0.9318;1.0;11.82;40.2;10.8;326.21;77.21;3.38;0.0;991.17;57.571;;;;NaN;;;;;0 / 0;22010;2022-11-03 14:48:51:263
-0.0263;-3.8188;-1.2594;-0.6503;-9.0478;-3.7261;-0.3577;-1.6354;1.1691;1.2211;3.2605;-1.5245;1.0;26.88;20.94;27.84;159.77;56.01;146.93;0.0;991.15;59.72;;;;NaN;;;;;0 / 0;22511;2022-11-03 14:48:51:764
-0.7063;-9.0647;1.4269;-0.6098;-9.6319;-1.7393;-0.5346;0.445;2.3737;0.4569;1.9282;-0.7774;1.0;13.74;31.2;27.6;194.44;71.83;144.12;0.0;991.11;65.822;;;;NaN;;;;;0 / 0;23010;2022-11-03 14:48:52:263
-2.4828;-9.6298;2.8898;-0.4676;-9.1118;-3.5954;-1.0239;2.4987;1.7447;-1.7978;0.9038;0.4266;1.0;4.2;32.7;29.28;195.29;80.53;159.86;0.0;991.18;56.641;;;;NaN;;;;;0 / 0;23511;2022-11-03 14:48:52:764
-4.4843;-14.3296;3.3662;-2.7693;-8.7182;-3.5346;3.727;0.2951;6.9727;1.879;4.5305;0.5244;1.0;28.38;26.82;20.58;152.8;62.75;141.92;0.0;991.18;56.842;;;;NaN;;;;;0 / 0;24011;2022-11-03 14:48:53:264
-1.8268;-12.5028;-0.6321;-0.3865;-9.6444;1.7337;0.4559;-6.8091;-1.0849;-3.2626;1.8702;-0.2264;1.0;9.72;40.32;14.94;326.27;79.56;12.57;0.0;991.14;57.77;;;;NaN;;;;;0 / 0;24511;2022-11-03 14:48:53:764
-13.3336;-9.9099;-13.9848;-0.9992;-8.9553;-3.8696;0.3767;2.201;2.0405;-1.3164;-2.7523;-0.3321;1.0;20.7;29.34;26.28;139.09;65.95;165.52;0.0;991.16;60.312;;;;NaN;;;;;0 / 0;25014;2022-11-03 14:48:54:267
-4.4843;-13.9274;-23.6433;-0.4343;-9.5245;2.2946;0.0225;-1.5298;-1.9163;5.3304;-5.8402;-0.4304;1.0;6.78;37.32;21.72;206.76;78.46;144.39;0.0;991.29;63.237;;;;NaN;;;;;0 / 0;25511;2022-11-03 14:48:54:764
-2.1859;-6.0528;1.166;-1.2891;-9.0908;-3.4446;3.5985;1.7745;3.4437;-0.854;-6.1163;0.079;1.0;5.64;28.5;33.48;142.55;73.02;-163.05;0.0;991.17;60.284;;;;NaN;;;;;0 / 0;26014;2022-11-03 14:48:55:267
1.4293;-5.5525;2.1859;-1.9472;-9.174;-2.8664;3.5447;-4.6406;5.3524;2.9767;3.4266;0.8133;1.0;24.84;26.1;25.98;153.64;62.19;151.01;0.0;991.14;63.629;;;;NaN;;;;;0 / 0;26511;2022-11-03 14:48:55:764
0.3903;-9.7351;-0.7159;-0.7654;-9.6956;1.2565;0.7884;-0.6303;0.5584;-3.7214;-0.2862;-0.8696;1.0;6.0;37.56;20.64;321.73;81.37;31.35;0.0;991.21;62.514;;;;NaN;;;;;0 / 0;27011;2022-11-03 14:48:56:264
-7.1638;-16.6882;-13.9058;-1.2505;-9.2667;-2.9553;-10.3265;3.4317;0.4993;-1.0159;-1.4352;0.5787;1.0;23.46;30.06;24.48;148.81;70.9;157.06;0.0;991.29;58.196;;;;NaN;;;;;0 / 0;27511;2022-11-03 14:48:56:764
-1.1181;-8.9259;-0.9744;-0.3731;-9.7932;-0.351;-4.7826;1.8332;-10.8154;0.1668;-1.4175;-2.2307;1.0;11.16;39.84;13.5;189.75;87.01;133.24;0.0;991.2;59.331;;;;NaN;;;;;0 / 0;28011;2022-11-03 14:48:57:264
-1.7813;-5.4112;1.0463;-2.7005;-7.8884;-5.1624;-1.959;2.7555;5.2508;-3.0953;-4.8549;1.4865;1.0;1.02;25.68;34.86;179.41;70.8;178.78;0.0;991.16;56.509;;;;NaN;;;;;0 / 0;28511;2022-11-03 14:48:57:764
0.0287;-9.4358;4.6448;-1.6187;-9.3225;-2.5769;1.162;-4.7894;4.2593;1.8008;3.2043;0.5689;1.0;11.4;27.18;33.3;201.78;64.91;148.78;0.0;991.16;57.107;;;;NaN;;;;;0 / 0;29011;2022-11-03 14:48:58:264
-1.9992;-15.2373;0.7805;-0.3504;-9.7976;-0.2331;0.5794;-3.5764;-2.0199;-3.6542;2.9532;-2.2502;1.0;3.42;41.88;13.32;342.61;75.03;17.95;0.0;991.18;57.066;;;;NaN;;;;;0 / 0;29511;2022-11-03 14:48:58:764
-9.443;-3.7828;5.1742;-1.9243;-9.104;-3.0958;-2.7851;-4.451;6.3385;-1.2107;-1.8335;0.7039;1.0;22.26;27.6;27.78;170.14;68.18;148.14;0.0;991.31;59.668;;;;NaN;;;;;0 / 0;30014;2022-11-03 14:48:59:267
-6.5101;-10.6114;-6.5628;0.3451;-9.749;1.0038;-6.7897;-1.5183;-3.7528;1.5675;2.1823;-3.5801;1.0;1.38;43.08;14.1;11.24;83.79;-18.97;0.0;991.22;66.014;;;;NaN;;;;;0 / 0;30511;2022-11-03 14:48:59:764
-2.2817;-7.0704;2.1931;-1.6915;-8.5887;-4.4206;1.4668;1.9431;4.0503;-0.069;-5.437;0.0974;1.0;17.82;25.68;33.6;167.43;61.14;159.06;0.0;991.18;59.245;;;;NaN;;;;;0 / 0;31011;2022-11-03 14:49:00:264
0.4764;-9.9865;1.6233;-1.2741;-9.2271;-3.0673;2.0791;1.2856;5.8633;1.711;0.7382;0.7253;1.0;-4.74;29.94;33.24;209.68;69.34;169.72;0.0;991.18;63.882;;;;NaN;;;;;0 / 0;31511;2022-11-03 14:49:00:764
-3.8906;-14.9883;-9.1031;-1.0356;-9.6742;-1.2276;0.5807;-1.1138;0.1575;-3.0103;3.3246;0.1945;0.0;-1.32;41.34;15.9;1.19;76.9;1.72;0.0;991.23;63.084;;;;NaN;;;;;0 / 0;32011;2022-11-03 14:49:01:264
-4.8339;-1.7526;-0.0766;-1.6269;-8.9647;-3.6272;-4.966;-8.9494;-19.2901;-0.9163;-0.6949;0.3423;0.0;4.86;31.02;33.18;199.18;62.69;162.35;0.0;991.25;62.79;;;;NaN;;;;;0 / 0;32511;2022-11-03 14:49:01:764
-6.0576;-12.0862;-26.8854;-0.6888;-9.557;2.0877;-0.2318;-1.4842;-3.8332;2.6414;-9.3447;-0.417;0.0;1.02;43.62;11.7;347.16;77.05;18.26;0.0;991.16;59.287;;;;NaN;;;;;0 / 0;33015;2022-11-03 14:49:02:268
-0.5195;-6.6825;0.4334;-2.6061;-8.37;-4.3956;3.3628;3.207;5.0295;-1.3408;-1.6448;0.3301;0.0;14.52;22.02;37.62;195.75;58.59;149.34;0.0;991.14;62.91;;;;NaN;;;;;0 / 0;33510;2022-11-03 14:49:02:763
1.415;-6.6155;1.0942;-2.3687;-9.3866;-1.5654;3.8471;2.6189;2.6996;1.4587;3.685;0.0686;0.0;5.94;34.86;27.18;245.13;73.17;123.46;0.0;991.17;63.635;;;;NaN;;;;;0 / 0;34010;2022-11-03 14:49:03:263
-1.0965;-13.6879;0.9936;0.7121;-9.4116;-2.6615;-0.1675;-2.8501;1.9575;-1.3292;1.3192;0.5482;0.0;-9.78;37.08;22.32;320.56;85.6;68.08;0.0;991.19;63.745;;;;NaN;;;;;0 / 0;34510;2022-11-03 14:49:03:763
-6.1079;-3.3064;-0.395;-1.8452;-9.0468;-3.3046;-8.9769;6.0002;-3.3849;0.7941;6.3539;0.5879;0.0;12.84;27.66;33.48;187.21;68.56;153.86;0.0;991.27;63.457;;;;NaN;;;;;0 / 0;35011;2022-11-03 14:49:04:264
-1.8483;-11.1573;0.0551;-1.0265;-9.4337;2.4742;0.5906;-1.1741;-0.4981;0.2199;0.9551;0.4993;0.0;-6.3;42.96;9.18;4.28;76.83;25.64;0.0;991.19;61.874;;;;NaN;;;;;0 / 0;35511;2022-11-03 14:49:04:764
-0.2442;-8.6529;0.1101;-1.4745;-8.4184;-4.8089;0.6643;3.4631;2.0955;2.2706;2.7938;-1.026;0.0;0.0;29.1;35.1;216.53;59.14;162.95;0.0;991.15;60.077;;;;NaN;;;;;0 / 0;36012;2022-11-03 14:49:05:265
0.6105;-9.8046;1.2115;-1.6038;-9.4699;-1.9795;1.641;-0.3437;0.6141;1.2504;0.2984;-0.6699;0.0;-4.26;37.98;23.16;254.27;74.94;140.98;0.0;991.19;60.201;;;;NaN;;;;;0 / 0;36511;2022-11-03 14:49:05:764
-1.3743;-7.724;1.9513;-0.1977;-9.3913;-2.8169;-1.1029;-1.1003;5.1433;-1.5553;2.7461;0.0906;0.0;-10.5;30.42;31.5;209.88;73.26;175.98;0.0;991.21;63.048;;;;NaN;;;;;0 / 0;37010;2022-11-03 14:49:06:263
-3.8834;-6.9866;0.8547;-2.066;-8.9955;-3.3141;7.4281;1.9776;-6.6127;3.5638;2.3448;0.8951;0.0;7.8;28.32;33.18;202.03;69.41;151.93;0.0;991.18;63.353;;;;NaN;;;;;0 / 0;37511;2022-11-03 14:49:06:764
-0.2849;-10.8365;-1.2282;-1.1037;-9.6694;1.2064;0.6189;-1.5646;-3.7939;-1.9682;-1.3583;-0.7194;0.0;-4.44;44.34;8.04;6.19;73.19;11.81;0.0;991.31;63.733;;;;NaN;;;;;0 / 0;38011;2022-11-03 14:49:07:264
0.7398;-5.902;-3.0335;-0.4767;-9.2927;-3.0967;0.9715;4.4449;1.9476;-0.4111;-3.696;-0.0535;0.0;4.02;28.5;33.9;222.42;59.69;152.88;0.0;991.26;62.27;;;;NaN;;;;;0 / 0;38510;2022-11-03 14:49:07:763
-0.2705;-9.4789;-3.201;-1.0964;-9.5664;1.858;0.0449;-3.338;-24.6251;0.7672;0.9074;0.2372;0.0;-12.24;42.78;3.48;26.17;77.29;30.54;0.0;991.19;63.183;;;;NaN;;;;;0 / 0;39011;2022-11-03 14:49:08:264
-0.9553;-7.4271;0.0527;-0.7593;-8.8464;-4.1634;-0.0194;0.6028;5.2864;-1.1558;-5.3814;1.1676;0.0;-4.2;30.84;31.74;213.95;64.43;169.66;0.0;991.18;62.555;;;;NaN;;;;;0 / 0;39511;2022-11-03 14:49:08:764
0.486;-9.2156;-0.589;-1.2462;-9.4186;-2.4305;1.3319;-1.6225;1.4831;1.7477;3.1469;0.6984;0.0;-11.7;38.46;20.34;266.39;73.83;152.85;0.0;991.19;62.079;;;;NaN;;;;;0 / 0;40011;2022-11-03 14:49:09:264
0.5986;-13.4294;-0.0982;-0.042;-9.4751;-2.528;0.5796;-2.4939;0.0545;-2.0415;0.8708;-0.4811;0.0;-17.58;40.86;6.78;51.4;81.28;3.0;0.0;991.21;59.287;;;;NaN;;;;;0 / 0;40510;2022-11-03 14:49:09:763
-6.2707;-15.1272;-6.6705;-1.9782;-9.3542;-2.181;-3.9564;-6.1163;-4.7115;-0.0269;-6.999;-2.1103;0.0;2.7;32.88;30.36;219.91;67.91;152.3;0.0;991.26;61.227;;;;NaN;;;;;0 / 0;41011;2022-11-03 14:49:10:264
-0.0383;-8.1813;0.723;-1.2082;-9.5075;2.0779;1.0938;1.0318;1.2544;4.7825;-1.6625;0.6758;0.0;-16.8;39.96;12.24;287.51;76.66;152.52;0.0;991.26;61.711;;;;NaN;;;;;0 / 0;41511;2022-11-03 14:49:10:764
0.5004;-7.0369;-1.2522;-2.3691;-8.3303;-4.6004;1.8532;-0.6053;4.5352;-0.1429;-1.3192;-0.5679;0.0;-8.58;29.64;32.82;256.4;58.15;152.75;0.0;991.19;61.304;;;;NaN;;;;;0 / 0;42011;2022-11-03 14:49:11:264
0.0144;-7.2619;0.7063;-1.1036;-9.4289;-2.4593;1.2918;0.3185;3.101;0.3396;1.0229;0.8334;0.0;-15.6;39.78;10.02;294.51;74.05;155.83;0.0;991.19;61.033;;;;NaN;;;;;0 / 0;42511;2022-11-03 14:49:11:764
-2.6456;-14.2865;-0.0646;-1.1364;-9.7308;0.4364;-0.7157;-2.7911;1.4436;-2.6267;-0.8922;-1.1525;0.0;-18.0;39.54;5.94;2.05;82.87;68.99;0.0;991.26;60.936;;;;NaN;;;;;0 / 0;43011;2022-11-03 14:49:12:264
-11.004;-5.0736;-4.8554;-2.92;-8.7445;-3.3434;-12.9694;1.2476;-6.6437;-0.0293;-0.3961;0.8371;0.0;-2.1;33.06;28.86;232.71;71.76;149.64;0.0;991.25;60.78;;;;NaN;;;;;0 / 0;43511;2022-11-03 14:49:12:764
-4.7046;-11.5499;-11.0878;-0.0172;-9.4359;2.6709;-2.2619;-0.7684;-4.1781;1.1551;1.0595;-0.756;0.0;-18.06;40.44;1.56;49.98;79.48;16.0;0.0;991.3;61.818;;;;NaN;;;;;0 / 0;44010;2022-11-03 14:49:13:263
-2.4229;-7.6378;-0.7997;-3.0381;-8.2087;-4.4223;-0.3887;1.1987;3.834;-1.2639;-4.7418;0.3747;0.0;-7.32;30.72;29.52;227.63;66.11;166.47;0.0;991.23;60.217;;;;NaN;;;;;0 / 0;44512;2022-11-03 14:49:13:765
1.4653;-5.3011;1.6879;-2.54;-9.4042;-1.131;3.659;4.598;1.5078;0.6701;1.5666;-1.0505;0.0;-2.52;38.4;18.6;287.87;73.53;114.0;0.0;991.18;61.241;;;;NaN;;;;;0 / 0;45010;2022-11-03 14:49:14:263
