sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.0351;4.2473;8.9786;-0.6426;3.4494;9.1574;-0.2696;0.8146;-0.8038;0.1632;-0.4102;0.0275;6.0;-21.96;-30.66;-44.4;119.08;-21.18;2.81;5.0;987.81;56.737;;;;NaN;;;;;0 / 0;6507;2022-11-04 19:00:41:719
-0.34;3.5267;8.1238;-0.3836;3.2646;9.2394;0.1394;0.8104;-0.7492;0.0624;-0.0302;-0.259;27.0;-23.7;-30.6;-43.44;120.03;-20.48;0.43;5.0;987.79;56.819;;;;NaN;;;;;0 / 0;7007;2022-11-04 19:00:42:219
-0.6895;2.5307;9.2706;-0.3245;2.9273;9.3539;-0.1759;-0.2291;-1.8286;-0.105;0.0168;0.234;42.0;-25.2;-27.18;-44.64;114.09;-18.14;2.27;5.0;987.76;56.937;;;;NaN;;;;;0 / 0;7507;2022-11-04 19:00:42:719
0.5626;2.0231;9.5819;-0.3907;3.1377;9.2829;1.9445;-1.2296;0.3086;0.3495;0.2593;-0.2132;64.0;-25.68;-23.94;-45.24;108.65;-17.9;1.96;5.0;987.76;57.961;;;;NaN;;;;;0 / 0;8007;2022-11-04 19:00:43:219
-0.1891;4.1539;10.032;-0.7972;3.0342;9.2913;0.9457;-0.8794;6.2405;0.0019;0.6582;-0.2065;70.0;-25.38;-26.82;-45.78;107.69;-21.22;8.0;5.0;987.78;58.011;;;;NaN;;;;;0 / 0;8507;2022-11-04 19:00:43:719
-2.1141;2.6312;11.5356;-0.6985;3.1556;9.2588;-2.3421;0.6129;-1.044;0.0031;-0.7621;0.0116;69.0;-23.82;-26.16;-47.16;110.77;-18.33;4.94;5.0;987.82;57.225;;;;NaN;;;;;0 / 0;9007;2022-11-04 19:00:44:219
-0.5866;3.2394;9.4382;-0.8361;3.271;9.2072;0.4243;-0.2591;-1.3539;-0.1258;0.1964;-0.2676;61.0;-25.2;-29.04;-46.5;114.42;-19.42;3.43;5.0;987.79;56.916;;;;NaN;;;;;0 / 0;9507;2022-11-04 19:00:44:719
0.6321;2.3607;7.7144;-0.0174;2.9865;9.3408;2.0333;-0.1614;-2.6822;-0.0757;-0.0229;-0.2792;52.0;-28.44;-27.42;-45.48;111.03;-18.88;1.64;5.0;987.78;57.045;;;;NaN;;;;;0 / 0;10007;2022-11-04 19:00:45:219
0.5411;3.1364;9.1462;-0.1924;2.6142;9.4498;1.0328;1.0202;-3.7633;-1.3988;0.0461;-1.1136;5.0;-26.46;-25.62;-45.3;116.29;-13.55;7.44;5.0;987.86;57.03;;;;NaN;;;;;0 / 0;10507;2022-11-04 19:00:45:719
-0.5459;2.5594;10.7167;-0.6013;3.0705;9.2941;-1.1847;-0.5614;-0.5933;0.9152;-1.3106;0.1985;4.0;-24.66;-28.02;-45.78;121.69;-14.24;1.01;5.0;987.88;62.637;;;;NaN;;;;;0 / 0;11007;2022-11-04 19:00:46:219
0.6033;3.5434;8.222;-0.016;3.2523;9.2516;-0.5466;0.691;-0.3928;0.2206;-0.5452;-0.11;5.0;-26.46;-27.54;-44.7;117.28;-16.74;1.65;5.0;987.76;60.215;;;;NaN;;;;;0 / 0;11507;2022-11-04 19:00:46:719
-0.9385;5.0808;10.3433;-0.5238;3.6272;9.0961;-0.5704;-0.316;0.1482;0.0673;0.7388;0.4184;15.0;-25.32;-28.08;-45.06;116.87;-17.16;3.15;5.0;987.65;54.356;;;;NaN;;;;;0 / 0;12007;2022-11-04 19:00:47:219
0.6871;4.1156;8.289;0.0928;4.1219;8.8978;-0.4687;-0.7221;-2.3183;0.1467;-0.1261;0.3439;3.0;-25.92;-29.28;-44.22;110.97;-22.35;1.07;5.0;987.75;61.147;;;;NaN;;;;;0 / 0;12507;2022-11-04 19:00:47:719
-0.3903;3.711;6.1558;-0.273;3.5885;9.1224;0.8668;0.2877;-1.657;-0.6108;0.0522;-0.9102;0.0;-26.76;-32.34;-42.3;114.85;-23.36;1.5;5.0;987.74;60.935;;;;NaN;;;;;0 / 0;13007;2022-11-04 19:00:48:219
-2.375;3.7781;7.2595;-0.0524;5.0169;8.4261;0.5576;-0.7456;-0.9535;-0.0659;0.0064;0.5052;0.0;-27.06;-36.6;-41.28;116.64;-27.44;3.15;5.0;987.8;62.018;;;;NaN;;;;;0 / 0;13507;2022-11-04 19:00:48:719
1.7166;3.9313;11.8444;0.2536;4.8507;8.5192;2.3513;0.0215;2.1592;-0.6206;0.321;-0.5431;0.0;-28.14;-33.36;-41.7;103.5;-30.88;-0.56;5.0;987.78;64.347;;;;NaN;;;;;0 / 0;14007;2022-11-04 19:00:49:219
0.5267;5.6219;8.6577;-0.2254;4.8813;8.5025;3.0E-4;0.7215;-0.5942;-0.207;0.0144;0.2957;0.0;-25.14;-33.12;-43.26;108.49;-28.58;1.39;5.0;987.74;59.205;;;;NaN;;;;;0 / 0;14507;2022-11-04 19:00:49:719
-0.2466;5.7344;8.2675;0.3489;5.0212;8.4164;-0.2076;0.663;-0.1585;-0.0793;-0.0418;-0.3311;0.0;-28.02;-32.4;-41.16;102.37;-31.04;-1.5;5.0;987.72;55.932;;;;NaN;;;;;0 / 0;15007;2022-11-04 19:00:50:219
-1.1612;4.7166;7.5301;-0.4613;5.3628;8.1974;-1.8132;0.1394;-1.6753;0.5554;-0.2275;0.091;0.0;-24.48;-35.16;-40.68;108.97;-31.7;-0.4;5.0;987.74;56.052;;;;NaN;;;;;0 / 0;15513;2022-11-04 19:00:50:725
-0.4597;4.4796;7.0081;-0.0962;4.1814;8.87;0.1632;0.413;-0.2841;0.1742;-0.4847;-0.2627;2.0;-24.84;-30.3;-42.36;105.51;-27.84;2.3;5.0;987.84;57.944;;;;NaN;;;;;0 / 0;16007;2022-11-04 19:00:51:219
1.3575;3.2801;9.2467;0.3402;4.0867;8.9081;0.7468;-0.0166;-0.7818;-0.1221;-0.3522;-0.1741;4.0;-29.64;-31.86;-40.32;113.43;-24.11;-1.39;5.0;987.73;58.2;;;;NaN;;;;;0 / 0;16506;2022-11-04 19:00:51:718
-1.2306;3.201;11.7127;-0.546;4.4198;8.7371;-0.1387;-0.3903;3.792;0.4216;0.0773;0.2498;5.0;-24.9;-35.46;-41.1;114.02;-28.24;2.92;5.0;987.71;62.797;;;;NaN;;;;;0 / 0;17007;2022-11-04 19:00:52:219
-1.0319;5.4663;7.8293;-0.2172;4.9604;8.4568;0.2771;0.3168;-0.0744;0.0917;-0.0101;0.4355;7.0;-26.34;-34.32;-39.72;112.33;-28.6;0.43;5.0;987.74;64.832;;;;NaN;;;;;0 / 0;17507;2022-11-04 19:00:52:719
1.3527;5.653;8.6458;0.1259;4.5878;8.6664;-0.7388;0.3542;-1.632;-0.2119;0.4902;-0.2883;7.0;-28.02;-34.08;-37.92;114.77;-27.32;-1.68;5.0;987.74;61.751;;;;NaN;;;;;0 / 0;18007;2022-11-04 19:00:53:219
-0.2346;3.9073;8.8086;-0.275;4.4919;8.7131;-0.0411;-1.0347;-0.1391;0.5248;-0.434;0.3219;7.0;-24.66;-30.54;-41.22;107.96;-27.97;2.45;5.0;987.76;56.272;;;;NaN;;;;;0 / 0;18507;2022-11-04 19:00:53:719
-0.2011;2.9999;9.3544;-0.2236;4.6869;8.6112;1.8612;-0.7819;0.3793;0.4619;0.0119;-0.6854;4.0;-25.14;-31.14;-40.98;110.33;-26.64;0.85;5.0;987.71;68.272;;;;NaN;;;;;0 / 0;19007;2022-11-04 19:00:54:219
-1.2905;3.4261;8.2316;-0.4726;4.7179;8.5842;-0.4947;-1.0907;0.5883;0.1143;-0.0205;0.3018;5.0;-23.34;-32.94;-39.9;113.01;-28.38;2.7;5.0;987.75;55.565;;;;NaN;;;;;0 / 0;19507;2022-11-04 19:00:54:719
2.0566;5.0257;10.949;0.537;4.1714;8.859;2.0248;1.077;3.5529;0.2169;-0.2233;-0.6665;5.0;-27.84;-28.86;-39.06;107.94;-25.93;-2.35;5.0;987.69;63.339;;;;NaN;;;;;0 / 0;20007;2022-11-04 19:00:55:219
0.6273;4.7262;9.4622;0.146;4.1023;8.9062;0.5794;0.1953;-0.4759;0.0673;0.3729;0.033;7.0;-27.6;-31.32;-37.5;114.7;-24.73;-1.99;5.0;987.67;54.057;;;;NaN;;;;;0 / 0;20508;2022-11-04 19:00:55:720
0.4238;4.6232;7.1781;0.3556;4.7998;8.5443;-0.2575;-0.4256;-2.1347;0.1308;-0.0302;0.1484;8.0;-29.04;-31.8;-37.02;111.37;-27.51;-2.02;5.0;987.67;54.341;;;;NaN;;;;;0 / 0;21008;2022-11-04 19:00:56:220
1.6041;3.4955;7.226;0.5584;4.3222;8.7851;1.0218;-0.5561;-1.7482;-0.0329;-0.2129;-0.1998;9.0;-29.4;-29.82;-36.6;113.51;-23.96;-2.63;5.0;987.75;55.528;;;;NaN;;;;;0 / 0;21507;2022-11-04 19:00:56:719
-1.5586;4.3862;12.7829;-0.2243;3.2044;9.2656;-1.4421;-1.0568;-0.1602;-0.455;-0.1549;0.4459;8.0;-25.92;-28.98;-39.42;112.53;-23.31;5.0;5.0;987.75;68.429;;;;NaN;;;;;0 / 0;22007;2022-11-04 19:00:57:219
1.6065;3.6224;12.3783;0.5613;3.3824;9.1877;0.1258;0.738;2.9895;0.2627;-0.1817;-0.3818;17.0;-30.12;-26.52;-38.52;111.53;-20.27;-0.24;5.0;987.61;58.304;;;;NaN;;;;;0 / 0;22507;2022-11-04 19:00:57:719
-0.972;6.0768;6.3258;-0.0929;4.8748;8.5087;-0.4075;0.3831;-2.3146;0.151;0.2269;0.4123;19.0;-28.2;-35.22;-38.52;114.9;-27.69;-1.33;5.0;987.63;46.209;;;;NaN;;;;;0 / 0;23007;2022-11-04 19:00:58:219
0.1532;5.088;6.0504;0.2298;5.0024;8.4317;-0.0502;-0.4342;-1.9407;-0.2388;0.0822;0.0031;16.0;-28.62;-31.44;-38.88;106.17;-28.66;-2.44;5.0;987.71;49.915;;;;NaN;;;;;0 / 0;23507;2022-11-04 19:00:58:719
-0.0239;4.2497;7.8293;0.1172;4.541;8.6912;-0.5409;-0.6216;-0.2345;0.1265;0.1726;-0.3494;35.0;-27.06;-32.34;-41.1;108.69;-27.94;-2.38;5.0;987.71;54.199;;;;NaN;;;;;0 / 0;24007;2022-11-04 19:00:59:219
-0.7997;3.6224;8.5787;-0.5505;4.5652;8.6618;0.0693;-1.2708;0.0774;0.5236;0.5996;0.2419;49.0;-24.36;-31.32;-44.16;107.93;-26.73;2.73;5.0;987.72;55.845;;;;NaN;;;;;0 / 0;24508;2022-11-04 19:00:59:720
1.008;8.0616;7.8748;-0.5388;6.0655;7.687;-0.0023;-0.7285;2.4001;0.5773;-0.004;-0.3293;69.0;-23.94;-39.84;-39.6;106.36;-38.05;2.94;5.0;987.61;64.661;;;;NaN;;;;;0 / 0;25007;2022-11-04 19:01:00:219
-1.6688;8.0855;6.6873;-1.6889;6.7937;6.8675;-0.8609;1.1673;1.1318;-0.0158;-0.0919;-0.113;64.0;-17.22;-45.84;-38.7;110.65;-43.77;12.67;5.0;987.5;59.682;;;;NaN;;;;;0 / 0;25507;2022-11-04 19:01:00:719
-2.1261;7.0847;5.2556;-2.3547;6.9915;6.461;0.7745;0.0382;0.1042;0.173;0.5049;-0.438;63.0;-13.14;-47.4;-38.4;114.24;-44.58;15.8;5.0;987.57;63.805;;;;NaN;;;;;0 / 0;26007;2022-11-04 19:01:01:219
-2.3272;5.8733;4.5155;-2.0207;6.5553;7.0082;-0.9625;-1.204;-3.1152;-0.4984;-0.522;0.1509;77.0;-12.78;-48.66;-39.0;119.79;-42.33;17.42;5.0;987.62;61.696;;;;NaN;;;;;0 / 0;26507;2022-11-04 19:01:01:719
-0.5459;1.4892;8.1693;-0.5264;2.9673;9.3321;0.8257;-1.4446;0.5467;0.0746;-1.4896;-0.1845;73.0;-19.86;-33.12;-46.2;120.66;-20.98;7.88;5.0;987.74;69.247;;;;NaN;;;;;0 / 0;27007;2022-11-04 19:01:02:219
-3.7589;5.088;8.2292;-1.5291;5.7559;7.7911;-1.6575;-1.7025;2.102;0.804;0.0217;0.0324;65.0;-17.34;-44.94;-40.26;123.62;-35.56;8.25;5.0;987.72;60.802;;;;NaN;;;;;0 / 0;27507;2022-11-04 19:01:02:719
-2.2984;7.1949;6.151;-1.233;3.0877;9.2258;0.3232;0.9202;1.6513;-1.3151;-1.5837;-0.9982;69.0;-18.42;-35.28;-44.82;104.33;-33.88;14.92;5.0;987.58;61.713;;;;NaN;;;;;0 / 0;28007;2022-11-04 19:01:03:219
-0.9194;3.6129;8.7128;-0.5091;3.04;9.3097;0.2099;0.592;-2.1531;-0.149;-0.4181;0.1662;48.0;-22.74;-31.92;-44.16;121.71;-19.25;4.66;5.0;987.63;68.009;;;;NaN;;;;;0 / 0;28507;2022-11-04 19:01:03:719
-0.1341;3.4812;7.3074;-0.2539;3.9843;8.9572;0.1653;-1.0514;-1.724;0.0789;-0.15;-0.493;40.0;-24.48;-37.38;-40.92;130.84;-20.34;-0.63;5.0;987.67;51.1;;;;NaN;;;;;0 / 0;29007;2022-11-04 19:01:04:219
-2.1284;6.6873;7.408;-1.8901;6.554;7.0458;-0.631;-0.4604;3.6997;0.2566;0.8775;0.2175;40.0;-16.5;-47.22;-38.16;117.41;-42.09;11.44;5.0;987.72;66.304;;;;NaN;;;;;0 / 0;29507;2022-11-04 19:01:04:719
-1.1492;6.7831;8.5644;-0.9762;6.1369;7.5865;1.0241;1.8457;-0.8753;-1.5167;-0.2398;-0.6878;62.0;-20.88;-44.64;-38.94;109.12;-42.9;11.71;5.0;987.48;59.496;;;;NaN;;;;;0 / 0;30007;2022-11-04 19:01:05:219
0.0;5.1143;6.6011;-0.7825;4.4187;8.7197;0.1887;0.1853;-1.5272;-0.3286;-0.0351;-0.1442;53.0;-22.8;-37.8;-42.96;118.96;-28.35;1.35;5.0;987.68;60.554;;;;NaN;;;;;0 / 0;30507;2022-11-04 19:01:05:719
0.6776;4.1659;6.3641;0.1217;4.2277;8.8477;0.7738;0.2805;0.0471;0.297;-0.0681;0.0605;38.0;-26.22;-32.76;-42.0;114.63;-25.19;0.48;5.0;987.63;55.951;;;;NaN;;;;;0 / 0;31007;2022-11-04 19:01:06:219
-1.0654;3.4716;6.965;0.1422;4.5974;8.6611;0.3989;-0.6541;-2.4358;0.388;0.0241;-0.6524;26.0;-28.2;-38.4;-39.12;124.33;-24.82;-3.59;5.0;987.57;54.918;;;;NaN;;;;;0 / 0;31507;2022-11-04 19:01:06:719
-0.8547;4.9347;7.4918;0.1571;5.382;8.1963;-2.6088;-0.8545;-1.0206;-0.3939;0.1439;0.6212;34.0;-28.56;-43.68;-36.66;120.14;-32.88;0.25;5.0;987.72;65.795;;;;NaN;;;;;0 / 0;32007;2022-11-04 19:01:07:219
-0.8619;6.6969;7.803;-0.5716;5.4547;8.1295;0.3609;1.1847;2.6399;0.3452;-0.3546;-0.2303;2.0;-24.06;-42.48;-37.08;118.38;-35.02;1.94;5.0;987.63;56.655;;;;NaN;;;;;0 / 0;32507;2022-11-04 19:01:07:719
0.3256;6.0169;8.4638;-0.523;4.9993;8.4204;0.4344;0.8213;0.199;0.2065;0.307;-0.0867;0.0;-24.54;-41.1;-36.12;121.65;-31.95;2.28;5.0;987.42;53.269;;;;NaN;;;;;0 / 0;33007;2022-11-04 19:01:08:219
0.237;5.2771;5.3681;-0.4335;5.553;8.0713;0.9603;-0.4052;-2.4806;0.2371;0.2141;0.0941;0.0;-27.54;-40.02;-35.46;118.36;-32.08;3.69;5.0;987.53;55.96;;;;NaN;;;;;0 / 0;33507;2022-11-04 19:01:08:719
1.2785;5.0305;7.7767;-1.6075;6.6261;7.0485;-0.3318;-1.9335;-2.5138;0.4179;0.3216;-0.537;0.0;-23.7;-44.64;-35.88;117.49;-38.65;8.43;5.0;987.53;66.266;;;;NaN;;;;;0 / 0;34007;2022-11-04 19:01:09:219
-1.901;5.4998;5.5884;-2.2267;5.6364;7.7099;-1.5681;-0.5844;-0.3307;-0.5051;-1.1261;0.8851;0.0;-19.56;-41.76;-40.26;113.32;-38.54;22.3;5.0;987.45;61.591;;;;NaN;;;;;0 / 0;34507;2022-11-04 19:01:09:719
-0.6608;4.7932;9.8788;0.1886;4.5064;8.7079;0.6709;-0.0579;1.7934;-0.1062;-0.2043;-0.0031;0.0;-29.16;-36.78;-37.5;119.41;-26.77;0.15;5.0;987.75;66.289;;;;NaN;;;;;0 / 0;35007;2022-11-04 19:01:10:219
0.1484;5.0066;9.3688;0.051;4.1078;8.9047;-0.1923;0.9515;0.7155;0.3764;0.5006;0.0629;0.0;-28.44;-36.6;-37.38;124.03;-24.52;-2.44;5.0;987.71;63.755;;;;NaN;;;;;0 / 0;35507;2022-11-04 19:01:10:719
0.7135;4.865;8.1023;0.0177;4.4336;8.7472;0.0805;0.4195;-2.1078;-0.2174;0.1726;0.3684;1.0;-28.02;-34.08;-40.32;114.0;-26.62;0.1;5.0;987.58;62.996;;;;NaN;;;;;0 / 0;36007;2022-11-04 19:01:11:219
1.4485;3.7996;8.3632;0.3164;3.8731;9.0038;1.6708;-0.1022;-0.4323;0.2603;0.0651;-0.4985;4.0;-29.76;-32.04;-41.52;115.12;-22.2;-1.98;5.0;987.6;53.25;;;;NaN;;;;;0 / 0;36507;2022-11-04 19:01:11:719
-3.7134;4.6136;6.9698;-1.465;5.9169;7.6821;-2.1359;-0.5895;-1.2844;-0.4098;1.3222;0.7196;11.0;-22.14;-44.76;-40.74;120.99;-33.74;8.46;5.0;987.5;61.554;;;;NaN;;;;;0 / 0;37007;2022-11-04 19:01:12:219
-5.0066;5.5692;13.2187;-3.146;5.6274;7.3895;-0.5363;0.9665;6.1883;0.2792;-0.0632;0.4227;10.0;-10.92;-42.96;-44.04;108.63;-40.77;25.59;5.0;987.59;69.404;;;;NaN;;;;;0 / 0;37507;2022-11-04 19:01:12:719
-1.9154;9.3281;6.2372;-3.3193;6.6279;6.4205;0.4056;2.9611;-3.6887;-1.2937;-0.2447;-0.4294;10.0;-11.04;-50.22;-38.28;121.3;-43.43;25.42;5.0;987.53;59.291;;;;NaN;;;;;0 / 0;38007;2022-11-04 19:01:13:219
-1.2929;1.8196;7.9682;-0.5376;2.9525;9.3362;-1.0617;0.4497;-1.0615;-0.2107;0.2312;-0.2798;21.0;-25.92;-30.48;-43.74;110.72;-23.14;5.13;5.0;987.56;54.015;;;;NaN;;;;;0 / 0;38507;2022-11-04 19:01:13:719
-0.7997;3.1388;7.566;0.1764;3.3623;9.2106;-0.4063;-0.3934;-0.5552;0.3202;0.2978;-0.394;86.0;-29.04;-31.62;-41.76;120.04;-19.13;-1.14;5.0;987.47;55.418;;;;NaN;;;;;0 / 0;39007;2022-11-04 19:01:14:219
-0.905;3.1292;6.7663;-0.2232;3.8501;9.0165;-1.5917;-0.7831;-1.0459;-0.1331;0.3057;0.4972;94.0;-27.6;-32.28;-41.46;116.71;-22.07;0.92;5.0;987.49;68.872;;;;NaN;;;;;0 / 0;39507;2022-11-04 19:01:14:719
-1.968;5.9355;11.1381;0.1457;4.1155;8.9001;1.5494;-0.9815;4.4215;1.2151;0.004;-0.0195;93.0;-29.34;-30.42;-40.2;109.13;-25.25;0.55;5.0;987.57;53.085;;;;NaN;;;;;0 / 0;40007;2022-11-04 19:01:15:219
1.2043;4.906;12.0407;0.1892;3.6523;9.0992;-0.5867;1.3256;1.4332;-1.262;-0.3216;0.1497;86.0;-30.18;-32.82;-40.2;112.36;-25.75;0.03;5.0;987.53;54.063;;;;NaN;;;;;0 / 0;40507;2022-11-04 19:01:15:719
0.1484;4.8028;8.55;0.0822;3.2223;9.2618;-0.0631;0.7138;-0.2712;0.1711;-0.0351;-0.1289;60.0;-28.56;-27.42;-42.24;111.21;-19.76;-0.37;5.0;987.52;58.688;;;;NaN;;;;;0 / 0;41007;2022-11-04 19:01:16:219
-0.759;4.4604;5.8182;-0.2742;4.3604;8.7797;-0.5398;-0.2878;-1.1347;0.4875;0.1359;-0.3506;33.0;-27.66;-37.14;-40.14;124.64;-21.81;0.5;5.0;987.55;62.954;;;;NaN;;;;;0 / 0;41507;2022-11-04 19:01:16:719
0.8571;4.0797;9.522;0.0624;4.5703;8.6763;-0.4359;-0.323;0.1131;0.2334;-0.5709;0.3812;14.0;-28.32;-33.6;-40.92;110.37;-28.34;4.25;5.0;987.66;57.171;;;;NaN;;;;;0 / 0;42007;2022-11-04 19:01:17:219
0.2921;3.5793;9.8453;0.1674;4.4831;8.7203;0.8167;-0.6596;4.1369;0.8516;-0.5226;-0.4667;14.0;-28.74;-32.7;-41.4;104.22;-30.67;-1.68;5.0;987.74;58.186;;;;NaN;;;;;0 / 0;42508;2022-11-04 19:01:17:720
-0.0431;6.4383;10.5372;-0.2548;4.5337;8.692;-1.038;-0.6288;3.071;0.862;-0.2001;0.562;14.0;-26.76;-35.28;-41.82;112.38;-27.92;1.98;5.0;987.57;57.007;;;;NaN;;;;;0 / 0;43007;2022-11-04 19:01:18:219
0.5052;5.8517;10.0009;0.1429;5.042;8.41;1.1117;1.176;0.8008;-0.3188;0.0339;-0.5589;14.0;-28.02;-36.66;-40.08;112.51;-30.44;0.8;5.0;987.48;60.843;;;;NaN;;;;;0 / 0;43507;2022-11-04 19:01:18:719
-1.3168;5.155;7.5157;-0.6944;4.8331;8.5047;-0.7613;-0.016;-1.1183;-0.006;0.4114;0.2615;8.0;-24.48;-37.68;-40.44;117.15;-30.45;1.25;5.0;987.46;61.045;;;;NaN;;;;;0 / 0;44007;2022-11-04 19:01:19:219
0.3783;4.3479;6.5915;-0.2548;5.0499;8.4026;1.167;-0.647;-1.5932;0.0935;0.1683;0.08;2.0;-22.38;-33.18;-42.54;106.78;-30.43;1.87;5.0;987.48;58.976;;;;NaN;;;;;0 / 0;44507;2022-11-04 19:01:19:719
1.1325;3.7637;7.3625;0.0608;4.6959;8.609;0.0254;-1.1477;-0.4876;0.0569;-0.0266;-0.2566;10.0;-22.14;-34.56;-40.56;114.36;-30.4;-3.56;5.0;987.57;57.8;;;;NaN;;;;;0 / 0;45007;2022-11-04 19:01:20:219
