sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
6.6562;-0.0551;6.218;9.2287;-1.394;3.0096;-3.0584;-1.0598;4.7636;1.1875;-0.1962;-0.5304;1.0;-35.58;-10.56;-23.04;203.22;11.38;-68.46;2.0;984.89;60.92;;;;NaN;;;;;0 / 0;5512;2022-10-31 20:20:30:805
2.5043;-6.8166;1.4796;7.877;-5.8312;-0.3452;1.4286;-0.5825;0.7804;1.5791;-0.4742;2.6925;1.0;-36.0;-1.8;-14.76;236.17;19.73;-97.81;2.0;984.96;72.403;;;;NaN;;;;;0 / 0;6013;2022-10-31 20:20:31:306
2.8706;-13.2785;-0.9218;4.5354;-8.6476;-0.9046;0.521;-0.6963;4.2933;-3.5839;2.3095;2.0377;1.0;-19.14;12.24;-15.3;242.27;53.31;-90.47;2.0;984.79;51.755;;;;NaN;;;;;0 / 0;6512;2022-10-31 20:20:31:805
-9.0935;-4.4053;6.0169;3.3452;-8.4467;-3.6923;1.3121;-2.6472;0.4069;-0.6872;-0.6391;1.8288;1.0;-22.32;18.48;-3.0;251.01;63.58;-129.13;2.0;984.93;50.336;;;;NaN;;;;;0 / 0;7012;2022-10-31 20:20:32:305
-4.5945;-14.2362;-4.7214;-2.6046;-9.2499;1.9562;1.8418;-5.7814;-0.1387;-0.631;1.0133;-0.1596;1.0;10.74;5.88;-26.04;145.69;72.51;53.9;2.0;984.85;71.748;;;;NaN;;;;;0 / 0;7512;2022-10-31 20:20:32:805
-5.2628;-6.9291;-8.617;-2.6876;-8.702;-3.6363;-1.9382;-23.5852;-6.8352;-0.5302;-2.4436;0.513;1.0;4.02;23.04;-2.28;18.1;54.11;156.29;2.0;984.76;70.419;;;;NaN;;;;;0 / 0;8012;2022-10-31 20:20:33:305
5.641;-12.8189;0.7781;-3.3483;-9.0214;1.8904;2.8709;1.0592;-3.4705;0.4178;-0.0203;-0.2738;1.0;14.52;7.26;-25.98;132.28;72.32;73.24;2.0;984.65;67.937;;;;NaN;;;;;0 / 0;8512;2022-10-31 20:20:33:805
-1.5778;-2.4541;-0.9361;-2.7795;-8.3366;-4.3526;2.0346;5.6656;6.1007;2.0146;-0.9067;-0.8456;1.0;4.32;26.28;5.34;11.96;57.33;158.42;2.0;984.57;63.695;;;;NaN;;;;;0 / 0;9012;2022-10-31 20:20:34:305
-2.4157;-4.9587;1.1085;-2.1321;-9.571;0.1423;-1.7718;0.9089;0.04;2.014;2.1165;0.7989;1.0;5.28;20.94;-17.94;42.43;72.16;140.76;2.0;984.66;60.823;;;;NaN;;;;;0 / 0;9512;2022-10-31 20:20:34:805
-1.2522;-9.6609;1.3479;-2.0216;-8.6664;-4.1203;1.2277;1.2557;5.5504;-3.3286;-2.4296;-0.7631;1.0;10.44;25.98;1.56;113.25;72.33;119.27;2.0;984.61;57.306;;;;NaN;;;;;0 / 0;10012;2022-10-31 20:20:35:305
2.6647;-14.5403;0.6393;-2.9026;-8.6671;-3.5532;-0.1363;2.7874;3.4003;2.7752;1.0328;-1.0179;1.0;2.58;33.54;4.62;356.73;48.84;138.85;2.0;984.81;64.243;;;;NaN;;;;;0 / 0;10512;2022-10-31 20:20:35:805
2.3918;-14.5139;-0.261;-3.1678;-9.2794;0.1663;-5.0267;-2.6458;6.2075;-2.9199;0.9094;-0.2152;1.0;13.14;22.74;-21.72;131.57;67.7;61.33;2.0;984.77;57.167;;;;NaN;;;;;0 / 0;11012;2022-10-31 20:20:36:305
-5.8469;-3.9313;1.5897;-3.2661;-8.2101;-4.254;-3.2797;2.1099;-1.357;2.463;1.7231;-0.4186;1.0;1.26;35.82;12.18;330.56;57.35;145.34;2.0;985.25;67.527;;;;NaN;;;;;0 / 0;11512;2022-10-31 20:20:36:805
-5.337;-12.273;-3.2825;-3.1847;-9.1503;1.5165;4.2808;-1.8861;-3.0577;-1.7123;0.4745;-0.0753;1.0;9.6;23.22;-25.86;123.82;69.86;61.26;2.0;984.71;60.684;;;;NaN;;;;;0 / 0;12012;2022-10-31 20:20:37:305
-6.8238;-7.8222;-9.1653;-2.7545;-8.7415;-3.4884;2.8826;4.7532;4.1381;-0.5119;-1.275;0.1575;1.0;-1.8;36.84;7.56;342.35;52.56;150.9;2.0;984.82;68.091;;;;NaN;;;;;0 / 0;12512;2022-10-31 20:20:37:805
3.0502;-9.3712;-0.3065;-2.5684;-9.443;0.6344;1.3743;-0.0311;-3.8168;1.777;1.0194;0.2656;1.0;4.44;30.06;-17.64;55.24;75.98;118.81;2.0;984.69;57.187;;;;NaN;;;;;0 / 0;13012;2022-10-31 20:20:38:305
0.0862;-4.0821;0.0718;-2.4394;-7.8877;-5.2917;1.7155;5.129;5.747;-1.3854;-2.3098;-0.2231;1.0;2.04;34.38;14.7;280.51;66.19;147.23;2.0;984.63;60.669;;;;NaN;;;;;0 / 0;13513;2022-10-31 20:20:38:806
-3.3567;-6.7783;0.5459;-2.3163;-9.2497;-2.2909;-1.7729;0.2527;1.5724;2.7012;1.0267;0.2778;1.0;-3.84;33.48;4.14;342.98;55.07;141.77;2.0;985.09;61.396;;;;NaN;;;;;0 / 0;14012;2022-10-31 20:20:39:305
-0.6464;-11.83;1.5347;-1.7532;-8.7899;-3.9791;-2.6814;-5.741;1.9609;-2.9205;-3.7356;-1.1339;1.0;2.16;31.56;5.22;333.71;70.52;120.61;2.0;984.73;58.584;;;;NaN;;;;;0 / 0;14512;2022-10-31 20:20:39:805
-7.0321;-9.8237;-0.4046;-2.9924;-8.4533;-3.9696;4.5506;-16.7536;5.9798;1.1307;0.8361;0.191;1.0;-4.5;31.08;14.58;309.95;54.5;142.27;2.0;984.96;64.704;;;;NaN;;;;;0 / 0;15013;2022-10-31 20:20:40:306
-3.1819;-14.3727;0.4836;-2.7801;-9.2986;1.4057;8.2917;-2.2333;-1.2585;0.3164;0.4103;-0.1468;1.0;2.22;20.94;-22.2;106.68;71.66;60.19;2.0;984.73;67.244;;;;NaN;;;;;0 / 0;15512;2022-10-31 20:20:40:805
-7.6019;-12.7686;-13.2761;-2.9539;-8.6612;-3.5253;-3.2983;-8.2323;-7.9952;-1.0977;-1.5304;0.2222;1.0;-3.54;30.54;7.44;335.84;52.7;149.43;2.0;984.75;67.516;;;;NaN;;;;;0 / 0;16012;2022-10-31 20:20:41:305
1.2594;-9.1916;1.0127;-2.4038;-9.481;0.709;2.4329;0.9047;-4.4863;0.8015;0.3419;0.4922;1.0;0.54;23.7;-16.2;51.43;76.04;116.28;2.0;984.68;64.534;;;;NaN;;;;;0 / 0;16512;2022-10-31 20:20:41:805
1.5778;-0.7063;1.9106;-1.7513;-8.2861;-4.9441;2.1919;3.6815;5.7079;-0.3427;-1.575;-0.2866;1.0;-3.0;30.66;7.86;311.52;69.54;146.96;2.0;984.65;66.493;;;;NaN;;;;;0 / 0;17013;2022-10-31 20:20:42:306
-3.3112;-7.7599;-0.4788;-1.7865;-9.5905;-1.0003;-1.7761;1.6496;1.1206;3.1148;1.5209;-0.5774;1.0;-6.48;26.7;-9.24;359.46;65.13;147.36;2.0;984.87;69.531;;;;NaN;;;;;0 / 0;17513;2022-10-31 20:20:42:806
-0.1101;-13.0487;1.0894;-1.3561;-8.9276;-3.8247;-4.5189;-8.3042;3.4425;-2.3561;1.3144;-0.8877;1.0;3.36;27.3;0.24;13.35;73.25;114.1;2.0;984.79;60.508;;;;NaN;;;;;0 / 0;18012;2022-10-31 20:20:43:305
0.5866;-7.9347;0.2059;-3.8152;-7.9047;-4.3737;-6.9922;-6.5973;1.4774;0.0312;-1.1425;-0.159;1.0;1.38;28.92;7.62;341.44;53.46;144.02;2.0;985.42;61.312;;;;NaN;;;;;0 / 0;18512;2022-10-31 20:20:43:805
-5.337;-14.2195;-3.0095;-2.5984;-9.3492;1.4183;7.1585;-5.1217;-1.0187;-3.3262;1.1128;0.5478;1.0;10.2;13.68;-22.86;133.39;73.35;62.06;2.0;984.69;61.131;;;;NaN;;;;;0 / 0;19012;2022-10-31 20:20:44:305
-1.4724;-2.9856;-5.2532;-3.184;-8.4694;-3.7817;-6.1142;-1.8484;-3.7608;-2.116;-0.3844;0.3322;1.0;1.02;29.58;7.2;347.49;50.3;145.22;2.0;985.01;68.112;;;;NaN;;;;;0 / 0;19512;2022-10-31 20:20:44:805
-1.0343;-6.0409;0.4645;-2.4401;-9.4935;0.3008;4.1146;1.4833;-0.8916;1.6927;1.3517;0.5124;1.0;5.16;19.32;-14.1;57.47;71.0;122.26;2.0;984.76;61.379;;;;NaN;;;;;0 / 0;20012;2022-10-31 20:20:45:305
0.3304;-2.9185;1.2043;-3.1211;-7.9969;-4.7411;2.6766;5.2112;5.1827;-0.5064;-2.5218;-0.432;1.0;-1.8;29.52;11.22;322.21;58.08;156.88;2.0;984.79;63.718;;;;NaN;;;;;0 / 0;20513;2022-10-31 20:20:45:806
-2.7581;-5.914;-0.5746;-2.3345;-9.5247;0.0155;0.4949;-3.3151;0.9976;2.2614;2.337;-0.597;1.0;-6.9;23.64;-12.6;16.28;69.09;127.04;2.0;984.87;67.877;;;;NaN;;;;;0 / 0;21012;2022-10-31 20:20:46:305
-0.5267;-6.8381;2.8323;-2.077;-8.692;-4.0379;-5.6403;-6.1944;3.7115;-1.5064;-2.3538;-1.6623;1.0;-6.54;29.76;2.4;336.9;69.3;131.05;2.0;984.64;60.429;;;;NaN;;;;;0 / 0;21512;2022-10-31 20:20:46:805
6.6682;-13.0152;-1.8507;-2.2049;-9.1229;-2.8427;1.004;4.0703;3.6176;2.2816;1.2582;0.2356;1.0;-14.76;29.94;4.44;331.02;52.74;135.24;2.0;985.33;66.93;;;;NaN;;;;;0 / 0;22012;2022-10-31 20:20:47:305
-5.8374;-11.9737;0.5914;-2.6874;-9.4209;-0.4419;-5.3213;-3.2087;5.0216;-3.0317;0.0762;-0.6422;1.0;-0.48;21.3;-19.74;98.92;69.71;57.99;2.0;984.69;61.876;;;;NaN;;;;;0 / 0;22512;2022-10-31 20:20:47:805
-4.051;1.336;-7.4367;-3.2831;-8.1863;-4.2866;-4.183;3.8139;-1.0591;-0.2101;1.5441;-0.9183;1.0;-12.78;34.5;14.76;304.98;59.87;144.64;2.0;985.01;67.362;;;;NaN;;;;;0 / 0;23013;2022-10-31 20:20:48:306
-0.3448;-12.51;-0.3376;-2.6834;-9.3792;1.0002;7.7012;-2.0458;-4.1333;-0.1093;0.593;-0.3532;1.0;0.48;21.3;-20.7;100.0;70.97;59.62;2.0;984.76;66.006;;;;NaN;;;;;0 / 0;23512;2022-10-31 20:20:48:805
-3.7397;-27.7377;-13.3504;-3.2595;-8.3665;-3.9429;-0.992;5.0278;2.6623;1.3207;-0.4681;-0.4571;1.0;-8.82;31.92;9.36;323.87;53.3;146.53;2.0;984.72;66.923;;;;NaN;;;;;0 / 0;24012;2022-10-31 20:20:49:305
2.624;-7.6641;-1.9944;-2.2503;-9.4822;1.0927;0.047;3.174;-1.854;1.5504;1.3169;0.3761;1.0;-4.02;24.66;-18.6;56.56;78.64;99.68;2.0;984.67;60.051;;;;NaN;;;;;0 / 0;24513;2022-10-31 20:20:49:806
-0.4501;-4.2497;0.4094;-3.5932;-7.5886;-5.0668;2.6119;3.1219;5.5142;1.1551;-0.5585;-1.0496;1.0;-4.26;30.6;16.02;289.75;63.0;144.76;2.0;984.56;61.856;;;;NaN;;;;;0 / 0;25012;2022-10-31 20:20:50:305
-1.5251;-6.6658;1.2067;-2.8164;-9.3211;-1.1637;-2.0312;-3.5761;0.5909;1.959;2.841;-0.0038;1.0;-12.42;29.64;-2.4;344.29;58.24;133.7;2.0;984.75;67.885;;;;NaN;;;;;0 / 0;25513;2022-10-31 20:20:50:806
-5.5788;-14.7079;-2.0758;-2.5556;-9.1652;-2.3743;2.4009;-3.2735;0.8161;-2.2064;-1.5194;-0.9055;1.0;-6.78;29.04;-6.78;35.16;73.14;71.26;2.0;984.67;57.87;;;;NaN;;;;;0 / 0;26012;2022-10-31 20:20:51:305
0.7063;-8.1717;1.7837;-2.7408;-9.2375;-1.824;-1.7858;-1.259;0.7063;2.8295;1.3321;-1.6611;1.0;-18.84;29.28;7.44;321.39;55.67;135.76;2.0;985.27;65.08;;;;NaN;;;;;0 / 0;26512;2022-10-31 20:20:51:805
-4.0318;-15.4624;5.8876;-2.4907;-9.3911;-1.3319;7.6741;-3.8258;-2.3563;-3.6682;0.5808;-0.1254;1.0;-13.44;27.72;-8.04;38.78;69.66;60.46;2.0;984.68;64.615;;;;NaN;;;;;0 / 0;27012;2022-10-31 20:20:52:305
-11.3297;-14.9093;-4.6998;-4.0912;-7.9882;-3.9524;-0.9308;-12.9555;-8.639;-1.1576;-0.9342;-0.1113;1.0;-15.96;27.42;26.76;279.04;61.66;137.57;2.0;985.17;64.559;;;;NaN;;;;;0 / 0;27512;2022-10-31 20:20:52:805
1.5945;-11.5954;-3.541;-2.5171;-9.2453;2.0877;8.0636;-5.5011;-1.9625;-0.868;0.3816;-0.1969;1.0;-19.62;23.76;-17.1;58.72;75.02;60.58;2.0;984.7;66.378;;;;NaN;;;;;0 / 0;28012;2022-10-31 20:20:53:305
-0.917;-2.7509;-0.0646;-3.3268;-8.1421;-4.3369;2.2303;4.5926;-2.3663;0.2181;-2.5493;0.2619;1.0;-18.42;26.82;27.78;274.74;55.32;150.93;2.0;984.74;69.19;;;;NaN;;;;;0 / 0;28512;2022-10-31 20:20:53:805
-2.9281;-5.3801;-0.4693;-2.1474;-9.5662;0.2149;1.577;2.2319;-0.0287;2.1118;0.1898;0.0041;1.0;-23.46;29.64;0.72;332.7;71.36;124.71;2.0;984.71;65.834;;;;NaN;;;;;0 / 0;29013;2022-10-31 20:20:54:306
-1.2641;-2.6863;0.7925;-2.787;-8.3193;-4.3808;2.3153;1.7211;5.709;-1.9749;-1.8767;-0.1999;1.0;-20.4;26.58;27.48;270.02;68.39;145.07;2.0;984.66;60.959;;;;NaN;;;;;0 / 0;29514;2022-10-31 20:20:54:807
-2.8276;-12.0623;0.0934;-1.8767;-9.5937;-0.7798;5.5928;1.2096;1.365;2.4001;1.5459;1.1171;1.0;-25.68;27.6;12.12;300.85;65.66;143.69;2.0;985.25;69.577;;;;NaN;;;;;0 / 0;30012;2022-10-31 20:20:55:305
-3.2729;-16.1112;-0.0311;-2.0524;-9.4847;-1.4135;4.5274;-2.9939;-2.5145;-2.5705;0.5741;-0.2873;1.0;-22.5;29.4;0.84;28.14;73.04;49.77;2.0;984.6;60.211;;;;NaN;;;;;0 / 0;30512;2022-10-31 20:20:55:805
7.4606;-5.5477;6.0983;-2.9568;-8.4692;-3.9624;-7.931;3.926;2.9586;2.5901;1.4555;-1.366;1.0;-18.18;24.96;31.32;269.92;63.87;140.23;2.0;985.22;61.473;;;;NaN;;;;;0 / 0;31012;2022-10-31 20:20:56:305
3.1987;-12.1078;-3.5362;-2.4713;-9.1602;2.4808;3.6138;-6.1529;-3.5873;-2.1869;-0.5976;-0.1602;1.0;-22.02;24.6;-14.28;58.25;74.07;51.93;2.0;984.73;65.952;;;;NaN;;;;;0 / 0;31513;2022-10-31 20:20:56:806
-0.735;-4.446;-5.7703;-2.5098;-8.6977;-3.7711;-5.8659;-4.8301;-6.2465;-1.5418;-1.3001;0.2882;1.0;-21.72;25.14;27.6;278.51;55.81;145.89;2.0;984.73;67.845;;;;NaN;;;;;0 / 0;32012;2022-10-31 20:20:57:305
-1.7813;-10.1278;-1.9585;-2.0533;-9.3661;2.0569;5.8553;2.1465;-1.6564;1.1753;1.0939;0.0768;1.0;-24.06;24.06;-8.88;40.15;78.34;63.93;2.0;984.68;67.171;;;;NaN;;;;;0 / 0;32512;2022-10-31 20:20:57:805
-1.5371;-4.7956;-0.8068;-3.0813;-8.0059;-4.752;2.4129;2.2144;4.8604;-1.6634;-1.9995;-0.0392;1.0;-17.64;21.48;31.56;257.37;64.15;148.94;2.0;984.53;62.707;;;;NaN;;;;;0 / 0;33012;2022-10-31 20:20:58:305
-0.2251;-13.573;2.5019;-1.3795;-9.7079;-0.1546;6.2227;1.9316;-1.1823;1.565;1.0615;1.1782;1.0;-25.68;23.46;8.58;297.62;72.01;145.85;2.0;984.84;66.411;;;;NaN;;;;;0 / 0;33512;2022-10-31 20:20:58:805
-2.6432;-16.9037;2.9353;-1.7049;-9.6206;-0.8416;2.6472;-4.6108;1.7342;-3.1179;-1.1687;0.5661;1.0;-21.0;23.94;-1.2;38.68;71.77;42.32;2.0;984.73;58.136;;;;NaN;;;;;0 / 0;34012;2022-10-31 20:20:59:305
-7.7408;-24.4598;-3.2394;-3.3202;-8.2155;-4.2015;1.5916;8.1886;1.7996;1.711;2.0328;-0.8786;1.0;-15.12;19.14;30.66;264.42;57.17;143.17;2.0;985.62;63.944;;;;NaN;;;;;0 / 0;34512;2022-10-31 20:20:59:805
2.2889;-11.3799;-2.5953;-1.8773;-9.248;2.6683;2.8929;-3.9244;-4.0183;-0.3134;1.0414;-0.316;1.0;-23.22;19.68;-12.0;57.82;77.51;52.1;2.0;984.62;66.761;;;;NaN;;;;;0 / 0;35012;2022-10-31 20:21:00:305
-4.0917;-10.4821;-10.9538;-2.968;-8.4198;-4.058;1.0328;4.8923;2.4449;0.7532;-1.0991;-0.5744;1.0;-18.36;22.68;27.3;274.6;53.66;149.25;2.0;984.85;69.601;;;;NaN;;;;;0 / 0;35512;2022-10-31 20:21:00:805
1.0056;-7.9347;-1.6999;-1.9556;-9.4054;1.9706;0.1312;4.7873;-0.1343;1.4612;0.0481;0.2784;1.0;-22.38;22.38;-8.7;26.35;79.22;81.88;2.0;984.75;63.375;;;;NaN;;;;;0 / 0;36012;2022-10-31 20:21:01:305
-2.2242;-3.6703;0.4717;-2.7183;-8.2787;-4.4992;3.8525;0.7412;5.1678;-2.6047;-2.4882;-0.0686;1.0;-18.3;21.0;29.52;256.51;71.51;146.38;2.0;984.53;67.466;;;;NaN;;;;;0 / 0;36512;2022-10-31 20:21:01:805
-4.7573;-7.1709;-3.0071;-1.7109;-9.6029;-1.0131;-0.1323;-3.9173;1.068;1.1435;1.9748;-0.1724;1.0;-23.1;23.16;18.06;289.32;64.42;141.28;2.0;985.15;69.202;;;;NaN;;;;;0 / 0;37012;2022-10-31 20:21:02:305
0.17;-12.1796;0.0215;-1.7702;-9.6263;0.6087;-0.3947;-5.9622;3.0686;-2.3024;-1.8462;-0.8114;1.0;-22.32;23.4;-3.84;52.95;70.85;32.73;2.0;984.62;61.035;;;;NaN;;;;;0 / 0;37512;2022-10-31 20:21:02:805
-4.4412;-8.2364;-13.5251;-2.5762;-8.4149;-4.3269;-3.4724;2.3773;-4.6219;0.7159;-0.0851;-0.3624;1.0;-17.28;18.9;33.3;257.49;56.94;150.88;2.0;984.91;62.902;;;;NaN;;;;;0 / 0;38012;2022-10-31 20:21:03:305
-3.7254;-13.7741;-3.0526;-1.8669;-9.2334;2.7256;4.0749;-1.9687;-3.4075;0.5278;0.5649;-0.1064;1.0;-21.9;20.22;-11.64;70.93;72.83;35.1;2.0;984.58;67.439;;;;NaN;;;;;0 / 0;38512;2022-10-31 20:21:03:805
-0.984;-3.6583;-0.8523;-2.3039;-8.3187;-4.6542;0.8362;6.2716;3.359;0.1753;-0.5249;-0.6385;1.0;-18.18;19.26;33.3;256.63;56.07;153.67;2.0;984.49;67.513;;;;NaN;;;;;0 / 0;39012;2022-10-31 20:21:04:305
1.312;-8.6266;-1.0965;-1.4054;-9.6536;1.0016;2.3751;4.4363;-0.1469;1.6151;3.7188;-0.1859;1.0;-22.98;24.66;-2.28;344.53;81.97;112.61;2.0;984.46;66.508;;;;NaN;;;;;0 / 0;39512;2022-10-31 20:21:04:805
0.8811;-4.7238;-0.158;-1.7048;-8.935;-3.6646;-0.5864;-0.3572;4.3756;-1.6744;-1.8242;0.0047;1.0;-21.78;23.52;18.84;298.02;77.97;119.53;2.0;984.42;62.124;;;;NaN;;;;;0 / 0;40018;2022-10-31 20:21:05:311
-5.4495;-5.6674;0.1867;-1.6144;-9.259;-2.7991;6.3693;-5.2526;0.843;1.7104;1.2759;1.0047;1.0;-19.56;20.88;27.66;270.49;58.69;146.75;2.0;984.85;68.795;;;;NaN;;;;;0 / 0;40519;2022-10-31 20:21:05:812
1.0487;-15.2134;-0.2203;-1.9824;-9.3232;2.3059;0.0766;-1.9921;-5.2029;-1.3598;-0.0918;0.1037;1.0;-20.52;22.5;-9.12;58.77;72.12;39.81;2.0;984.58;58.187;;;;NaN;;;;;0 / 0;41012;2022-10-31 20:21:06:305
2.9137;-1.5012;-9.0743;-2.3992;-8.4481;-4.3639;-5.4206;-7.0406;1.5388;0.5858;-0.6886;-0.7643;1.0;-17.7;17.28;35.7;248.6;59.58;154.05;2.0;985.22;63.451;;;;NaN;;;;;0 / 0;41512;2022-10-31 20:21:06:805
-0.8404;-9.7615;-1.8699;-1.4453;-9.4302;2.2699;2.7406;-1.9258;-4.8173;0.7697;0.2607;0.3199;1.0;-24.48;22.02;-3.9;37.68;81.66;57.46;2.0;984.57;70.011;;;;NaN;;;;;0 / 0;42012;2022-10-31 20:21:07:305
-1.4485;-5.3442;-0.996;-2.3331;-8.1066;-5.0009;2.1512;4.7882;4.6442;-1.1839;-1.6171;0.3352;1.0;-21.78;18.66;30.12;248.53;72.39;157.29;2.0;984.52;62.192;;;;NaN;;;;;0 / 0;42512;2022-10-31 20:21:07:805
-0.577;-10.2044;-0.9864;-1.9989;-9.5182;-1.256;1.2974;-4.8233;0.3247;2.2834;1.3993;0.2314;1.0;-23.16;23.88;15.3;292.37;60.93;147.75;2.0;985.37;58.925;;;;NaN;;;;;0 / 0;43013;2022-10-31 20:21:08:306
1.7047;-13.0248;-0.3089;-1.8855;-9.592;0.7801;1.3492;-5.0488;2.3802;-3.2235;0.4433;-0.2708;1.0;-22.92;23.94;-6.12;54.94;68.92;33.45;2.0;984.4;61.609;;;;NaN;;;;;0 / 0;43512;2022-10-31 20:21:08:805
-2.2218;-6.0792;-11.2243;-3.0936;-7.8383;-5.0161;-4.0031;5.4441;-7.7669;-0.3079;-0.5738;0.0689;1.0;-17.76;17.4;37.86;255.66;54.22;148.97;2.0;984.97;68.289;;;;NaN;;;;;0 / 0;44012;2022-10-31 20:21:09:305
2.5211;-13.0966;-0.8045;-1.9227;-9.2618;2.587;0.9315;-5.1564;-3.2382;0.6212;0.6187;-0.0606;1.0;-24.48;20.76;-9.12;56.74;76.4;45.11;2.0;984.4;63.951;;;;NaN;;;;;0 / 0;44513;2022-10-31 20:21:09:806
-0.9433;-4.0821;-1.063;-2.9459;-7.8614;-5.0684;0.8653;4.579;2.0733;-0.0629;-0.4607;-0.2091;1.0;-20.28;17.64;35.04;249.54;62.46;154.96;2.0;984.33;60.78;;;;NaN;;;;;0 / 0;45013;2022-10-31 20:21:10:306
