sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.5977;-6.7089;-6.7232;-0.13;-9.7974;-0.4053;-2.4677;3.0885;-6.3179;2.8515;3.2106;-0.7995;0.0;-21.0;27.78;11.88;282.74;58.83;178.07;5.0;982.63;69.047;;;;NaN;;;;;0 / 0;5010;2022-11-05 18:25:56:892
0.6584;-2.0207;4.3072;0.0949;-7.8846;-5.8304;0.5635;5.8639;10.1376;-1.6567;2.9259;-0.9326;0.0;-21.42;20.16;26.64;204.62;69.23;-160.31;5.0;982.64;64.267;;;;NaN;;;;;0 / 0;5509;2022-11-05 18:25:57:391
-0.7015;-7.4199;0.1149;-1.0375;-9.1219;-3.4474;0.336;1.702;3.5624;4.3714;1.0255;-0.7775;0.0;-12.96;22.08;27.66;239.19;58.65;170.68;5.0;982.83;69.581;;;;NaN;;;;;0 / 0;6009;2022-11-05 18:25:57:891
-0.3472;-3.067;5.7967;0.7505;-7.5163;-6.254;-1.0976;4.4493;12.0506;0.0061;-1.2708;-1.3847;0.0;-24.66;16.86;27.36;229.45;63.89;-174.15;5.0;982.83;67.064;;;;NaN;;;;;0 / 0;6509;2022-11-05 18:25:58:391
-3.6105;-7.9443;2.2482;-0.3871;-9.7467;-1.0106;-3.2234;1.8025;3.2588;1.5162;3.3315;-0.3932;0.0;-19.62;28.5;13.86;284.25;61.95;166.42;5.0;982.73;69.104;;;;NaN;;;;;0 / 0;7009;2022-11-05 18:25:58:891
2.0542;-1.8028;0.7518;-0.3906;-8.1598;-5.4253;2.4448;6.357;6.1771;-2.6102;-0.1688;-0.4788;0.0;-21.0;20.76;25.44;203.53;78.75;-160.22;5.0;982.73;62.751;;;;NaN;;;;;0 / 0;7510;2022-11-05 18:25:59:392
0.9792;-4.6519;0.6967;-1.1792;-8.969;-3.7863;2.1584;4.3171;4.483;4.127;-1.1944;-0.3749;0.0;-14.04;22.26;27.06;236.34;61.17;173.12;5.0;982.74;68.682;;;;NaN;;;;;0 / 0;8009;2022-11-05 18:25:59:891
-3.9361;-10.7598;0.3352;1.0435;-9.0446;-3.6438;-4.9796;-1.7153;3.979;-1.8827;-6.2585;-0.8111;0.0;-28.2;24.72;12.9;330.63;84.71;96.46;5.0;982.7;60.208;;;;NaN;;;;;0 / 0;8510;2022-11-05 18:26:00:392
0.5148;-9.9482;1.3623;-0.7387;-8.3244;-5.1311;1.2534;-1.6238;6.4934;1.3335;-1.0282;-0.6046;0.0;-15.78;18.9;31.32;235.92;56.24;172.84;5.0;982.78;64.013;;;;NaN;;;;;0 / 0;9009;2022-11-05 18:26:00:891
-0.759;-3.814;1.3815;-0.7538;-8.3585;-5.0732;-0.0052;4.5445;6.4547;-2.7141;-0.8328;0.3832;0.0;-17.16;22.02;28.14;197.31;80.68;-163.98;5.0;982.7;56.668;;;;NaN;;;;;0 / 0;9509;2022-11-05 18:26:01:391
-0.431;-5.2604;2.6145;-1.3025;-8.7231;-4.2874;2.241;-3.8564;4.9794;2.5546;-2.1541;-0.8172;0.0;-11.46;19.98;32.7;225.97;59.13;170.03;5.0;982.71;64.533;;;;NaN;;;;;0 / 0;10009;2022-11-05 18:26:01:891
-2.6671;-15.673;1.9992;0.9068;-9.0952;-3.5532;-6.8471;-7.9641;2.6218;-3.6346;-5.0477;-1.4696;0.0;-26.34;26.52;13.98;248.76;68.04;-165.68;5.0;982.73;62.318;;;;NaN;;;;;0 / 0;10510;2022-11-05 18:26:02:392
-0.3639;-12.7063;2.0087;-0.2556;-8.4389;-4.989;-0.1084;-4.2675;6.9977;0.2645;-1.1871;0.4357;0.0;-18.12;18.66;29.58;243.47;55.36;170.93;5.0;982.81;70.384;;;;NaN;;;;;0 / 0;11009;2022-11-05 18:26:02:891
-5.0832;-19.1901;-3.9409;-0.1292;-9.7307;-1.2115;-4.954;-9.4595;-2.7294;-3.7562;-0.586;-2.2759;0.0;-22.02;29.7;7.98;2.41;79.6;67.09;5.0;982.81;61.577;;;;NaN;;;;;0 / 0;11510;2022-11-05 18:26:03:392
-0.4597;-6.2875;1.1636;-0.6883;-8.5639;-4.7281;0.2286;2.2764;5.8917;0.8424;-0.9494;0.1956;0.0;-13.56;14.1;30.9;241.36;54.53;162.25;5.0;982.76;66.341;;;;NaN;;;;;0 / 0;12009;2022-11-05 18:26:03:891
-3.1556;-8.9786;2.2697;0.7217;-7.8822;-5.7897;-3.8773;-1.0964;8.0594;-1.5669;-4.6372;0.2317;0.0;-27.12;15.72;20.76;237.19;75.91;-178.65;5.0;982.84;64.756;;;;NaN;;;;;0 / 0;12509;2022-11-05 18:26:04:391
-2.9664;-22.5827;-7.0321;0.5576;-9.2858;-3.1036;-3.524;-13.2969;-3.9285;-0.7343;-1.2152;0.4388;0.0;-21.72;21.96;18.78;236.5;70.03;-172.67;5.0;982.69;67.374;;;;NaN;;;;;0 / 0;13009;2022-11-05 18:26:04:891
-0.735;-1.6424;-0.7111;0.7025;-7.9661;-5.676;-1.4376;6.3237;4.9649;2.6249;1.1678;0.597;0.0;-17.7;14.34;29.82;229.71;46.69;-175.46;5.0;982.8;61.985;;;;NaN;;;;;0 / 0;13509;2022-11-05 18:26:05:391
-3.3184;-9.0145;-2.5522;0.207;-9.5884;-2.047;-3.5254;0.5739;-0.5052;-4.072;2.1263;-0.4879;0.0;-14.4;31.14;11.34;268.65;80.63;159.91;5.0;982.87;65.547;;;;NaN;;;;;0 / 0;14010;2022-11-05 18:26:05:892
1.336;-1.2737;5.7224;-0.944;-9.1424;-3.4199;-10.9962;-15.7151;-20.8962;-0.5455;-0.6098;0.2262;0.0;-11.16;29.7;27.06;232.02;59.18;-178.55;5.0;982.83;60.979;;;;NaN;;;;;0 / 0;14509;2022-11-05 18:26:06:391
-1.5155;-15.9077;-3.9313;-1.3624;-9.5964;1.4909;-0.1531;-6.3113;-5.4222;-2.3537;-0.5414;-0.1446;0.0;-21.48;30.18;-14.52;88.81;77.41;21.7;5.0;982.87;68.145;;;;NaN;;;;;0 / 0;15009;2022-11-05 18:26:06:891
-2.1356;-5.2795;0.5626;0.6077;-8.8799;-4.1167;-2.7433;3.6004;4.6793;0.6787;0.2124;-0.5722;0.0;-37.32;17.04;35.1;244.48;56.91;177.16;5.0;982.87;70.376;;;;NaN;;;;;0 / 0;15510;2022-11-05 18:26:07:392
-4.0582;-14.4685;3.3471;-0.3836;-9.7386;1.0877;-3.6745;-4.7299;2.2594;-3.2455;1.9033;-1.3266;0.0;-26.7;31.2;-8.88;70.2;78.61;26.71;5.0;982.81;62.517;;;;NaN;;;;;0 / 0;16009;2022-11-05 18:26:07:891
4.9467;-7.8724;-0.2945;0.6283;-8.6553;-4.5675;-11.6754;-18.8766;-4.1525;-0.8094;0.728;-1.3914;0.0;-25.62;24.3;19.62;264.49;50.72;-174.04;5.0;983.03;61.638;;;;NaN;;;;;0 / 0;16509;2022-11-05 18:26:08:391
6.9052;-11.4159;-2.0087;-1.6684;-9.4319;2.1037;8.5736;-1.9839;-4.1124;0.2651;0.8764;-0.1886;0.0;-14.64;29.34;-20.04;120.97;82.26;14.18;5.0;982.87;69.717;;;;NaN;;;;;0 / 0;17010;2022-11-05 18:26:08:892
-4.561;-9.5651;-49.856;0.6633;-8.4631;-4.9097;-5.2243;-1.102;-44.9462;0.7343;-3.0832;-0.0145;0.0;-24.96;23.46;19.5;250.88;58.28;-172.2;5.0;982.74;63.349;;;;NaN;;;;;0 / 0;17509;2022-11-05 18:26:09:391
3.6344;-11.7941;-2.8419;-0.5737;-9.6655;1.5551;4.2081;-2.1286;-4.397;1.6316;0.7427;1.1443;0.0;-19.98;29.04;-12.78;317.96;82.58;170.88;5.0;982.7;62.058;;;;NaN;;;;;0 / 0;18009;2022-11-05 18:26:09:891
-13.5012;-20.957;-8.4375;-0.6726;-8.3596;-5.0827;-12.8286;-12.5974;-3.3548;-0.3152;0.8893;0.1736;0.0;-20.22;25.14;19.8;259.1;53.76;-172.51;5.0;982.78;65.143;;;;NaN;;;;;0 / 0;18509;2022-11-05 18:26:10:391
1.5945;-11.6289;-5.981;-1.0545;-9.5581;1.9237;2.649;-2.0708;-7.9047;0.8894;-0.6849;0.9965;0.0;-17.7;24.18;-26.88;62.5;88.44;82.79;5.0;982.76;64.419;;;;NaN;;;;;0 / 0;19009;2022-11-05 18:26:10:891
0.0551;-0.644;2.3391;0.0488;-7.7666;-5.9873;0.0063;7.1225;8.3264;0.9077;-2.98;-0.1886;0.0;-34.32;19.26;26.76;252.44;59.7;175.57;5.0;982.73;63.61;;;;NaN;;;;;0 / 0;19510;2022-11-05 18:26:11:392
-2.2458;-7.6641;3.4884;-0.0163;-9.7726;0.8165;-2.2295;2.1084;2.6719;0.7782;6.1348;0.6397;0.0;-31.68;32.88;0.84;299.16;68.44;167.69;5.0;982.73;67.194;;;;NaN;;;;;0 / 0;20009;2022-11-05 18:26:11:891
0.0503;-3.0335;1.7382;0.3189;-8.133;-5.4702;-0.2686;5.0995;7.2084;-1.8845;2.5355;-0.5185;0.0;-22.68;20.58;24.72;211.34;73.24;-162.25;5.0;982.8;64.656;;;;NaN;;;;;0 / 0;20509;2022-11-05 18:26:12:391
-0.644;-5.9619;1.5012;0.1718;-9.3794;-2.8579;-0.8159;3.4175;4.3591;2.989;-1.575;0.2585;0.0;-24.06;22.56;18.84;249.85;64.78;-177.14;5.0;982.79;70.442;;;;NaN;;;;;0 / 0;21009;2022-11-05 18:26:12:891
-0.4334;-3.2417;3.9217;0.3265;-8.387;-5.0716;-0.7598;5.1453;8.9933;-1.1619;2.0426;-0.6779;0.0;-21.78;17.94;21.42;217.62;72.44;-163.61;5.0;982.79;62.63;;;;NaN;;;;;0 / 0;21509;2022-11-05 18:26:13:391
-0.1413;-6.5987;3.2465;-0.3708;-9.6136;-1.9001;0.2296;3.0149;5.1466;2.7422;0.7836;-0.1611;0.0;-17.76;20.7;16.98;247.73;63.42;-176.06;5.0;982.88;68.041;;;;NaN;;;;;0 / 0;22010;2022-11-05 18:26:13:892
-2.3942;-7.0393;-0.1077;0.9408;-9.1239;-3.4697;-3.335;2.0847;3.3619;-2.6072;-5.0752;0.002;0.0;-14.88;17.28;10.62;38.5;86.51;13.31;5.0;982.85;60.687;;;;NaN;;;;;0 / 0;22509;2022-11-05 18:26:14:391
-0.0239;-14.5882;1.8364;-0.1639;-8.9413;-4.0246;0.1399;-5.6469;5.8609;-0.1558;-0.2805;1.0521;0.0;-17.7;19.92;9.0;279.07;58.76;179.21;5.0;983.06;63.247;;;;NaN;;;;;0 / 0;23010;2022-11-05 18:26:14:892
2.2505;-11.8779;5.1047;-0.145;-9.8047;0.1315;2.3955;-2.0733;4.9733;-1.1448;-2.7423;-2.1165;0.0;-17.34;20.7;-15.78;89.26;75.83;30.9;5.0;982.95;63.695;;;;NaN;;;;;0 / 0;23509;2022-11-05 18:26:15:391
1.5107;-21.9506;14.713;-0.2313;-8.2775;-5.2534;1.742;-13.6731;19.9664;0.9676;-2.374;-0.7738;0.0;-28.56;11.7;18.54;261.6;56.64;169.76;5.0;982.94;66.537;;;;NaN;;;;;0 / 0;24010;2022-11-05 18:26:15:892
-1.3144;-16.0633;-2.1332;-0.0068;-9.8063;0.0853;-1.3076;-6.257;-2.2185;-2.7165;0.2491;-2.2875;0.0;-23.64;12.84;-3.9;55.3;75.85;38.7;5.0;983.06;62.446;;;;NaN;;;;;0 / 0;24510;2022-11-05 18:26:16:392
-0.2753;-10.7646;11.2363;0.0316;-8.1122;-5.5101;-0.3069;-2.6524;16.7464;2.3207;-0.9781;-0.2925;0.0;-21.12;10.98;17.7;248.79;59.1;176.26;5.0;982.75;66.039;;;;NaN;;;;;0 / 0;25009;2022-11-05 18:26:16:891
4.9874;-14.8446;-4.5322;-1.7376;-9.4397;2.0107;6.725;-5.4049;-6.5429;-0.3115;0.0444;-0.5808;0.0;-14.28;20.22;-17.04;98.61;79.04;31.75;5.0;982.92;65.447;;;;NaN;;;;;0 / 0;25509;2022-11-05 18:26:17:391
-9.0815;-22.4031;-39.0339;-0.2889;-8.5719;-4.7549;-8.7926;-13.8312;-34.279;-1.0776;-1.8822;0.3147;0.0;-22.32;17.52;21.0;244.64;57.15;-174.79;5.0;982.76;65.885;;;;NaN;;;;;0 / 0;26010;2022-11-05 18:26:17:892
4.0007;-13.0104;-2.6456;-0.7994;-9.6849;1.3169;4.8001;-3.3255;-3.9625;1.5968;-0.476;1.5676;0.0;-20.46;25.56;-9.96;316.62;82.56;165.66;5.0;982.74;68.793;;;;NaN;;;;;0 / 0;26509;2022-11-05 18:26:18:391
-1.4772;-3.5003;3.9935;0.4871;-8.2007;-5.3554;-1.9643;4.7004;9.349;-0.0812;-0.8755;-0.6125;0.0;-23.7;20.82;17.28;248.47;67.11;-176.03;5.0;982.79;62.486;;;;NaN;;;;;0 / 0;27009;2022-11-05 18:26:18:891
3.5051;-12.0719;-7.2164;-0.5893;-9.6578;1.5967;0.5821;2.0033;-3.8233;1.7245;1.7005;0.6636;0.0;-21.72;25.74;-10.32;302.99;85.87;175.12;5.0;982.74;66.92;;;;NaN;;;;;0 / 0;27510;2022-11-05 18:26:19:392
-1.8148;-2.2649;3.2058;0.7332;-7.7114;-6.0139;-2.548;5.4464;9.2197;0.4319;-2.2158;-0.2161;0.0;-26.04;16.74;21.24;246.53;63.45;-179.82;5.0;982.86;63.321;;;;NaN;;;;;0 / 0;28009;2022-11-05 18:26:19:891
-0.9313;-7.6522;-0.5339;0.0539;-9.8047;-0.1847;-0.9852;2.1526;-0.3492;3.022;9.4359;-0.7836;0.0;-20.58;23.1;8.4;279.56;67.16;173.88;5.0;982.81;68.861;;;;NaN;;;;;0 / 0;28510;2022-11-05 18:26:20:392
0.8643;-4.9707;0.9601;-0.2503;-8.7499;-4.4212;1.1147;3.7792;5.3813;-2.4319;-0.4522;0.542;0.0;-21.36;18.24;13.32;211.69;84.43;-151.2;5.0;982.89;63.985;;;;NaN;;;;;0 / 0;29010;2022-11-05 18:26:20:892
-0.6081;-3.0143;2.4205;-1.0886;-9.0541;-3.6066;4.4309;-6.2837;5.3735;1.741;-2.3563;-0.9601;0.0;-15.3;17.76;16.02;251.26;64.07;175.75;5.0;982.8;69.416;;;;NaN;;;;;0 / 0;29509;2022-11-05 18:26:21:391
-1.1349;-19.6235;-0.5267;0.822;-9.6626;-1.4592;-1.9569;-9.9609;0.9325;-3.5943;-2.1339;-1.1483;0.0;-22.14;23.82;-8.58;69.27;77.63;31.52;5.0;982.95;60.949;;;;NaN;;;;;0 / 0;30009;2022-11-05 18:26:21:891
0.0766;-6.254;1.7717;-0.5019;-9.0416;-3.7639;0.5785;2.7877;5.5356;1.339;-2.3123;-0.1006;0.0;-21.48;27.0;15.96;265.23;63.74;178.17;5.0;982.76;64.235;;;;NaN;;;;;0 / 0;30509;2022-11-05 18:26:22:391
-0.2897;-17.5645;-3.9313;0.7975;-9.6762;-1.3802;-1.0872;-7.8882;-2.5511;-3.8998;1.3376;-1.6327;0.0;-21.96;30.96;-7.8;54.04;77.65;43.13;5.0;983.01;59.464;;;;NaN;;;;;0 / 0;31010;2022-11-05 18:26:22:892
-2.5426;-10.7766;2.7677;-0.6779;-8.7447;-4.3864;-1.8648;-2.0319;7.1541;-0.6212;-0.5939;-0.2851;0.0;-21.54;26.76;22.86;268.77;56.64;169.13;5.0;982.82;71.472;;;;NaN;;;;;0 / 0;31509;2022-11-05 18:26:23:391
1.7645;-13.7598;6.2492;-1.1193;-9.6923;0.9884;2.8838;-4.0675;5.2607;-3.0653;-0.6733;-1.2161;0.0;-18.9;34.02;-12.24;57.86;76.13;46.9;5.0;982.89;62.862;;;;NaN;;;;;0 / 0;32009;2022-11-05 18:26:23:891
3.5291;-2.2529;-6.8717;-0.8349;-8.2048;-5.3061;4.3639;5.9518;-1.5656;0.5571;1.5453;-1.7188;0.0;-16.44;19.38;28.8;232.92;58.78;175.46;5.0;983.09;61.494;;;;NaN;;;;;0 / 0;32510;2022-11-05 18:26:24:392
7.0584;-13.4916;2.3607;-1.8136;-9.4813;1.728;8.872;-4.0103;0.6327;0.1668;0.9253;0.4827;0.0;-14.88;28.02;-14.28;110.04;87.52;19.78;5.0;982.87;68.029;;;;NaN;;;;;0 / 0;33009;2022-11-05 18:26:24:891
-2.2841;-11.775;-9.8261;-0.841;-8.2538;-5.2284;-1.443;-3.5211;-4.5977;-0.1057;3.1574;-0.6639;0.0;-22.02;24.18;21.6;248.19;60.72;-177.2;5.0;983.06;63.014;;;;NaN;;;;;0 / 0;33509;2022-11-05 18:26:25:391
5.1335;-12.8787;2.1189;-1.5277;-9.5598;1.5643;6.6611;-3.3189;0.5546;0.168;1.8379;0.4436;0.0;-23.76;28.86;-22.56;152.7;88.84;-19.38;5.0;982.9;59.19;;;;NaN;;;;;0 / 0;34009;2022-11-05 18:26:25:891
-1.8651;-1.0223;0.4956;0.3762;-8.3487;-5.1309;-2.2413;7.3264;5.6265;0.1136;-0.5017;-0.483;0.0;-34.5;22.5;20.7;261.06;59.78;177.87;5.0;982.83;59.478;;;;NaN;;;;;0 / 0;34509;2022-11-05 18:26:26:391
-1.2665;-8.1166;-5.4519;0.3083;-9.7988;-0.2403;-1.5748;1.6822;-5.2116;2.3078;7.2111;0.1993;0.0;-32.94;29.04;6.3;284.85;64.94;176.21;5.0;982.85;64.598;;;;NaN;;;;;0 / 0;35009;2022-11-05 18:26:26:891
0.3208;-4.3886;3.4764;-0.6485;-8.5596;-4.7415;0.9694;4.1711;8.2179;-2.5779;-0.1211;0.8493;0.0;-29.34;25.02;18.3;199.74;85.18;-140.31;5.0;982.99;62.802;;;;NaN;;;;;0 / 0;35509;2022-11-05 18:26:27:391
-0.5626;-6.5341;2.0279;-0.088;-9.3523;-2.9492;-0.4746;2.8182;4.977;2.2162;-0.7185;0.4345;0.0;-29.7;25.26;10.74;268.55;64.38;-176.5;5.0;982.83;69.662;;;;NaN;;;;;0 / 0;36009;2022-11-05 18:26:27:891
4.3431;-3.0646;7.0895;-0.2866;-8.0504;-5.5927;4.6297;4.9858;12.6823;-0.1258;-0.4113;-1.8166;0.0;-25.74;23.22;15.3;226.28;71.93;-154.67;5.0;982.91;60.93;;;;NaN;;;;;0 / 0;36509;2022-11-05 18:26:28:391
0.8499;-9.783;-3.4357;-0.602;-9.7803;-0.391;1.4519;-0.0027;-3.0447;5.4312;6.0841;0.4192;0.0;-24.6;24.48;7.08;291.35;63.87;165.4;5.0;982.81;71.385;;;;NaN;;;;;0 / 0;37009;2022-11-05 18:26:28:891
4.3574;-4.906;6.5125;-0.6233;-8.6721;-4.536;4.9807;3.7661;11.0486;-1.2358;-1.1803;-0.5148;0.0;-24.6;23.64;12.36;241.99;83.28;-172.31;5.0;983.07;58.761;;;;NaN;;;;;0 / 0;37509;2022-11-05 18:26:29:391
-0.0287;-6.728;1.8747;0.1075;-9.5023;-2.4219;-0.1362;2.7742;4.2966;3.3097;-0.6116;-0.7085;0.0;-23.58;24.66;17.58;257.51;63.94;-179.72;5.0;982.81;73.097;;;;NaN;;;;;0 / 0;38009;2022-11-05 18:26:29:891
1.5203;-6.0337;-1.6688;0.2299;-9.1825;-3.4348;1.2904;3.1489;1.766;-3.022;-4.3593;0.713;0.0;-25.44;25.2;12.84;48.37;84.39;10.56;5.0;982.96;56.4;;;;NaN;;;;;0 / 0;38509;2022-11-05 18:26:30:391
0.7183;-11.2076;0.4094;-0.7453;-8.6937;-4.476;1.4635;-2.5139;4.8854;1.4539;2.5594;-1.6779;0.0;-10.98;20.88;29.58;257.37;53.0;154.3;5.0;982.89;67.797;;;;NaN;;;;;0 / 0;39009;2022-11-05 18:26:30:891
-1.7573;-5.4854;0.0742;0.5646;-8.868;-4.1485;-2.3219;3.3825;4.2228;-1.4276;-2.5041;1.1358;0.0;-27.06;23.76;16.86;172.65;79.44;-115.98;5.0;983.0;59.222;;;;NaN;;;;;0 / 0;39509;2022-11-05 18:26:31:391
1.0271;-4.9419;4.3814;-1.0671;-8.9844;-3.783;2.0942;4.0425;8.1644;1.8106;-1.3789;-1.659;0.0;-15.96;25.62;23.52;261.79;59.21;165.2;5.0;982.82;59.302;;;;NaN;;;;;0 / 0;40009;2022-11-05 18:26:31:891
-1.1971;-21.4886;-4.312;0.8335;-9.6346;-1.628;-2.0306;-11.854;-2.684;-4.9761;-1.1095;-1.5887;0.0;-25.38;31.26;-2.46;55.1;78.2;27.91;5.0;983.05;63.568;;;;NaN;;;;;0 / 0;40510;2022-11-05 18:26:32:392
-1.2091;-5.9523;3.9528;0.0022;-8.6973;-4.5306;-1.2112;2.745;8.4834;0.4294;0.3871;-0.2454;0.0;-23.1;26.64;25.14;265.52;57.8;167.8;5.0;982.91;62.952;;;;NaN;;;;;0 / 0;41009;2022-11-05 18:26:32:891
-0.8667;-11.8636;6.6729;-0.5238;-9.7204;1.1874;-0.3429;-2.1432;5.4856;-1.6121;-2.9213;-1.8819;0.0;-19.56;33.54;-17.04;80.03;74.37;29.83;5.0;983.14;59.102;;;;NaN;;;;;0 / 0;41509;2022-11-05 18:26:33:391
-1.8316;-20.3585;8.2914;-0.6387;-8.0551;-5.5567;-1.1929;-12.3034;13.8481;0.4502;-2.669;-1.1104;0.0;-19.5;21.48;29.28;245.91;53.86;174.97;5.0;982.91;71.831;;;;NaN;;;;;0 / 0;42010;2022-11-05 18:26:33:892
-8.2794;-22.8987;-1.2785;0.1672;-9.7594;-0.9468;-8.4467;-13.1394;-0.3318;-3.843;1.254;-2.0188;0.0;-20.88;27.78;-8.58;55.1;75.96;44.52;5.0;983.09;59.0;;;;NaN;;;;;0 / 0;42509;2022-11-05 18:26:34:391
-0.9984;-4.8578;3.1651;-0.5376;-8.4134;-5.0095;-0.4608;3.5556;8.1747;0.5449;-0.1626;0.0044;0.0;-19.2;17.52;19.98;255.3;56.08;175.81;5.0;983.28;69.364;;;;NaN;;;;;0 / 0;43009;2022-11-05 18:26:34:891
2.9832;-14.8255;7.293;-1.0161;-9.6981;1.0412;3.9992;-5.1274;6.2518;-3.1447;-2.1834;-1.9357;0.0;-11.7;19.44;-17.7;92.55;76.06;41.1;5.0;983.06;61.906;;;;NaN;;;;;0 / 0;43509;2022-11-05 18:26:35:391
-5.4399;-13.8364;-11.2794;-0.5682;-8.2535;-5.2657;-4.8717;-5.5829;-6.0137;0.0672;5.6021;-0.4268;0.0;-17.04;26.22;13.32;281.85;55.44;-177.51;5.0;983.05;61.728;;;;NaN;;;;;0 / 0;44009;2022-11-05 18:26:35:891
9.0312;-10.9011;-5.5333;-1.4689;-9.5094;1.8932;10.5002;-1.3917;-7.4265;0.1069;0.6101;-0.5973;0.0;-2.94;31.8;-29.94;161.79;82.11;9.73;5.0;982.91;68.797;;;;NaN;;;;;0 / 0;44509;2022-11-05 18:26:36:391
