sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.1532;5.6865;8.6027;0.2095;5.3301;8.229;0.2598;0.5647;-0.335;-0.1587;0.0827;-0.0533;1062.0;-7.98;-9.84;-53.52;17.46;-32.92;-1.46;5.0;992.56;55.994;;;;NaN;;;;;0 / 0;22012;2022-11-03 13:48:04:479
0.4286;4.3383;7.2284;-0.634;4.7752;8.542;-0.2112;-0.2598;-1.2394;0.1754;0.0668;-0.3887;1254.0;-4.68;-8.22;-52.08;23.62;-28.11;2.84;5.0;992.56;54.732;;;;NaN;;;;;0 / 0;22510;2022-11-03 13:48:04:977
-1.3575;5.5692;8.6242;-0.3311;5.0814;8.381;-1.2922;0.5405;1.0908;-0.2614;-0.3119;-0.2665;1311.0;-8.4;-11.34;-50.58;32.57;-31.34;3.13;5.0;992.54;55.831;;;;NaN;;;;;0 / 0;23011;2022-11-03 13:48:05:478
-0.6225;4.9587;7.068;-0.2088;4.8544;8.5183;-0.0019;0.0875;-1.2348;-0.2644;-0.037;-0.3007;1466.0;-13.62;-10.68;-47.58;47.25;-29.67;1.4;5.0;992.54;54.919;;;;NaN;;;;;0 / 0;23510;2022-11-03 13:48:05:977
-1.7861;4.3239;7.7072;-0.9833;5.3807;8.1395;-0.2976;-0.7551;-0.5807;-0.2149;-0.2643;-0.0099;1574.0;-13.02;-14.52;-46.32;57.67;-33.28;6.89;5.0;992.56;59.245;;;;NaN;;;;;0 / 0;24010;2022-11-03 13:48:06:477
-0.2274;4.0175;11.4087;-0.0861;5.1165;8.3657;-0.2898;-0.4645;1.2761;0.1943;-0.6149;-0.702;1774.0;-22.08;-17.52;-42.42;73.99;-31.45;0.59;5.0;992.55;67.825;;;;NaN;;;;;0 / 0;24511;2022-11-03 13:48:06:978
-0.4908;4.889;7.9754;-0.4381;4.7595;8.563;-0.1078;0.1848;-0.4799;-0.0354;0.1713;-0.3166;1913.0;-22.2;-23.34;-39.42;94.18;-29.03;2.93;5.0;992.53;67.212;;;;NaN;;;;;0 / 0;25011;2022-11-03 13:48:07:478
-1.0558;4.6711;7.5325;-0.9756;4.8433;8.4712;-0.1353;0.3644;-0.2803;-0.0806;-0.026;-0.1486;1942.0;-19.5;-28.5;-37.68;106.1;-29.67;5.74;5.0;992.53;64.637;;;;NaN;;;;;0 / 0;25511;2022-11-03 13:48:07:978
-0.7877;5.1263;8.4159;-0.7763;4.9361;8.4382;0.161;0.2309;-0.1468;-0.0268;-0.0505;-0.0313;1980.0;-21.6;-28.2;-36.72;106.01;-29.45;5.26;5.0;992.53;66.299;;;;NaN;;;;;0 / 0;26011;2022-11-03 13:48:08:478
-1.0965;4.5083;7.5732;-0.7514;5.0063;8.399;-0.1919;-0.4286;-0.5337;-0.1838;-0.103;0.1611;2059.0;-21.72;-28.74;-35.88;106.9;-30.7;5.11;5.0;992.52;62.376;;;;NaN;;;;;0 / 0;26511;2022-11-03 13:48:08:978
-0.5339;4.5226;8.6721;-0.3777;4.4786;8.7161;-0.1538;0.0943;0.3654;-0.014;-0.0346;0.0432;2096.0;-23.34;-25.68;-37.2;105.25;-27.17;2.48;5.0;992.52;58.302;;;;NaN;;;;;0 / 0;27010;2022-11-03 13:48:09:477
-1.3384;4.3551;9.1845;-1.0059;4.118;8.8431;-0.0978;0.2873;-0.1494;0.0526;0.0778;0.2931;2081.0;-22.14;-22.8;-39.66;101.21;-24.83;6.49;5.0;992.53;63.214;;;;NaN;;;;;0 / 0;27510;2022-11-03 13:48:09:977
0.1628;4.1348;8.2723;0.0888;4.0708;8.9214;0.1841;0.2196;-1.0873;-0.3017;0.0839;0.48;2094.0;-22.32;-14.64;-42.54;78.74;-24.53;-0.57;5.0;992.53;57.535;;;;NaN;;;;;0 / 0;28011;2022-11-03 13:48:10:478
-1.9297;4.81;9.8955;-1.2004;4.7806;8.4779;0.4103;-1.3354;4.4654;0.0978;0.2079;0.4;1978.0;-17.94;-11.88;-45.54;69.81;-25.93;6.09;5.0;992.56;52.465;;;;NaN;;;;;0 / 0;28511;2022-11-03 13:48:10:978
0.6201;4.4173;8.7942;-0.5532;5.5715;8.0513;0.4886;-0.9076;0.7788;-0.1502;-0.8428;-0.6868;1875.0;-17.28;-16.02;-44.34;60.33;-37.38;6.8;5.0;992.55;53.947;;;;NaN;;;;;0 / 0;29010;2022-11-03 13:48:11:477
0.2059;4.5777;7.6426;-1.3982;4.674;8.507;1.6089;-0.6134;-0.6968;-0.0195;-0.4549;-0.8505;2241.0;-19.92;-28.92;-37.98;109.5;-28.46;9.33;5.0;992.57;55.735;;;;NaN;;;;;0 / 0;29511;2022-11-03 13:48:11:978
-0.5555;5.392;7.9514;-1.4782;5.134;8.2236;1.1382;-0.1322;0.5084;0.165;-0.4536;-0.5163;2503.0;-16.8;-37.98;-32.46;127.95;-31.57;10.19;5.0;992.53;55.55;;;;NaN;;;;;0 / 0;30011;2022-11-03 13:48:12:478
-0.0168;4.7932;8.2004;-0.8462;4.8968;8.4543;0.626;-0.185;0.0598;0.3043;-0.1549;-0.0221;2557.0;-16.74;-39.36;-30.84;133.88;-29.96;5.72;5.0;992.54;56.657;;;;NaN;;;;;0 / 0;30510;2022-11-03 13:48:12:977
0.5507;5.6147;6.9866;-0.0402;5.5952;8.0538;0.0905;-0.1744;-1.1701;-0.4269;0.8353;0.4018;2436.0;-18.12;-42.3;-25.74;137.39;-34.79;0.29;5.0;992.59;63.489;;;;NaN;;;;;0 / 0;31011;2022-11-03 13:48:13:478
0.0072;4.5203;8.3872;-0.268;5.651;8.0103;-0.8717;-0.6349;-1.1099;0.917;0.9336;0.7372;2379.0;-20.04;-36.42;-31.38;122.23;-33.13;4.63;5.0;992.56;71.635;;;;NaN;;;;;0 / 0;31510;2022-11-03 13:48:13:977
-1.4676;4.985;8.9379;-0.5233;5.0779;8.3733;0.3006;0.1562;-0.417;-0.1123;0.0491;-0.0924;2352.0;-21.0;-36.18;-31.92;121.42;-32.21;4.65;5.0;992.65;52.721;;;;NaN;;;;;0 / 0;32010;2022-11-03 13:48:14:477
0.3926;4.8602;8.234;-0.1084;4.8938;8.4976;0.391;-0.2969;-0.1487;0.088;0.6624;0.1434;2328.0;-21.78;-33.96;-33.48;120.37;-29.94;0.73;5.0;992.45;53.593;;;;NaN;;;;;0 / 0;32510;2022-11-03 13:48:14:977
0.8739;5.3466;8.8421;0.0238;4.6115;8.6547;-0.3278;-1.0609;-1.9698;-0.2669;0.663;0.6125;2342.0;-22.02;-33.78;-34.32;122.56;-28.05;-0.16;5.0;992.37;59.188;;;;NaN;;;;;0 / 0;33010;2022-11-03 13:48:15:477
0.0503;4.9228;9.0049;0.3131;5.0769;8.3843;1.4586;1.1603;-0.4473;-0.0793;0.7308;0.2185;2248.0;-21.66;-36.66;-31.32;126.11;-31.18;-2.14;5.0;992.48;71.738;;;;NaN;;;;;0 / 0;33510;2022-11-03 13:48:15:977
-0.8859;4.4412;8.4087;-0.6711;4.5655;8.6531;-0.4039;0.3163;-0.6203;0.0905;0.3955;0.0915;2338.0;-19.26;-34.44;-34.62;123.87;-27.75;4.43;5.0;992.56;45.952;;;;NaN;;;;;0 / 0;34010;2022-11-03 13:48:16:477
-1.1756;4.8818;8.3896;-1.1175;5.051;8.3312;-0.9894;0.2501;0.1805;0.0496;0.6374;0.3584;2342.0;-21.0;-32.88;-35.16;116.7;-29.95;5.52;5.0;992.63;51.197;;;;NaN;;;;;0 / 0;34510;2022-11-03 13:48:16:977
1.0582;5.8876;6.8693;0.0852;5.3819;8.1974;0.3769;0.4435;-1.7855;0.1852;-0.6235;0.2521;2318.0;-24.66;-29.16;-35.64;100.19;-33.97;3.85;5.0;992.6;56.81;;;;NaN;;;;;0 / 0;35010;2022-11-03 13:48:17:477
-0.6177;3.6799;11.2914;-0.802;4.7105;8.5638;-0.0695;-0.9253;3.5392;1.0043;0.5121;0.7634;1963.0;-20.64;-18.42;-43.98;80.21;-28.71;5.35;5.0;992.66;61.782;;;;NaN;;;;;0 / 0;35512;2022-11-03 13:48:17:979
-1.6041;7.9107;16.1136;-0.4205;5.5365;8.0833;-0.2858;1.8643;6.6536;-0.5491;-0.0364;0.1959;1478.0;-20.82;-14.04;-45.3;60.48;-34.37;2.98;5.0;992.52;58.502;;;;NaN;;;;;0 / 0;36010;2022-11-03 13:48:18:477
-2.8491;6.7639;7.4774;-1.0679;6.2584;7.4742;-0.3207;-0.1289;-0.5043;-0.4666;-0.6589;0.2338;1509.0;-18.36;-19.98;-44.94;64.75;-39.66;8.13;5.0;992.44;61.155;;;;NaN;;;;;0 / 0;36510;2022-11-03 13:48:18:977
0.2466;4.6711;5.3442;-0.716;6.288;7.4913;1.2643;-1.7749;-1.4193;-0.047;-0.0285;-0.3001;1426.0;-15.18;-18.6;-47.52;52.17;-39.88;5.46;5.0;992.5;59.683;;;;NaN;;;;;0 / 0;37011;2022-11-03 13:48:19:478
-0.4118;3.462;7.4008;-0.9853;5.3429;8.1642;0.9806;-0.6478;-0.5287;0.0642;0.4144;-0.2335;1349.0;-17.88;-13.8;-46.92;57.75;-32.6;3.13;5.0;992.57;59.719;;;;NaN;;;;;0 / 0;37510;2022-11-03 13:48:19:977
0.6991;2.2745;10.3193;-0.537;5.2167;8.2866;0.4676;-1.6853;-3.2178;0.5566;-0.1598;0.2014;1245.0;-17.58;-12.36;-48.12;59.26;-29.77;4.1;5.0;992.65;58.818;;;;NaN;;;;;0 / 0;38010;2022-11-03 13:48:20:477
-0.2322;4.0151;5.1095;-0.5631;4.9862;8.4256;1.2287;-0.9496;-3.7569;0.0386;0.0741;-0.5634;1400.0;-19.5;-13.86;-48.0;62.26;-30.56;3.82;5.0;992.61;57.543;;;;NaN;;;;;0 / 0;38510;2022-11-03 13:48:20:977
-2.0494;3.632;8.4183;-0.6428;4.9085;8.4654;-1.354;-2.0092;1.9305;0.1607;-0.0993;0.9204;1416.0;-21.78;-16.38;-46.98;71.01;-30.04;4.34;5.0;992.5;67.56;;;;NaN;;;;;0 / 0;39011;2022-11-03 13:48:21:478
-0.9146;6.7879;10.1948;-0.7895;6.23;7.5322;1.3809;0.5699;3.1702;-0.6102;0.9452;-0.0991;1432.0;-18.48;-21.6;-46.2;64.39;-39.44;5.98;5.0;992.46;61.798;;;;NaN;;;;;0 / 0;39510;2022-11-03 13:48:21:977
-0.6536;8.5165;4.7285;-1.2374;7.1271;6.6215;-1.2358;0.6544;-2.2114;-2.9455;-0.0682;-0.3392;1211.0;-18.72;-26.52;-44.94;67.67;-46.62;10.59;5.0;992.47;55.805;;;;NaN;;;;;0 / 0;40010;2022-11-03 13:48:22:477
0.091;5.2747;6.5245;-0.2911;5.8441;7.8697;-0.8605;0.2733;1.9804;-0.5967;-0.1055;-0.1321;1554.0;-20.82;-18.66;-47.04;58.71;-38.43;2.14;5.0;992.47;57.021;;;;NaN;;;;;0 / 0;40510;2022-11-03 13:48:22:977
-0.2322;4.9539;6.0457;-0.4313;5.7322;7.9452;-1.0794;-0.4575;-0.5708;-0.1087;-0.0859;-0.531;1837.0;-22.92;-19.62;-46.74;66.2;-36.65;3.05;5.0;992.47;62.448;;;;NaN;;;;;0 / 0;41010;2022-11-03 13:48:23:477
-0.4693;3.9049;4.4915;0.1362;6.2283;7.5737;-0.4499;-2.4694;-2.4977;-0.3206;0.5341;0.692;2090.0;-22.32;-19.62;-48.96;52.99;-39.43;-1.03;5.0;992.5;60.911;;;;NaN;;;;;0 / 0;41510;2022-11-03 13:48:23:977
-0.7709;4.1204;5.9451;-0.4681;5.4349;8.1494;0.4657;-1.3241;-1.4166;-0.0201;0.338;-0.2121;1973.0;-16.32;-17.22;-51.36;54.34;-33.66;3.29;5.0;992.48;60.686;;;;NaN;;;;;0 / 0;42010;2022-11-03 13:48:24:477
-1.664;4.628;8.3992;-1.3061;5.3855;8.0908;-1.4328;-1.0951;2.93;-0.171;-0.2356;0.4543;1832.0;-11.7;-18.3;-52.62;58.08;-33.31;9.17;5.0;992.51;59.335;;;;NaN;;;;;0 / 0;42510;2022-11-03 13:48:24:977
-1.3671;5.8589;9.3832;-0.6275;5.7037;7.9526;0.6107;0.2366;2.1416;-0.7354;-0.9124;-0.7045;1820.0;-17.46;-19.86;-48.84;61.35;-35.56;4.51;5.0;992.55;59.747;;;;NaN;;;;;0 / 0;43010;2022-11-03 13:48:25:477
-2.4038;6.7711;8.1885;-1.0456;4.8721;8.4463;-1.1283;1.6644;3.6663;-0.4263;-0.023;0.2118;2295.0;-17.58;-22.62;-45.66;83.22;-31.2;7.16;5.0;992.48;60.092;;;;NaN;;;;;0 / 0;43510;2022-11-03 13:48:25:977
-0.3903;4.8937;6.0672;0.0997;5.8355;7.8808;-2.2736;0.0593;-1.5598;-0.0738;0.3051;0.3175;2318.0;-21.54;-18.66;-48.66;56.11;-37.13;-0.43;5.0;992.48;59.742;;;;NaN;;;;;0 / 0;44010;2022-11-03 13:48:26:477
-0.2705;5.0114;4.997;0.8356;5.6775;7.9522;-0.6728;-1.0256;-3.5684;-0.6719;0.5958;0.2179;2181.0;-16.32;-14.4;-48.96;31.28;-35.38;-6.0;5.0;992.51;58.551;;;;NaN;;;;;0 / 0;44511;2022-11-03 13:48:26:978
