sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.2993;-11.9115;-0.1341;-1.4107;-2.9863;9.2338;2.0116;-9.0449;-10.6535;1.2033;-0.1819;0.0588;2.0;34.02;31.38;8.82;310.31;26.75;7.83;5.0;991.28;63.316;;;;NaN;;;;;0 / 0;9014;2022-11-04 12:44:58:980
-0.6321;-10.8197;-4.0701;-0.7108;-0.6304;9.7605;1.1849;-11.3385;-11.3431;0.2119;-0.1013;0.2842;2.0;37.2;29.28;-6.6;307.77;4.19;4.02;5.0;991.31;51.448;;;;NaN;;;;;0 / 0;9515;2022-11-04 12:44:59:481
-2.2865;-5.6626;-3.7493;4.8903;-6.1881;5.8277;-7.1887;3.5473;-9.5555;1.1783;-0.6608;-0.0432;2.0;30.48;34.32;6.96;335.16;44.96;-38.66;5.0;991.45;62.851;;;;NaN;;;;;0 / 0;10014;2022-11-04 12:44:59:980
1.7238;-9.7591;1.0822;-2.502;-2.2502;9.2113;4.4628;-6.987;-8.5864;0.7672;0.8089;0.3929;2.0;28.92;36.06;4.8;319.58;13.26;15.2;5.0;991.29;65.996;;;;NaN;;;;;0 / 0;10514;2022-11-04 12:45:00:480
0.4286;-12.2538;1.4509;-5.0502;-4.5778;7.0505;6.7429;-6.8404;-8.8581;-2.3366;-2.0969;-0.4855;2.0;27.96;27.36;23.16;304.66;27.83;35.61;5.0;991.16;56.265;;;;NaN;;;;;0 / 0;11015;2022-11-04 12:45:00:981
0.7829;-18.0768;-5.4471;-3.2545;-4.99;7.7896;3.1922;-7.5295;-10.4591;1.2119;0.1639;0.4186;2.0;26.52;30.96;16.86;313.03;30.59;22.68;5.0;991.49;59.338;;;;NaN;;;;;0 / 0;11514;2022-11-04 12:45:01:480
-1.6759;-10.8149;0.5866;-3.7578;-1.2385;8.973;2.1848;-9.0066;-8.1901;0.4666;-0.6791;0.7326;2.0;31.14;30.72;4.8;313.41;11.9;25.41;5.0;991.58;62.403;;;;NaN;;;;;0 / 0;12014;2022-11-04 12:45:01:980
-0.747;-7.2308;-0.498;-2.7687;-5.572;7.5801;2.7065;-1.405;-9.0357;-1.6757;-1.3114;-0.549;2.0;30.3;29.7;10.5;309.25;23.33;27.69;5.0;991.26;59.909;;;;NaN;;;;;0 / 0;12514;2022-11-04 12:45:02:480
-2.1524;-8.0209;-5.4615;4.9791;-7.64;3.6067;-6.9687;-0.0792;-8.7546;-0.2493;-0.9876;-0.2369;2.0;9.78;37.62;-1.5;344.37;51.01;-42.85;5.0;991.75;72.546;;;;NaN;;;;;0 / 0;13014;2022-11-04 12:45:02:980
-1.3958;-10.2427;-0.7709;1.996;-3.2007;9.0522;-3.9664;-5.0213;-9.8494;1.2204;0.2366;0.5591;2.0;13.32;31.62;-5.58;334.44;19.05;-12.43;5.0;991.18;68.474;;;;NaN;;;;;0 / 0;13514;2022-11-04 12:45:03:480
-3.8762;-13.0774;-2.2362;-2.3093;-5.3153;7.9111;-5.1154;-9.0981;-8.7778;-2.7172;-0.6107;0.079;2.0;31.56;30.78;26.94;312.63;32.82;16.27;5.0;991.02;54.7;;;;NaN;;;;;0 / 0;14015;2022-11-04 12:45:03:981
-2.8299;-12.4573;-0.3687;-0.8758;-6.5024;7.2885;-7.5018;-6.089;-9.9628;2.1563;2.6983;-0.1623;2.0;25.26;30.12;13.92;318.26;41.53;6.85;5.0;991.63;62.126;;;;NaN;;;;;0 / 0;14514;2022-11-04 12:45:04:480
-2.7342;-12.0096;-3.8475;-8.9372;-0.4571;4.011;8.4871;-12.1367;-6.3406;0.2895;1.0124;0.6996;2.0;16.62;35.1;8.7;334.04;7.25;60.11;5.0;991.28;61.942;;;;NaN;;;;;0 / 0;15015;2022-11-04 12:45:04:981
-2.6815;-1.2617;-3.0526;-5.0983;-5.7407;6.101;2.2611;3.7271;-8.3061;1.3664;-1.0854;-0.8477;2.0;25.32;20.04;28.08;288.8;37.89;56.02;5.0;991.11;69.644;;;;NaN;;;;;0 / 0;15514;2022-11-04 12:45:05:480
0.3089;-7.1853;-0.5842;-7.1021;-1.9086;6.4875;6.7933;-4.9847;-8.1179;1.4984;1.5658;0.5212;2.0;21.9;32.04;15.3;317.56;21.71;38.25;5.0;991.15;67.845;;;;NaN;;;;;0 / 0;16014;2022-11-04 12:45:05:980
0.6704;-4.877;1.834;-5.2723;-6.1083;5.5732;5.8541;-2.7146;-3.9404;-0.7288;-2.9711;-0.4873;2.0;28.32;21.78;25.02;293.79;38.53;43.41;5.0;991.07;62.325;;;;NaN;;;;;0 / 0;16514;2022-11-04 12:45:06:480
2.2553;-11.0352;2.5714;-2.744;-5.0331;7.9567;9.6013;-13.2784;-4.1068;1.9736;2.8749;0.3465;2.0;26.1;33.84;11.4;316.97;30.88;19.03;5.0;991.42;65.239;;;;NaN;;;;;0 / 0;17014;2022-11-04 12:45:06:980
-9.3616;-14.7273;4.4412;-6.013;-3.5508;6.8852;-5.489;-8.3918;-3.4064;-2.3311;-1.0298;-0.7683;2.0;23.64;30.06;21.24;311.26;21.23;41.13;5.0;991.34;57.91;;;;NaN;;;;;0 / 0;17515;2022-11-04 12:45:07:481
5.3082;-17.5908;1.1013;-2.1682;-5.9606;7.4793;13.5554;-16.9501;0.5296;2.1734;3.2909;-0.8728;2.0;31.08;26.58;18.12;309.11;48.42;9.66;5.0;992.08;65.61;;;;NaN;;;;;0 / 0;18015;2022-11-04 12:45:07:981
-9.6441;-13.8292;1.7933;-6.9992;-2.651;6.3367;7.1859;-12.6533;-7.9959;-2.8131;-0.7097;-0.4904;2.0;22.14;35.16;8.1;328.53;3.79;46.44;5.0;991.25;60.67;;;;NaN;;;;;0 / 0;18514;2022-11-04 12:45:08:480
-2.2697;3.8307;-7.6881;-1.8003;-6.7957;6.8372;-7.4943;1.4276;-16.2443;-1.8657;0.5878;0.3807;2.0;30.0;27.48;16.08;306.37;41.95;16.72;5.0;992.06;64.935;;;;NaN;;;;;0 / 0;19014;2022-11-04 12:45:08:980
5.3705;-11.6146;-2.1213;-7.7415;-0.5777;5.9922;10.9856;-11.3577;-8.6401;-2.5767;-0.6339;-0.257;2.0;21.18;35.58;9.0;330.49;3.38;52.26;5.0;991.14;67.977;;;;NaN;;;;;0 / 0;19514;2022-11-04 12:45:09:480
-4.8578;-4.7022;-7.645;-1.7296;-6.4781;7.1563;-0.509;5.0344;-9.5242;-1.5193;0.9213;0.3716;2.0;31.86;26.7;16.98;306.76;41.34;13.59;5.0;991.81;65.623;;;;NaN;;;;;0 / 0;20015;2022-11-04 12:45:09:981
3.2561;-8.0544;-2.3224;-6.637;-1.8054;6.9901;8.672;-5.7869;-7.3851;0.9077;1.1034;0.837;2.0;17.1;36.36;7.74;332.52;10.61;43.52;5.0;991.08;66.581;;;;NaN;;;;;0 / 0;20515;2022-11-04 12:45:10:481
-3.5386;-3.9361;-4.9539;-1.6582;-6.7317;6.9357;-0.973;4.5578;-9.0809;1.6456;-0.9528;-1.4586;2.0;29.34;20.7;23.58;295.33;48.05;32.16;5.0;991.28;63.39;;;;NaN;;;;;0 / 0;21014;2022-11-04 12:45:10:980
4.7693;-10.1685;-0.5339;-6.0279;-2.5091;7.317;9.296;-4.7432;-6.9459;1.4801;1.834;0.6446;2.0;15.72;34.44;13.5;328.15;25.91;25.96;5.0;991.23;63.174;;;;NaN;;;;;0 / 0;21515;2022-11-04 12:45:11:481
1.1301;-4.0606;0.5483;-4.2398;-6.9212;5.5037;6.9213;1.8883;-4.5748;-3.0721;-3.6485;-0.7695;2.0;18.36;25.08;25.92;307.24;29.68;47.59;5.0;991.11;58.697;;;;NaN;;;;;0 / 0;22014;2022-11-04 12:45:11:980
-2.3727;-6.7041;-0.0215;-3.5538;-4.7773;7.7922;0.7142;-1.4742;-8.1274;2.5613;2.6165;0.2512;2.0;15.36;32.04;14.34;327.98;29.15;24.52;5.0;991.8;66.585;;;;NaN;;;;;0 / 0;22514;2022-11-04 12:45:12:480
-1.3695;-13.4222;-1.1899;-6.6332;-4.4337;5.702;6.1664;-15.2616;-7.7825;-3.074;-3.3126;-0.8624;2.0;15.6;25.44;24.12;309.84;26.88;49.32;5.0;990.99;65.331;;;;NaN;;;;;0 / 0;23014;2022-11-04 12:45:12:980
-0.6943;7.1877;7.9371;-2.5987;-6.5547;6.8156;6.4869;-17.1174;-2.2834;2.4293;0.8328;-1.2985;2.0;20.7;24.42;19.5;313.45;41.94;20.87;5.0;992.16;65.596;;;;NaN;;;;;0 / 0;23515;2022-11-04 12:45:13:481
-0.9313;-18.017;-0.5435;-7.3964;-4.1082;4.9585;2.3156;-16.2216;-1.9586;-2.584;0.1419;-1.5838;2.0;12.48;31.5;13.5;329.9;6.04;55.92;5.0;991.23;57.452;;;;NaN;;;;;0 / 0;24015;2022-11-04 12:45:13:981
-4.4676;-33.9674;-2.648;-3.017;-6.6243;6.5717;2.0593;-21.0057;-2.7577;0.0763;-0.7494;1.5689;2.0;22.5;22.02;17.88;309.0;38.83;20.75;5.0;991.59;66.438;;;;NaN;;;;;0 / 0;24514;2022-11-04 12:45:14:480
-4.8387;-13.1971;-7.4487;-8.6585;-1.0941;4.4724;8.625;-12.3592;-7.5897;0.105;1.0905;0.4522;2.0;9.36;32.7;3.84;345.26;10.14;56.52;5.0;991.2;65.22;;;;NaN;;;;;0 / 0;25014;2022-11-04 12:45:14:980
-7.6043;-31.2069;-11.4757;-4.1612;-5.6574;6.8446;-5.0424;-5.1408;-16.1512;1.185;-0.6639;-1.0719;2.0;21.6;23.64;17.94;302.94;38.81;40.21;5.0;991.4;68.18;;;;NaN;;;;;0 / 0;25514;2022-11-04 12:45:15:480
-1.1109;-10.1589;-3.4668;-8.7477;-1.8778;4.0152;8.2832;-7.0361;-5.9976;0.5253;1.4546;1.0105;2.0;9.0;34.86;6.54;341.49;18.28;57.79;5.0;991.23;64.687;;;;NaN;;;;;0 / 0;26015;2022-11-04 12:45:15:981
-0.6847;-2.2721;0.2849;-5.728;-5.6368;5.6202;4.1575;4.4995;-5.1916;1.6584;-1.0579;-1.2979;2.0;23.58;21.54;23.82;292.06;32.52;62.25;5.0;991.1;66.946;;;;NaN;;;;;0 / 0;26514;2022-11-04 12:45:16:480
-1.9225;-9.7423;-3.7397;-8.984;-2.1658;3.2815;8.9457;-6.5207;-5.5655;0.7336;1.6745;0.9733;2.0;7.56;37.56;7.5;342.8;18.97;62.64;5.0;991.19;61.571;;;;NaN;;;;;0 / 0;27014;2022-11-04 12:45:16:980
0.6225;-0.7638;1.0798;-7.1359;-4.8553;4.6556;7.0402;4.1562;-3.0324;1.9089;-1.3242;-1.1623;2.0;21.18;20.22;28.08;290.93;27.47;71.25;5.0;990.96;55.549;;;;NaN;;;;;0 / 0;27514;2022-11-04 12:45:17:480
0.079;-6.8956;-0.2849;-8.8027;-3.1244;2.9868;11.6757;-5.7296;-2.0746;1.6541;1.8505;0.3709;2.0;5.46;36.3;15.36;336.05;25.15;56.37;5.0;991.25;65.157;;;;NaN;;;;;0 / 0;28014;2022-11-04 12:45:17:980
-0.1101;-6.2324;3.9289;-8.7727;-3.9097;1.9809;6.91;-5.0521;-0.0632;-2.5798;-2.6803;0.1626;2.0;10.62;23.64;32.52;301.11;17.69;84.96;5.0;991.12;55.938;;;;NaN;;;;;0 / 0;28514;2022-11-04 12:45:18:480
-4.5346;-3.2896;-0.8452;-8.3251;-3.2619;4.0277;8.4281;-3.3823;-3.841;2.9406;2.6574;0.0191;2.0;13.02;30.9;24.6;316.54;21.97;57.74;5.0;991.58;65.548;;;;NaN;;;;;0 / 0;29014;2022-11-04 12:45:18:980
-2.6695;-18.5485;-1.7693;-9.4395;-2.5934;0.5825;5.5442;-17.5065;0.6864;-3.113;-0.7078;-0.692;2.0;5.34;33.12;24.54;321.91;7.82;86.95;5.0;991.1;56.717;;;;NaN;;;;;0 / 0;29520;2022-11-04 12:45:19:486
-5.4232;-3.8666;0.8475;-7.7765;-3.6375;4.7397;7.075;-1.7402;-2.7286;2.4849;3.2866;-0.0157;2.0;14.28;31.44;23.82;316.69;27.38;52.14;5.0;991.42;67.218;;;;NaN;;;;;0 / 0;30014;2022-11-04 12:45:19:980
-2.2601;-17.9882;-0.8882;-9.2867;-2.8936;1.2466;2.621;-16.7874;-1.9768;-3.2077;-0.1098;-0.4763;2.0;6.06;32.34;24.36;321.94;7.3;82.89;5.0;991.38;61.075;;;;NaN;;;;;0 / 0;30515;2022-11-04 12:45:20:481
-9.4311;6.3401;6.0768;-6.526;-4.7249;5.5907;12.8638;-20.4582;0.7422;1.287;2.027;-0.9632;2.0;25.86;20.76;27.66;294.46;28.57;50.56;5.0;992.03;68.127;;;;NaN;;;;;0 / 0;31014;2022-11-04 12:45:20:980
0.7709;-11.3321;-5.7895;-9.6446;-1.4896;0.9658;6.6614;-12.081;-7.7632;-2.7618;-0.3413;0.0637;2.0;5.52;40.62;10.62;343.0;12.69;78.35;5.0;991.25;57.0;;;;NaN;;;;;0 / 0;31516;2022-11-04 12:45:21:482
-6.0193;-29.8087;-15.4815;-7.018;-4.4622;5.1968;0.6396;-12.961;-14.2807;-0.515;-0.5716;1.5841;2.0;23.04;25.14;28.14;298.87;26.69;59.86;5.0;992.23;66.163;;;;NaN;;;;;0 / 0;32014;2022-11-04 12:45:21:980
0.4549;-10.4893;-2.8515;-9.4877;-2.2131;1.121;9.1644;-6.2866;-3.3284;0.0622;0.7063;0.754;2.0;2.88;40.08;11.76;342.06;17.66;74.68;5.0;991.26;61.062;;;;NaN;;;;;0 / 0;32514;2022-11-04 12:45:22:480
-7.3457;-24.8647;-12.1389;-7.9291;-3.8683;4.2819;1.5722;-15.408;-13.6124;0.7824;-2.0145;-0.4678;2.0;19.5;26.1;29.16;301.42;22.36;68.83;5.0;991.75;64.607;;;;NaN;;;;;0 / 0;33014;2022-11-04 12:45:22:980
-0.6584;-9.783;-3.4237;-9.475;-2.5213;0.1932;8.4263;-7.877;-3.6696;1.5436;1.3642;0.3282;2.0;0.36;39.84;10.44;345.51;19.23;81.44;5.0;991.21;64.989;;;;NaN;;;;;0 / 0;33515;2022-11-04 12:45:23:481
-0.419;-2.3439;-0.4621;-8.6564;-3.4312;3.0764;9.0586;1.2931;-2.0804;0.535;-1.8245;-0.2259;0.0;16.56;20.52;34.08;293.16;19.33;85.69;5.0;991.43;55.97;;;;NaN;;;;;0 / 0;34014;2022-11-04 12:45:23:980
2.4349;-6.649;-1.9465;-9.2369;-3.2894;-0.1712;8.1523;-2.4809;2.1704;1.4;1.071;0.8572;0.0;-2.52;38.34;16.8;337.33;21.46;76.49;5.0;991.37;63.971;;;;NaN;;;;;0 / 0;34514;2022-11-04 12:45:24:480
0.2538;-2.9808;0.8667;-9.443;-2.5993;0.4941;12.2322;-0.4605;1.0143;1.2571;-1.6131;-0.7225;0.0;8.16;19.38;37.44;292.81;14.51;101.61;5.0;991.18;67.947;;;;NaN;;;;;0 / 0;35015;2022-11-04 12:45:24:981
-1.1875;-9.0935;0.0359;-9.1726;-3.3984;0.6966;5.0402;-1.9793;0.0504;2.196;3.1046;0.1425;0.0;2.04;32.52;27.0;320.73;17.83;76.81;5.0;991.53;65.573;;;;NaN;;;;;0 / 0;35514;2022-11-04 12:45:25:480
-0.5698;-2.2434;1.8364;-9.5892;-1.8092;0.9717;11.9786;0.4685;0.4648;-3.2346;-3.9607;-0.122;0.0;10.38;20.46;36.24;296.5;10.55;102.49;5.0;991.02;61.042;;;;NaN;;;;;0 / 0;36014;2022-11-04 12:45:25:980
-4.3048;-8.2842;0.1772;-9.2143;-3.3367;0.3645;4.5911;-0.6712;0.8613;2.3127;2.0588;0.2451;0.0;2.64;33.12;26.4;321.4;16.89;76.26;5.0;992.01;66.632;;;;NaN;;;;;0 / 0;36514;2022-11-04 12:45:26:480
-4.0366;-12.0862;-2.8706;-9.1595;-1.7726;-3.0217;5.0128;-10.9984;1.1112;-3.6555;-1.3877;-0.9387;0.0;-3.36;31.62;28.5;316.33;12.73;107.52;5.0;991.15;56.136;;;;NaN;;;;;0 / 0;37015;2022-11-04 12:45:26:981
-0.3831;-8.0999;-3.9361;-9.2449;-3.0303;1.2325;1.9303;9.538;6.3862;3.0549;2.3715;0.6862;0.0;11.16;24.6;33.72;303.07;14.9;78.59;5.0;992.2;66.653;;;;NaN;;;;;0 / 0;37514;2022-11-04 12:45:27:480
2.5594;-14.0878;0.9026;-8.3724;-2.415;-4.4989;12.7442;-11.4573;2.5285;-3.4796;-1.0224;-0.4519;0.0;-7.08;39.6;13.26;338.78;21.45;112.18;5.0;991.32;57.647;;;;NaN;;;;;0 / 0;38014;2022-11-04 12:45:27:980
-10.9849;-7.1135;-7.2404;-9.6031;-1.4348;1.3755;3.8663;2.7899;-9.394;1.0036;2.0258;-0.2521;0.0;12.66;21.72;36.06;297.65;12.1;86.79;5.0;991.79;69.48;;;;NaN;;;;;0 / 0;38514;2022-11-04 12:45:28:480
-1.7382;-16.5493;5.6315;-7.8454;-2.3975;-5.3732;9.337;-11.4868;2.7348;-3.427;-0.8911;-0.1782;0.0;-9.84;38.76;13.74;335.18;21.39;119.35;5.0;991.32;58.155;;;;NaN;;;;;0 / 0;39014;2022-11-04 12:45:28:980
-10.8939;-10.2355;-6.2372;-9.7796;-0.6184;0.3842;6.8515;7.471;-3.9157;-0.8254;0.3935;0.881;0.0;10.68;22.5;36.72;299.39;9.63;89.75;5.0;991.43;68.94;;;;NaN;;;;;0 / 0;39514;2022-11-04 12:45:29:480
6.8597;-14.6337;-1.0558;-7.197;-3.5932;-5.6091;14.6888;-8.4572;4.4814;0.4996;1.0124;0.5738;0.0;-11.46;40.26;2.58;347.68;22.41;124.4;5.0;991.24;64.022;;;;NaN;;;;;0 / 0;40015;2022-11-04 12:45:29:981
-8.2148;-8.3609;-10.688;-9.6858;-1.5102;-0.274;7.1575;-1.5879;-4.2678;-0.7692;0.6147;0.5059;0.0;6.24;26.22;33.48;309.32;0.57;99.23;5.0;991.36;65.328;;;;NaN;;;;;0 / 0;40515;2022-11-04 12:45:30:481
4.0965;-8.9786;-2.885;-7.2428;-3.974;-5.2839;11.3895;-4.509;2.4755;0.3542;0.9439;0.4137;0.0;-14.88;38.76;8.46;341.07;20.0;115.86;5.0;991.28;66.769;;;;NaN;;;;;0 / 0;41014;2022-11-04 12:45:30:980
-1.6137;-4.2904;2.5666;-9.5319;0.1532;-2.2998;8.8328;-3.7804;5.4481;2.4018;-0.1794;-1.5319;0.0;1.08;21.42;37.5;302.34;3.39;123.68;5.0;991.2;67.294;;;;NaN;;;;;0 / 0;41515;2022-11-04 12:45:31:481
2.0327;-9.3425;-1.5874;-6.7292;-4.2668;-5.7168;10.548;-3.7684;2.6833;1.959;1.1529;0.4443;0.0;-18.48;37.38;5.94;339.18;19.86;122.69;5.0;991.23;64.15;;;;NaN;;;;;0 / 0;42014;2022-11-04 12:45:31:980
0.7853;-2.071;1.743;-8.798;0.9235;-4.2322;8.2354;-3.4613;5.5131;-1.2414;-1.9002;0.1846;0.0;-5.1;22.14;36.84;304.41;1.0;129.84;5.0;991.08;59.235;;;;NaN;;;;;0 / 0;42514;2022-11-04 12:45:32:480
3.4644;-8.1095;1.3551;-5.0162;-4.1325;-7.3437;8.2388;-5.3728;7.9614;1.7232;3.5847;-0.119;0.0;-22.92;35.52;7.86;332.66;15.03;125.49;5.0;991.26;66.528;;;;NaN;;;;;0 / 0;43014;2022-11-04 12:45:32:980
2.4014;-0.2729;0.6177;-5.5267;1.1025;-8.0256;7.0949;-10.0356;10.4916;-1.1167;-2.8275;-0.1941;0.0;-16.08;31.02;23.76;319.95;8.13;157.83;5.0;991.17;65.707;;;;NaN;;;;;0 / 0;43514;2022-11-04 12:45:33:480
1.8196;-9.4957;0.5363;-6.2936;-2.0716;-7.2298;18.4995;-18.7226;9.0517;1.8563;4.2787;0.1633;0.0;-19.08;31.98;20.28;319.01;-5.8;125.82;5.0;991.43;66.908;;;;NaN;;;;;0 / 0;44015;2022-11-04 12:45:33:981
-2.9568;-19.6354;-2.071;-2.4738;-1.1556;-9.4189;-1.9459;-17.7185;13.9798;-2.6158;-3.1867;-1.2271;0.0;-17.28;38.22;3.6;331.87;29.87;168.74;5.0;991.19;65.652;;;;NaN;;;;;0 / 0;44514;2022-11-04 12:45:34:480
1.549;-8.8445;1.3408;-5.7599;-1.9691;-7.6887;17.9946;-19.2824;10.758;3.918;4.3324;-2.0988;0.0;-17.76;33.9;17.4;323.59;-7.76;128.07;5.0;991.79;64.542;;;;NaN;;;;;0 / 0;45015;2022-11-04 12:45:34:981
