sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.4262;3.9193;8.641;-0.5335;5.2197;8.2849;2.4249;0.3662;-0.549;-0.036;0.2637;-0.5811;5368.0;2.22;6.3;-47.16;357.7;-31.96;0.97;5.0;982.53;54.34;;;;NaN;;;;;0 / 0;5010;2022-10-31 17:17:26:527
-0.3543;4.7214;8.8253;-0.2551;5.5854;8.0566;0.8512;-0.665;-0.1315;0.1038;-0.0228;-0.0808;5377.0;2.76;3.78;-48.72;357.57;-33.24;2.01;5.0;982.58;53.482;;;;NaN;;;;;0 / 0;5510;2022-10-31 17:17:27:027
0.0024;3.4093;7.6091;-0.2535;5.6635;8.0019;0.4426;-1.895;-0.4695;0.0593;0.5179;0.1636;5180.0;2.28;2.7;-48.42;355.95;-33.9;-0.09;5.0;982.53;56.621;;;;NaN;;;;;0 / 0;6010;2022-10-31 17:17:27:527
-2.9616;2.7821;7.8222;0.0784;5.2341;8.2926;0.027;-1.8559;1.0666;0.2272;0.0389;0.5081;5297.0;7.2;3.3;-48.0;346.79;-33.06;0.31;5.0;982.45;58.798;;;;NaN;;;;;0 / 0;6511;2022-10-31 17:17:28:028
0.5387;2.3032;12.5459;0.9686;5.0845;8.3295;1.325;-1.6177;0.4791;0.2767;-0.3972;-0.6971;5257.0;1.44;4.74;-48.3;350.96;-29.65;-4.13;5.0;982.51;53.926;;;;NaN;;;;;0 / 0;7010;2022-10-31 17:17:28:527
-0.1628;3.4644;11.9737;0.3603;4.4383;8.7374;-1.0833;-0.4926;5.4031;-0.0861;-0.1852;0.8349;5339.0;3.66;7.26;-48.3;346.73;-31.57;-3.94;5.0;982.46;58.213;;;;NaN;;;;;0 / 0;7510;2022-10-31 17:17:29:027
1.3815;5.6817;11.3512;0.7034;5.0978;8.3479;0.3668;0.0308;-0.0804;-0.248;-0.3422;-0.0875;5552.0;7.92;2.94;-46.92;335.38;-30.94;-4.98;5.0;982.5;56.183;;;;NaN;;;;;0 / 0;8010;2022-10-31 17:17:29:527
-1.3575;5.009;8.6889;0.4533;5.1448;8.3364;-1.4085;-1.0053;0.4458;-0.1142;0.618;-0.0509;5496.0;3.78;4.08;-48.0;343.78;-33.17;-5.43;5.0;982.49;60.378;;;;NaN;;;;;0 / 0;8510;2022-10-31 17:17:30:027
1.0654;4.3694;8.459;1.0368;4.9447;8.4051;0.2298;-0.6208;0.437;0.0409;0.1752;0.0805;5404.0;7.62;3.36;-46.86;332.29;-31.46;-7.23;5.0;982.55;63.277;;;;NaN;;;;;0 / 0;9010;2022-10-31 17:17:30:527
0.7709;3.644;7.0608;1.0684;5.2318;8.2254;-1.1858;-1.401;-2.2468;-0.5376;-0.0582;-0.5457;5054.0;3.84;2.28;-48.06;337.3;-32.11;-8.59;5.0;982.5;63.588;;;;NaN;;;;;0 / 0;9510;2022-10-31 17:17:31:027
1.154;3.7445;10.0272;0.2724;4.7378;8.5819;-0.4591;-1.2375;0.4996;0.3439;0.4665;-0.3471;5239.0;4.32;5.7;-47.04;345.78;-30.53;-4.05;5.0;982.5;60.606;;;;NaN;;;;;0 / 0;10010;2022-10-31 17:17:31:527
4.2497;1.7526;10.5611;0.3497;5.5078;8.1063;2.181;-1.8925;-1.3328;-0.4502;0.2857;-0.2408;5093.0;4.86;1.2;-47.64;345.62;-32.57;-2.16;5.0;982.54;56.576;;;;NaN;;;;;0 / 0;10512;2022-10-31 17:17:32:029
-0.4166;4.6376;12.3616;0.186;4.8594;8.516;2.7756;-1.3758;6.0482;0.5327;0.1501;0.7262;5072.0;3.72;4.74;-46.86;353.88;-31.51;1.1;5.0;982.51;60.414;;;;NaN;;;;;0 / 0;11010;2022-10-31 17:17:32:527
2.6839;2.0566;14.5762;0.4183;4.9545;8.4527;-0.4518;0.9642;2.9943;-0.2755;-0.2036;0.1385;5149.0;3.84;3.36;-47.16;349.35;-31.84;-1.38;5.0;982.49;56.073;;;;NaN;;;;;0 / 0;11510;2022-10-31 17:17:33:027
0.7877;4.9826;9.2515;-0.4604;5.8533;7.8547;-2.1373;-0.6002;2.6872;0.2211;-0.0215;0.7647;4949.0;6.18;-1.26;-46.02;347.53;-35.84;0.27;5.0;982.49;57.826;;;;NaN;;;;;0 / 0;12010;2022-10-31 17:17:33:527
-0.972;5.2125;7.8916;0.1686;5.7379;7.951;-0.3984;0.9686;0.0316;-0.5919;-0.3441;0.2106;4804.0;6.66;-1.32;-45.54;346.27;-35.81;0.76;5.0;982.49;59.84;;;;NaN;;;;;0 / 0;12510;2022-10-31 17:17:34:027
-1.9968;4.9252;6.4814;-0.168;6.1371;7.6471;0.3883;-0.4817;-0.2942;-0.1448;0.8551;0.1074;4248.0;3.36;-2.4;-43.38;355.75;-39.17;1.45;5.0;982.46;67.068;;;;NaN;;;;;0 / 0;13010;2022-10-31 17:17:34:527
-0.0287;3.3136;5.2244;-0.1882;5.8563;7.8638;0.485;-2.344;-0.7024;0.256;0.3841;-0.2952;3671.0;8.28;-0.24;-43.62;341.39;-33.84;-0.32;5.0;982.53;61.212;;;;NaN;;;;;0 / 0;13510;2022-10-31 17:17:35:027
2.0039;4.8578;7.9251;0.8696;6.0429;7.6745;0.8566;-1.8578;-1.861;0.2376;0.1654;-0.4669;3324.0;4.08;0.36;-45.72;344.62;-35.36;-4.08;5.0;982.47;54.454;;;;NaN;;;;;0 / 0;14010;2022-10-31 17:17:35:527
-0.158;2.897;6.7136;1.3286;5.2341;8.1859;0.0409;0.3327;1.4654;-0.0812;0.1275;-0.4693;2681.0;5.58;4.14;-47.22;336.84;-33.58;-7.71;5.0;982.53;67.187;;;;NaN;;;;;0 / 0;14510;2022-10-31 17:17:36:027
2.0039;4.4963;7.0273;1.4047;5.909;7.6994;0.1923;-2.5212;-2.6976;0.1539;-0.0533;-0.5756;2193.0;5.7;-1.32;-51.72;330.92;-31.84;-9.28;5.0;982.52;65.686;;;;NaN;;;;;0 / 0;15010;2022-10-31 17:17:36:527
4.1659;5.2149;8.4087;1.0271;4.3988;8.7044;1.6185;0.6652;1.2989;-0.5168;0.4849;-0.5829;1619.0;9.42;3.6;-52.5;335.59;-32.2;-5.4;5.0;982.47;66.668;;;;NaN;;;;;0 / 0;15510;2022-10-31 17:17:37:027
2.5259;2.071;13.6401;1.219;4.8031;8.4625;-0.4625;-2.8207;2.7594;1.788;0.2692;0.7891;1372.0;10.74;1.98;-50.04;323.63;-26.06;-6.93;5.0;982.5;61.434;;;;NaN;;;;;0 / 0;16010;2022-10-31 17:17:37:527
-1.6855;4.2449;11.8277;0.7813;6.1207;7.6222;0.1644;0.2243;1.9358;0.4374;-1.002;0.141;1679.0;18.36;-9.0;-46.56;313.73;-36.79;-3.8;5.0;982.46;69.92;;;;NaN;;;;;0 / 0;16510;2022-10-31 17:17:38:027
-1.664;4.2976;10.2403;-0.4933;5.7004;7.9644;0.8141;-0.5454;1.8138;0.5919;0.1654;-0.1046;2087.0;21.72;-5.76;-45.12;317.04;-34.93;2.61;5.0;982.44;63.65;;;;NaN;;;;;0 / 0;17010;2022-10-31 17:17:38:527
-1.3072;2.7031;6.2611;-0.1238;5.113;8.3674;2.3695;0.461;-1.7926;-0.5266;0.2625;-0.8645;2331.0;17.4;-1.8;-46.62;329.46;-33.9;2.74;5.0;982.42;66.394;;;;NaN;;;;;0 / 0;17510;2022-10-31 17:17:39:027
0.5267;2.4253;5.2101;-0.1738;4.6456;8.6347;0.5233;-1.3991;-4.1719;-0.6127;0.2417;-0.4833;2632.0;23.34;-2.52;-43.56;307.2;-27.01;0.2;5.0;982.5;53.838;;;;NaN;;;;;0 / 0;18009;2022-10-31 17:17:39:526
-0.1053;3.1364;7.554;-0.3796;5.4547;8.1408;1.7467;-1.8155;-2.1143;0.6072;-0.1364;-0.9592;3238.0;20.58;-2.7;-45.0;313.16;-27.31;1.89;5.0;982.55;54.781;;;;NaN;;;;;0 / 0;18509;2022-10-31 17:17:40:026
1.3072;7.123;8.7296;-0.8005;5.1813;8.2876;0.8771;0.5315;0.2361;0.0935;-0.0466;-0.6434;3703.0;16.92;0.24;-46.68;335.29;-30.88;6.6;5.0;982.49;53.962;;;;NaN;;;;;0 / 0;19010;2022-10-31 17:17:40:527
0.0622;2.9856;12.5699;-1.9188;4.6482;8.4192;4.3656;-2.7688;5.3358;0.5131;0.0921;-0.2023;3974.0;20.16;3.12;-44.28;330.54;-31.96;6.16;5.0;982.45;54.403;;;;NaN;;;;;0 / 0;19510;2022-10-31 17:17:41:027
-4.0797;3.9768;12.9098;-1.5876;4.4183;8.6098;1.7169;3.0663;2.4781;-1.8827;0.3792;-0.4546;4490.0;12.9;4.86;-46.2;357.78;-32.99;14.38;5.0;982.46;63.806;;;;NaN;;;;;0 / 0;20010;2022-10-31 17:17:41:527
-0.0551;4.7501;13.767;-0.7722;4.8898;8.4655;-0.6931;0.8327;2.6415;-0.5345;0.0444;0.6657;4620.0;9.66;2.88;-47.1;354.76;-33.89;8.81;5.0;982.44;53.031;;;;NaN;;;;;0 / 0;20510;2022-10-31 17:17:42:027
1.6855;6.0528;9.0839;-0.0912;5.395;8.1888;1.4415;0.3011;-0.1272;-0.7214;0.3157;-0.0484;4519.0;4.74;0.18;-48.84;347.4;-34.51;-1.39;5.0;982.49;66.26;;;;NaN;;;;;0 / 0;21011;2022-10-31 17:17:42:528
-1.5562;3.4524;7.1015;-0.9335;5.0976;8.3255;0.2296;-0.4792;-0.7739;-0.1185;0.5105;0.4024;4782.0;9.12;2.34;-48.3;348.3;-31.34;4.06;5.0;982.45;66.236;;;;NaN;;;;;0 / 0;21510;2022-10-31 17:17:43:027
-3.2489;3.1651;4.1348;-1.0576;5.3571;8.1458;-1.8274;-2.3787;-0.8743;-0.0544;0.3847;0.0884;4838.0;8.7;0.3;-49.38;349.35;-36.35;4.04;5.0;982.38;65.91;;;;NaN;;;;;0 / 0;22010;2022-10-31 17:17:43:527
-1.4988;3.0335;7.044;-0.8574;5.2146;8.2609;1.4081;-1.9441;-2.7899;0.0305;0.0689;-0.2744;4843.0;14.4;0.72;-48.36;340.82;-30.0;6.05;5.0;982.43;62.816;;;;NaN;;;;;0 / 0;22509;2022-10-31 17:17:44:026
-0.6728;4.1132;7.1973;-0.1774;5.1636;8.3352;0.2756;-1.5005;-2.7133;-0.171;-0.4772;-1.0606;4755.0;6.84;1.02;-50.34;347.76;-32.6;1.09;5.0;982.43;69.313;;;;NaN;;;;;0 / 0;23011;2022-10-31 17:17:44:528
-0.5291;4.8459;5.7703;-0.8423;5.2956;8.2108;1.4049;-2.0778;1.4908;-0.2621;-0.0857;-0.2256;4752.0;2.76;-0.84;-50.82;7.23;-34.24;7.33;5.0;982.45;61.945;;;;NaN;;;;;0 / 0;23510;2022-10-31 17:17:45:027
0.1101;4.1228;8.1214;-0.2035;4.8128;8.542;1.7286;-1.899;-1.1915;0.3922;0.0854;-0.7656;4828.0;-4.44;1.38;-52.08;14.16;-28.15;2.63;5.0;982.43;59.982;;;;NaN;;;;;0 / 0;24011;2022-10-31 17:17:45:528
2.2434;4.288;8.811;-0.669;4.7173;8.5715;3.384;0.2222;-0.0526;-0.5852;0.3004;-0.5676;4926.0;-5.46;-0.54;-52.26;22.89;-31.19;6.45;5.0;982.39;61.616;;;;NaN;;;;;0 / 0;24510;2022-10-31 17:17:46:027
2.375;3.4237;9.3066;-0.5166;5.3907;8.1758;0.4902;-2.6637;0.4292;0.0238;0.1965;0.786;4671.0;-8.28;-6.18;-51.54;32.72;-28.28;4.64;5.0;982.38;58.203;;;;NaN;;;;;0 / 0;25010;2022-10-31 17:17:46:527
-2.5283;3.5291;11.3991;-0.3542;5.7949;7.9034;1.1898;0.0209;2.6984;0.4808;0.3694;1.0701;4827.0;-0.54;-6.66;-51.78;3.37;-33.81;0.4;5.0;982.39;67.499;;;;NaN;;;;;0 / 0;25510;2022-10-31 17:17:47:027
0.7781;5.8422;10.2044;-0.5719;4.71;8.5825;-0.5989;1.0268;1.6195;-0.4386;-0.7729;0.5979;5118.0;3.18;-0.78;-50.76;5.92;-30.34;6.26;5.0;982.39;54.625;;;;NaN;;;;;0 / 0;26010;2022-10-31 17:17:47:527
-0.7997;5.835;9.7686;-0.9078;4.9102;8.4402;-1.338;0.4555;2.5687;0.0812;-0.1596;-0.0356;5100.0;-2.46;-2.58;-49.8;14.24;-32.55;4.76;5.0;982.39;67.936;;;;NaN;;;;;0 / 0;26510;2022-10-31 17:17:48:027
0.158;5.9667;9.3473;-0.1371;4.4167;8.7547;-2.2667;0.2496;1.9357;-0.1167;-0.9586;0.2998;5011.0;-8.16;0.84;-46.44;27.18;-26.74;3.69;5.0;982.4;60.331;;;;NaN;;;;;0 / 0;27010;2022-10-31 17:17:48:527
0.9529;5.179;9.6202;0.3771;3.9793;8.9551;0.0466;-0.2036;2.3961;0.6219;0.0341;-0.2078;4789.0;-16.02;2.46;-43.5;32.47;-22.82;-5.13;5.0;982.37;58.149;;;;NaN;;;;;0 / 0;27510;2022-10-31 17:17:49:027
-1.4054;4.6759;9.3808;0.5617;4.1379;8.8731;-0.7125;0.1142;4.0056;-0.0409;0.3609;0.5368;5215.0;-11.76;4.5;-45.6;18.51;-26.42;-4.36;5.0;982.33;63.554;;;;NaN;;;;;0 / 0;28010;2022-10-31 17:17:49:527
0.6345;3.6871;4.8411;1.0174;4.1858;8.8099;0.7878;0.447;-2.9223;0.1374;0.367;-0.5628;4968.0;-12.24;5.22;-46.62;12.81;-26.16;-7.4;5.0;982.35;66.381;;;;NaN;;;;;0 / 0;28509;2022-10-31 17:17:50:026
1.494;3.0694;6.7328;-0.0949;5.0896;8.382;1.5123;-2.2285;-5.1091;0.2883;0.4812;-0.0252;4655.0;-4.62;1.68;-48.72;11.64;-25.14;-0.39;5.0;982.28;62.548;;;;NaN;;;;;0 / 0;29010;2022-10-31 17:17:50:527
-0.4788;2.8778;5.3777;0.0471;5.0667;8.3962;1.2362;-0.252;-4.1992;-0.6445;0.4635;-0.4681;4969.0;-3.96;0.24;-50.34;3.72;-30.8;-2.67;5.0;982.27;52.084;;;;NaN;;;;;0 / 0;29511;2022-10-31 17:17:51:028
0.1197;4.1204;7.8126;-0.4419;4.9843;8.434;0.8106;-1.7904;-3.3244;0.2199;-0.1119;-0.0716;5099.0;-0.18;0.72;-49.32;4.65;-29.54;2.38;5.0;982.27;52.567;;;;NaN;;;;;0 / 0;30010;2022-10-31 17:17:51:527
1.573;5.2628;6.7112;-0.0879;5.1389;8.3519;-0.8554;-1.6792;-1.3462;0.3097;0.3114;-0.2054;5092.0;-3.42;-0.66;-48.66;3.38;-30.84;-1.83;5.0;982.29;55.13;;;;NaN;;;;;0 / 0;30509;2022-10-31 17:17:52:026
0.8236;6.2779;9.2132;0.38;5.0741;8.3833;-0.1933;0.7704;0.9951;-0.0281;0.2717;0.0573;5113.0;-2.28;-0.9;-48.6;3.67;-32.7;-0.42;5.0;982.27;54.695;;;;NaN;;;;;0 / 0;31010;2022-10-31 17:17:52:527
3.0933;1.8172;12.1796;0.3224;4.9054;8.4855;2.8882;-3.6341;2.6479;0.394;0.006;0.0133;5174.0;-0.18;1.44;-47.88;358.35;-31.25;-0.89;5.0;982.31;55.942;;;;NaN;;;;;0 / 0;31510;2022-10-31 17:17:53:027
-0.9505;7.2428;9.4981;0.0724;4.9446;8.4685;1.2492;1.283;1.8819;-0.4007;-0.4436;0.017;5216.0;-3.0;0.18;-48.84;6.73;-32.91;0.16;5.0;982.49;58.073;;;;NaN;;;;;0 / 0;32010;2022-10-31 17:17:53:527
2.0925;2.5307;10.1326;0.0852;5.1145;8.3669;-1.2895;1.5393;0.9469;0.2596;-0.2152;0.3425;5031.0;-2.1;-0.96;-47.94;6.7;-28.39;0.69;5.0;982.21;58.751;;;;NaN;;;;;0 / 0;32510;2022-10-31 17:17:54:027
-2.1787;5.6865;10.4701;0.007;4.8832;8.5044;2.1334;0.4299;1.202;-0.5217;-0.1388;0.6015;5110.0;0.96;-0.84;-47.76;2.13;-31.23;2.26;5.0;982.27;64.879;;;;NaN;;;;;0 / 0;33010;2022-10-31 17:17:54:527
-0.0192;7.5349;10.8173;-0.1142;4.7308;8.5893;-0.6903;0.9318;4.3612;0.4056;0.1;-0.2225;5186.0;-0.54;1.98;-47.34;3.41;-28.31;0.53;5.0;982.28;57.179;;;;NaN;;;;;0 / 0;33510;2022-10-31 17:17:55:027
-1.3192;4.2162;9.309;-0.0167;5.0157;8.4269;0.0143;-0.1049;1.0233;0.0116;0.5411;0.9302;5101.0;-1.74;1.5;-47.94;5.97;-29.7;0.79;5.0;982.24;54.885;;;;NaN;;;;;0 / 0;34010;2022-10-31 17:17:55:527
-0.1987;6.1534;8.8445;0.4567;4.6622;8.6154;1.4826;1.5822;2.2306;0.3341;0.1196;-0.2237;4822.0;4.2;2.76;-47.16;343.53;-29.03;-4.23;5.0;982.22;58.959;;;;NaN;;;;;0 / 0;34510;2022-10-31 17:17:56:027
0.5531;4.288;10.4486;0.4034;3.342;9.2108;-0.0323;0.1583;-0.5387;-0.4246;0.2259;-0.6623;4824.0;1.32;9.18;-46.92;347.9;-23.01;-5.73;5.0;982.23;57.435;;;;NaN;;;;;0 / 0;35010;2022-10-31 17:17:56:527
1.2258;3.7469;8.2052;0.36;3.1433;9.2823;0.4277;0.2254;-1.8767;-0.1869;-0.9281;-0.2097;4984.0;4.98;9.54;-45.78;347.66;-19.85;-0.59;5.0;982.26;57.705;;;;NaN;;;;;0 / 0;35509;2022-10-31 17:17:57:026
-0.5722;3.3184;7.0967;0.3265;4.5657;8.6729;-0.1733;-0.0861;-0.1779;0.292;0.1752;-0.5047;5046.0;-0.78;5.76;-47.28;354.96;-26.97;-4.08;5.0;982.25;57.095;;;;NaN;;;;;0 / 0;36010;2022-10-31 17:17:57:527
1.1899;3.3758;5.2795;0.2638;3.6571;9.0954;1.3427;-0.638;-1.7234;-0.347;0.2399;-0.2164;5042.0;3.18;10.08;-47.64;351.6;-25.03;-1.59;5.0;982.29;54.298;;;;NaN;;;;;0 / 0;36510;2022-10-31 17:17:58:027
-0.6871;3.304;3.6416;0.0656;4.2884;8.8191;0.3271;-0.4864;-3.9876;0.0464;-0.093;-0.5029;5142.0;1.38;7.92;-48.96;358.47;-22.43;0.35;5.0;982.36;57.87;;;;NaN;;;;;0 / 0;37010;2022-10-31 17:17:58:527
-0.1006;2.7725;6.9531;0.0201;3.9865;8.9598;1.2153;-1.4678;-3.7473;-0.1307;0.202;0.2558;4878.0;5.46;8.1;-49.8;350.09;-25.72;-0.05;5.0;982.61;61.992;;;;NaN;;;;;0 / 0;37510;2022-10-31 17:17:59:027
-0.2227;3.2322;5.574;0.3937;3.4833;9.1587;-0.5828;-1.8265;-2.639;0.0043;0.3224;-0.4107;5017.0;-1.44;9.12;-50.4;356.1;-22.38;-3.28;5.0;982.2;54.651;;;;NaN;;;;;0 / 0;38010;2022-10-31 17:17:59:527
0.5387;1.4389;6.5915;-0.2203;3.1822;9.2734;-1.3216;-0.6419;1.4769;0.1368;-0.1284;0.2949;4836.0;-1.2;9.3;-50.58;8.42;-20.86;3.29;5.0;982.2;57.165;;;;NaN;;;;;0 / 0;38510;2022-10-31 17:18:00:027
1.2713;1.549;7.5756;0.1677;3.5066;9.1568;-0.8094;-0.679;-1.7679;0.3512;-0.1321;-0.4614;4824.0;-5.88;6.6;-48.9;7.2;-21.16;-3.41;5.0;982.25;60.821;;;;NaN;;;;;0 / 0;39010;2022-10-31 17:18:00:527
-0.1939;2.3727;9.7567;-0.0135;3.5543;9.1399;-0.8197;-1.2822;-0.111;0.0208;0.2381;0.5533;4626.0;-4.44;5.82;-48.24;12.9;-21.71;1.59;5.0;982.27;54.149;;;;NaN;;;;;0 / 0;39511;2022-10-31 17:18:01:028
4.209;1.0199;12.1054;0.4745;3.3654;9.1989;2.7792;-2.3478;-0.5747;-0.0299;0.1678;0.2558;4724.0;-8.4;8.16;-47.52;17.17;-19.17;-0.93;5.0;982.26;58.908;;;;NaN;;;;;0 / 0;40011;2022-10-31 17:18:01:528
-0.996;2.2697;14.2506;-0.0845;3.2916;9.2373;0.9129;-1.2135;5.8156;-0.2059;-0.1504;0.4788;4797.0;-7.38;7.5;-46.92;20.37;-21.3;2.52;5.0;982.31;55.13;;;;NaN;;;;;0 / 0;40509;2022-10-31 17:18:02:026
3.2322;0.8188;11.4613;0.5094;2.9235;9.3469;-0.1167;-0.1103;2.6556;0.3005;-0.1883;0.086;4923.0;-7.86;9.3;-46.44;18.71;-16.56;-0.78;5.0;982.31;50.909;;;;NaN;;;;;0 / 0;41010;2022-10-31 17:18:02:527
-1.9106;2.3559;10.3241;-0.1519;3.4069;9.1946;1.6292;1.221;2.2213;-0.0318;0.5875;-0.6135;4689.0;-11.4;3.78;-46.98;28.15;-19.62;-0.63;5.0;982.16;53.469;;;;NaN;;;;;0 / 0;41509;2022-10-31 17:18:03:026
-0.3591;4.9874;8.2268;0.1951;3.4343;9.1835;0.2215;1.1984;4.2578;-0.2957;0.1208;-0.2317;4657.0;-9.78;5.7;-46.32;24.3;-21.34;0.1;5.0;982.18;52.633;;;;NaN;;;;;0 / 0;42010;2022-10-31 17:18:03:527
-0.3472;4.0797;5.9212;-0.113;4.2684;8.8283;0.3476;0.3237;-0.24;0.1869;0.4427;-0.6898;4696.0;-15.18;-1.62;-45.24;37.09;-24.47;-2.63;5.0;982.21;51.801;;;;NaN;;;;;0 / 0;42510;2022-10-31 17:18:04:027
0.4956;4.1659;7.3601;-0.6103;3.6514;9.081;0.2846;0.9502;0.6948;0.1295;-0.1987;-0.2103;4398.0;-11.94;1.92;-45.84;39.7;-23.48;5.42;5.0;982.22;51.447;;;;NaN;;;;;0 / 0;43010;2022-10-31 17:18:04:527
1.4581;3.9576;7.1135;0.0524;3.9761;8.9643;0.5797;-0.3058;-4.0271;-0.2773;-0.2036;-0.5957;3871.0;-19.14;-1.74;-43.26;48.09;-22.96;-2.64;5.0;982.18;51.993;;;;NaN;;;;;0 / 0;43510;2022-10-31 17:18:05:027
0.6584;4.4221;8.5332;-0.2686;3.4243;9.1855;1.0898;-1.0397;-3.712;-0.1454;0.9717;0.6755;3909.0;-17.28;1.5;-44.7;45.23;-19.44;0.0;5.0;982.17;52.844;;;;NaN;;;;;0 / 0;44010;2022-10-31 17:18:05:527
1.0008;3.8211;6.4503;0.0425;3.9565;8.973;-0.9811;-1.0619;-2.4509;-0.2492;0.3089;-0.2188;3742.0;-19.2;-0.78;-43.44;42.21;-24.09;-4.47;5.0;982.19;51.934;;;;NaN;;;;;0 / 0;44510;2022-10-31 17:18:06:027
0.4094;2.2625;7.1207;-0.6887;3.6186;9.0885;1.0862;-1.222;-3.9886;-0.3958;0.5056;0.1196;3843.0;-16.68;-0.48;-44.58;50.08;-20.63;2.14;5.0;982.18;52.335;;;;NaN;;;;;0 / 0;45009;2022-10-31 17:18:06:526
