sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-7.1326;-17.3155;-4.4772;-1.461;-9.0086;-3.5888;1.6094;-24.195;-6.6874;-0.5632;2.213;-1.399;0.0;23.64;29.34;10.68;104.72;64.37;157.99;5.0;981.61;67.424;;;;NaN;;;;;0 / 0;14018;2022-10-31 15:21:54:267
2.4828;-15.6036;-2.9113;-1.5189;-9.5946;1.3441;1.7727;-3.9665;-2.2515;-1.1112;0.4898;-0.1064;0.0;19.38;35.58;0.36;274.1;71.55;34.75;5.0;981.16;63.208;;;;NaN;;;;;0 / 0;14518;2022-10-31 15:21:54:767
-6.2156;-10.4797;-9.5436;-1.3022;-8.8555;-4.0068;1.6374;-16.0954;-9.5184;-0.4319;-1.5194;0.6125;0.0;24.78;31.26;9.36;91.84;64.06;163.2;5.0;981.39;65.128;;;;NaN;;;;;0 / 0;15018;2022-10-31 15:21:55:267
0.6273;-8.2507;-3.0933;-1.1003;-9.4116;2.5263;0.4108;-0.5438;-5.4688;1.6127;1.5612;0.2662;0.0;19.14;37.38;-3.9;243.62;83.01;26.72;5.0;981.15;63.26;;;;NaN;;;;;0 / 0;15518;2022-10-31 15:21:55:767
-3.0095;-7.0488;-7.1422;-1.4994;-8.715;-4.2392;1.9471;7.4221;5.544;0.2193;-1.5004;0.3157;0.0;24.0;27.0;16.74;107.67;61.53;167.48;5.0;981.27;67.067;;;;NaN;;;;;0 / 0;16018;2022-10-31 15:21:56:267
2.466;-5.0952;-3.5889;-0.8356;-9.6641;1.441;1.767;5.4001;-1.496;1.9254;2.5386;-0.1718;0.0;16.38;36.3;2.7;109.06;81.62;153.45;5.0;981.31;63.418;;;;NaN;;;;;0 / 0;16518;2022-10-31 15:21:56:767
0.486;-0.3759;2.4876;-1.2773;-8.4509;-4.8084;1.2917;7.3184;7.1811;1.4056;-0.6617;-0.6306;0.0;19.68;24.54;20.7;146.77;75.61;161.99;5.0;981.18;68.158;;;;NaN;;;;;0 / 0;17018;2022-10-31 15:21:57:267
0.237;-5.7919;-1.8555;-0.9442;-9.5849;1.8461;2.6896;2.2176;-6.4574;1.6066;1.5331;0.3645;0.0;17.52;37.14;1.56;172.81;87.43;102.86;5.0;981.62;66.841;;;;NaN;;;;;0 / 0;17519;2022-10-31 15:21:57:768
1.5969;-1.9321;2.8778;-1.5304;-8.264;-5.0531;0.5033;7.3447;7.3563;-2.0128;-2.2225;0.0829;0.0;21.78;24.48;20.1;127.08;70.03;170.26;5.0;981.18;67.646;;;;NaN;;;;;0 / 0;18018;2022-10-31 15:21:58:267
-2.5546;-7.3697;2.0758;-0.4957;-9.7929;0.1504;-0.4788;1.0203;-2.2238;2.3158;0.5496;-0.1749;0.0;17.82;34.2;5.34;86.97;73.52;166.17;5.0;981.67;62.514;;;;NaN;;;;;0 / 0;18518;2022-10-31 15:21:58:767
0.431;-4.2425;2.4277;-0.9795;-8.874;-4.0574;1.4943;1.5522;5.7023;-2.6114;-2.3715;-0.3447;0.0;16.62;27.78;18.54;185.11;83.65;133.72;5.0;981.14;59.594;;;;NaN;;;;;0 / 0;19018;2022-10-31 15:21:59:267
-0.6393;-8.1741;-0.4142;-0.3024;-9.4065;-2.7563;3.2688;-0.4364;4.0635;2.1808;1.6614;-0.4216;0.0;19.2;30.0;11.64;86.8;58.96;162.72;5.0;981.57;62.96;;;;NaN;;;;;0 / 0;19517;2022-10-31 15:21:59:766
-6.3162;-18.7616;-3.8068;-0.5525;-9.7908;0.0674;-2.323;-5.5542;2.4872;-3.2394;-0.0405;-1.2708;0.0;12.54;34.8;7.2;310.3;72.87;19.84;5.0;981.1;60.476;;;;NaN;;;;;0 / 0;20019;2022-10-31 15:22:00:268
-5.7871;-6.8645;-7.2475;-0.4535;-9.6827;-1.4862;-4.1888;5.366;2.5062;3.1521;1.5453;0.2344;0.0;16.5;29.64;9.3;80.66;60.61;158.91;5.0;981.75;66.711;;;;NaN;;;;;0 / 0;20518;2022-10-31 15:22:00:767
-6.546;-15.1128;5.2508;-0.2976;-9.6768;-1.5626;-0.8899;-2.0647;7.5891;-1.8809;-4.9665;-0.071;0.0;8.22;29.76;14.16;317.47;77.0;28.69;5.0;981.1;62.676;;;;NaN;;;;;0 / 0;21018;2022-10-31 15:22:01:267
0.261;-6.7543;-1.6113;-0.5053;-9.2979;-3.0765;3.4406;-3.4252;4.8147;3.3152;1.0224;-1.4662;0.0;16.86;24.42;13.38;114.52;59.78;154.29;5.0;981.62;63.452;;;;NaN;;;;;0 / 0;21518;2022-10-31 15:22:01:767
-6.3856;-21.4862;0.9673;-0.3345;-9.7999;-0.1411;-2.7612;-10.4963;-5.2916;-3.9382;-1.1015;-1.6147;0.0;5.52;30.6;8.46;330.91;71.9;19.27;5.0;981.04;59.535;;;;NaN;;;;;0 / 0;22018;2022-10-31 15:22:02:267
2.0063;-12.6201;0.0862;-2.0433;-8.702;-4.0336;-1.8545;2.2733;4.7159;0.8198;0.8819;-0.3917;0.0;19.68;22.2;13.02;126.51;68.48;157.98;5.0;981.61;67.068;;;;NaN;;;;;0 / 0;22518;2022-10-31 15:22:02:767
-4.2497;-17.179;8.2268;-1.1525;-9.6681;1.1703;-0.9113;-6.6586;1.1473;-2.7862;0.2521;-0.6043;0.0;7.92;32.7;2.16;318.01;71.8;23.36;5.0;981.06;57.425;;;;NaN;;;;;0 / 0;23018;2022-10-31 15:22:03:267
5.5405;-3.1723;13.7813;-0.5119;-9.3963;-2.7599;3.2269;0.7386;1.8884;2.8949;2.1623;-1.0954;0.0;16.08;28.14;12.54;106.84;59.19;149.87;5.0;981.48;65.064;;;;NaN;;;;;0 / 0;23518;2022-10-31 15:22:03:767
5.3801;-14.3368;2.3583;-0.058;-9.7458;-1.0894;-8.073;-7.9863;1.1493;-3.1875;-0.319;-0.5854;0.0;5.22;32.94;11.04;328.05;75.8;27.65;5.0;981.06;60.584;;;;NaN;;;;;0 / 0;24018;2022-10-31 15:22:04:267
11.6241;-18.2229;9.4526;-1.232;-8.7399;-4.274;-3.2906;-1.9721;-3.6224;0.7257;-1.8859;0.3908;0.0;17.28;25.68;17.4;123.84;65.76;165.58;5.0;981.33;66.018;;;;NaN;;;;;0 / 0;24518;2022-10-31 15:22:04:767
-7.056;-18.1367;0.0431;-0.4596;-9.794;0.1884;-5.0689;-6.037;9.2068;-1.8583;1.7451;-1.1974;0.0;7.26;36.0;8.22;326.85;74.48;21.07;5.0;981.16;63.896;;;;NaN;;;;;0 / 0;25017;2022-10-31 15:22:05:266
-1.8627;-7.3936;2.2242;-2.0878;-8.262;-4.8528;15.4453;-29.0552;10.8314;-0.3793;2.4879;-2.0032;0.0;20.58;24.48;20.52;133.97;67.29;165.2;5.0;981.38;67.637;;;;NaN;;;;;0 / 0;25518;2022-10-31 15:22:05:767
0.8595;-13.8651;1.8052;-0.8071;-9.5254;2.1878;6.508;-7.4118;0.8864;-2.1606;-0.7796;-0.8767;0.0;3.54;39.6;2.4;336.5;76.73;14.81;5.0;981.21;58.054;;;;NaN;;;;;0 / 0;26018;2022-10-31 15:22:06:267
-11.4901;-12.4597;-10.1206;-1.3946;-8.6237;-4.4561;3.2669;-5.5288;6.4553;3.3378;3.023;-0.9843;0.0;15.78;23.52;23.34;143.52;62.42;164.22;5.0;981.33;64.967;;;;NaN;;;;;0 / 0;26518;2022-10-31 15:22:06:767
-2.2793;-15.6467;-6.9938;-0.4909;-9.7943;-0.0297;-4.1179;-4.9929;5.4265;-2.5253;0.6956;-1.7411;0.0;2.7;36.9;10.92;337.05;74.69;26.6;5.0;981.23;59.115;;;;NaN;;;;;0 / 0;27018;2022-10-31 15:22:07:267
-12.2514;-7.0345;-2.3727;-1.7458;-8.2715;-4.9704;-4.7117;8.0344;16.482;1.5693;2.2674;-0.2579;0.0;21.48;21.78;23.04;142.47;66.91;162.84;5.0;981.33;67.95;;;;NaN;;;;;0 / 0;27518;2022-10-31 15:22:07:767
1.7909;-13.1133;2.0949;-0.9562;-9.6007;1.7556;4.0328;-4.0034;1.1174;-2.7251;-1.0948;-0.4589;0.0;1.74;39.84;6.18;342.97;76.82;23.22;5.0;981.21;56.975;;;;NaN;;;;;0 / 0;28018;2022-10-31 15:22:08:267
-14.7106;-10.8652;-2.4708;-1.1626;-8.8104;-4.1467;-4.3539;5.1186;-5.2317;-1.5821;-0.0441;0.3218;0.0;16.74;26.82;23.16;139.37;62.21;163.22;5.0;981.3;59.994;;;;NaN;;;;;0 / 0;28519;2022-10-31 15:22:08:768
3.1101;-14.2554;-3.8475;-1.0923;-9.3925;2.5996;8.4691;-4.6977;-4.2971;0.2089;0.1556;-0.1486;0.0;-0.42;40.68;4.86;355.5;80.87;10.29;5.0;981.23;59.472;;;;NaN;;;;;0 / 0;29018;2022-10-31 15:22:09:267
-7.0273;-30.7401;-11.5404;-2.3956;-8.2338;-4.7577;18.2746;-21.1081;4.0778;-0.3879;2.604;-1.3697;0.0;19.92;23.46;24.78;145.62;67.46;164.46;5.0;981.24;63.859;;;;NaN;;;;;0 / 0;29518;2022-10-31 15:22:09:767
-0.8404;-11.4015;-2.873;-0.9197;-9.4351;2.5105;-2.3627;-4.1594;-8.9416;-1.4655;0.9155;-0.0783;0.0;0.48;39.84;4.56;356.04;77.21;10.88;5.0;981.14;65.674;;;;NaN;;;;;0 / 0;30018;2022-10-31 15:22:10:267
-4.5538;1.9465;-11.1238;-1.0525;-8.8452;-4.1017;-5.46;-3.0279;-7.7451;-1.9022;0.0805;0.1739;0.0;13.26;26.34;24.0;144.84;60.17;166.44;5.0;981.29;69.227;;;;NaN;;;;;0 / 0;30518;2022-10-31 15:22:10:767
9.4406;-13.0679;-1.5227;-0.6157;-9.4734;2.4589;8.2559;-2.3926;-3.5363;0.5754;0.9821;0.2808;0.0;-3.78;40.02;5.22;40.34;83.84;-27.28;5.0;981.2;64.284;;;;NaN;;;;;0 / 0;31018;2022-10-31 15:22:11:267
-5.8014;-8.8325;-11.4398;-0.7462;-8.9002;-4.0497;-0.9656;5.1317;-1.2657;2.2975;-0.2384;-1.2518;0.0;8.64;23.88;28.68;154.97;58.15;173.96;5.0;981.24;62.577;;;;NaN;;;;;0 / 0;31518;2022-10-31 15:22:11:767
0.3256;-8.8852;-2.1596;-0.1574;-9.7211;1.283;4.4526;2.7584;1.4009;1.7019;2.5154;0.2253;0.0;-6.36;39.24;9.06;222.1;84.68;-175.31;5.0;981.19;66.919;;;;NaN;;;;;0 / 0;32018;2022-10-31 15:22:12:267
-0.7805;-1.1277;1.9752;-0.9423;-9.0206;-3.7298;-6.3603;-9.2382;-7.6813;-0.2077;-1.5756;0.5197;0.0;7.62;27.42;26.16;177.07;57.17;163.78;5.0;981.12;65.743;;;;NaN;;;;;0 / 0;32518;2022-10-31 15:22:12:767
-1.7933;-6.2731;-2.399;-0.349;-9.6084;1.9307;-1.0157;-0.6248;-5.4454;1.0348;1.1251;1.089;0.0;-7.74;40.26;6.06;185.81;87.69;-131.74;5.0;981.16;62.235;;;;NaN;;;;;0 / 0;33018;2022-10-31 15:22:13:267
-1.2282;-2.8874;-0.7302;-1.7457;-8.2717;-4.9701;1.3579;5.1975;5.8512;1.4661;-0.3453;-1.0111;0.0;10.08;20.16;31.26;164.09;62.37;171.78;5.0;981.14;65.028;;;;NaN;;;;;0 / 0;33518;2022-10-31 15:22:13:767
0.4764;-6.6897;-1.4126;0.231;-9.7829;0.6411;-1.8902;2.7341;-2.1901;1.8778;1.783;0.1978;0.0;-5.28;38.52;13.92;234.88;75.62;178.61;5.0;981.2;63.68;;;;NaN;;;;;0 / 0;34018;2022-10-31 15:22:14:267
0.3759;-0.7039;2.715;-0.8538;-8.2816;-5.1822;1.9551;8.3798;6.8414;-1.5828;-2.0563;0.0096;0.0;-0.9;23.58;31.14;176.32;78.57;-175.11;5.0;981.09;64.202;;;;NaN;;;;;0 / 0;34518;2022-10-31 15:22:14:767
0.1844;-9.388;-0.2873;0.3366;-9.7302;-1.1749;-1.4739;0.1196;-0.5729;2.1014;2.1037;-0.2317;0.0;-4.68;34.14;22.02;258.22;62.42;166.06;5.0;981.22;65.14;;;;NaN;;;;;0 / 0;35018;2022-10-31 15:22:15:267
3.6081;-7.7623;2.8467;-1.3119;-7.9495;-5.5905;2.0924;7.0326;7.9943;1.025;-1.4571;-0.2292;0.0;-2.4;19.8;33.84;185.63;66.52;179.52;5.0;981.11;59.277;;;;NaN;;;;;0 / 0;35518;2022-10-31 15:22:15:767
-0.2682;-6.9076;0.4022;0.1038;-9.8059;0.0535;0.296;3.698;2.561;2.7281;3.3236;-0.1144;0.0;-9.96;36.96;15.18;265.45;72.06;169.94;5.0;981.25;65.784;;;;NaN;;;;;0 / 0;36018;2022-10-31 15:22:16:267
-0.0048;2.3128;2.0758;-0.5728;-8.4942;-4.8673;0.0772;10.0336;7.5704;-2.2584;-2.5878;-0.349;0.0;-9.18;25.44;29.28;201.89;81.8;178.07;5.0;981.13;57.152;;;;NaN;;;;;0 / 0;36518;2022-10-31 15:22:16:767
-4.4149;-12.1197;-1.6831;-0.3202;-9.6994;-1.4107;-2.2225;1.9849;3.089;3.507;1.6602;0.3859;0.0;-5.64;33.06;21.48;274.98;60.15;159.85;5.0;981.37;67.348;;;;NaN;;;;;0 / 0;37017;2022-10-31 15:22:17:266
4.2401;-11.3464;-1.3096;0.279;-9.3748;-2.8645;0.8056;-3.9444;3.4462;-3.0061;-3.3905;-0.8682;0.0;-17.34;33.0;18.48;10.69;84.05;31.26;5.0;981.3;63.919;;;;NaN;;;;;0 / 0;37518;2022-10-31 15:22:17:767
7.6857;-16.9132;2.7916;-1.205;-8.5456;-4.6573;3.7308;-6.8138;9.6591;2.7874;1.8178;-1.2317;0.0;1.02;23.7;32.1;210.43;58.73;163.34;5.0;981.62;65.779;;;;NaN;;;;;0 / 0;38018;2022-10-31 15:22:18:267
-0.4908;-16.2644;0.5028;0.5522;-9.0235;-3.8002;1.15;-2.4929;5.1457;-3.2455;-1.2164;-0.5463;0.0;-19.08;30.54;21.84;103.75;87.34;-65.71;5.0;981.29;63.882;;;;NaN;;;;;0 / 0;38517;2022-10-31 15:22:18:766
-7.8964;-2.715;5.0569;0.7729;-9.5302;-2.179;-1.7617;1.3824;0.9843;2.5534;2.2845;0.006;0.0;-15.9;30.18;22.02;270.79;58.18;168.28;5.0;981.57;66.134;;;;NaN;;;;;0 / 0;39018;2022-10-31 15:22:19:267
-3.0742;-16.5733;3.3495;0.7981;-9.6939;-1.2494;-8.752;-11.1961;3.6149;-3.2186;-4.1382;-0.3648;0.0;-26.64;36.48;0.96;66.08;74.58;3.07;5.0;981.27;58.269;;;;NaN;;;;;0 / 0;39518;2022-10-31 15:22:19:767
3.7996;-9.5843;0.8547;-0.9396;-8.7069;-4.4132;-0.8967;4.1029;4.9423;1.5614;0.9522;-0.8633;0.0;-13.08;27.54;26.76;245.02;62.39;169.07;5.0;981.77;65.913;;;;NaN;;;;;0 / 0;40018;2022-10-31 15:22:20:267
0.1221;-14.4134;6.6418;-0.5307;-9.7526;0.8808;0.5881;-4.826;6.6468;-2.0458;1.2686;-1.126;0.0;-21.54;38.94;-7.8;69.29;73.24;13.71;5.0;981.27;63.268;;;;NaN;;;;;0 / 0;40518;2022-10-31 15:22:20:767
-0.4142;-13.8867;13.1325;-1.6904;-8.3485;-4.8596;15.8883;-20.2871;13.254;0.9884;4.5984;-1.5805;0.0;-8.64;28.62;27.54;228.22;65.23;171.28;5.0;981.85;65.378;;;;NaN;;;;;0 / 0;41018;2022-10-31 15:22:21:267
0.9553;-12.6872;1.8507;-0.0413;-9.725;-1.2621;-6.9669;-8.5314;1.7482;-3.8252;-0.5676;-0.2561;0.0;-22.62;37.44;0.0;55.57;75.93;16.02;5.0;981.32;62.364;;;;NaN;;;;;0 / 0;41518;2022-10-31 15:22:21:767
-6.5987;-6.9866;-7.3409;-1.4579;-8.5941;-4.4928;3.7539;-2.3309;5.0195;2.0684;1.9485;-0.8609;0.0;-10.62;28.14;26.16;252.96;61.62;162.54;5.0;981.7;66.225;;;;NaN;;;;;0 / 0;42018;2022-10-31 15:22:22:267
-3.5626;-15.8933;-1.4293;-0.2547;-9.8032;0.0514;-2.1539;-3.9973;6.5401;-1.887;1.0695;-1.1431;0.0;-20.7;38.46;-5.46;63.05;74.9;16.31;5.0;981.24;60.236;;;;NaN;;;;;0 / 0;42517;2022-10-31 15:22:22:766
-16.3123;-5.0281;0.4764;-1.5117;-8.2767;-5.0379;3.9849;-2.4328;19.6836;1.5107;2.7964;-1.1284;1.0;-6.9;27.06;26.76;236.24;64.53;162.8;5.0;981.74;67.62;;;;NaN;;;;;0 / 0;43017;2022-10-31 15:22:23:266
3.2609;-14.4014;2.0255;-0.5846;-9.6103;1.8632;3.7497;-3.0578;-1.516;-3.4147;-1.3874;-0.1773;1.0;-19.44;37.74;-13.26;86.95;75.79;12.85;5.0;981.3;64.647;;;;NaN;;;;;0 / 0;43518;2022-10-31 15:22:23:767
-11.7582;-25.7721;-7.5396;-1.2014;-8.6061;-4.5455;-3.2614;2.8932;-8.2039;-2.2339;-1.1254;0.8526;1.0;-9.84;28.8;22.98;257.77;61.35;165.2;5.0;981.9;64.71;;;;NaN;;;;;0 / 0;44017;2022-10-31 15:22:24:266
-4.8243;-14.1093;-5.8565;0.0172;-9.8058;0.1282;-4.0012;-5.6111;2.9891;-2.7587;-0.418;-1.107;1.0;-20.28;37.2;-5.1;64.83;74.94;14.26;5.0;981.3;67.008;;;;NaN;;;;;0 / 0;44518;2022-10-31 15:22:24:767
-5.9762;-8.1861;-13.1732;-1.4988;-8.2436;-5.0958;-8.1525;5.8949;12.7815;1.5278;1.8013;0.1507;1.0;-5.52;26.64;26.52;229.94;63.77;166.23;5.0;981.89;63.774;;;;NaN;;;;;0 / 0;45018;2022-10-31 15:22:25:267
