sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-2.4469;5.0353;9.309;-0.5949;4.5416;8.6712;-0.8064;-0.2888;1.4239;0.4294;0.2453;0.4364;2331.0;3.42;0.36;-44.4;1.88;-26.5;4.74;5.0;990.73;66.442;;;;NaN;;;;;0 / 0;8014;2022-11-03 16:51:12:083
-1.0678;3.8882;9.8668;0.0698;3.927;8.9858;-0.4185;-0.2219;0.9368;-0.0556;0.018;-0.004;2342.0;5.52;0.42;-45.36;340.57;-23.61;-0.44;5.0;990.75;64.239;;;;NaN;;;;;0 / 0;8514;2022-11-03 16:51:12:583
-1.4461;3.9073;9.9314;-0.7019;4.4233;8.7242;-1.1298;-0.4292;1.0843;0.1686;0.1518;0.1829;2346.0;6.24;0.18;-44.58;353.38;-26.81;4.6;5.0;990.69;64.269;;;;NaN;;;;;0 / 0;9015;2022-11-03 16:51:13:084
-1.403;3.3136;7.985;-0.3746;4.3195;8.7961;-1.9019;-0.7555;-0.4753;-0.1442;-0.1903;0.8518;2328.0;9.18;-0.72;-44.52;339.64;-26.13;2.44;5.0;990.69;52.59;;;;NaN;;;;;0 / 0;9514;2022-11-03 16:51:13:583
3.0239;3.4333;7.7192;-0.2748;3.9692;8.9633;2.2616;-1.1776;0.2986;0.0037;-0.0278;-0.3755;2376.0;10.98;-4.98;-44.34;324.18;-23.88;1.76;5.0;990.82;52.758;;;;NaN;;;;;0 / 0;10014;2022-11-03 16:51:14:083
-2.7222;4.6759;10.2068;-0.9443;4.2123;8.8054;-0.59;0.3756;1.2529;-0.4698;0.3406;0.0082;2400.0;12.96;-3.24;-43.26;333.97;-27.7;5.65;5.0;990.76;57.826;;;;NaN;;;;;0 / 0;10514;2022-11-03 16:51:14:583
-0.7566;5.0449;7.1254;-0.5157;4.0362;8.9227;0.2769;0.1839;-2.5205;-0.992;0.0174;-0.037;2335.0;15.84;-5.58;-42.72;322.57;-27.98;5.43;5.0;990.72;61.575;;;;NaN;;;;;0 / 0;11016;2022-11-03 16:51:15:085
-1.4006;2.2027;7.5444;-0.0765;3.2518;9.2515;-0.7956;-0.4384;-0.7046;-0.3109;0.1176;-0.216;2362.0;8.64;2.88;-44.1;333.66;-19.37;0.47;5.0;990.68;62.35;;;;NaN;;;;;0 / 0;11514;2022-11-03 16:51:15:583
-2.7102;2.3152;7.3625;-1.1641;3.0651;9.2423;-1.1854;-1.4755;-1.0761;0.3286;0.0925;0.6239;2455.0;14.22;3.06;-42.6;333.02;-18.21;7.18;5.0;990.71;49.676;;;;NaN;;;;;0 / 0;12014;2022-11-03 16:51:16:083
-0.6704;3.3136;10.1709;-0.2106;2.8803;9.3717;-0.4716;0.7749;0.9382;-0.2993;-0.4145;-0.3003;2403.0;10.56;3.66;-43.8;329.24;-17.08;1.29;5.0;990.7;48.247;;;;NaN;;;;;0 / 0;12515;2022-11-03 16:51:16:584
-1.1636;2.9688;8.3585;-1.2187;3.5947;9.0423;-0.4601;0.0993;-0.8864;0.2932;0.3919;-0.5288;2556.0;7.8;3.48;-44.22;341.62;-20.07;2.61;5.0;990.72;55.474;;;;NaN;;;;;0 / 0;13014;2022-11-03 16:51:17:083
-1.8316;2.3583;8.4925;-0.8848;3.9937;8.9128;-1.0435;-1.2851;-0.2941;0.1478;0.3424;0.5775;2433.0;10.56;-0.24;-45.06;344.83;-23.8;7.49;5.0;990.72;52.061;;;;NaN;;;;;0 / 0;13514;2022-11-03 16:51:17:583
2.5259;1.1947;11.6912;-0.2205;2.9334;9.3551;1.4437;-0.8146;3.5048;0.1301;0.2831;-0.4616;2413.0;5.64;4.98;-44.22;342.69;-18.11;0.33;5.0;990.72;53.31;;;;NaN;;;;;0 / 0;14014;2022-11-03 16:51:18:083
-2.818;3.4668;8.6889;-1.442;3.5966;9.0086;-0.1996;0.9279;1.5539;0.0312;-0.1365;-0.0254;2509.0;8.58;2.4;-44.58;356.14;-21.83;8.41;5.0;990.7;65.53;;;;NaN;;;;;0 / 0;14515;2022-11-03 16:51:18:584
-1.5131;4.4389;8.9283;-0.9242;3.8193;8.9849;-0.7015;0.2532;-0.155;0.1093;-0.0357;0.035;2419.0;7.8;0.54;-45.48;349.82;-22.92;5.87;5.0;990.8;66.868;;;;NaN;;;;;0 / 0;15015;2022-11-03 16:51:19:084
-0.2227;3.4477;7.6402;-0.3854;3.5574;9.1305;0.4443;-0.38;-0.9677;0.2486;-0.0327;-0.2288;2502.0;3.9;1.68;-45.96;353.69;-21.27;2.42;5.0;990.76;67.324;;;;NaN;;;;;0 / 0;15514;2022-11-03 16:51:19:583
-2.2649;2.2266;10.5276;-0.4543;3.5843;9.1168;-1.7439;-1.0415;1.7392;0.2957;-0.1304;0.6105;2526.0;3.12;3.42;-45.6;4.76;-20.56;5.7;5.0;990.65;67.649;;;;NaN;;;;;0 / 0;16015;2022-11-03 16:51:20:084
-0.3041;6.23;6.7783;-0.3584;3.8399;9.0165;0.9483;0.7881;-1.5795;0.2407;-0.3125;-0.0328;2551.0;7.14;0.0;-45.24;346.36;-21.86;3.68;5.0;990.68;61.029;;;;NaN;;;;;0 / 0;16515;2022-11-03 16:51:20:584
-1.2929;4.2114;8.4016;-0.9708;3.7652;9.0028;-0.3029;0.3782;-0.321;-0.0849;0.5666;0.233;2612.0;5.76;0.96;-45.24;346.69;-21.54;2.36;5.0;990.73;62.334;;;;NaN;;;;;0 / 0;17014;2022-11-03 16:51:21:083
-0.1987;1.142;13.075;-0.0741;3.0269;9.3275;0.3912;-0.6242;0.0875;-1.3848;-0.7095;-0.1647;2481.0;8.22;4.74;-44.34;337.38;-17.98;0.46;5.0;990.78;66.281;;;;NaN;;;;;0 / 0;17514;2022-11-03 16:51:21:583
2.1141;3.8307;7.657;0.9318;4.2961;8.7661;0.7773;-0.0372;0.3047;0.7031;-0.6014;-0.6051;2437.0;4.08;-5.82;-46.02;328.56;-25.98;-6.07;5.0;990.71;64.037;;;;NaN;;;;;0 / 0;18015;2022-11-03 16:51:22:084
-0.929;5.3394;9.0839;-0.967;4.4319;8.6945;0.1632;-0.1442;0.4279;0.3146;0.4499;0.1914;2505.0;11.82;-3.9;-44.46;337.19;-26.87;6.35;5.0;990.73;62.642;;;;NaN;;;;;0 / 0;18514;2022-11-03 16:51:22:583
-0.9002;4.8028;7.8748;-0.8638;4.0016;8.9113;-0.6101;0.5739;-1.5419;0.3812;0.6093;0.1022;2483.0;11.7;-3.0;-44.28;337.24;-26.66;5.98;5.0;990.7;63.58;;;;NaN;;;;;0 / 0;19014;2022-11-03 16:51:23:083
0.0024;2.8132;8.0616;-0.7383;3.8173;9.003;0.8888;-0.9931;-0.6405;0.3262;0.2618;-0.5838;2515.0;9.78;0.18;-44.58;332.3;-20.91;1.92;5.0;990.7;64.587;;;;NaN;;;;;0 / 0;19514;2022-11-03 16:51:23:583
-1.7717;4.0749;9.7686;-1.5483;3.9225;8.8536;-0.862;0.4544;0.7631;0.1344;-0.1182;0.5983;2510.0;13.5;-1.26;-43.32;342.54;-24.81;10.87;5.0;990.74;66.971;;;;NaN;;;;;0 / 0;20014;2022-11-03 16:51:24:083
-1.4389;4.8195;9.9003;-0.8617;4.0129;8.9065;-0.708;0.7078;0.7969;-0.2132;0.2178;-0.0951;2433.0;14.4;-2.94;-42.66;327.42;-24.15;5.53;5.0;990.77;67.142;;;;NaN;;;;;0 / 0;20515;2022-11-03 16:51:24:584
-2.1428;5.1215;8.6003;-1.4916;4.3288;8.6722;-0.3054;0.7637;0.0196;-0.1772;0.2917;-0.3968;2443.0;12.72;-2.34;-43.2;342.84;-26.19;9.76;5.0;990.66;62.654;;;;NaN;;;;;0 / 0;21014;2022-11-03 16:51:25:083
-0.9361;2.7821;7.8557;-1.3066;4.7478;8.4806;0.2201;-2.0849;0.6585;0.1087;-0.0583;0.3105;2390.0;14.82;-6.0;-42.78;333.26;-28.96;8.76;5.0;990.7;61.859;;;;NaN;;;;;0 / 0;21515;2022-11-03 16:51:25:584
-0.4381;2.0686;13.6496;-0.6262;4.4727;8.7048;0.8642;-1.3788;5.7066;1.1069;-0.1359;-0.2209;2473.0;10.92;-0.48;-44.58;334.93;-24.11;2.92;5.0;990.72;65.808;;;;NaN;;;;;0 / 0;22014;2022-11-03 16:51:26:083
-2.7916;5.9331;8.2747;-1.8413;4.6997;8.4079;-1.5679;1.2035;-1.0073;-0.7605;-0.0608;0.3081;2466.0;13.14;-4.62;-43.56;353.17;-29.18;13.77;5.0;990.71;59.939;;;;NaN;;;;;0 / 0;22514;2022-11-03 16:51:26:583
-1.798;5.3178;5.1143;-1.6779;5.0727;8.2233;0.241;-0.3576;-2.8791;-0.0244;0.1811;0.1798;2374.0;16.92;-10.2;-41.4;326.21;-34.4;8.49;5.0;990.68;66.118;;;;NaN;;;;;0 / 0;23014;2022-11-03 16:51:27:083
-2.8539;4.5298;6.4718;-1.7942;5.3441;8.0244;-0.546;-0.6707;-1.7612;-0.066;-0.1805;-1.0089;2319.0;18.18;-8.22;-42.3;334.69;-33.02;12.6;5.0;990.67;62.059;;;;NaN;;;;;0 / 0;23514;2022-11-03 16:51:27:583
-1.0654;3.2058;8.8445;-1.0343;4.4769;8.6636;-0.8395;-1.135;0.4427;-0.1753;-0.1597;0.6019;2488.0;13.2;-3.96;-43.68;335.77;-27.16;6.81;5.0;990.72;59.098;;;;NaN;;;;;0 / 0;24015;2022-11-03 16:51:28:084
3.4596;5.0377;11.4733;0.7662;4.7275;8.5577;1.1882;1.4497;0.2389;-0.9542;-0.1494;0.12;2548.0;7.02;-4.74;-44.88;327.01;-28.82;-5.12;5.0;990.76;49.723;;;;NaN;;;;;0 / 0;24515;2022-11-03 16:51:28:584
-0.4381;4.8315;8.5021;-0.3847;4.2807;8.8146;-0.0765;0.7606;-1.3621;-0.0037;0.0944;-0.0273;2445.0;6.6;-2.94;-44.46;336.9;-25.31;0.17;5.0;990.61;53.469;;;;NaN;;;;;0 / 0;25014;2022-11-03 16:51:29:083
0.2251;3.6488;7.7216;-0.1355;4.032;8.9384;0.5092;-0.4869;-1.4388;-0.3763;-0.2929;0.1108;2181.0;9.3;-4.38;-42.66;334.27;-24.32;2.84;5.0;990.52;66.322;;;;NaN;;;;;0 / 0;25514;2022-11-03 16:51:29:583
0.9888;2.1811;8.8756;0.2138;4.0803;8.9149;0.417;-2.06;1.2325;0.0104;0.4023;-0.8232;2273.0;0.3;-4.02;-42.9;339.16;-23.88;-6.93;5.0;990.63;66.344;;;;NaN;;;;;0 / 0;26014;2022-11-03 16:51:30:083
-2.6504;2.8156;8.1526;-0.8906;4.325;8.7562;-2.1291;-1.623;-0.4915;0.6347;0.3326;1.5298;2049.0;7.44;-4.08;-40.68;349.17;-26.17;5.81;5.0;990.67;63.886;;;;NaN;;;;;0 / 0;26514;2022-11-03 16:51:30:583
1.913;3.9672;10.5132;0.5831;3.9457;8.9589;1.7822;0.2216;1.6363;-0.5852;-0.3882;-0.4011;1861.0;10.2;-4.8;-40.38;311.74;-23.72;-3.72;5.0;990.69;57.805;;;;NaN;;;;;0 / 0;27014;2022-11-03 16:51:31:083
-0.2969;4.9347;7.4104;-0.2693;4.3887;8.7657;-0.1206;1.0353;-1.5532;-0.4044;-0.2398;-0.3449;1756.0;7.68;-1.86;-41.1;337.98;-26.58;1.76;5.0;990.67;65.994;;;;NaN;;;;;0 / 0;27514;2022-11-03 16:51:31:583
0.2777;3.2441;8.1573;0.5844;4.311;8.7889;-0.6692;-1.5857;-0.1159;-0.2395;0.23;0.4639;1465.0;9.12;-2.58;-41.88;325.63;-25.61;-2.01;5.0;990.65;50.249;;;;NaN;;;;;0 / 0;28014;2022-11-03 16:51:32:083
2.5379;2.2889;12.1269;1.8076;4.0888;8.7284;1.5423;-1.5218;5.1689;0.3421;-0.1524;-0.979;1366.0;2.4;0.9;-45.0;327.12;-20.85;-11.16;5.0;990.72;48.86;;;;NaN;;;;;0 / 0;28514;2022-11-03 16:51:32:583
-1.6831;5.8972;6.5365;-0.4976;4.1719;8.861;-0.7991;1.3755;-2.3051;-0.2712;0.1891;0.2085;1046.0;7.38;0.78;-45.12;347.21;-25.03;3.1;5.0;990.72;62.377;;;;NaN;;;;;0 / 0;29015;2022-11-03 16:51:33:084
0.1676;4.3503;9.692;-0.3999;4.4853;8.7117;0.4641;0.0358;0.8095;-0.3506;-0.4743;-0.1824;1013.0;11.1;-3.0;-49.08;336.34;-27.22;2.63;5.0;990.66;60.71;;;;NaN;;;;;0 / 0;29514;2022-11-03 16:51:33:583
0.1963;3.8906;4.4436;-0.1051;4.7235;8.5935;0.7251;-1.1206;-4.0513;0.4191;0.3082;-0.2936;851.0;9.42;-4.98;-49.56;336.99;-28.79;0.7;5.0;990.62;67.737;;;;NaN;;;;;0 / 0;30015;2022-11-03 16:51:34:084
-1.6352;4.1755;8.5428;-0.7026;4.1581;8.8536;-1.2507;0.0248;-0.8053;0.3244;0.2025;0.9129;833.0;13.92;-4.44;-47.64;329.34;-25.09;4.54;5.0;990.65;49.204;;;;NaN;;;;;0 / 0;30514;2022-11-03 16:51:34:583
0.4429;5.6339;9.2706;0.1996;3.7835;9.0452;-0.4465;1.2568;0.3854;-0.0525;-0.3766;-0.6815;907.0;10.2;-5.1;-46.92;330.69;-28.76;-0.27;5.0;990.69;51.906;;;;NaN;;;;;0 / 0;31014;2022-11-03 16:51:35:083
0.8021;5.0976;8.1957;-0.1536;4.3259;8.7996;0.8244;0.8593;-1.0832;0.2535;0.0437;0.2134;824.0;5.46;-1.5;-47.28;336.76;-23.02;-2.99;5.0;990.59;66.682;;;;NaN;;;;;0 / 0;31514;2022-11-03 16:51:35:583
0.2921;4.5825;5.5716;-1.2737;5.3307;8.1321;-0.6553;0.4595;-2.0144;0.0855;0.0137;-0.1934;1129.0;20.04;-10.86;-43.56;321.15;-32.93;8.9;5.0;990.65;67.716;;;;NaN;;;;;0 / 0;32015;2022-11-03 16:51:36:084
-0.0287;4.8914;7.4127;-0.5972;5.9168;7.7977;0.8209;-0.5453;-0.9561;-0.3079;0.0192;0.1572;1288.0;16.92;-13.32;-43.38;319.99;-37.11;4.38;5.0;990.74;65.517;;;;NaN;;;;;0 / 0;32514;2022-11-03 16:51:36:583
0.2059;4.5466;8.2172;-0.1851;4.5343;8.6935;1.1549;-0.851;0.932;-0.0122;0.7022;0.7815;1220.0;17.04;-8.58;-44.46;307.95;-27.54;1.22;5.0;990.63;67.171;;;;NaN;;;;;0 / 0;33014;2022-11-03 16:51:37:083
0.5028;3.7182;12.328;-0.1348;4.6241;8.647;0.2804;-0.3463;3.0524;-0.7953;-0.3247;0.1853;1260.0;16.26;-8.22;-44.28;312.04;-28.13;0.89;5.0;990.68;66.974;;;;NaN;;;;;0 / 0;33514;2022-11-03 16:51:37:583
0.5986;4.9276;8.0161;-0.0541;4.8807;8.5056;0.4506;0.2065;-1.0249;0.7159;0.588;0.3509;1190.0;12.78;-9.0;-44.7;314.58;-30.48;-2.53;5.0;990.66;67.92;;;;NaN;;;;;0 / 0;34014;2022-11-03 16:51:38:083
-1.9704;5.1742;7.5109;-0.6516;5.2494;8.2577;-1.0459;-0.2162;-0.0261;-0.0208;0.2844;0.6404;1205.0;23.16;-17.46;-38.64;292.78;-33.71;4.31;5.0;990.66;64.629;;;;NaN;;;;;0 / 0;34514;2022-11-03 16:51:38:583
-1.4868;4.6519;9.6753;-0.7746;4.5599;8.6474;0.401;-0.1532;2.0976;-0.2468;-1.2465;0.3405;1654.0;25.98;-19.38;-35.76;281.05;-31.15;7.99;5.0;990.63;67.93;;;;NaN;;;;;0 / 0;35015;2022-11-03 16:51:39:084
-2.9281;6.5197;4.7429;-1.1248;5.8843;7.764;-0.2622;0.2312;-1.9992;0.1717;0.9441;-0.0749;1898.0;29.16;-25.68;-31.44;270.25;-36.87;8.24;5.0;990.78;48.96;;;;NaN;;;;;0 / 0;35516;2022-11-03 16:51:39:585
-0.2897;5.3226;8.447;-1.3433;5.1162;8.2577;0.2095;-0.281;-0.0861;0.171;-0.1426;-0.6406;2025.0;27.48;-18.78;-35.82;282.4;-31.45;9.24;5.0;990.62;58.977;;;;NaN;;;;;0 / 0;36015;2022-11-03 16:51:40:084
9.1031;-1.4605;2.2721;5.7978;5.9949;5.1591;0.4617;-6.5888;1.475;0.9969;-6.17;3.3123;1829.0;-22.92;-25.32;-34.86;294.47;-37.68;-48.34;5.0;990.53;67.021;;;;NaN;;;;;0 / 0;36514;2022-11-03 16:51:40:583
14.0902;-3.7804;-0.3304;9.2588;-2.9166;1.3918;4.7474;0.6324;-0.808;-0.4722;1.1823;-1.0553;225.0;-30.84;26.7;-12.72;312.08;24.0;-90.81;5.0;990.66;60.052;;;;NaN;;;;;0 / 0;37014;2022-11-03 16:51:41:083
9.6489;0.5962;1.1349;9.7943;-0.4826;-0.0993;0.6733;1.5039;4.0048;0.0586;-0.048;-0.213;11.0;-42.84;18.24;-7.44;327.98;3.08;-93.77;5.0;991.12;67.349;;;;NaN;;;;;0 / 0;37514;2022-11-03 16:51:41:583
10.8915;0.5746;-4.7621;9.542;-0.1179;-2.2596;-0.8988;0.7524;2.2192;0.5308;-0.1011;-1.1757;1.0;-39.96;22.98;3.24;7.16;5.15;-90.82;5.0;990.57;67.588;;;;NaN;;;;;0 / 0;38015;2022-11-03 16:51:42:084
9.2491;-3.8499;-3.0909;8.1197;-4.3494;-3.3649;2.3584;0.4243;-1.7564;-0.0922;-0.7816;0.28;1.0;-37.02;28.02;-3.12;301.66;26.33;-112.51;5.0;990.71;32.378;;;;NaN;;;;;0 / 0;38515;2022-11-03 16:51:42:584
4.8363;-7.7001;-1.8723;3.7962;-8.9741;-1.1067;0.337;3.108;-2.175;2.3469;-3.1915;-0.9332;1.0;-30.0;30.06;-18.72;250.58;66.22;-106.25;5.0;990.6;40.758;;;;NaN;;;;;0 / 0;39015;2022-11-03 16:51:43:084
-4.2401;-8.6505;0.8619;-0.8594;-9.5042;-2.2588;-2.1684;0.2595;2.431;-3.1661;-0.5452;-0.9918;1.0;0.6;41.88;-6.66;11.83;75.73;159.17;5.0;990.39;45.99;;;;NaN;;;;;0 / 0;39515;2022-11-03 16:51:43:584
-7.1015;-6.6514;4.276;-1.7194;-9.3048;-2.5756;-6.4022;2.504;2.8222;-1.5259;3.5201;-1.0663;1.0;-7.14;42.96;-4.02;1.05;71.55;116.98;5.0;990.47;57.514;;;;NaN;;;;;0 / 0;40014;2022-11-03 16:51:44:083
0.2298;-9.273;-0.1389;-1.553;-9.6822;0.1177;2.6955;0.9677;-4.281;1.6609;1.2361;-1.1311;1.0;7.08;39.54;-19.08;68.25;74.27;101.82;5.0;990.57;59.469;;;;NaN;;;;;0 / 0;40514;2022-11-03 16:51:44:583
-1.9992;-11.5811;-1.6903;-1.5953;-8.8946;-3.8093;-0.2711;-2.3278;3.3213;-2.3915;-0.0357;0.3393;1.0;10.98;41.16;-10.5;65.69;78.3;131.25;5.0;990.61;58.944;;;;NaN;;;;;0 / 0;41014;2022-11-03 16:51:45:083
-6.5772;-17.8877;-3.5099;-3.1024;-8.6479;-3.4292;0.2043;-8.5795;-5.8678;0.1301;1.8909;1.528;1.0;7.8;45.78;-2.7;22.78;61.87;137.86;5.0;990.64;60.586;;;;NaN;;;;;0 / 0;41514;2022-11-03 16:51:45:583
-4.1899;-10.9801;0.6512;-1.3896;-9.7074;0.0786;-2.2156;-1.0403;-1.0627;3.427;-0.7914;-0.7151;1.0;6.42;41.04;-26.52;93.48;81.84;86.76;5.0;990.68;63.969;;;;NaN;;;;;0 / 0;42015;2022-11-03 16:51:46:084
-0.8643;-9.4167;-3.5602;-2.0286;-8.7031;-4.0387;1.1582;-0.8376;1.6328;-2.2975;-1.7138;-0.2979;1.0;17.82;45.72;3.06;51.67;62.56;153.33;5.0;990.63;59.484;;;;NaN;;;;;0 / 0;42514;2022-11-03 16:51:46:583
-1.2043;-8.6721;2.4134;-1.9025;-9.2296;-2.7139;0.6672;1.3792;5.2736;1.3842;3.8048;0.3478;1.0;17.28;46.38;-6.72;52.27;65.44;137.45;5.0;990.61;60.332;;;;NaN;;;;;0 / 0;43015;2022-11-03 16:51:47:084
2.2075;-13.3216;-2.0853;-1.8639;-9.5565;1.1699;3.2311;-3.404;-3.3184;-0.3995;1.2581;-0.5312;1.0;16.2;38.34;-28.56;173.4;76.01;33.46;5.0;990.62;56.204;;;;NaN;;;;;0 / 0;43514;2022-11-03 16:51:47:583
-1.4365;-6.2396;-0.5339;-1.918;-8.6819;-4.1372;1.362;1.7338;4.4559;1.3018;1.4334;-0.825;1.0;18.66;47.46;6.78;36.89;51.92;147.32;5.0;990.66;61.053;;;;NaN;;;;;0 / 0;44015;2022-11-03 16:51:48:084
-1.0247;-8.617;-7.4965;-2.1939;-9.492;-1.1225;1.8189;0.6719;-2.4445;1.35;-0.2666;-0.6619;1.0;16.38;44.76;-17.4;77.39;75.45;117.1;5.0;990.65;64.261;;;;NaN;;;;;0 / 0;44514;2022-11-03 16:51:48:583
-2.636;-7.7623;-0.0263;-0.9797;-9.4726;-2.3408;-2.3748;-1.9465;1.468;-2.6426;-2.503;0.1389;1.0;18.72;46.26;2.88;82.54;75.0;157.29;5.0;990.65;58.758;;;;NaN;;;;;0 / 0;45014;2022-11-03 16:51:49:083
