sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-1.8675;-6.9914;1.1181;-0.6521;-9.7299;-1.0366;-0.8624;2.5561;3.1194;1.8003;2.9038;-0.8516;0.0;-25.74;41.16;-5.64;331.59;66.61;146.59;5.0;981.21;64.403;;;;NaN;;;;;0 / 0;9016;2022-10-31 14:00:12:413
0.0096;-9.1677;-1.0989;-1.2017;-9.6655;-1.1418;0.8602;0.3607;1.0591;-2.3548;-2.6807;-0.8699;0.0;-16.86;42.96;-19.14;73.17;73.94;38.06;5.0;981.2;61.262;;;;NaN;;;;;0 / 0;9516;2022-10-31 14:00:12:913
-10.5587;0.3639;2.2266;-1.8184;-9.0388;-3.3412;-8.9059;9.3376;5.8199;1.4936;3.2703;-0.8009;0.0;-20.1;43.14;7.26;305.12;72.14;155.98;5.0;981.63;65.537;;;;NaN;;;;;0 / 0;10016;2022-10-31 14:00:13:413
2.8706;-14.1572;-3.8714;-1.3561;-9.4409;2.2803;4.4935;-4.7934;-6.2913;0.3495;0.1415;-0.2084;0.0;-20.46;37.56;-27.78;99.29;82.95;37.36;5.0;981.16;63.436;;;;NaN;;;;;0 / 0;10516;2022-10-31 14:00:13:913
-2.7414;-2.9425;-3.2394;-0.9929;-9.4678;-2.3549;-1.0607;6.004;0.4083;2.267;0.5569;-1.1528;0.0;-23.52;42.24;3.84;317.63;60.77;156.04;5.0;981.27;64.486;;;;NaN;;;;;0 / 0;11016;2022-10-31 14:00:14:413
-0.6536;-7.5995;-0.1125;-0.6677;-9.5847;1.964;-0.2776;2.146;-1.139;1.7777;2.6069;0.072;0.0;-23.58;38.76;-22.44;63.38;87.93;66.93;5.0;981.19;58.569;;;;NaN;;;;;0 / 0;11516;2022-10-31 14:00:14:913
-0.0359;-7.3098;1.6233;-1.2627;-8.9698;-3.7573;0.6271;2.1621;4.0756;-2.3224;-3.3722;-0.7044;0.0;-21.84;42.18;3.84;298.85;80.87;155.81;5.0;981.05;51.247;;;;NaN;;;;;0 / 0;12016;2022-10-31 14:00:15:413
2.8467;-9.3736;1.5802;-0.7192;-9.5825;-1.9567;3.0319;0.3849;2.5328;1.9585;1.8183;-0.3764;0.0;-23.4;42.48;4.92;317.6;64.47;150.05;5.0;981.57;67.376;;;;NaN;;;;;0 / 0;12517;2022-10-31 14:00:15:914
-2.1787;-12.8045;1.9034;-1.4056;-9.5269;1.8527;-0.9639;-3.0734;1.8983;-3.444;1.0389;-0.5376;0.0;-15.54;37.02;-30.0;104.4;75.52;31.31;5.0;981.32;61.222;;;;NaN;;;;;0 / 0;13016;2022-10-31 14:00:16:413
-2.9066;-4.118;0.4286;-2.1102;-8.8048;-3.7673;-1.2211;4.8596;3.9967;1.5034;1.0975;0.1728;0.0;-17.52;41.94;7.68;318.96;59.77;151.3;5.0;981.41;64.048;;;;NaN;;;;;0 / 0;13516;2022-10-31 14:00:16:913
2.2482;-11.3105;-1.6735;-2.298;-9.2981;2.1059;4.7418;-2.337;-4.744;-0.7751;-0.0283;0.3298;0.0;-7.2;35.7;-34.62;112.0;67.36;32.39;5.0;981.24;62.222;;;;NaN;;;;;0 / 0;14016;2022-10-31 14:00:17:413
-6.5173;-0.4621;-9.5651;-2.5469;-8.7154;-3.7048;-4.505;8.7097;-6.7368;-2.995;1.8134;0.4165;0.0;-16.8;42.9;9.12;308.09;71.68;147.37;5.0;981.3;68.862;;;;NaN;;;;;0 / 0;14516;2022-10-31 14:00:17:913
-0.079;-11.9522;-2.2745;-1.9321;-9.2034;2.7811;1.4349;-2.6216;-4.8857;0.8809;1.9472;0.3799;0.0;-10.74;35.34;-34.74;117.09;76.75;33.36;5.0;981.12;61.953;;;;NaN;;;;;0 / 0;15016;2022-10-31 14:00:18:413
-5.7847;-16.9085;-12.8931;-2.0097;-8.7573;-3.9296;-4.2523;-7.6249;-10.1295;1.0379;-1.3942;-0.3128;0.0;-17.22;43.38;8.82;311.31;63.57;160.12;5.0;981.07;58.559;;;;NaN;;;;;0 / 0;15516;2022-10-31 14:00:18:913
1.4748;-7.8581;-1.822;-0.5469;-9.7667;0.6946;2.3973;1.798;-3.2638;1.4747;-0.2696;0.1923;0.0;-21.12;40.32;-21.9;343.86;81.63;155.36;5.0;981.21;65.651;;;;NaN;;;;;0 / 0;16016;2022-10-31 14:00:19:413
-0.723;-4.7669;0.1053;-1.0358;-9.3891;-2.6347;0.8861;4.0266;4.1371;-2.7494;-2.5817;0.2137;0.0;-13.92;45.12;-12.06;33.76;82.4;86.72;5.0;981.14;62.167;;;;NaN;;;;;0 / 0;16516;2022-10-31 14:00:19:913
4.3479;-11.3321;-1.3934;-0.8068;-9.7527;-0.6353;5.6606;-1.7614;0.2943;2.6427;3.0578;-1.4362;0.0;-19.5;45.0;-13.26;342.94;69.09;152.25;5.0;981.55;66.047;;;;NaN;;;;;0 / 0;17016;2022-10-31 14:00:20:413
-1.7837;-12.8308;-1.2689;-1.3869;-9.703;0.3133;-0.1053;-3.3631;-3.1966;-2.8832;-1.1768;-0.151;0.0;-8.34;42.48;-26.64;98.94;70.59;32.8;5.0;981.12;64.498;;;;NaN;;;;;0 / 0;17516;2022-10-31 14:00:20:913
-2.0351;-27.5893;-12.0575;-1.9176;-9.1145;-3.0691;-0.4676;-18.1994;-9.703;-0.2088;-1.192;0.4733;0.0;-16.26;46.02;4.08;323.78;67.19;151.0;5.0;981.52;65.458;;;;NaN;;;;;0 / 0;18016;2022-10-31 14:00:21:413
8.9881;-13.4461;0.6153;-1.3955;-9.4273;2.3126;10.7952;-4.1487;-1.9269;0.0844;0.4097;0.2766;0.0;-12.66;39.48;-29.76;109.92;82.83;38.41;5.0;981.14;64.026;;;;NaN;;;;;0 / 0;18517;2022-10-31 14:00:21:914
-1.4222;-4.2234;-1.1277;-2.0906;-8.4701;-4.4785;0.8674;4.3621;3.0218;0.9518;-0.8225;-0.8107;0.0;-13.5;42.6;10.2;294.03;73.76;161.36;5.0;981.18;62.191;;;;NaN;;;;;0 / 0;19019;2022-10-31 14:00:22:416
3.237;-10.4223;0.3352;-0.5121;-9.706;-1.304;3.6314;-0.6244;0.4661;1.9298;2.8947;-0.1149;0.0;-21.18;43.38;-2.34;327.34;66.67;152.41;5.0;981.38;64.748;;;;NaN;;;;;0 / 0;19517;2022-10-31 14:00:22:914
0.9864;-14.6121;0.5507;-0.8088;-9.5114;-2.2468;1.7934;-4.9084;1.7151;-1.8264;-0.9306;-0.7478;0.0;-14.58;44.04;-10.74;42.03;82.09;71.85;5.0;981.08;60.561;;;;NaN;;;;;0 / 0;20017;2022-10-31 14:00:23:414
3.486;-5.3202;10.5731;-2.12;-8.9966;-3.2766;5.9705;3.5074;14.0473;-1.3982;-0.6294;-0.5083;0.0;-13.2;43.02;6.9;317.37;68.87;149.49;5.0;981.28;67.203;;;;NaN;;;;;0 / 0;20516;2022-10-31 14:00:23:913
7.9969;-13.6784;0.4118;-1.9362;-9.2514;2.6141;9.8397;-4.3853;-2.1204;0.234;0.3974;0.1459;0.0;-8.88;36.78;-31.74;112.6;74.44;34.39;5.0;981.19;64.96;;;;NaN;;;;;0 / 0;21016;2022-10-31 14:00:24:413
-4.9371;-11.3728;-10.7862;-1.5446;-9.3196;-2.6323;-3.4387;-1.9181;-8.657;-1.7042;0.5043;0.8344;0.0;-16.44;41.82;6.84;319.55;62.06;153.47;5.0;981.22;68.867;;;;NaN;;;;;0 / 0;21516;2022-10-31 14:00:24:913
-0.6584;-9.5292;-4.3694;-0.7736;-9.6764;1.3927;0.2955;-0.0365;-6.6386;1.625;0.9466;0.2211;0.0;-16.68;38.76;-21.96;30.31;86.13;109.31;5.0;981.15;63.362;;;;NaN;;;;;0 / 0;22016;2022-10-31 14:00:25:413
-1.7166;-2.5666;0.2418;-0.7956;-9.0987;-3.5708;0.0199;5.7648;5.1145;-0.951;-1.8811;0.0158;0.0;-14.16;43.26;-5.94;351.59;83.1;124.39;5.0;981.11;61.326;;;;NaN;;;;;0 / 0;22516;2022-10-31 14:00:25:913
-4.3311;-5.5261;-0.7326;-0.3157;-9.7982;-0.2548;-4.1233;4.2134;0.394;1.9756;4.3717;-0.0844;0.0;-16.86;39.36;-16.5;346.64;71.33;153.07;5.0;981.35;64.467;;;;NaN;;;;;0 / 0;23016;2022-10-31 14:00:26:413
-0.4022;-12.7877;3.6272;-0.7712;-9.757;-0.6128;0.6274;-3.1256;2.3033;-3.4806;0.3938;-0.4375;0.0;-6.42;38.7;-23.4;106.26;72.5;28.72;5.0;981.2;63.873;;;;NaN;;;;;0 / 0;23516;2022-10-31 14:00:26:913
-1.7382;-6.8573;-9.8907;-2.3881;-8.4908;-4.2864;0.7226;1.4911;-5.3719;0.3373;0.577;-0.129;0.0;-10.32;42.6;3.42;338.23;55.5;153.74;5.0;981.68;63.707;;;;NaN;;;;;0 / 0;24017;2022-10-31 14:00:27:414
8.0041;-13.1229;1.1756;-1.4353;-9.4024;2.3885;9.7488;-3.8294;-1.4237;0.176;1.2331;0.0433;0.0;-4.62;33.42;-33.9;98.86;82.64;65.66;5.0;981.08;68.027;;;;NaN;;;;;0 / 0;24516;2022-10-31 14:00:27:913
-1.6855;-2.4253;-1.8268;-2.4431;-8.1406;-4.8919;0.9081;5.9712;2.5254;1.6274;-0.3869;-0.9536;0.0;-6.36;43.56;3.72;331.9;70.39;160.7;5.0;981.05;68.433;;;;NaN;;;;;0 / 0;25016;2022-10-31 14:00:28:413
0.1317;-6.6538;-0.261;-1.0086;-9.7389;-0.5546;0.9429;3.1084;-0.7209;1.6457;2.3107;-0.2475;0.0;-12.24;41.34;-16.44;358.12;68.33;146.3;5.0;981.47;63.268;;;;NaN;;;;;0 / 0;25516;2022-10-31 14:00:28:913
1.415;-11.2195;-0.7063;-1.3628;-8.9444;-3.783;1.0436;-4.8539;6.4059;-3.1276;-1.9678;-0.3226;0.0;-6.36;43.74;-8.76;10.68;82.15;129.82;5.0;981.03;68.806;;;;NaN;;;;;0 / 0;26017;2022-10-31 14:00:29:414
1.0223;-18.7568;-2.7581;-1.5103;-9.4134;-2.2971;3.509;-9.9327;0.7235;1.2536;1.3602;0.0225;0.0;-11.52;43.62;-7.44;351.42;61.16;140.99;5.0;981.43;59.714;;;;NaN;;;;;0 / 0;26516;2022-10-31 14:00:29:913
-2.4612;-14.1668;-1.7382;-1.7965;-9.4493;1.9113;-0.5745;-4.9864;-4.6245;-0.8057;0.9875;-0.0227;0.0;0.3;32.22;-36.72;135.08;69.84;30.57;5.0;981.18;54.004;;;;NaN;;;;;0 / 0;27016;2022-10-31 14:00:30:413
-10.0775;-22.9251;-4.0199;-1.9995;-9.2783;-2.4667;-7.7315;-14.05;-0.5704;-0.9358;-1.4694;0.7061;0.0;-13.26;44.22;-8.52;350.19;60.48;146.8;5.0;981.18;70.416;;;;NaN;;;;;0 / 0;27517;2022-10-31 14:00:30:914
1.7238;-9.8884;-4.4987;-0.8072;-9.7147;1.0691;2.7287;-0.2185;-5.7852;0.2175;0.8367;0.1429;0.0;-8.4;36.66;-29.04;52.26;86.62;109.08;5.0;981.14;63.508;;;;NaN;;;;;0 / 0;28017;2022-10-31 14:00:31:414
-2.806;-1.7478;-2.162;-3.2683;-7.93;-4.7543;0.2682;6.5799;2.0057;1.7331;0.2508;-0.8596;0.0;-0.06;42.66;3.42;356.61;60.2;158.01;5.0;981.02;63.207;;;;NaN;;;;;0 / 0;28517;2022-10-31 14:00:31:914
2.5187;-6.661;0.826;-1.0441;-9.5887;1.7712;3.3059;3.069;-0.111;1.2695;1.9448;0.3353;0.0;-0.18;35.1;-29.82;97.99;85.94;77.29;5.0;981.15;54.754;;;;NaN;;;;;0 / 0;29018;2022-10-31 14:00:32:415
-0.7973;-7.712;2.5594;-2.2304;-8.6164;-4.1173;0.5713;1.5137;5.5898;-2.4452;-2.3154;-0.4546;0.0;3.96;43.68;-6.66;25.57;74.76;146.42;5.0;981.1;65.976;;;;NaN;;;;;0 / 0;29517;2022-10-31 14:00:32:914
-3.7206;-8.1693;-2.6217;-1.0862;-9.6342;-1.4742;-1.8417;1.0969;-0.0184;2.4735;1.2924;-1.4973;0.0;-3.3;42.66;-15.66;13.6;60.8;139.69;5.0;981.31;67.892;;;;NaN;;;;;0 / 0;30016;2022-10-31 14:00:33:413
-0.6416;-11.7391;0.0551;-1.775;-9.6063;-0.8595;0.6783;-2.3075;2.3946;-1.6089;-4.2763;-0.8742;0.0;14.76;37.62;-20.82;160.31;72.45;45.73;5.0;981.26;57.835;;;;NaN;;;;;0 / 0;30516;2022-10-31 14:00:33:913
11.8157;-23.5667;11.0088;-3.8469;-8.1245;-3.9197;15.1098;-15.0195;14.5107;2.0789;2.2117;-0.3751;0.0;7.5;42.9;-4.26;32.69;68.18;132.41;5.0;981.76;68.726;;;;NaN;;;;;0 / 0;31016;2022-10-31 14:00:34:413
3.4884;-14.1069;-2.0518;-2.3563;-9.31;1.9857;5.901;-4.7518;-3.7345;-1.8881;-0.8414;0.0818;0.0;15.78;32.82;-29.64;150.18;76.31;50.58;5.0;981.16;64.063;;;;NaN;;;;;0 / 0;31517;2022-10-31 14:00:34:914
-8.3106;-15.2038;-13.7215;-3.2079;-8.5999;-3.4526;-5.6538;-6.1268;-11.1292;-2.3689;0.0083;0.9736;0.0;7.02;43.62;-7.26;26.64;65.17;142.08;5.0;981.38;63.821;;;;NaN;;;;;0 / 0;32018;2022-10-31 14:00:35:415
3.0885;-8.5093;-5.0904;-1.6289;-9.4061;2.2453;4.5385;1.0343;-6.8185;1.3593;1.0584;-0.0233;0.0;9.54;33.12;-31.32;136.22;80.73;54.76;5.0;981.17;65.353;;;;NaN;;;;;0 / 0;32516;2022-10-31 14:00:35:913
-1.1325;-2.0279;0.7254;-3.1999;-8.4042;-3.9115;2.268;6.0114;5.1948;0.2267;-1.4278;-0.7038;0.0;12.24;42.54;-5.22;31.46;57.93;147.48;5.0;981.22;65.874;;;;NaN;;;;;0 / 0;33016;2022-10-31 14:00:36:413
2.1308;-8.2914;-1.719;-1.5291;-9.6773;-0.4272;3.6394;1.3866;-2.1999;1.5828;0.7902;0.0812;0.0;10.68;39.0;-21.78;47.04;71.5;138.8;5.0;981.29;67.139;;;;NaN;;;;;0 / 0;33517;2022-10-31 14:00:36:914
-0.6464;-6.218;0.5004;-1.4651;-8.735;-4.2099;1.5676;1.6526;5.9153;-1.9749;-3.1218;0.7543;0.0;14.7;41.58;-5.04;100.01;79.97;123.84;5.0;981.13;61.941;;;;NaN;;;;;0 / 0;34016;2022-10-31 14:00:37:413
-6.2755;-6.2587;-1.47;-2.0324;-9.3212;-2.2703;-3.8657;2.7481;1.5695;1.3831;0.2539;-0.9017;0.0;13.68;40.86;-14.7;41.71;58.49;137.97;5.0;981.28;64.879;;;;NaN;;;;;0 / 0;34521;2022-10-31 14:00:37:918
-9.3664;-12.747;0.5818;-1.0537;-9.3076;-2.9033;-8.0807;-3.1081;1.85;-3.0909;2.2343;-0.0251;0.0;21.48;39.12;-7.14;174.27;82.02;75.84;5.0;981.16;62.899;;;;NaN;;;;;0 / 0;35016;2022-10-31 14:00:38:413
0.1053;-7.5684;-9.8309;-3.1614;-8.1838;-4.3818;3.0648;0.7066;-5.4793;-0.2779;-1.068;0.3854;0.0;24.3;37.2;-4.8;59.66;56.85;149.29;5.0;981.31;56.869;;;;NaN;;;;;0 / 0;35516;2022-10-31 14:00:38:913
-0.8859;-8.1142;-2.8611;-1.4064;-9.6803;0.6961;0.3198;1.618;-2.8867;1.2963;0.6119;0.1661;0.0;23.16;35.52;-17.1;102.12;82.37;121.82;5.0;981.12;63.436;;;;NaN;;;;;0 / 0;36016;2022-10-31 14:00:39:413
-1.9872;-2.1237;-2.2003;-3.4454;-7.4666;-5.3431;1.4415;5.564;2.831;1.1937;-0.3619;-0.9817;0.0;26.28;35.52;1.74;80.0;63.23;152.47;5.0;981.09;68.496;;;;NaN;;;;;0 / 0;36516;2022-10-31 14:00:39:913
0.3831;-8.6553;-1.415;-1.348;-9.5871;-1.5622;1.558;1.0349;-0.4723;1.1907;1.4701;0.0641;0.0;19.62;38.28;-11.88;57.22;63.78;144.02;5.0;981.26;63.33;;;;NaN;;;;;0 / 0;37016;2022-10-31 14:00:40:413
0.3807;-9.8907;0.972;-0.9968;-9.2595;-3.072;1.8514;-1.0899;5.0404;-3.1764;-2.1804;-0.7398;0.0;23.58;36.48;-1.62;201.41;78.71;70.35;5.0;981.26;68.169;;;;NaN;;;;;0 / 0;37516;2022-10-31 14:00:40:913
5.5261;-14.0351;0.5746;-2.2266;-9.0194;-3.1406;8.8436;-5.7732;4.6862;3.1045;2.1005;-1.5401;0.0;20.04;39.12;-7.92;48.88;53.04;138.83;5.0;981.81;67.1;;;;NaN;;;;;0 / 0;38016;2022-10-31 14:00:41:413
3.5674;-12.589;-0.3998;-1.2642;-9.7236;-0.1536;5.1233;-2.9812;-1.5998;-1.1343;0.4408;-0.2432;0.0;25.02;36.78;-13.68;198.04;77.62;48.03;5.0;981.22;57.324;;;;NaN;;;;;0 / 0;38516;2022-10-31 14:00:41:913
-6.5987;-11.9067;-9.965;-3.3472;-8.5113;-3.5388;-3.5754;-3.3451;-6.2597;1.6305;-0.6313;-0.231;0.0;24.78;38.1;-9.66;55.51;52.74;144.65;5.0;981.3;59.205;;;;NaN;;;;;0 / 0;39017;2022-10-31 14:00:42:414
2.1859;-10.6665;-0.0215;-1.5849;-9.6768;0.1311;3.7106;-0.9912;-0.5061;0.4393;0.5068;0.1789;0.0;24.96;35.94;-17.22;92.3;75.75;125.82;5.0;981.19;66.781;;;;NaN;;;;;0 / 0;39516;2022-10-31 14:00:42:913
-2.2529;-6.1438;-1.3336;-2.867;-7.6464;-5.4297;1.6912;0.9071;4.225;-0.4972;-2.3325;-0.0361;0.0;30.06;36.0;3.36;86.79;67.33;159.33;5.0;981.21;65.903;;;;NaN;;;;;0 / 0;40016;2022-10-31 14:00:43:413
-1.5203;-6.8932;-1.6999;-1.8388;-9.4104;-2.0575;-0.0011;-0.8583;1.5692;1.8632;1.5899;-0.4796;0.0;26.28;37.74;-11.64;67.75;62.25;140.71;5.0;981.18;67.8;;;;NaN;;;;;0 / 0;40516;2022-10-31 14:00:43:913
0.9385;-14.2937;3.3567;-1.4298;-9.1042;-3.3524;2.3251;-4.8124;5.4431;-2.9547;0.3583;-0.8571;0.0;28.98;35.88;2.22;183.84;80.67;90.92;5.0;981.14;61.469;;;;NaN;;;;;0 / 0;41016;2022-10-31 14:00:44:413
22.2786;-12.2059;2.8611;-2.6487;-8.9626;-2.9707;26.1635;-3.911;6.3641;0.6006;-0.922;-1.7972;0.0;27.78;33.72;-9.18;82.04;62.79;135.16;5.0;981.36;69.107;;;;NaN;;;;;0 / 0;41517;2022-10-31 14:00:44:914
2.4277;-15.3139;-1.6664;-2.3988;-9.4256;1.2545;5.0901;-5.9925;-3.147;-0.0048;-0.6697;-0.3275;0.0;28.32;26.58;-31.08;152.88;72.69;63.07;5.0;981.32;66.147;;;;NaN;;;;;0 / 0;42016;2022-10-31 14:00:45:413
4.4963;-8.787;-16.9731;-0.9943;-9.3168;-2.8946;5.7848;0.6864;-14.7905;-1.1887;-2.2024;0.6749;0.0;23.58;39.36;-10.44;51.63;61.72;162.46;5.0;981.5;65.406;;;;NaN;;;;;0 / 0;42516;2022-10-31 14:00:45:913
0.4884;-9.8716;-0.759;-0.8472;-9.7692;0.1214;1.5372;-0.1424;-1.402;1.2859;1.2795;0.32;0.0;62.88;26.76;-0.96;130.73;83.37;136.02;5.0;981.27;69.366;;;;NaN;;;;;0 / 0;43016;2022-10-31 14:00:46:413
0.8356;-8.459;-3.0502;-1.2801;-9.0346;-3.5928;2.0383;0.1652;1.4604;-0.8875;-0.9208;-0.6946;0.0;53.4;8.34;14.46;173.44;78.01;111.02;5.0;981.24;55.953;;;;NaN;;;;;0 / 0;43516;2022-10-31 14:00:46:913
-1.7262;-8.7152;-3.9983;-0.7382;-9.6785;-1.397;-0.6636;0.8033;-1.8911;0.9567;-1.7033;-0.9408;0.0;38.04;16.86;3.3;113.17;74.79;154.23;5.0;981.23;58.789;;;;NaN;;;;;0 / 0;44018;2022-10-31 14:00:47:415
-0.1317;-11.9641;-0.3879;-2.2963;-9.4448;1.3012;2.0214;-2.5163;-1.8955;-0.1135;-0.5298;0.3884;0.0;25.98;18.66;-4.02;210.48;75.98;56.66;5.0;981.27;61.779;;;;NaN;;;;;0 / 0;44517;2022-10-31 14:00:47:914
